Title,Russian Keywords,Annotation,Link,Title_found_phrases,Russian Keywords_found_phrases,Annotation_found_phrases
"['состояние', 'популяция', 'пинежский', 'заповедник']","['динамика', 'ценопопуляция', 'онтогенетический', 'спектр', 'пинежский', 'заповедник']","['статья', 'представить', 'результат', 'мониторинг', 'ценопопуляция', 'редкий', 'вид', 'флор', 'произрастать', 'лесной', 'сообщество', 'пойма', 'река', 'сотка', 'редколесье', 'склон', 'долина', 'карстовый', 'лог', 'архангельский', 'область', 'пойменный', 'ценоз', 'онтогенетический', 'спектр', 'популяция', 'оба', 'вид', 'правило', 'неполночленный', 'преобладание', 'взрослый', 'вегетативный', 'генеративный', 'особь', 'популяция', 'произрастать', 'склон', 'преобладать', 'полночленный', 'двухвершинный', 'онтогенетический', 'спектр', 'выявить', 'различный', 'тренд', 'динамик', 'численность', 'северный', 'часть', 'ареал', 'наблюдаться', 'значительный', 'снижение', 'численность', 'локальный', 'популяция', 'находиться', 'стабильно', 'низкий', 'уровень', 'снижение', 'численность', 'популяция', 'вид', 'связать', 'климатический', 'изменение', 'последний', 'десятилетие', 'рост', 'температура', 'июль', 'август', 'участиться', 'засушливый', 'период', 'климатический', 'изменение', 'приводить', 'изменение', 'структура', 'ценоз', 'смена', 'доминант', 'нижний', 'ярус', 'увеличение', 'проективный', 'покрытие', 'травяный', 'кустарничковый', 'ярус', 'предположительно', 'изменение', 'являться', 'причина', 'снижение', 'численность', 'условие', 'заповедный', 'режим', 'число', 'особь', 'стационарный', 'площадь', 'период', 'наблюдение', 'возрасти', 'вдвое', 'причина', 'рост', 'численность', 'ценопопуляция', 'вид', 'являться', 'увеличение', 'температура', 'август', 'результат', 'складываться', 'благоприятный', 'условие', 'вегетативный', 'размножение', 'вид', 'следующий', 'сезон']",https://cyberleninka.ru/article/n/sostoyanie-populyatsiy-calypso-bulbosa-i-cypripedium-calceolus-orchidaceae-v-pinezhskom-zapovednike,,,климатический изменение
"['параметр', 'морфологический', 'признак', 'вегетативный', 'генеративный', 'орган', 'можжевельник', 'обыкновенный', 'условие', 'оренбург']","['можжевельник', 'морфометрический', 'параметр', 'коэффициент', 'вариация']","['изучить', 'морфометрический', 'изменчивость', 'произрастать', 'город', 'оренбург', 'обусловить', 'усиление', 'антропогенный', 'влияние', 'климатический', 'изменение', 'исследовать', 'динамика', 'длина', 'ширин', 'хвоя', 'можжевельник', 'обыкновенный', 'год', 'жизнь', 'длина', 'годичный', 'прирост', 'побег', 'генеративный', 'орган', 'изучаться', 'линейный', 'параметр', 'семя', 'шишкоягода', 'число', 'семя', 'шишкоягода', 'масса', 'шишкоягода', 'семя', 'анализ', 'получить', 'результат', 'показать', 'можжевельник', 'обыкновенный', 'город', 'оренбург', 'параметр', 'генеративный', 'орган', 'лишь', 'незначительно', 'уступать', 'можжевельник', 'южный', 'урал', 'сибирь', 'большой', 'различие', 'наблюдаться', 'сравнение', 'вид', 'произрастать', 'поволжье', 'архангельский', 'область', 'коэффициент', 'вариация', 'изменчивость', 'линейный', 'размер', 'шишкоягода', 'составлять', 'позволять', 'отнести', 'признак', 'низкий', 'уровень', 'изменчивость']",https://cyberleninka.ru/article/n/parametry-morfologicheskih-priznakov-vegetativnyh-i-generativnyh-organov-mozhzhevelnika-obyknovennogo-v-usloviyah-g-orenburga,,,климатический изменение
"['мониторинг', 'климат', 'биота', 'стрелецкий', 'участок', 'центральный', 'черноземный', 'заповедник']","['динамика', 'климат', 'биота', 'центральный', 'черноземный', 'заповедник']","['приводиться', 'новый', 'данные', 'влияние', 'климат', 'биота', 'стрелецкий', 'участок', 'централь', 'черноземный', 'заповедник', 'период', 'особый', 'внимание', 'уделить', 'экстремальный', 'проявление', 'первый', 'очередь', 'летний', 'засуха', 'оценка', 'последствие', 'развитие', 'отдельный', 'вид', 'растение', 'животное', 'популяция', 'представить', 'ана', 'лиз', 'ответный', 'реакция', 'древесный', 'травянистый', 'растительность', 'животный', 'население', 'климатический', 'изменение', 'последний', 'год']",https://cyberleninka.ru/article/n/monitoring-klimata-i-bioty-streletskogo-uchastka-tsentralno-chernozemnogo-zapovednika,,,климатический изменение
"['необходимость', 'построение', 'анализ', 'аллометрический', 'модель', 'фитомасса', 'лесной', 'дерево', 'основа', 'корректный', 'оценка', 'углерододепонировать', 'функция', 'лес', 'аналитический', 'обзор']","['биосферный', 'роль', 'лес', 'парниковый', 'газ', 'экосистемный', 'услуга', 'изменение', 'климат', 'аллометрический', 'модель', 'морфометрический', 'показатель', 'фитомасса', 'дерево', 'пробный', 'площадь', 'лесообразующий', 'порода']","['лес', 'играть', 'ключевой', 'роль', 'углеродный', 'баланс', 'биота', 'стабилизация', 'климат', 'наиболее', 'точно', 'баланс', 'углерод', 'лесной', 'экосистема', 'судить', 'разность', 'оценка', 'определенный', 'период', 'подобный', 'оценка', 'иметься', 'баз', 'данные', 'фитомасса', 'лесной', 'экосистема', 'получить', 'разный', 'исследователь', 'лесной', 'пробный', 'площадь', 'который', 'характеризовать', 'некий', 'потенциальный', 'продуктивность', 'лесной', 'покров', 'оценка', 'фитомасса', 'лесопокрытый', 'площадь', 'использование', 'подобный', 'база', 'данные', 'оказываться', 'неустойчивый', 'корректный', 'информация', 'запас', 'фитомасса', 'органический', 'углерод', 'также', 'изменение', 'время', 'пространство', 'давать', 'база', 'данные', 'фактический', 'структура', 'фитомасса', 'дерево', 'взять', 'называть', 'деструктивный', 'метод', 'пробный', 'площадь', 'автор', 'сформировать', 'подобный', 'база', 'данные', 'основа', 'разработка', 'аллометрический', 'модель', 'последующий', 'оценка', 'фитомасса', 'лесной', 'площадь', 'однако', 'многофакторный', 'модель', 'подеревный', 'фитомасса', 'мочь', 'претендовать', 'всеобщий', 'применение', 'расхождение', 'обусловить', 'принадлежность', 'данные', 'разный', 'природный', 'зона', 'влияние', 'неучтенный', 'фактор', 'образ', 'применение', 'аллометрический', 'уравнение', 'оценка', 'фитомасса', 'насаждение', 'предпочтительно', 'сравнение', 'модель', 'оценивать', 'фитомасса', 'насаждение', 'непосредственно', 'однако', 'выбор', 'иной', 'аллометрический', 'модель', 'каждый', 'конкретный', 'случай', 'представлять', 'больший', 'проблема', 'сформировать', 'автор', 'база', 'подеревный', 'данные', 'лесообразующий', 'порода', 'евразия', 'давать', 'возможность', 'снизить', 'значительный', 'доля', 'неопределенность', 'разработать', 'оптимальный', 'аллометрический', 'модель', 'применимый', 'задать', 'регион', 'россия', 'задать', 'диапазон', 'таксационный', 'характеристика', 'насаждение']",https://cyberleninka.ru/article/n/o-neobhodimosti-postroeniya-i-analiza-allometricheskih-modeley-fitomassy-lesnyh-dereviev-kak-osnovy-korrektnoy-otsenki,,парниковый газ,углеродный баланс
"['влияние', 'оросительный', 'мелиорация', 'эмиссия', 'углерод', 'наземный', 'геосистема', 'селенгинский', 'даурия']","['эмиссия', 'углекислый', 'газ', 'почва', 'мелиорация', 'орошение', 'осадок']","['газообмен', 'являться', 'важный', 'процесс', 'углеродный', 'цикл', 'почвенный', 'сис', 'тема', 'цель', 'работа', 'изучение', 'влияние', 'оросить', 'тельный', 'мелиорация', 'эмиссия', 'углерод', 'наземный', 'геосистема', 'селенгинский', 'даурия', 'задача', 'определение', 'закономерность', 'интен', 'сификация', 'дыхание', 'аллювиальный', 'луговой', 'почва', 'сравнительный', 'оценка', 'продуцирование', 'углекислота', 'различный', 'способ', 'иса', 'пользование', 'сельскохозяйственный', 'произа', 'водство', 'выявление', 'возможность', 'системно', 'регулирование', 'поток', 'исследование', 'проводиться', 'предел', 'иволгинский', 'межгора', 'ной', 'котловина', 'селенгинский', 'даурия', 'дыхание', 'аллювиальный', 'луговой', 'почва', 'определять', 'аба', 'сорбционный', 'метод', 'декада', 'тырех', 'геотоп', 'полевой', 'опыт', 'вариант', 'орошение', 'орошение', 'суммарный', 'выделение', 'рассчитывать', 'линейный', 'интерполирование', 'показать', 'эмиссия', 'почва', 'год', 'исследование', 'заметно', 'отличаться', 'время', 'пространство', 'выявить', 'сельскохозять', 'ственный', 'использование', 'распашка', 'резко', 'сни', 'жаться', 'выброс', 'атмосфера', 'это', 'связать', 'тотальный', 'разрушение', 'среда', 'обитание', 'почвенный', 'животное', 'невозможность', 'существование', 'стимулирование', 'экологич', 'ский', 'фактор', 'посредством', 'оросительный', 'мелиорация', 'интенсифицировать', 'метаболич', 'ский', 'процесс', 'биотический', 'сообщество', 'поч', 'венный', 'система', 'результат', 'орошаемый', 'залежный', 'фитоценоз', 'обладать', 'обилие', 'мезопедобионт', 'развитой', 'травяной', 'покро', 'вом', 'разветвить', 'корневой', 'система', 'делять', 'максимально', 'возможный', 'количество', 'общий', 'потеря', 'углерод', 'поверхность', 'вид', 'углекислота', 'теплый', 'период', 'аллювиальный', 'луговой', 'почва', 'варья', 'ровать', 'максимальный', 'количество', 'эмитировать', 'залежный', 'фито', 'ценоз', 'орошение', 'течение', 'вегетационный', 'период', 'растение', 'дыхание', 'почва', 'незави', 'симо', 'способ', 'использование', 'зависеть', 'температура', 'воздух', 'количество', 'вып', 'давать', 'осадки', 'искусственный', 'дождевание', 'эмиссия', 'углекислый', 'газ', 'поверхность', 'поч', 'тесно', 'напрямую', 'связать', 'работа', 'живо', 'вещество', 'биокосный', 'тело', 'биосфера']",https://cyberleninka.ru/article/n/vliyanie-orositelnoy-melioratsii-na-emissiyu-ugleroda-s-nazemnyh-geosistem-selenginskoy-daurii,эмиссия углерод,,эмиссия углерод
"['палеоэкологический', 'условие', 'левобережье', 'кура', 'неоплейстоцен']","['каспийский', 'море', 'большой', 'кавказ', 'река', 'кура', 'палеогеография', 'палеоэкология', 'неоплейстоцен', 'трансгрессивный', 'фаза']","['основа', 'литофациальный', 'анализ', 'химический', 'морской', 'континентальный', 'отложение', 'споров', 'пыльцевой', 'остаток', 'животное', 'комплексно', 'идентифицировать', 'палеогеографический', 'состояние', 'исследовать', 'территория', 'исследование', 'показать', 'территория', 'произойти', 'климатический', 'изменение', 'оледенение', 'холм', 'гор', 'трансгрессия', 'каспийский', 'море', 'время', 'тюрканский', 'век', 'позднебакинский', 'век', 'раннехазарский', 'век', 'второй', 'этап', 'позднехазарский', 'век', 'второй', 'этап', 'раннехвалынский', 'век', 'позднебакинский', 'век', 'раннехазарский', 'век', 'первый', 'этап', 'раннехвалынский', 'век', 'происходить', 'потепление', 'трансгрессия', 'каспийский', 'море']",https://cyberleninka.ru/article/n/paleoekologicheskie-usloviya-levoberezhya-kury-v-neopleystotsene,,,климатический изменение
"['оболочник', 'наш', 'близкий', 'беспозвоночный', 'родственник']","['оболочник', 'хордовый', 'филогенез', 'эмбриогенез', 'жизненный', 'цикл', 'эволюционный', 'геномик']","['представитель', 'подтип', 'оболочник', 'который', 'наиболее', 'известный', 'асцидия', 'морфология', 'жизненный', 'цикл', 'способ', 'питание', 'размножение', 'резко', 'отличаться', 'весь', 'хордовый', 'весь', 'позвоночный', 'однако', 'данные', 'сравнительный', 'геномик', 'эволюционный', 'биология', 'развитие', 'свидетельствовать', 'наиболее', 'близкий', 'позвоночный', 'головохордовый', 'обычно', 'именовать', 'ланцетник', 'именно', 'оболочник', 'причина', 'молекулярный', 'биологический', 'исследование', 'оболочник', 'важный', 'исследование', 'широкий', 'круг', 'биологический', 'вопрос', 'ключевой', 'событие', 'определить', 'ответвление', 'оболочник', 'остальной', 'хордовый', 'приобретение', 'ген', 'синтаз', 'целлюлоза', 'путем', 'горизонтальный', 'перенос', 'актинобактерия', 'возникнуть', 'основа', 'способность', 'образовывать', 'оболочка', 'выполнять', 'защитный', 'опорный', 'функция', 'снизить', 'давление', 'естественный', 'отбор', 'повышение', 'подвижность', 'сложность', 'поведение', 'самосохранение', 'питание', 'утрата', 'ген', 'обеспечивать', 'стать', 'ненужный', 'функция', 'соответствующий', 'упрощение', 'генотип', 'фенотип', 'создать', 'условие', 'быстрый', 'сравнительно', 'головохордовый', 'позвоночный', 'скорость', 'эволюция', 'оболочник', 'альтернативный', 'эволюционный', 'траектория', 'оказаться', 'сопрячь', 'существенный', 'различие', 'клеточный', 'ресурс', 'длительность', 'развитие', 'высокий', 'генетический', 'пластичность', 'оболочник', 'способствовать', 'адаптация', 'происходить', 'настоящий', 'время', 'климатический', 'изменение', 'соответственно', 'инвазивность', 'делать', 'ряд', 'вид', 'опасный', 'экологический', 'баланс', 'морской', 'экосистема']",https://cyberleninka.ru/article/n/obolochniki-nashi-blizhayshie-bespozvonochnye-rodstvenniki-1,,,климатический изменение
"['запас', 'легкоминерализуемый', 'органический', 'вещество', 'возделывание', 'пропашной', 'кормовой', 'культура', 'красноярский', 'лесостепь']","['легкоминерализуемый', 'органический', 'вещество', 'запас', 'растительный', 'вещество', 'подвижный', 'гумус', 'кукуруза', 'солнечник', 'агрочернозем']","['сложиться', 'экономический', 'экологич', 'ский', 'условие', 'большой', 'интерес', 'вызывать', 'иза', 'чение', 'динамик', 'легкоминерализуемый', 'органя', 'ческий', 'вещество', 'лмовый', 'агропочва', 'иса', 'точник', 'лмовый', 'почва', 'агроэкосистема', 'ляться', 'запас', 'мортмасс', 'отмирать', 'корень', 'растение', 'это', 'близкий', 'резерв', 'разложение', 'счет', 'который', 'формироваться', 'запас', 'питательный', 'элемент', 'обновля', 'ться', 'гумусовый', 'вещество', 'уборка', 'уро', 'жая', 'верхний', 'слой', 'почва', 'агроэкосистема', 'кукуруза', 'оставаться', 'около', 'агроэкосить', 'стем', 'подсолнечник', 'растительный', 'остаток', 'состоять', 'корень', 'крупный', 'мортмасс', 'максимальный', 'запас', 'мелкий', 'мортмасс', 'агроэкосистема', 'кукуруза', 'второй', 'половина', 'июль', 'агроэкосистема', 'подсолнечник', 'середина', 'август', 'общий', 'запас', 'углерод', 'муса', 'почва', 'возделывание', 'кукуруза', 'солнечник', 'составить', 'состав', 'преобладать', 'запас', 'углерод', 'стабильный', 'гумус', 'который', 'агроэкосистема', 'кукуруза', 'составить', 'агроэкосистема', 'подсолнеча', 'ник', 'легкоминерализовать', 'органич', 'ский', 'вещество', 'основный', 'состоять', 'сов', 'купность', 'водорастворимый', 'щелочегидроль', 'зовать', 'форма', 'углерод', 'подвижный', 'углерод', 'гумус', 'также', 'углерод', 'лабильный', 'орг', 'нический', 'вещество', 'мелкий', 'мортмасс', 'доля', 'углерод', 'лабильный', 'органический', 'щество', 'агроэкосистема', 'кукуруза', 'прийтись', 'агроэкосистема', 'подсолнечник', 'составить', 'сорг', 'запас', 'щелочегидролизуемый', 'углерод', 'гумус', 'ага', 'роэкосистема', 'кукуруза', 'составить', 'состав', 'преобладать', 'новообразованный', 'фульвокислота', 'соотношение', 'сгк', 'сфк', 'среда', 'немой', 'агроэкосистема', 'подсолнечник', 'запас', 'щелочегидролизуемый', 'углерод', 'гум', 'составить', 'соотношение', 'новооб', 'разованный', 'гуминовый', 'фульвокислота', 'оказ', 'лось', 'запас', 'водорастворимый', 'форма', 'угол', 'род', 'чернозем', 'возделывание', 'кукуруза', 'подсолнечник', 'составить', 'сорг']",https://cyberleninka.ru/article/n/zapasy-legkomineralizuemogo-organicheskogo-veschestva-pri-vozdelyvanii-propashnyh-kormovyh-kultur-v-krasnoyarskoy-lesostepi,,,запас углерод
"['ферментативный', 'активность', 'эмиссия', 'закись', 'азот', 'дерновый', 'подзолистый', 'супесчаный', 'почва', 'биоуголь']","['дерновый', 'подзолистый', 'супесчаный', 'почва', 'биоуголь', 'нитроаммофоска', 'ферментативный', 'активность', 'уреаз', 'каталаз', 'пероксидаза', 'полифенолоксидаза', 'эмиссия', 'закись', 'азот']","['сельскохозяйственный', 'исследование', 'связанный', 'применение', 'биоуголь', 'раскрытие', 'механизм', 'взаимодействие', 'почва', 'уделяться', 'значительный', 'внимание', 'информативный', 'подход', 'анализ', 'ферментативный', 'активность', 'почва', 'наиболее', 'чувствительный', 'индикатор', 'состояние', 'оценка', 'влияние', 'древесный', 'биоуголь', 'ферментативный', 'активность', 'дерновый', 'подзолистый', 'супесчаный', 'почва', 'кумулятивный', 'эмиссия', 'закись', 'азот', 'провести', 'суточный', 'лабораторный', 'эксперимент', 'сравнить', 'кратный', 'повторность', 'показатель', 'контроль', 'почва', 'почва', 'биоуголь', 'минеральный', 'удобрение', 'нитроаммофоска', 'сочетание', 'минеральный', 'удобрение', 'биоуголь', 'исследовать', 'катализировать', 'эффект', 'уреаз', 'карбамид', 'амидогидролаза', 'каталаз', 'оксидоредуктаза', 'пероксидаза', 'пирогаллол', 'оксидоредуктаза', 'полифенолоксидаза', 'дифенол', 'кислород', 'оксидоредуктаза', 'выбор', 'фермент', 'обусловить', 'высокий', 'чувствительность', 'различный', 'воздействие', 'значимый', 'роль', 'трансформация', 'органический', 'вещество', 'который', 'зависеть', 'цикл', 'азот', 'результат', 'исследование', 'показать', 'внесение', 'биоуголь', 'доза', 'достоверно', 'снижать', 'кумулятивный', 'эмиссия', 'почва', 'сравнение', 'контроль', 'вариант', 'наличие', 'биоуголь', 'почва', 'оказывать', 'существенный', 'влияние', 'уреазный', 'активность', 'время', 'активность', 'изучать', 'оксидоредуктаза', 'почва', 'биоуголь', 'достоверно', 'возрастать', 'среднее', 'связать', 'изменение', 'физический', 'свойство', 'почва', 'внесение', 'биоуголь', 'первый', 'очередь', 'аэрация', 'эмиссия', 'каталазный', 'активность', 'установить', 'высокий', 'корреляционный', 'связь', 'соответственно', 'расчет', 'соотношение', 'активность', 'полифенолоксидаза', 'пероксидаза', 'свидетельствовать', 'усиление', 'процесс', 'минерализация', 'гумусовый', 'вещество', 'присутствие', 'биоуголь', 'сравнение', 'показатель', 'вариант', 'биоуголь', 'образ', 'биоуголь', 'достоверно', 'обусловить', 'смена', 'окислительный', 'восстановительный', 'условие', 'почва', 'найти', 'отражение', 'изменение', 'активность', 'оксидоредуктаза', 'усиление', 'минерализация', 'гумусовый', 'вещество', 'уменьшение', 'эмиссия', 'изучить', 'фермент', 'эмиссия', 'оказаться', 'чувствительный', 'биоиндикатор', 'состояние', 'почва', 'биоуголь', 'мочь', 'использовать', 'экологический', 'оценка', 'эмиссия', 'парниковый', 'газ', 'система', 'землепользование']",https://cyberleninka.ru/article/n/fermentativnaya-aktivnost-i-emissiya-zakisi-azota-iz-dernovo-podzolistoy-supeschanoy-pochvy-s-biouglem,,,парниковый газ
"['элемент', 'круговорот', 'природный', 'антропогенный', 'экосистема', 'полупустыня', 'северный', 'прикаспий']","['круговорот', 'экосистема', 'полупустыня', 'искусственный', 'лесной', 'насаждение', 'пастбище']","['проследить', 'изменение', 'количество', 'динамика', 'депонирование', 'поступать', 'поверхность', 'почва', 'углерод', 'азот', 'антропогенный', 'пастбищный', 'лесной', 'экосистема', 'северный', 'прикаспий', 'создать', 'место', 'естественный', 'степной', 'пустынный', 'растительный', 'ассоциация', 'показать', 'подстилка', 'насаждение', 'дуб', 'черешчатый', 'quércus', 'róbur', 'год', 'поступление', 'депонироваться', 'большой', 'углерод', 'примерно', 'количество', 'азот', 'степной', 'подстилка', 'несмотря', 'масса', 'поступать', 'опада', 'лесной', 'насаждение', 'маленький', 'травяной', 'экосистема', 'близкий', 'значение', 'запас', 'углерод', 'азот', 'почва', 'степной', 'растительность', 'насаждение', 'отметить', 'перераспределение', 'запас', 'углерод', 'азот', 'лесной', 'почва', 'запас', 'углерод', 'лесной', 'подстилка', 'слой', 'составлять', 'запас', 'подстилка', 'слой', 'почва', 'степной', 'растительность', 'запас', 'азот', 'соответственно', 'результат', 'интенсивный', 'выпас', 'экосистема', 'западина', 'поступать', 'маленький', 'углерод', 'азот', 'экосистема', 'микроповышение', 'маленький', 'элемент', 'заповедный', 'участок', 'достоверный', 'уменьшение', 'запас', 'углерод', 'азот', 'отметить', 'подстилка', 'слой', 'смотреть', 'лугов', 'каштановый', 'почва', 'западина', 'находиться', 'прессинг', 'интенсивный', 'выпас']",https://cyberleninka.ru/article/n/elementy-krugovorota-s-i-n-v-prirodnyh-i-antropogennyh-ekosistemah-polupustyni-severnogo-prikaspiya,,,запас углерод
