Год,Ссылка
2020,https://cyberleninka.ru/article/n/kratkiy-analiz-dinamiki-soderzhaniya-mikroelementov-i-tyazhelyh-metallov-v-pochvah-lipetskoy-oblasti
2020,https://cyberleninka.ru/article/n/termicheskie-metody-demerkurizatsii-rtuti-i-otsenka-ih-effektivnosti
2020,https://cyberleninka.ru/article/n/obosnovanie-ekologicheski-bezopasnogo-ispolzovaniya-osadkov-stochnyh-vod-kanalizatsionnyh-ochistnyh-sooruzheniy-zhilischno
2020,https://cyberleninka.ru/article/n/problema-vliyaniya-pochvennoy-aeratsii-na-zhiznedeyatelnost-razlichnyh-grupp-mikroorganizmov-v-trudah-otechestvennyh-i-zarubezhnyh
2020,https://cyberleninka.ru/article/n/metody-umyagcheniya-vody
2020,https://cyberleninka.ru/article/n/analiz-vliyaniya-gazovyh-vybrosov-na-okruzhayuschuyu-sredu
2020,https://cyberleninka.ru/article/n/energeticheskaya-effektivnost-predvaritelnoy-obrabotki-sinteticheskogo-substrata-metantenka-v-apparate-vihrevogo-sloya
2020,https://cyberleninka.ru/article/n/sorbtsionnye-materialy-s-ispolzovaniem-rotornyh-shlakov-i-primenenie-ih-dlya-ochistki-vody
2020,https://cyberleninka.ru/article/n/o-sovremennyh-tehnologiyah-ochistki-korpusov-sudov
2020,https://cyberleninka.ru/article/n/k-voprosu-o-pokazatele-assimilyatsionnogo-potentsiala-pochv-kak-sostavnoy-chasti-pasporta-pochv-i-assimilyatsionnogo-potentsiala
2020,https://cyberleninka.ru/article/n/sovremennyy-tehnogenez-mirovogo-okeana-harakter-protsessov-i-ekologicheskie-problemy
2020,https://cyberleninka.ru/article/n/uchet-ekologicheskih-faktorov-pri-ustanovlenii-tseny-na-zemlyu-v-gorode-tyumeni
2020,https://cyberleninka.ru/article/n/problemy-utilizatsii-tverdyh-kommunalnyh-othodov-v-svyazi-s-realizatsiey-musornoy-reformy-v-gorodskom-okruge-gorod-tyumen
2020,https://cyberleninka.ru/article/n/vliyanie-neftyanogo-zagryazneniya-i-nositeley-biopreparata-na-agrofizicheskie-pokazateli-dernovo-podzolistyh-pochv
2020,https://cyberleninka.ru/article/n/uroven-zagryaznennosti-stochnyh-vod-molokopererabatyvayuschih-predpriyatiy-tyumenskoy-oblasti
2020,https://cyberleninka.ru/article/n/issledovanie-metodov-ochistki-proizvodstvennyh-stokov-ot-ionov-tyazhelyh-metallov
2020,https://cyberleninka.ru/article/n/deystvie-nefti-i-nefteproduktov-na-svoystva-pochv-i-produktivnost-rasteniy
