Title,Russian Keywords,Annotation,Link
"['популяция', 'структура', 'сообщество', 'влияние', 'климатический', 'изменение', 'холодный', 'пустыня', 'гималаи', 'индия']","['структура', 'популяция', 'разнообразие', 'исследование', 'климатический', 'изменение', 'этный', 'ботанический', 'исследование', 'местный', 'вид', 'вид', 'угроза', 'исчезновение']","['можжевельник', 'восточный', 'растительный', 'вид', 'гималайский', 'регион', 'существование', 'который', 'находиться', 'высокий', 'угроза', 'исчезновение', 'данный', 'исследование', 'предоставлять', 'информация', 'мониторинг', 'можжевельниковый', 'популяция', 'степень', 'распространение', 'высотный', 'область', 'гималайский', 'гор', 'свой', 'работа', 'собрать', 'исчерпывающий', 'данные', 'широта', 'распространение', 'характеристика', 'местообитание', 'состав', 'структура', 'размер', 'популяция', 'область', 'применение', 'вид', 'статус', 'многообразие', 'распространение', 'плотность', 'максимальный', 'чистый', 'лесной', 'местообитание', 'отличие', 'смешанный', 'средневысотный', 'лесной', 'зона', 'нум', 'сообщество', 'доминировать', 'нум', 'смешанный', 'продемонстрировать', 'подходящий', 'качество', 'развитие', 'можжевельник', 'достижение', 'высокий', 'плотность', 'встречаемость', 'вид', 'верхний', 'граница', 'произрастание', 'лес', 'нум', 'показывать', 'влияние', 'климатический', 'изменение', 'общий', 'сложность', 'популяция', 'зафиксировать', 'вид', 'растение', 'роды', 'семейство', 'местный', 'эндемик', 'эуэндемик', 'экономически', 'значимый', 'находиться', 'угроза', 'рекомендоваться', 'постоянный', 'мониторинг', 'популяция', 'подверженный', 'влияние', 'климатический', 'изменение']",https://cyberleninka.ru/article/n/populyatsiya-i-struktura-soobschestv-juniperous-polycarpos-k-koch-pod-vliyaniem-klimaticheskih-izmeneniy-v-holodnoy-pustyne-gimalaev
"['оценка', 'антропогенный', 'инвазия', 'микроскопический', 'гриб', 'арктический', 'экосистема', 'архипелаг', 'шпицберген']","['микобиота', 'микробный', 'сообщество', 'арктика', 'антропогенный', 'влияние', 'антропогенный', 'субстрат', 'почва', 'аэромикота']","['введение', 'изменение', 'микробный', 'сообщество', 'полярный', 'регион', 'являться', 'отражение', 'происходить', 'климатический', 'изменение', 'мочь', 'служить', 'показатель', 'состояние', 'арктический', 'экосистема', 'цель', 'данный', 'работа', 'изучение', 'микобиот', 'развивающийся', 'антропогенный', 'материал', 'почва', 'воздушный', 'среда', 'пос', 'баренцбург', 'архипелаг', 'шпицберген', 'оценка', 'распространение', 'инвазивный', 'вид', 'выявление', 'условно', 'патогенный', 'микромицет', 'материал', 'метод', 'материал', 'исследование', 'собранный', 'период', 'ход', 'выполнение', 'научно', 'исследовательский', 'работа', 'российский', 'арктический', 'экспедиция', 'ааний', 'район', 'пос', 'баренцбург', 'расположить', 'арх', 'шпицберген', 'выделение', 'микромицет', 'проводиться', 'стандартный', 'микробиологический', 'метод', 'идентификация', 'микромицет', 'проводить', 'культуральный', 'морфологический', 'признак', 'результат', 'секвенирование', 'изолят', 'регион', 'результат', 'результат', 'исследование', 'установить', 'высокий', 'уровень', 'биологический', 'колонизация', 'антропогенный', 'субстрат', 'выявить', 'место', 'накопление', 'условно', 'патогенный', 'микроорганизм', 'идентифицировать', 'вид', 'микромицет', 'образец', 'антропогенный', 'материал', 'вид', 'аэромикот', 'вид', 'почва', 'регион', 'доминировать', 'число', 'вид', 'оказаться', 'род', 'вид', 'который', 'следовать', 'вид', 'антропогенный', 'воздействие', 'приводить', 'изменение', 'видовой', 'состав', 'структура', 'характеристика', 'комплекс', 'микроскопический', 'гриб', 'материал', 'аэромикота', 'почва', 'арктический', 'территория', 'нарушить', 'экосистема', 'установить', 'изменение', 'структура', 'комплекс', 'микромицет', 'увеличение', 'численность', 'микроскопический', 'гриб', 'аэромикота', 'почва', 'формирование', 'аэромикот', 'происходить', 'частично', 'счет', 'интродуцированный', 'вид', 'доминирование', 'темноокрашенный', 'гриб', 'антропогенный', 'материал', 'среди', 'микромицет', 'интродуцент', 'значительный', 'доля', 'составить', 'вид', 'являться', 'условный', 'патоген', 'человек', 'интродуцированный', 'вид', 'способный', 'адаптироваться', 'арктический', 'условие', 'заключение', 'пример', 'пос', 'баренцбург', 'арх', 'шпицберген', 'показать', 'антропогенный', 'воздействие', 'приводить', 'изменение', 'основный', 'характеристика', 'комплекс', 'микроскопический', 'гриб', 'арктический', 'территория']",https://cyberleninka.ru/article/n/otsenka-antropogennoy-invazii-mikroskopicheskih-gribov-v-arkticheskie-ekosistemy-arhipelag-shpitsbergen
"['экологический', 'индикатор', 'последствие', 'интродукция', 'южный', 'раса', 'северный', 'регион']","['медоносный', 'пчела', 'географически', 'специфичный', 'популяция', 'интродукция', 'мониторинг', 'морфометрия', 'биоразнообразие']","['актуальность', 'цель', 'процесс', 'адаптация', 'медоносный', 'пчела', 'обитать', 'разный', 'климатический', 'условие', 'приобрести', 'соответствующий', 'морфологический', 'изменение', 'вследствие', 'бессистемный', 'интродукция', 'человек', 'пчела', 'различный', 'происхождение', 'образоваться', 'гибрид', 'впоследствии', 'мочь', 'привести', 'снижение', 'жизнеспособность', 'цель', 'исследование', 'являться', 'оценка', 'степень', 'метизация', 'пчела', 'территория', 'пермский', 'край', 'использование', 'данные', 'морфометрический', 'анализ', 'материал', 'метод', 'исследование', 'провести', 'пасека', 'район', 'пермский', 'край', 'течение', 'год', 'морфометрический', 'исследование', 'пчела', 'выполнить', 'общепринятый', 'оригинальный', 'авторский', 'методика', 'оценка', 'степень', 'метизация', 'проводить', 'измерение', 'длина', 'хоботок', 'длина', 'ширин', 'правый', 'передний', 'крыло', 'третий', 'тергит', 'рассчитывать', 'кубитальный', 'индекс', 'крыло', 'результат', 'исследовать', 'пчела', 'выявить', 'несоответствие', 'некоторый', 'морфологический', 'признак', 'таковой', 'среднерусский', 'раса', 'это', 'свидетельствовать', 'продолжаться', 'процесс', 'метизация', 'местный', 'пчела', 'территория', 'красновишерский', 'район', 'пермский', 'край', 'сохраниться', 'пчела', 'минимально', 'затронуть', 'процесс', 'метизация', 'вывод', 'весь', 'особь', 'обследовать', 'пасека', 'выявить', 'признак', 'несоответствующий', 'среднерусский', 'раса', 'мочь', 'свидетельствовать', 'проходить', 'ранее', 'продолжаться', 'настоящий', 'время', 'процесс', 'метизация', 'местный', 'популяция', 'пчела', 'мониторинг', 'морфометрический', 'признак', 'направить', 'селекция', 'позволять', 'обнаруживать', 'отклонение', 'экстерьер', 'принимать', 'мера', 'исправление', 'нарушить', 'генотип', 'восстановление', 'признак', 'аборигенный', 'раса', 'пасека', 'край', 'изменить', 'генотип', 'рекомендовать', 'использовать', 'племенной', 'материал', 'красновишерский', 'район']",https://cyberleninka.ru/article/n/ekologicheskiy-indikator-posledstviy-introduktsii-yuzhnyh-ras-apis-mellifera-l-v-severnye-regiony
"['особенность', 'сезонный', 'развитие', 'динамика', 'урожайность', 'плод', 'малин', 'сахалинский', 'верховье', 'колыма', 'магаданский', 'область']","['дикорастущий', 'ягодник', 'малина', 'сахалинский', 'фенология', 'магаданский', 'область']","['сезонный', 'развитие', 'динамика', 'урожай', 'плод', 'малин', 'сахалинский', 'изучаться', 'запад', 'магаданский', 'область', 'верховье', 'колыма', 'цель', 'исследование', 'оценка', 'изменчивость', 'дата', 'наступление', 'фенологический', 'фаза', 'малин', 'сахалинский', 'период', 'выявление', 'климатический', 'фактор', 'влиять', 'колебание', 'урожайность', 'плод', 'задача', 'обобщение', 'данные', 'фенологический', 'наблюдение', 'популяция', 'малин', 'установление', 'зависимость', 'урожайность', 'плод', 'климатический', 'показатель', 'фенологический', 'наблюдение', 'проводиться', 'настоящий', 'время', 'урожайность', 'оцениваться', 'глазомерный', 'шкала', 'капперо', 'формозов', 'метеорологический', 'наблюдение', 'полевой', 'стационар', 'ибпс', 'дво', 'ран', 'вестись', 'описать', 'ход', 'сезонный', 'развитие', 'малин', 'фенофаза', 'особенность', 'прохождение', 'отдельный', 'стадия', 'течение', 'произойти', 'существенный', 'изменение', 'ход', 'сезонный', 'развитие', 'малин', 'сахалинский', 'установить', 'положительный', 'тренд', 'ранний', 'начало', 'распускание', 'почка', 'распускание', 'лист', 'согласоваться', 'возрастание', 'сумма', 'среднесуточный', 'температура', 'выше', 'начало', 'вегетация', 'статистически', 'достоверный', 'связь', 'динамик', 'урожайность', 'плод', 'метеорологический', 'показатель', 'определить', 'удаться', 'отмечаться', 'тенденция', 'снижение', 'урожай', 'малин', 'последний', 'год', 'обусловить', 'современный', 'изменение', 'климат', 'увеличение', 'частота', 'заморозок', 'ниже', 'период', 'цветение', 'рост', 'число', 'пасмурный', 'день', 'июнь', 'июль']",https://cyberleninka.ru/article/n/osobennosti-sezonnogo-razvitiya-i-dinamika-urozhaynosti-plodov-maliny-sahalinskoy-rubus-matsumuranus-levl-vaniot-v-verhovyah-kolymy
"['адаптация', 'белый', 'медведь', 'условие', 'парк', 'флор', 'фауна', 'рой', 'ручей']","['белый', 'медведь', 'поведенческий', 'особенность', 'адаптация', 'обогащение', 'среда']","['цель', 'исследование', 'изучение', 'адаптация', 'дикий', 'животное', 'условие', 'содержание', 'зоопарк', 'основной', 'задача', 'исследование', 'сравнение', 'поведенческий', 'особенность', 'белый', 'медведь', 'дикий', 'природа', 'зоопарк', 'адаптация', 'белый', 'медведь', 'условие', 'зоопарк', 'зависимость', 'возрастной', 'группа', 'влияние', 'обогащение', 'среда', 'поведение', 'животное', 'исследование', 'проводиться', 'мау', 'красноярский', 'парк', 'флор', 'фауна', 'рой', 'ручей', 'период', 'июнь', 'ноябрь', 'объект', 'исследование', 'белый', 'медведь', 'родить', 'естественный', 'условие', 'поступить', 'зоопарк', 'различный', 'возраст', 'метод', 'изучение', 'фоновый', 'наблюдение', 'оценка', 'состояние', 'животное', 'круглосуточный', 'наблюдение', 'поведение', 'ведение', 'журнал', 'наблюдение', 'тренинг', 'обогащение', 'среда', 'провести', 'сравнительный', 'анализ', 'литературный', 'данные', 'белый', 'медведь', 'проживать', 'естественный', 'условие', 'климатический', 'изменение', 'способствовать', 'социализация', 'белый', 'медведь', 'особь', 'поступить', 'год', 'вовлечь', 'конфликтный', 'ситуация', 'человек', 'быстрый', 'адаптироваться', 'условие', 'проживание', 'зоопарк', 'обогащение', 'среда', 'являться', 'важный', 'процесс', 'содержание', 'животное', 'зоопарк', 'время', 'обогащение', 'среда', 'оказывать', 'положительный', 'влияние', 'животное', 'особь', 'находиться', 'зоопарк', 'долгий', 'время', 'феликс', 'аврора', 'значительно', 'маленький', 'уделять', 'время', 'игрушка', 'молодой', 'самка', 'урсула', 'средний', 'время', 'занятость', 'урсула', 'составить', 'мяч', 'час', 'цилиндр', 'час', 'это', 'связать', 'урсула', 'содержаться', 'отдельно', 'феликс', 'аврора', 'совместно', 'взаимодействовать', 'друг', 'друг', 'социальный', 'обогащение', 'среда']",https://cyberleninka.ru/article/n/adaptatsiya-belyh-medvedey-k-usloviyam-parka-flory-i-fauny-roev-ruchey
"['исследование', 'участок', 'лес', 'подверженный', 'влияние', 'короед', 'типограф', 'заповедник', 'курильский', 'кунашир']","['лесопатологический', 'мониторинг', 'короед', 'типограф', 'оопт', 'ветровал', 'усыхание', 'ельник']","['изменение', 'климат', 'оказывать', 'большой', 'влияние', 'вспышка', 'лесной', 'вредитель', 'последний', 'год', 'произойти', 'несколько', 'крупный', 'климатический', 'явление', 'область', 'южный', 'курильский', 'остров', 'который', 'иметь', 'каскадный', 'воздействие', 'вредитель', 'лес', 'воздействие', 'оказать', 'тайфун', 'год', 'который', 'начаться', 'массовый', 'усыхание', 'хвойный', 'лес', 'территория', 'заповедник', 'курильский', 'также', 'охранный', 'зона', 'усыхание', 'лес', 'остров', 'кунашир', 'являться', 'главный', 'проблема', 'цель', 'данный', 'исследование', 'обнаружение', 'изучение', 'место', 'нападение', 'короед', 'типограф', 'территория', 'заповедник', 'закладывание', 'пробный', 'площадь', 'очаг', 'распространение', 'данный', 'исследование', 'показать', 'основный', 'подверженный', 'нападение', 'короед', 'типограф', 'возраст', 'год', 'однако', 'стоить', 'отметить', 'нападение', 'короед', 'заметить', 'ель', 'глен', 'маленький', 'аянский', 'место', 'закладывание', 'пробный', 'площадь', 'кроме', 'ход', 'исследование', 'определить', 'существенный', 'различие', 'здоровый', 'ослабить', 'дерево', 'соседний', 'мертвый', 'дерево', 'атаковать', 'различие', 'наиболее', 'выразить', 'индивидуальный', 'затенение', 'коллективный', 'затенение', 'фактор', 'расстоянияй', 'ярусность', 'ранее', 'вредитель', 'лес', 'относительно', 'изучить', 'это', 'исследование', 'дать', 'новый', 'понимание', 'экология', 'также', 'практический', 'возможность', 'управленияclimate']",https://cyberleninka.ru/article/n/issledovanie-uchastkov-lesa-podverzhennyh-vliyaniyu-koroeda-tipografa-ips-typographus-v-zapovednike-kurilskiy-o-kunashir
"['углерод', 'почва', 'лесной', 'район', 'европейско', 'уральский', 'часть', 'россия']","['земля', 'лесной', 'фонд', 'россия', 'лесообразующий', 'порода', 'база', 'данные', 'лесной', 'почва', 'запас', 'почвенный', 'биологический', 'углерод']","['оценка', 'пул', 'углерод', 'почвенный', 'блок', 'европейско', 'уральский', 'часть', 'россия', 'произвести', 'топ', 'основа', 'категория', 'земля', 'принять', 'государственный', 'лесной', 'реестр', 'весь', 'биотоп', 'опубликовать', 'данные', 'почвенный', 'разрез', 'координата', 'описание', 'разрез', 'привязать', 'биотоп', 'лесной', 'район', 'суммарный', 'запас', 'углерод', 'почва', 'лесной', 'район', 'европейско', 'уральский', 'часть', 'составить', 'глубина', 'смотреть', 'смотреть', 'общий', 'площадь', 'земля', 'лесной', 'фонд', 'европейский', 'часть', 'россия', 'лесной', 'район', 'оценить', 'приводиться', 'агрегированный', 'данные', 'биотоп', 'весь', 'регион', 'лесной', 'район', 'результат', 'получить', 'топ', 'основа', 'лесообразующий', 'порода', 'нелесной', 'земля', 'сравниваться', 'оценка', 'автор', 'получить', 'различный', 'тип', 'почва']",https://cyberleninka.ru/article/n/uglerod-pochv-lesnyh-rayonov-evropeysko-uralskoy-chasti-rossii
"['ксилотрофный', 'базидиомицета', 'мелколиственный', 'лес', 'костромской', 'область']","['ксилотрофный', 'базидиомицета', 'мелколиственный', 'лес', 'биотопический', 'связь', 'фитоценоз', 'эвритрофа', 'стенотрофа', 'таксономический', 'разнообразие']","['данный', 'работа', 'приводиться', 'обзор', 'особенность', 'биология', 'видовой', 'разнообразие', 'ксилотрофный', 'базидиомицет', 'также', 'биотопический', 'связь', 'микобиот', 'ксилотроф', 'фитоценоз', 'рассматриваться', 'экологический', 'группа', 'данный', 'организм', 'связь', 'субстратный', 'специализация', 'видовой', 'сходство', 'березовый', 'осиновый', 'мелколиственный', 'лес', 'разный', 'формация', 'даваться', 'краткий', 'оценка', 'влияние', 'антропогенный', 'фактор', 'биологический', 'разнообразие', 'представить', 'группа', 'организм', 'впервые', 'приводиться', 'разделение', 'костромской', 'область', 'южный', 'центральный', 'северный', 'часть', 'оценка', 'видовой', 'разнообразие', 'зависимость', 'погодный', 'климатический', 'фитоценотический', 'фактор', 'приводиться', 'данные', 'изучение', 'изменение', 'степень', 'интегрированность', 'микоценоз', 'березовый', 'осиновый', 'лес', 'предел', 'изучать', 'район', 'область', 'территория', 'область', 'мелколиственный', 'лес', 'обнаружить', 'вид', 'ксилотрофный', 'базидиомицет', 'среди', 'который', 'вид', 'поражать', 'преимущественно', 'березовый', 'лес', 'вид', 'патогенный', 'ксилотрофный', 'базидиомицет', 'обладать', 'тропность', 'установить', 'видовой', 'состав', 'дереворазрушать', 'микобиот', 'преобладать', 'вид', 'относиться', 'семейство', 'соriоlасеай', 'составлять', 'около', 'весь', 'видовой', 'состав', 'березовый', 'лес', 'около', 'видовой', 'состав', 'осиновый', 'лес']",https://cyberleninka.ru/article/n/ksilotrofnye-bazidiomitsety-melkolistvennyh-lesov-kostromskoy-oblasti
"['экология', 'песчаный', 'удавчик', 'территория', 'калмыкия']","['экология', 'распространение', 'калмыкия']","['приводиться', 'данные', 'биотопический', 'распределение', 'численность', 'температурный', 'предпочтение', 'песчаный', 'удавчик', 'калмыкия', 'также', 'анализироваться', 'влияние', 'биоклиматический', 'показатель', 'распространение', 'это', 'вид', 'помощь', 'моделирование', 'программа', 'анализ', 'использоваться', 'модель', 'построить', 'стандартный', 'биоклиматический', 'показатель', 'сократить', 'список', 'удаление', 'скоррелированный', 'переменный', 'температура', 'тело', 'песчаный', 'удавчик', 'варьировать', 'численность', 'песчаный', 'удавчик', 'калмыкия', 'оставаться', 'достаточно', 'высокий', 'достигать', 'особа', 'песчаный', 'бархан', 'черноземельский', 'район', 'выявить', 'существенный', 'изменение', 'распространение', 'песчаный', 'удавчик', 'территория', 'калмыкия', 'сравнение', 'данные', 'киреев', 'ждоковый', 'учитывать', 'изменение', 'распределение', 'биотоп', 'полупустыня', 'частность', 'значительный', 'сокращение', 'площадь', 'открытый', 'песок', 'период', 'можный', 'говорить', 'больший', 'биотопический', 'пластичность', 'это', 'вид', 'обычно', 'считаться', 'больший', 'зависимость', 'распространение', 'климатический', 'фактор', 'количество', 'барханный', 'песок', 'это', 'предположение', 'подтверждаться', 'находка', 'особь', 'это', 'вид', 'остепненный', 'местообитание', 'расстояние', 'несколько', 'десяток', 'километр', 'близкий', 'бархан', 'наиболее', 'благоприятный', 'климатический', 'условие', 'обитание', 'песчаный', 'удавчик', 'результат', 'моделирование', 'программа', 'находиться', 'лаганский', 'южный', 'половина', 'черноземельский', 'район', 'калмыкия', 'совпадать', 'место', 'больший', 'численность', 'это', 'вид', 'результат', 'моделирование', 'больший', 'влияние', 'распространение', 'оказать', 'количество', 'зимний', 'осадки', 'температура', 'теплый', 'четверть', 'год']",https://cyberleninka.ru/article/n/k-ekologii-peschanogo-udavchika-eryx-milliaris-reptilia-boidae-na-territorii-kalmykii
"['биологический', 'свойство', 'почва', 'антропогенный', 'нарушить', 'бореальный', 'лес', 'приамурья']","['лиственничник', 'рубка', 'пожар', 'биология', 'почва', 'биодеструкция']","['бореальный', 'лес', 'выполнять', 'множество', 'глобальный', 'экосистемный', 'функция', 'среди', 'который', 'накопление', 'углерод', 'почва', 'являться', 'важный', 'осуществляться', 'процесс', 'биодеструкция', 'растительный', 'опада', 'основный', 'антропогенный', 'нарушение', 'лес', 'являться', 'лесной', 'пожар', 'рубка', 'приводить', 'значительный', 'нарушение', 'биологический', 'свойство', 'почва', 'следовательно', 'способность', 'экосистема', 'биодеструкция', 'органический', 'остаток', 'цель', 'работа', 'изучить', 'физико', 'химический', 'биологический', 'свойство', 'буроземный', 'почва', 'лиственничный', 'лес', 'воздействие', 'рубка', 'пожар', 'исследование', 'провести', 'северный', 'часть', 'амурский', 'область', 'лиственничный', 'лес', 'предгорие', 'хребет', 'тукурингр', 'установить', 'значительный', 'изменение', 'кислотность', 'почва', 'увеличение', 'запас', 'грубый', 'гумус', 'повышенный', 'влажность', 'почва', 'лесосека', 'увеличиться', 'мощность', 'лесной', 'подстилка', 'нарушить', 'лес', 'повышенный', 'инсоляция', 'почва', 'нарушить', 'территория', 'прогреваться', 'интенсивный', 'весенний', 'период', 'осенний', 'период', 'наблюдаться', 'интенсивный', 'охлаждение', 'количество', 'олиготрофный', 'микроорганизм', 'экзофермент', 'участвовать', 'разложение', 'труднодоступный', 'органический', 'вещество', 'почва', 'антропогенный', 'нарушить', 'территория', 'значительно', 'ниже', 'фоновый', 'образ', 'наш', 'исследование', 'показывать', 'пожар', 'рубка', 'существенно', 'изменять', 'почвенный', 'растительный', 'условие', 'биологический', 'свойство', 'почва', 'бореальный', 'лиственничник', 'нарушить', 'биологический', 'функция', 'почва', 'легкоразлагаемый', 'часть', 'опада', 'минерализоваться', 'остаться', 'накапливаться', 'форма', 'грубый', 'гумус', 'вместе', 'это', 'свидетельствовать', 'замедление', 'цикл', 'углерод', 'гумусообразование', 'нарушить', 'лес', 'бореальный', 'зона']",https://cyberleninka.ru/article/n/biologicheskie-svoystva-pochv-antropogenno-narushennyh-borealnyh-lesov-priamurya
