Title,Russian Keywords,Annotation,Link,Title_found_phrases,Russian Keywords_found_phrases,Annotation_found_phrases
"['популяция', 'структура', 'сообщество', 'влияние', 'климатический', 'изменение', 'холодный', 'пустыня', 'гималаи', 'индия']","['структура', 'популяция', 'разнообразие', 'исследование', 'климатический', 'изменение', 'этный', 'ботанический', 'исследование', 'местный', 'вид', 'вид', 'угроза', 'исчезновение']","['можжевельник', 'восточный', 'растительный', 'вид', 'гималайский', 'регион', 'существование', 'который', 'находиться', 'высокий', 'угроза', 'исчезновение', 'данный', 'исследование', 'предоставлять', 'информация', 'мониторинг', 'можжевельниковый', 'популяция', 'степень', 'распространение', 'высотный', 'область', 'гималайский', 'гор', 'свой', 'работа', 'собрать', 'исчерпывающий', 'данные', 'широта', 'распространение', 'характеристика', 'местообитание', 'состав', 'структура', 'размер', 'популяция', 'область', 'применение', 'вид', 'статус', 'многообразие', 'распространение', 'плотность', 'максимальный', 'чистый', 'лесной', 'местообитание', 'отличие', 'смешанный', 'средневысотный', 'лесной', 'зона', 'нум', 'сообщество', 'доминировать', 'нум', 'смешанный', 'продемонстрировать', 'подходящий', 'качество', 'развитие', 'можжевельник', 'достижение', 'высокий', 'плотность', 'встречаемость', 'вид', 'верхний', 'граница', 'произрастание', 'лес', 'нум', 'показывать', 'влияние', 'климатический', 'изменение', 'общий', 'сложность', 'популяция', 'зафиксировать', 'вид', 'растение', 'роды', 'семейство', 'местный', 'эндемик', 'эуэндемик', 'экономически', 'значимый', 'находиться', 'угроза', 'рекомендоваться', 'постоянный', 'мониторинг', 'популяция', 'подверженный', 'влияние', 'климатический', 'изменение']",https://cyberleninka.ru/article/n/populyatsiya-i-struktura-soobschestv-juniperous-polycarpos-k-koch-pod-vliyaniem-klimaticheskih-izmeneniy-v-holodnoy-pustyne-gimalaev,климатический изменение,климатический изменение,климатический изменение
"['оценка', 'антропогенный', 'инвазия', 'микроскопический', 'гриб', 'арктический', 'экосистема', 'архипелаг', 'шпицберген']","['микобиота', 'микробный', 'сообщество', 'арктика', 'антропогенный', 'влияние', 'антропогенный', 'субстрат', 'почва', 'аэромикота']","['введение', 'изменение', 'микробный', 'сообщество', 'полярный', 'регион', 'являться', 'отражение', 'происходить', 'климатический', 'изменение', 'мочь', 'служить', 'показатель', 'состояние', 'арктический', 'экосистема', 'цель', 'данный', 'работа', 'изучение', 'микобиот', 'развивающийся', 'антропогенный', 'материал', 'почва', 'воздушный', 'среда', 'пос', 'баренцбург', 'архипелаг', 'шпицберген', 'оценка', 'распространение', 'инвазивный', 'вид', 'выявление', 'условно', 'патогенный', 'микромицет', 'материал', 'метод', 'материал', 'исследование', 'собранный', 'период', 'ход', 'выполнение', 'научно', 'исследовательский', 'работа', 'российский', 'арктический', 'экспедиция', 'ааний', 'район', 'пос', 'баренцбург', 'расположить', 'арх', 'шпицберген', 'выделение', 'микромицет', 'проводиться', 'стандартный', 'микробиологический', 'метод', 'идентификация', 'микромицет', 'проводить', 'культуральный', 'морфологический', 'признак', 'результат', 'секвенирование', 'изолят', 'регион', 'результат', 'результат', 'исследование', 'установить', 'высокий', 'уровень', 'биологический', 'колонизация', 'антропогенный', 'субстрат', 'выявить', 'место', 'накопление', 'условно', 'патогенный', 'микроорганизм', 'идентифицировать', 'вид', 'микромицет', 'образец', 'антропогенный', 'материал', 'вид', 'аэромикот', 'вид', 'почва', 'регион', 'доминировать', 'число', 'вид', 'оказаться', 'род', 'вид', 'который', 'следовать', 'вид', 'антропогенный', 'воздействие', 'приводить', 'изменение', 'видовой', 'состав', 'структура', 'характеристика', 'комплекс', 'микроскопический', 'гриб', 'материал', 'аэромикота', 'почва', 'арктический', 'территория', 'нарушить', 'экосистема', 'установить', 'изменение', 'структура', 'комплекс', 'микромицет', 'увеличение', 'численность', 'микроскопический', 'гриб', 'аэромикота', 'почва', 'формирование', 'аэромикот', 'происходить', 'частично', 'счет', 'интродуцированный', 'вид', 'доминирование', 'темноокрашенный', 'гриб', 'антропогенный', 'материал', 'среди', 'микромицет', 'интродуцент', 'значительный', 'доля', 'составить', 'вид', 'являться', 'условный', 'патоген', 'человек', 'интродуцированный', 'вид', 'способный', 'адаптироваться', 'арктический', 'условие', 'заключение', 'пример', 'пос', 'баренцбург', 'арх', 'шпицберген', 'показать', 'антропогенный', 'воздействие', 'приводить', 'изменение', 'основный', 'характеристика', 'комплекс', 'микроскопический', 'гриб', 'арктический', 'территория']",https://cyberleninka.ru/article/n/otsenka-antropogennoy-invazii-mikroskopicheskih-gribov-v-arkticheskie-ekosistemy-arhipelag-shpitsbergen,,,климатический изменение
"['адаптация', 'белый', 'медведь', 'условие', 'парк', 'флор', 'фауна', 'рой', 'ручей']","['белый', 'медведь', 'поведенческий', 'особенность', 'адаптация', 'обогащение', 'среда']","['цель', 'исследование', 'изучение', 'адаптация', 'дикий', 'животное', 'условие', 'содержание', 'зоопарк', 'основной', 'задача', 'исследование', 'сравнение', 'поведенческий', 'особенность', 'белый', 'медведь', 'дикий', 'природа', 'зоопарк', 'адаптация', 'белый', 'медведь', 'условие', 'зоопарк', 'зависимость', 'возрастной', 'группа', 'влияние', 'обогащение', 'среда', 'поведение', 'животное', 'исследование', 'проводиться', 'мау', 'красноярский', 'парк', 'флор', 'фауна', 'рой', 'ручей', 'период', 'июнь', 'ноябрь', 'объект', 'исследование', 'белый', 'медведь', 'родить', 'естественный', 'условие', 'поступить', 'зоопарк', 'различный', 'возраст', 'метод', 'изучение', 'фоновый', 'наблюдение', 'оценка', 'состояние', 'животное', 'круглосуточный', 'наблюдение', 'поведение', 'ведение', 'журнал', 'наблюдение', 'тренинг', 'обогащение', 'среда', 'провести', 'сравнительный', 'анализ', 'литературный', 'данные', 'белый', 'медведь', 'проживать', 'естественный', 'условие', 'климатический', 'изменение', 'способствовать', 'социализация', 'белый', 'медведь', 'особь', 'поступить', 'год', 'вовлечь', 'конфликтный', 'ситуация', 'человек', 'быстрый', 'адаптироваться', 'условие', 'проживание', 'зоопарк', 'обогащение', 'среда', 'являться', 'важный', 'процесс', 'содержание', 'животное', 'зоопарк', 'время', 'обогащение', 'среда', 'оказывать', 'положительный', 'влияние', 'животное', 'особь', 'находиться', 'зоопарк', 'долгий', 'время', 'феликс', 'аврора', 'значительно', 'маленький', 'уделять', 'время', 'игрушка', 'молодой', 'самка', 'урсула', 'средний', 'время', 'занятость', 'урсула', 'составить', 'мяч', 'час', 'цилиндр', 'час', 'это', 'связать', 'урсула', 'содержаться', 'отдельно', 'феликс', 'аврора', 'совместно', 'взаимодействовать', 'друг', 'друг', 'социальный', 'обогащение', 'среда']",https://cyberleninka.ru/article/n/adaptatsiya-belyh-medvedey-k-usloviyam-parka-flory-i-fauny-roev-ruchey,,,климатический изменение
"['углерод', 'почва', 'лесной', 'район', 'европейско', 'уральский', 'часть', 'россия']","['земля', 'лесной', 'фонд', 'россия', 'лесообразующий', 'порода', 'база', 'данные', 'лесной', 'почва', 'запас', 'почвенный', 'биологический', 'углерод']","['оценка', 'пул', 'углерод', 'почвенный', 'блок', 'европейско', 'уральский', 'часть', 'россия', 'произвести', 'топ', 'основа', 'категория', 'земля', 'принять', 'государственный', 'лесной', 'реестр', 'весь', 'биотоп', 'опубликовать', 'данные', 'почвенный', 'разрез', 'координата', 'описание', 'разрез', 'привязать', 'биотоп', 'лесной', 'район', 'суммарный', 'запас', 'углерод', 'почва', 'лесной', 'район', 'европейско', 'уральский', 'часть', 'составить', 'глубина', 'смотреть', 'смотреть', 'общий', 'площадь', 'земля', 'лесной', 'фонд', 'европейский', 'часть', 'россия', 'лесной', 'район', 'оценить', 'приводиться', 'агрегированный', 'данные', 'биотоп', 'весь', 'регион', 'лесной', 'район', 'результат', 'получить', 'топ', 'основа', 'лесообразующий', 'порода', 'нелесной', 'земля', 'сравниваться', 'оценка', 'автор', 'получить', 'различный', 'тип', 'почва']",https://cyberleninka.ru/article/n/uglerod-pochv-lesnyh-rayonov-evropeysko-uralskoy-chasti-rossii,,,запас углерод
"['расселение', 'новый', 'вид', 'птица', 'средний', 'приамурья', 'конец', 'век', 'роль', 'климатический', 'изменение']",[],[],https://cyberleninka.ru/article/n/rasselenie-novyh-vidov-ptits-v-srednem-priamurie-v-kontse-xx-veka-rol-klimaticheskih-izmeneniy,климатический изменение,,
"['анализ', 'видовой', 'состав', 'проблема', 'идентификация', 'путь', 'расселение', 'чужеродный', 'вид', 'рыба', 'бассейн', 'река', 'волга']","['рыба', 'чужеродный', 'вид', 'волга', 'биологический', 'инвазия']","['интенсивный', 'хозяйственный', 'деятельность', 'человек', 'второй', 'половина', 'совпасть', 'глобальный', 'климатический', 'изменение', 'последний', 'десятилетие', 'обусловить', 'увеличение', 'число', 'чужеродный', 'вид', 'рыба', 'водоем', 'водоток', 'волжский', 'бассейн', 'приводиться', 'сведение', 'встречаемость', 'вид', 'вселенец', 'научный', 'улов', 'акватория', 'водохранилище', 'волга', 'также', 'незарегулированный', 'участок', 'дельта', 'доля', 'вселенец', 'видовой', 'состав', 'изменяться', 'зависимость', 'география', 'сбор', 'проба', 'отдельный', 'внимание', 'уделить', 'причина', 'путь', 'расселение', 'вид', 'вселенец', 'также', 'изменение', 'генетический', 'структура', 'популяция', 'иметь', 'место', 'акклиматизация', 'новый', 'условие', 'уточнение', 'систематический', 'принадлежность', 'обнаружить', 'адвентивный', 'вид', 'предложить', 'использовать', 'комбинированный', 'генетико', 'морфологический', 'подход', 'собранный', 'материал', 'мочь', 'полезный', 'разработка', 'метод', 'борьба', 'опасный', 'либо', 'нежелательный', 'вид', 'вселенец', 'также', 'метод', 'сдерживание', 'рост', 'численность']",https://cyberleninka.ru/article/n/analiz-vidovogo-sostava-problemy-identifikatsii-i-putey-rasseleniya-chuzherodnyh-vidov-ryb-v-basseyne-reki-volgi,,,климатический изменение
"['таксономический', 'структура', 'биоразнообразие', 'лесной', 'ландшафт', 'азербайджан', 'условие', 'климатический', 'изменение']","['лесной', 'ландшафт', 'биологический', 'разнообразие', 'таксономический', 'структура']","['представить', 'таксономический', 'структура', 'биоразнообразие', 'лесной', 'ландшафт', 'азербайджан', 'определить', 'влияние', 'гипсометрический', 'разнообразие', 'лесной', 'ландшафт', 'биологический', 'разнообразие', 'выполнить', 'прогнозирование', 'возможный', 'действие', 'климатический', 'изменение', 'состав', 'фитоценоз', 'описание', 'проводиться', 'период', 'гербарий', 'вид', 'включить', 'гербарий', 'институт', 'дендрология', 'нана', 'азербайджан', 'общий', 'количество', 'выявить', 'вид', 'который', 'относиться', 'семейство', 'провести', 'работа', 'уточнение', 'общий', 'систематический', 'состав', 'основа', 'провести', 'исследование', 'рекомендоваться', 'отнести', 'особо', 'чувствительный', 'категория', 'семейство', 'класс', 'семейство', 'класс']",https://cyberleninka.ru/article/n/taksonomicheskaya-struktura-bioraznoobraziya-lesnyh-landshaftov-azerbaydzhana-v-usloviyah-klimaticheskih-izmeneniy,климатический изменение,,климатический изменение
"['биоразнообразие', 'растение', 'нижний', 'ярус', 'сосновый', 'лес', 'средний', 'сибирь']","['биоразнообразие', 'сосновый', 'лес', 'мох', 'лишайник', 'кустарничка', 'запас', 'фитомасса']","['арктический', 'северный', 'лесной', 'экосистема', 'характеризоваться', 'практически', 'сплошной', 'моховолишайниковый', 'травяный', 'кустарничковый', 'покров', 'нижний', 'ярус', 'растительность', 'мочь', 'занимать', 'общий', 'биомасса', 'экосистема', 'составлять', 'кормовой', 'база', 'северный', 'олень', 'выступать', 'площадка', 'ведение', 'хозяйственный', 'деятельность', 'человек', 'экосистема', 'бореальный', 'биом', 'становиться', 'уязвимый', 'напрямую', 'связать', 'климатический', 'изменение', 'антропогенный', 'нагрузка', 'статья', 'произвести', 'оценка', 'биоразнообразие', 'нижний', 'ярус', 'сосновый', 'лес', 'путем', 'описание', 'видовой', 'состав', 'запас', 'встречаемость', 'растение', 'изучать', 'экосистема', 'располагаться', 'арктический', 'зона', 'российский', 'федерация', 'туруханский', 'район', 'красноярский', 'край', 'территория', 'входящий', 'зона', 'охват', 'станция', 'высотный', 'мачта', 'доминанта', 'живой', 'напочвенный', 'покров', 'сосновый', 'биогеоценоз', 'выступать', 'vaccínium', 'myrtíllus', 'сосняк', 'сымско', 'дубческий', 'лесорастительный', 'округ', 'запас', 'фитомасса', 'живой', 'напочвенный', 'покров', 'варьировать', 'сосняк', 'лишайниковый', 'сосняк', 'зеленомошный', 'доля', 'моховолишайниковый', 'ярус', 'приходиться', 'общий', 'фитомасса', 'напочвенный', 'покров', 'запас', 'сопоставимый', 'фотосинтезируюш', 'фитомасса', 'древесный', 'ярус', 'сосна', 'получить', 'данные', 'использовать', 'дальнейший', 'экологофизиологический', 'характеристика', 'доминант', 'растительность']",https://cyberleninka.ru/article/n/bioraznoobrazie-rasteniy-nizhnih-yarusov-sosnovyh-lesov-sredney-sibiri,,,климатический изменение
"['рикеровский', 'анализ', 'динамика', 'численность', 'популяция', 'минтай', 'японский', 'море']","['минтай', 'кривая', 'рикер', 'экологический', 'емкость', 'биотоп', 'популяционный', 'плодовитость', 'потепление', 'климат', 'японский', 'море']","['рассмотреть', 'изменение', 'состояние', 'популяция', 'минтай', 'японский', 'море', 'нереститься', 'побережье', 'приморье', 'хоккайдо', 'течение', 'несколько', 'последний', 'десятилетие', 'межгодовой', 'динамика', 'воспроизводство', 'оба', 'популяция', 'соответствовать', 'зависимость', 'пополнение', 'запас', 'описывать', 'кривая', 'рикер', 'который', 'определять', 'максимальный', 'пополнение', 'некоторый', 'оптимальный', 'величина', 'запас', 'равный', 'экологический', 'емкость', 'биотоп', 'данный', 'вид', 'ухудшение', 'воспроизводство', 'запас', 'ниже', 'выше', 'величина', 'это', 'отметить', 'параметр', 'кривой', 'рикер', 'неустойчивый', 'время', 'изменение', 'последний', 'десятилетие', 'привести', 'ухудшение', 'воспроизводство', 'оба', 'популяция', 'снижение', 'запас', 'наиболее', 'резкий', 'падение', 'запас', 'начало', 'данные', 'собственный', 'исследование', 'литературный', 'данные', 'установить', 'причина', 'изменение', 'оба', 'случай', 'являться', 'климатический', 'изменение', 'японский', 'море', 'связанный', 'ослабление', 'зимний', 'муссон', 'однако', 'механизм', 'влияние', 'климатический', 'изменение', 'исследовать', 'популяция', 'минтай', 'различный', 'воспроизводство', 'хоккайдский', 'популяция', 'ухудшаться', 'вынос', 'икра', 'личинка', 'предел', 'японский', 'море', 'условие', 'усиление', 'цусимский', 'течение', 'термин', 'кривой', 'рикер', 'выражаться', 'снижение', 'популяционный', 'плодовитость', 'воспроизводство', 'приморский', 'популяция', 'ухудшаться', 'неблагоприятный', 'минтай', 'перестройка', 'местный', 'экосистема', 'находиться', 'южный', 'периферия', 'субарктический', 'зона', 'условие', 'рост', 'температура', 'вод', 'термин', 'кривой', 'рикер', 'выражаться', 'сокращение', 'экологический', 'емкость', 'биотоп', 'минтай', 'примерно', 'тыс', 'практически', 'нуль', 'примечательно', 'экологический', 'емкость', 'биотоп', 'хоккайдский', 'минтай', 'находиться', 'северный', 'периферия', 'субтропический', 'зона', 'сокращаться', 'условие', 'усиление', 'цусимский', 'течение', 'несколько', 'вырасти', 'тыс', 'обсуждаться', 'особенность', 'влияние', 'климатический', 'изменение', 'сторона', 'потепление', 'субарктический', 'субтропический', 'экосистема']",https://cyberleninka.ru/article/n/rikerovskiy-analiz-dinamiki-chislennosti-dvuh-populyatsiy-mintaya-v-yaponskom-more,,,климатический изменение
"['причина', 'смещение', 'срок', 'сезонный', 'явление', 'животное', 'центральный', 'лесной', 'биосферный', 'заповедник']","['экологический', 'мониторинг', 'центральный', 'лесной', 'биосферный', 'заповедник', 'тверской', 'область', 'фенологический', 'явление', 'изменение', 'климат', 'компонентный', 'анализ', 'животное', 'бабочка', 'крапивница', 'комар', 'кусака', 'лягушка', 'травяной', 'ящерица', 'живородящий', 'индикатор', 'климатический', 'изменение']","['данный', 'статья', 'рассматриваться', 'динамика', 'феноявление', 'животное', 'южный', 'таежный', 'центральный', 'лесной', 'биосферный', 'заповедник', 'качество', 'исходный', 'данные', 'использоваться', 'материал', 'метеорологический', 'фенологический', 'наблюдение', 'выполнять', 'программа', 'ведение', 'летопись', 'природа', 'база', 'метеопост', 'лесной', 'заповедник', 'сеть', 'росгидромет', 'метеорологический', 'ряд', 'десять', 'наблюдаться', 'достоверный', 'многолетний', 'изменение', 'период', 'увеличение', 'температура', 'воздух', 'среднегодовой', 'май', 'август', 'сентябрь', 'ноябрь', 'понижение', 'сумма', 'осадки', 'сентябрь', 'повышение', 'декабрь', 'положительный', 'смещение', 'дата', 'наступление', 'максимальный', 'температура', 'маленький', 'образование', 'окончательный', 'ледостав', 'водоем', 'отрицательный', 'смещение', 'дата', 'начало', 'фенологический', 'год', 'доказать', 'смещение', 'срок', 'наступление', 'зима', 'рост', 'продолжительность', 'безморозный', 'период', 'территория', 'заповедник', 'летний', 'период', 'весенний', 'фенодата', 'рассмотреть', 'животное', 'наблюдаться', 'отрицательный', 'многолетний', 'линейный', 'тренд', 'изменчивость', 'фенологический', 'явление', 'сторона', 'ранний', 'начало', 'событие', 'признак', 'первый', 'встреча', 'бабочка', 'крапивница', 'первый', 'укус', 'комар', 'кусака', 'первый', 'появление', 'лягушка', 'травяной', 'ящерица', 'живородящий', 'рекомендоваться', 'использовать', 'качество', 'индикатор', 'климатический', 'изменение', 'смещение', 'фенодата', 'насекомое', 'амфибия', 'связать', 'сокращение', 'холодный', 'сезон', 'год', 'климатический', 'система', 'заповедник', 'достоверный', 'изменение', 'срок', 'наступление', 'феноявление', 'ящерица', 'обусловить', 'абиотический', 'биотический', 'кормовой', 'фактор']",https://cyberleninka.ru/article/n/prichiny-smescheniya-srokov-sezonnyh-yavleniy-u-zhivotnyh-tsentralno-lesnogo-biosfernogo-zapovednika,,климатический изменение,климатический изменение
