Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Влияние пожаров на флористическое разнообразие сосновых лесов Восточного Забайкалья,"Макаров В.П., Малых О.Ф., Горбунов И.В., Пак Л.Н., Зима Ю.В., Банщикова Е.А., Желибо Т.В.",Известия высших учебных заведений. Лесной журнал,2019,Биологические науки,"забайкалье, сосновый лес, климат, пожары, флористическое разнообразие","trans-baikal territory, pine forest, climate, fires, floristic diversity","Показано влияние обширных и неоднократных лесных пожаров на флористическое разнообразие соснового леса, типичного для лесостепной зоны Восточного Забайкалья. Общая характеристика соснового бора проведена по материалам лесоустройства 1994 г. до воздействия обширных пожаров. Современное состояние и площади нарушенных участков леса выявлены с помощью космических снимков и полевых исследований. Методом пробных площадей определен флористический состав длительное время не горевших и находящихся в разной стадии восстановительной сукцессии после пожаров растительных сообществ. Для оценки их биоразнообразия использовали индекс концентрации видового богатства, индекс редких растений, долю «лесных» и адвентивных видов растений. Установлено, что сосновый массив сформирован разнообразными типами леса, доминируют по площади сосняки рододендроновые, сосняки злаково-разнотравные занимают меньшую площадь. На сосняки осоковый, горно-каменистый, багульниковый и приручейный приходится до 5 % от общей площади. Соотношение площадей монои олигодоминатных лесов в определенной степени связано с направлением склона. Площади, занятые монодоминантными лесами, больше площадей олигодоминантных лесов на склонах северо-западной и юго-западной экспозиций. При этом на южных, северных, западных и восточных склонах большие площади занимают олигодоминантные леса. До возникновения обширных лесных пожаров в составе лесного массива более 50 % составляли молодняки и средневозрастные насаждения. На приспевающие древостои приходилось около 40 %, на спелые и перестойные до 10 % от всей лесопокрытой площади. Соотношение возрастных групп насаждений после пожаров изменилось мало, однако погибли старовозрастные насаждения в возрасте более 110-130 лет. Количество видов растений на длительно не горевших участках леса достоверно больше, чем на гарях, вырубках и в культурах сосны. Индекс концентрации видового богатства выше на вырубках и в длительно не горевших насаждениях. После воздействия пожаров индекс редких видов на гарях снизился от 1,25 (длительно не горевшие насаждения) до 0,25. На гарях произошло увеличение доли адвентивных видов растений, а также растений, характерных для степных сообществ. В результате исследований установлено, что лесные пожары привели к значительному снижению лесистости, площади длительно не горевших лесов и уникальных плантаций древесных растений, видового разнообразия, индексов концентрации видового богатства и редких видов, доли участия в растительном сообществе «лесных» видов, а также засорению растительных сообществ чужеродными видами на гарях. Результаты работы могут быть использованы при оценке влияния климатических изменений и пожаров на биологическое разнообразие лесных сообществ в регионе, разработке мероприятий по сохранению биоразнообразия, планировании рубок леса и лесовосстановительных работ и др.","Макаров В. П., Малых О. Ф., Горбунов И. В., Пак Л. Н., Зима Ю. В., Банщикова Е. А., Желибо Т. В. Влияние пожаров на флористическое разнообразие сосновых лесов Восточного Забайкалья // Известия ВУЗов. Лесной журнал. 2019. №1 (367). URL: https://cyberleninka.ru/article/n/vliyanie-pozharov-na-floristicheskoe-raznoobrazie-sosnovyh-lesov-vostochnogo-zabaykalya (дата обращения: 14.11.2024).","Макаров В.П., Малых О.Ф., Горбунов И.В., Пак Л.Н., Зима Ю.В., Банщикова Е.А., & Желибо Т.В. (2019). Влияние пожаров на флористическое разнообразие сосновых лесов Восточного Забайкалья. Известия высших учебных заведений. Лесной журнал,  (1 (367)), 77-86.",https://cyberleninka.ru/article/n/vliyanie-pozharov-na-floristicheskoe-raznoobrazie-sosnovyh-lesov-vostochnogo-zabaykalya
Долговременный мониторинг наземных сообществ птиц и насекомых в Баргузинском заповеднике – результаты и перспективы,"Ананин Александр Афанасьевич, Ананина Татьяна Львовна",Вопросы степеведения,2019,Биологические науки,"долговременный мониторинг, учеты численности, население животных, птицы, жужелицы carabidae, баргузинский хребет, байкал.","long-term monitoring, accounting of number, population, birds, ground beetles, barguzin range, lake baikal.",Рассмотрены результаты долговременного мониторинга наземных сообществ животных на территории Баргузинского заповедника. Мониторинг сообществ птиц выполняется с 1984 г. на постоянных учетных маршрутах в долинах трех рек от побережья озера Байкал до высокогорий Баргузинского хребта. Мониторинг наземных насекомых жужелиц Carabidae выполняется с 1988 г. на 12 постоянных учетных площадках на высотах от 460 до 1700 м над уровнем моря. Выявлены зависимости структуры населения птиц и населения жужелиц от метеорологических факторов текущего и предыдущего лет исследований. Полученные долговременные ряды наблюдений позволяют выявлять отклики биоты (на примере модельных групп птиц и насекомых) на климатические изменения в регионе озера Байкал.,"Ананин Александр Афанасьевич, Ананина Татьяна Львовна Долговременный мониторинг наземных сообществ птиц и насекомых в Баргузинском заповеднике – результаты и перспективы // Вопросы степеведения. 2019. №15. URL: https://cyberleninka.ru/article/n/dolgovremennyy-monitoring-nazemnyh-soobschestv-ptits-i-nasekomyh-v-barguzinskom-zapovednike-rezultaty-i-perspektivy (дата обращения: 14.11.2024).","Ананин Александр Афанасьевич, & Ананина Татьяна Львовна (2019). Долговременный мониторинг наземных сообществ птиц и насекомых в Баргузинском заповеднике – результаты и перспективы. Вопросы степеведения, 15 (15), 13-16. doi: 10.24411/9999-006A-2019-11501",https://cyberleninka.ru/article/n/dolgovremennyy-monitoring-nazemnyh-soobschestv-ptits-i-nasekomyh-v-barguzinskom-zapovednike-rezultaty-i-perspektivy
Влияние факторов среды на структуру планктонных сообществ минеральных озер в разные фазы водности,"Афонина Е.Ю., Ташлыкова Н.А.",Вестник Московского университета. Серия 16. Биология,2019,Биологические науки,"фитопланктон, зоопланктон, фаза водности, факторы среды, минеральные озера, улдза-торейский бассейн","phytoplankton, zooplankton, water phase, environmental factors, mineral lakes, uldza-torey basin","В основу работы положены результаты многолетних исследований фитои зоопланктона содово-соленых озер Улдза-Торейского бассейна (Юго-Восточное Забайкалье). Непостоянный уровенный режим степных бессточных водоемов вследствие климатических флуктуаций приводит к изменению морфометрических показателей озер, а также их гидрохимического режима, и, как следствие, к трансформации планктонных сообществ. Цель настоящей работы выявление факторов окружающей среды, определяющих структуру планктонных биоценозов минеральных озер в разные фазы водности. Согласно статистическому анализу вспомогательных моделей (Redundancy Analyzis, RDA), в трансгрессивную фазу водности наиболее значимым факторам являлись общая минерализация и pH, в регрессивную pH. Применение метода корреляционных плеяд, построенных на основе корреляционной матрицы, показало, что природные ассоциации планктоценозов в многоводный период состояли из девяти взаимосвязанных компонентов, в маловодный из пяти. Независимо от фазы водности основным структурообразующим элементом являлись водоросли отдела Chlorophyta. Вторыми по значимости были Euglenophyta, Bacillariophyta, Cladocera в период полной воды и Charophyta, Dinophyta, Rotifera, Copepoda в период малой воды.","Афонина Е. Ю., Ташлыкова Н. А. Влияние факторов среды на структуру планктонных сообществ минеральных озер в разные фазы водности // Вестник Московского университета. Серия 16. Биология. 2019. №1. URL: https://cyberleninka.ru/article/n/vliyanie-faktorov-sredy-na-strukturu-planktonnyh-soobschestv-mineralnyh-ozer-v-raznye-fazy-vodnosti (дата обращения: 14.11.2024).","Афонина Е.Ю., & Ташлыкова Н.А. (2019). Влияние факторов среды на структуру планктонных сообществ минеральных озер в разные фазы водности. Вестник Московского университета. Серия 16. Биология,  (1), 3-9.",https://cyberleninka.ru/article/n/vliyanie-faktorov-sredy-na-strukturu-planktonnyh-soobschestv-mineralnyh-ozer-v-raznye-fazy-vodnosti
Влияние жизнедеятельности почвообитающих личинок типулид (Tipula maxima) на биологическую активность в почве,"Костина Наталья Викторовна, Чернышёва Ангелина Николаевна, Горленко Михаил Владимирович, Козлова Юлия Евгеньевна, Умаров Марат Мутагарович",Вестник Московского университета. Серия 17. Почвоведение,2019,Биологические науки,"личинки типулид, азотфиксация, денитрификация, эмиссия углекислого газа, метаногенез, мультисубстратное тестирование","tipulidae larvae, nitrogen fixation, denitrification, carbon dioxide emission, methanogenesis, clpp","Исследовано влияние личинок комаров-долгоножек (Diptera, Tipulidae) на функциональное разнообразие почвенных микробных сообществ, а также на активность процессов трансформации азота и углерода в почве. Установлено, что в результате их жизнедеятельности в почве значительно увеличивается скорость азотфиксации, денитрификации и метаногенеза, возрастают функциональное разнообразие (число потребляемых субстратов, метаболическая работа) и устойчивость микробного комплекса.","Костина Наталья Викторовна, Чернышёва Ангелина Николаевна, Горленко Михаил Владимирович, Козлова Юлия Евгеньевна, Умаров Марат Мутагарович Влияние жизнедеятельности почвообитающих личинок типулид (Tipula maxima) на биологическую активность в почве // Вестник Московского университета. Серия 17. Почвоведение. 2019. №1. URL: https://cyberleninka.ru/article/n/vliyanie-zhiznedeyatelnosti-pochvoobitayuschih-lichinok-tipulid-tipula-maxima-na-biologicheskuyu-aktivnost-v-pochve (дата обращения: 14.11.2024).","Костина Наталья Викторовна, Чернышёва Ангелина Николаевна, Горленко Михаил Владимирович, Козлова Юлия Евгеньевна, & Умаров Марат Мутагарович (2019). Влияние жизнедеятельности почвообитающих личинок типулид (Tipula maxima) на биологическую активность в почве. Вестник Московского университета. Серия 17. Почвоведение,  (1), 47-52.",https://cyberleninka.ru/article/n/vliyanie-zhiznedeyatelnosti-pochvoobitayuschih-lichinok-tipulid-tipula-maxima-na-biologicheskuyu-aktivnost-v-pochve
"Многолетняя динамика уловов, численности и биомассы популяции судака (Sanderlucioperca L. ) Белого озера",Коновалов Александр Федорович,Вестник Астраханского государственного технического университета. Серия: Рыбное хозяйство,2019,Биологические науки,"судак, корюшка, уловы, численность, биомасса, популяция, белое озеро","zander, smelt, catches, abundance, biomass, population, beloye lake","До конца XX в. Белое озеро являлось водоемом со снетково-судачьим типом рыбного населения в связи с высокими объемами уловов судака и корюшки, межгодовые колебания которых, как правило, осуществлялись синхронно. Рассмотрена динамика вылова судака и корюшки в оз. Белое с 1940 по 2017 г. Начиная с 1970-х гг. XX в. наблюдается сокращение объемов их добычи и доли в общих уловах. За основной показатель многолетних колебаний численности и биомассы популяции судака в оз. Белое в 1970-2017 гг. принят средний вылов, приходящийся на 1 ч лова научно-исследовательским тралом. Основной причиной многолетнего сокращения количественных характеристик популяций корюшки и судака является глобальное потепление климата. В годы с жарким и сухим летом происходит быстрое сокращение биомассы корюшки, приводящее к резкому ухудшению кормовой базы судака. Периоды масштабного сокращения численности, биомассы и уловов судака и корюшки в оз. Белое, длившиеся 6-7 лет, отмечались в 1970-е и в 2000-е гг. На фоне резкого сокращения численности корюшки в 2001-2003 гг. в Белом озере появились урожайные поколения судака, что стало мощным фактором популяционного дисбаланса. Так, в 2000-е гг. резко возросла численность маломерных рыб при быстром уменьшении промысловой биомассы популяции, что, в свою очередь, привело к значительному сокращению уловов. В целом при сохранении тенденции климатических изменений, проявляющихся в потеплении климата, возникает угроза потери в будущем промыслового статуса популяций корюшки и судака в Белом озере.","Коновалов Александр Федорович Многолетняя динамика уловов, численности и биомассы популяции судака (Sanderlucioperca L. ) Белого озера // Вестник АГТУ. Серия: Рыбное хозяйство. 2019. №1. URL: https://cyberleninka.ru/article/n/mnogoletnyaya-dinamika-ulovov-chislennosti-i-biomassy-populyatsii-sudaka-sanderlucioperca-l-belogo-ozera (дата обращения: 14.11.2024).","Коновалов Александр Федорович (2019). Многолетняя динамика уловов, численности и биомассы популяции судака (Sanderlucioperca L. ) Белого озера. Вестник Астраханского государственного технического университета. Серия: Рыбное хозяйство,  (1), 59-66.",https://cyberleninka.ru/article/n/mnogoletnyaya-dinamika-ulovov-chislennosti-i-biomassy-populyatsii-sudaka-sanderlucioperca-l-belogo-ozera
Методы расчетов углеродного баланса лесных экосистем при глобальных изменениях климата,"Коломыц Эрланд Георгиевич, Сурова Наталья Анатольевна",Самарская Лука: проблемы региональной и глобальной экологии,2019,Биологические науки,"волжский бассейн, лесные экосистемы, изменения климата, базовое содержание углерода, прогнозируемый углеродный баланс, методы расчетов.","volga river basin, forest ecosystems, climate changes, baseline carbon content, predicted car- bon balance, methods of calculation.",На примере Волжского бассейна разработаны методические подходы к определению углеродного баланса лесных биогеосистем и объемов поглощения ими парниковых газов при прогнозируемых глобальных изменениях климата. Изложена процедура расчетов составляющих углеродного баланса лесных ассоциаций и формаций. На основе материалов крупномасштабных ландшафтноэкологических съемок проведена гидротермическая ординация парциального и суммарного содержания углерода в бореальнои неморальнолесных биогеоценозах. Выявлены критические состояния зональных типов лесов у южной границы бореального пояса.,"Коломыц Эрланд Георгиевич, Сурова Наталья Анатольевна Методы расчетов углеродного баланса лесных экосистем при глобальных изменениях климата // Самарская Лука: проблемы региональной и глобальной экологии. 2019. №2. URL: https://cyberleninka.ru/article/n/metody-raschetov-uglerodnogo-balansa-lesnyh-ekosistem-pri-globalnyh-izmeneniyah-klimata (дата обращения: 14.11.2024).","Коломыц Эрланд Георгиевич, & Сурова Наталья Анатольевна (2019). Методы расчетов углеродного баланса лесных экосистем при глобальных изменениях климата. Самарская Лука: проблемы региональной и глобальной экологии, 28 (2), 189-218. doi: 10.24411/2073-1035-2019-10221",https://cyberleninka.ru/article/n/metody-raschetov-uglerodnogo-balansa-lesnyh-ekosistem-pri-globalnyh-izmeneniyah-klimata
Состояние и динамика биологических сообществ Рыбинского водохранилища в условиях изменения климата,"Л. Г. Корнева, В. И. Лазарева, Н. М. Минеева, Л. Е. Сигарева, Е. А. Соколова, Н. А. Тимофеева, И. В. Митропольская, В. В. Соловьева",Журнал Сибирского федерального университета. Биология,2019,Биологические науки,"фитопланктон, хлорофилл, зоопланктон, структура и динамика сообществ, изменение климата, рыбинское водохранилище, верхняя волга.","phytoplankton, chlorophyll, zooplankton, community structure and dynamics, climate changes, rybinsk reservoir, upper volga.","На основе анализа многолетних данных по структурным характеристикам фито(1954– 2014 гг.) и зоопланктона (2004–2013 гг.), а также содержанию хлорофилла в воде и донных отложениях (2009–2014 гг.) Рыбинского водохранилища (Верхняя Волга, Россия) показано, что современные климатические изменения приводят к трансформации состояния и динамики биологических сообществ водохранилища, характерной при увеличении трофии пресноводных экосистем. После аномально жаркого лета 2010 г. выявлен резкий подъем концентрации хлорофилла в воде с преобладанием величин, характерных для эвтрофных и высокоэвтрофных вод. Распределение растительных пигментов в донных отложениях в разные годы было сходным и отражало характерную для водохранилища специфику структуры грунтового комплекса. В сезонной динамике биомассы фитопланктона и концентрации хлорофилла летний максимум, обусловленный развитием цианобактерий, стал доминировать над весенним. В структуре фитопланктона увеличились пропорции цианобактерий и миксотрофных фитофлагеллят, отмечены инвазии солоновато-водных диатомовых и уменьшение размеров клеток. В сезонной динамике биомассы зоопланктона сформировался второй позднелетний (август) пик, максимально проявившийся в аномально жаркое лето 2010 г. Кроме того, наблюдалось смещение на одну–две недели сроков начала и окончания сезонного цикла ряда видов зоопланктона относительно 1960–1970-х гг. Появление летнего дефицита растворенного кислорода (О2 1–4 мг/л в слое 1–7 м над дном) привело к локальному изменению вертикального распределения ракообразных-фильтраторов и снижению их обилия до трех раз.","Л Г. Корнева, В И. Лазарева, Н М. Минеева, Л Е. Сигарева, Е А. Соколова, Н А. Тимофеева, И В. Митропольская, В В. Соловьева Состояние и динамика биологических сообществ Рыбинского водохранилища в условиях изменения климата // Журнал СФУ. Биология. 2019. №2. URL: https://cyberleninka.ru/article/n/sostoyanie-i-dinamika-biologicheskih-soobschestv-rybinskogo-vodohranilischa-v-usloviyah-izmeneniya-klimata (дата обращения: 14.11.2024).","Л. Г. Корнева, В. И. Лазарева, Н. М. Минеева, Л. Е. Сигарева, Е. А. Соколова, Н. А. Тимофеева, И. В. Митропольская, & В. В. Соловьева (2019). Состояние и динамика биологических сообществ Рыбинского водохранилища в условиях изменения климата. Журнал Сибирского федерального университета. Биология, 12 (2), 160-179.",https://cyberleninka.ru/article/n/sostoyanie-i-dinamika-biologicheskih-soobschestv-rybinskogo-vodohranilischa-v-usloviyah-izmeneniya-klimata
Оценка сопряженности морфогенетических и молекулярно-генетических модулей изменчивости серых полевок Microtus S. L. в градиентных условиях среды,"Вера Юрьевна Ковалева, Александр Александрович Поздняков, Юрий Нарциссович Литвинов, Вадим МихайЛович Ефимов",Экологическая генетика,2019,Биологические науки,"модульность и интеграция, асимметрия m1, дистанционные матрицы, dj-метод, геоклиматические факторы.","cytb, modularity and integration, cytb, m1 asymmetry, distance matrices, dj-method, geo-climatic factors.","Цель — разработать модульный подход к количественной оценке сопряженности разных форм изменчивости на примере десяти видов полевок группы родов Microtus в градиентных условиях среды. Материал и методы. Просмотрено 5306 пар рисунков жевательной поверхности m1 справа и слева. Выявлены 31 морфотип, 187 их сочетаний: 30 — симметричных и 157 — асимметричных. Использовано 576 последовательностей гена Cytb мтДНК из базы данных GenBank. Климатические данные взяты с сайта Climate:Date.org. Данные обработаны с помощью DJ-метода. Морфогенетическая матрица евклидовых расстояний между видами получена по частотам совместной встречаемости морфотипов m1 с правой и левой сторон нижней челюсти, молекулярно-генетическая — по частотам синонимичных замен кодонов. Алгоритм реализован в пакете прикладных программ Jacobi 4. Результаты. Обнаружена высокая сопряженность (r = 0,847) между первой главной компонентой молекулярно-генетической и второй главной компонентой морфогенетической матриц расстояний. С позиций блочно-модульной организации фенотипа главные компоненты данных матриц трактуются как модули изменчивости. Молекулярно-генетический модуль обусловлен изменением частот кодонов ACC и GCA вдоль геоклиматического градиента, морфогенетический — различными аспектами асимметрии морфотипов m1. Выводы. Предлагаемый подход позволил выявить два сопряженно варьирующих модуля из разных признаковых систем у исследованных видов вдоль геоклиматического градиента.","Вера Юрьевна Ковалева, Александр Александрович Поздняков, Юрий Нарциссович Литвинов, Вадим Михайлович Ефимов Оценка сопряженности морфогенетических и молекулярно-генетических модулей изменчивости серых полевок Microtus S. L. в градиентных условиях среды // Экологическая генетика. 2019. №2. URL: https://cyberleninka.ru/article/n/otsenka-sopryazhennosti-morfogeneticheskih-i-molekulyarno-geneticheskih-modulei-izmenchivosti-seryh-polevok-microtus-s-l-v-gradientnyh (дата обращения: 14.11.2024).","Вера Юрьевна Ковалева, Александр Александрович Поздняков, Юрий Нарциссович Литвинов, & Вадим МихайЛович Ефимов (2019). Оценка сопряженности морфогенетических и молекулярно-генетических модулей изменчивости серых полевок Microtus S. L. в градиентных условиях среды. Экологическая генетика, 17 (2), 21-34. doi: 10.17816/ecogen17221-34",https://cyberleninka.ru/article/n/otsenka-sopryazhennosti-morfogeneticheskih-i-molekulyarno-geneticheskih-modulei-izmenchivosti-seryh-polevok-microtus-s-l-v-gradientnyh
Влияние абиотических факторов на разложение опада растений-торфообразователей в инкубационном эксперименте,"Никонова Лилия Гарифулловна, Курганова Ирина Николаевна, Лопес Де Гереню Валентин Овидиович, Жмурин Василий Анатольевич, Головацкая Евгения Александровна",Вестник Томского государственного университета. Биология,2019,Биологические науки,"гидротермические условия, выделение со2, константа разложения, температурная чувствительность, со2 emission","sphagnum fuscum, chamaedaphne calyculata, eriophorum vaginatum, hydrothermal conditions, constant of decomposition, temperature sensitivity","Представлены результаты инкубационного эксперимента по влиянию абиотических факторов (температуры (2, 12, 22°C) и влажности (30, 60 и 90% полной влагоемкости, ПВ)) на скорость разложения растительного опада основных растений-торфообразователей болотных экосистем южнотаежной подзоны Западной Сибири (Sphagnum fuscum, Chamaedaphne calyculata, Eriophorum vaginatum) на начальных этапах разложения (3 мес). Показано, что на динамику и интенсивность выделения С(СО2) в процессе эксперимента заметное влияние оказывают все изучаемые факторы: температура, влажность и вид растительного опада. Во всех растительных образцах на начальных этапах разложения наблюдали усиленное выделение С(СО2), вызванное всплеском активности микроорганизмов-деструкторов и наличием легкодоступных соединений в составе опада. Увеличение скорости разложения сначала фиксировали при 22°С и спустя 1-2 неДели при 2°С. Результаты трехфакторного дисперсионного анализа показали, что по силе влияния на общие потери С(СО2) в процессе разложения растений-торфообразователей в рамках заданных диапазонов температуры и влажности изучаемые факторы можно расположить в следующем порядке: вид растительного опада > температура > влажность. Температурный коэффициент Q10 в зависимости от вида растительного опада и его влажности в низкотемпературном диапазоне 2-12°С варьировал от 0,97 до 1,53 и составлял 1,05-2,18 в температурном интервале 12-22°С. При повышении температуры для всех образцов наблюдали значимое увеличение константы разложения. Полученные результаты имеют значение для моделирования и прогнозирования скорости трансформации органического вещества торфа при изменении климатических условий.","Никонова Лилия Гарифулловна, Курганова Ирина Николаевна, Лопес Де Гереню Валентин Овидиович, Жмурин Василий Анатольевич, Головацкая Евгения Александровна Влияние абиотических факторов на разложение опада растений-торфообразователей в инкубационном эксперименте // Вестн. Том. гос. ун-та. Биология. 2019. №46. URL: https://cyberleninka.ru/article/n/vliyanie-abioticheskih-faktorov-na-razlozhenie-opada-rasteniy-torfoobrazovateley-v-inkubatsionnom-eksperimente (дата обращения: 14.11.2024).","Никонова Лилия Гарифулловна, Курганова Ирина Николаевна, Лопес Де Гереню Валентин Овидиович, Жмурин Василий Анатольевич, & Головацкая Евгения Александровна (2019). Влияние абиотических факторов на разложение опада растений-торфообразователей в инкубационном эксперименте. Вестник Томского государственного университета. Биология,  (46), 148-170.",https://cyberleninka.ru/article/n/vliyanie-abioticheskih-faktorov-na-razlozhenie-opada-rasteniy-torfoobrazovateley-v-inkubatsionnom-eksperimente
Орнитофауна долины реки Птань в условиях антропогенного воздействия (юго-восток тульской области),И. Б. Шаповалова,Экосистемы: экология и динамика,2019,Биологические науки,"россия, тульская область, оценка, фактор воздействия, лесостепная зона, пойменные экосистемы, речная пойма, интразональный ландшафт, аридизация, гидрологический режим, климат, видовой состав, численность, плотность населения, обилие, орнитокомплексы, популяция, болотно-околоводный комплекс.","russia, tula region, evaluation, influencing factor, forest-steppe zone, floodplain ecosystems, river floodplain, intrazonal landscape, aridization, hydrological regime, climate, species composition, abundance, population abundance, richness, ornithocomplex, population, wetland complex.","Изложены результаты анализа материалов весенне-летних натурных исследований, проведенных в 2019 г. в среднем течении р. Птань, расположенной на севере лесостепной зоны в Куркинском районе на юго-востоке Тульской области с целью изучения состояния пойменных экосистем в условиях усиливающегося антропогенного воздействия и климатических изменений. В ходе проведенных работ были изучены физико-географические особенности района исследований, проведены геоботанические и почвенные исследований территории долины р.Птань, по которым были охарактеризованы состав и структура отдельных компонентов экосистемы (почвы, растительность) речной поймы на севере лесостепной зоны. Вработе проанализированы материалы литературных источников и использованы данные весенне-летних орнитологических учетов за 2019 год. Дана экологическая характеристика и современная оценка состояния прибрежных орнитокомплексов (видового разнообразия, численности и обилия птиц болотно-околоводного комплекса) в условиях усиления антропогенной нагрузки. Выявлены основные особенности трансформации среды, играющие роль ведущих факторов, оказывающих воздействие на изменение авиафауны долины реки Птань.",И Б. Шаповалова Орнитофауна долины реки Птань в условиях антропогенного воздействия (юго-восток тульской области) // Экосистемы: экология и динамика. 2019. №3. URL: https://cyberleninka.ru/article/n/ornitofauna-doliny-reki-ptan-v-usloviyah-antropogennogo-vozdei-stviya-yugo-vostok-tulskoi-oblasti (дата обращения: 14.11.2024).,"И. Б. Шаповалова (2019). Орнитофауна долины реки Птань в условиях антропогенного воздействия (юго-восток тульской области). Экосистемы: экология и динамика, 3 (3), 125-142. doi: 10.24411/2542-2006-2019-10043",https://cyberleninka.ru/article/n/ornitofauna-doliny-reki-ptan-v-usloviyah-antropogennogo-vozdei-stviya-yugo-vostok-tulskoi-oblasti
