Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Географические условия и развитие растительного покрова Среднего Поволжья в плиоцене,"Сенатор Степан Александрович, Моров Владимир Павлович",Самарский научный вестник,2016,Биологические науки,"плиоцен, географические условия, климат, растительный покров, реконструкция, среднее поволжье, волга, приволжская возвышенность, заволжье, общий сырт, акчагыльское море, акчагыл, челнинская свита, сокольская свита, чистопольская свита, домашкинская свита","pliocene, geographical conditions, climate, vegetation cover, reconstruction, the middle volga region, volga, the volga upland, zavolzh''e, obshhij syrt, akchagyl''skoe sea, akchagyl, chelninskaya suite, sokol''skaya suite, chistopol''skaya suite, domashkinskaya suite","Обсуждаются вопросы развития флоры на территории Среднего Поволжья в плиоцене. Предпринята попытка реконструкции географических условий и растительного покрова. Приводится краткая характеристика природных условий и ландшафтов, растительного покрова Среднего Поволжья и прилегающих территорий. Приводится схема сопоставления общей и региональной шкал плиоцена. Верхней границей плиоцена в настоящей работе принята верхняя граница гелазийского яруса. Плиоцен очень неспокойный геологический век, во время которого относительно быстро происходила смена теплых и холодных этапов, каждый из которых характеризовался ландшафтно-климатическими изменениями. Преобразования ландшафтной обстановки происходили на фоне прогрессирующего похолодания климата с увеличением контрастности летних и зимних температур. Основные геоморфологические структуры Среднего Поволжья, такие как Приволжская возвышенность, Самарская Лука, Жигулевские горы, Общий Сырт, речная сеть, возникли или до начала этого периода, или в течение него. Основные растительные формации в их широком понимании (тайга, широколиственные и мелколиственные леса, степи) сложились уже к началу плиоцена. В плиоцене происходило лишь их обеднение за счет постепенного исчезновения теплолюбивых видов и приближение по составу к современным формациям. Большая часть видов к концу плиоцена приняли современный облик.","Сенатор Степан Александрович, Моров Владимир Павлович Географические условия и развитие растительного покрова Среднего Поволжья в плиоцене // СНВ. 2016. №1 (14). URL: https://cyberleninka.ru/article/n/geograficheskie-usloviya-i-razvitie-rastitelnogo-pokrova-srednego-povolzhya-v-pliotsene (дата обращения: 14.11.2024).","Сенатор Степан Александрович, & Моров Владимир Павлович (2016). Географические условия и развитие растительного покрова Среднего Поволжья в плиоцене. Самарский научный вестник,  (1 (14)), 56-62.",https://cyberleninka.ru/article/n/geograficheskie-usloviya-i-razvitie-rastitelnogo-pokrova-srednego-povolzhya-v-pliotsene
Эмиссия CH4 при увеличении термокарстового озера в Центральной Якутии,"Десяткин Алексей Романович, Федоров Павел Петрович, Николаев Анатолий Николаевич, Борисов Борис Захарович, Десяткин Роман Васильевич",Вестник Северо-Восточного федерального университета им. М. К. Аммосова,2016,Биологические науки,"парниковые газы, метан, термокарстовая котловина, алас, термокарстовое озеро, изменение климата, увеличение осадков, биоценозы, лено-амгинское междуречье, центральная якутия",,"Изучение эмиссии CH4 проводилось на различных биоценозах (сухие луга, влажные луга, озеро и водная растительность) термокарстовой котловины Лено-Амгинского междуречья в 50 км от г. Якутска (62º08’ с. ш., 130º30’ в. д.) на протяжении четырех лет. Ежегодные выбросы CH4 рассчитаны путем сопоставления пространственных изменений выделенных биоценозов с эмиссией различных источников метана внутри аласа. В период с 2006 по 2009 гг. общая эмиссия CH4 (включая луговые источники и метан, выделившийся из озера) в исследованном аласе составила 3,1, 5,2, 21,7 и 50,1 Мг С. Экстремальное увеличение эмиссии CH4 произошло на второй год после затопления (2008 г.), когда под водой оказалось огромное количество биомассы. В этот период происходит процесс разложения затопленной луговой растительности, который привел к выделению большого количества метана. Таким образом, озеро является основным источником CH4 внутри аласа, где эмиссия контролируется пространственно-временными факторами затопления луговых угодий. Площадь всех термокарстовых котловин в Центральной Якутии составляет 440000 га, многие из которых имеют озера. Учитывая это, можно предположить, что при глобальных изменениях климата в сторону потепления в данном регионе будет наблюдаться многократное увеличение выброса метана в атмосферу.","Десяткин Алексей Романович, Федоров Павел Петрович, Николаев Анатолий Николаевич, Борисов Борис Захарович, Десяткин Роман Васильевич Эмиссия CH4 при увеличении термокарстового озера в Центральной Якутии // Вестник СВФУ. 2016. №2 (52). URL: https://cyberleninka.ru/article/n/emissiya-ch4-pri-uvelichenii-termokarstovogo-ozera-v-tsentralnoy-yakutii (дата обращения: 14.11.2024).","Десяткин Алексей Романович, Федоров Павел Петрович, Николаев Анатолий Николаевич, Борисов Борис Захарович, & Десяткин Роман Васильевич (2016). Эмиссия CH4 при увеличении термокарстового озера в Центральной Якутии. Вестник Северо-Восточного федерального университета им. М. К. Аммосова,  (2 (52)), 5-14.",https://cyberleninka.ru/article/n/emissiya-ch4-pri-uvelichenii-termokarstovogo-ozera-v-tsentralnoy-yakutii
История чечевицы Carpodacus erythrinus в Крыму - появление на гнездовании и катастрофическое сокращение популяции в результате неблагоприятных климатических изменений,Цвелых Александр Николаевич,Русский орнитологический журнал,2016,Биологические науки,,,Второе издание. Первая публикация: Цвелых А.Н. 2010. История чечевицы (Carpodacus erythrinus) в Крыму появление на гнездовании и катастрофическое сокращение популяции в результате неблагоприятных климатических изменений // Бранта 13: 62-67.,Цвелых Александр Николаевич История чечевицы Carpodacus erythrinus в Крыму - появление на гнездовании и катастрофическое сокращение популяции в результате неблагоприятных климатических изменений // Рус. орнитол. журн.. 2016. №1295. URL: https://cyberleninka.ru/article/n/istoriya-chechevitsy-carpodacus-erythrinus-v-krymu-poyavlenie-na-gnezdovanii-i-katastroficheskoe-sokraschenie-populyatsii-v-rezultate (дата обращения: 14.11.2024).,"Цвелых Александр Николаевич (2016). История чечевицы Carpodacus erythrinus в Крыму - появление на гнездовании и катастрофическое сокращение популяции в результате неблагоприятных климатических изменений. Русский орнитологический журнал, 25 (1295), 2050-2055.",https://cyberleninka.ru/article/n/istoriya-chechevitsy-carpodacus-erythrinus-v-krymu-poyavlenie-na-gnezdovanii-i-katastroficheskoe-sokraschenie-populyatsii-v-rezultate
Механизмы транспорта субтропического планктона в прибрежные воды южного Приморья на примере Paracalanus parvus,"Надточий Виктория Васильевна, Зуенко Юрий Иванович",Известия ТИНРО (Тихоокеанского научно-исследовательского рыбохозяйственного центра),2016,Биологические науки,"зоопланктон, кросс-шельфовая циркуляция вод, летний муссон, дрейфовое течение, амурский залив, климатические изменения","paracalanus parvus, zooplankton, cross-shelf water circulation, summer monsoon, wind-driven current, amur bay, climate change","Обобщены результаты многолетних исследований зоопланктона в Амурском заливе Японского моря. Отмечены две сезонных «волны» поступления в залив видов, не обитающих в нём постоянно, в начале лета и в конце лета, причём вторая «волна» формируется субтропическими видами, по-видимому, приносимыми из южной части Японского моря. Наиболее массовый из них Paracalanus parvus, который в ранне-осенний сезон может занимать доминирующее положение в прибрежном сообществе зоопланктона. С помощью эмпирической адвективной модели кросс-шельфового транспорта планктона в потоках сгонно-нагонной циркуляции вод исследовано влияние ветрового режима на обилие этого вида в Амурском заливе и установлено, что сильный летний муссон способствует формированию высокой численности вида в заливе, но в таких условиях его перенос к берегу осуществляется в компенсационном придонном потоке, развивающемся только после смены муссона, при сгонных ветрах, поэтому максимум численности наблюдается осенью, в сентябре-октябре. В годы со слабым летним муссоном значительные концентрации P. parvus в заливе формируются уже в августе благодаря переносу поверхностным течением, но после смены муссона его численность убывает, и максимумы численности в такие годы невысоки. Характер кросс-шельфового транспорта этого вида предположительно обусловлен глубиной расположения его концентраций. Происходившее в последние годы усиление летнего муссона способствовало росту обилия P. parvus осенью в прибрежной зоне, однако климатический тренд направлен на ослабление муссона, поэтому в ближайшей перспективе ожидается уменьшение его обилия у берегов южного Приморья.","Надточий Виктория Васильевна, Зуенко Юрий Иванович Механизмы транспорта субтропического планктона в прибрежные воды южного Приморья на примере Paracalanus parvus // Известия ТИНРО. 2016. №. URL: https://cyberleninka.ru/article/n/mehanizmy-transporta-subtropicheskogo-planktona-v-pribrezhnye-vody-yuzhnogo-primorya-na-primere-paracalanus-parvus (дата обращения: 14.11.2024).","Надточий Виктория Васильевна, & Зуенко Юрий Иванович (2016). Механизмы транспорта субтропического планктона в прибрежные воды южного Приморья на примере Paracalanus parvus. Известия ТИНРО (Тихоокеанского научно-исследовательского рыбохозяйственного центра), 184 , 241-252.",https://cyberleninka.ru/article/n/mehanizmy-transporta-subtropicheskogo-planktona-v-pribrezhnye-vody-yuzhnogo-primorya-na-primere-paracalanus-parvus
Десятилетняя динамика гнездового населения птиц хвойно-широколиственных лесов Пустынского заказника (Нижегородская область),Носкова Ольга Сергеевна,Nature Conservation Research. Заповедная наука,2016,Биологические науки,"гнездовой период, заказник, многолетняя динамика, население птиц, хвойно-широколиственные леса","bird population, coniferous-deciduous forests, long-term dynamic, nesting season, wildlife area","На основе материалов десятилетнего мониторинга гнездового населения птиц хвойно-широколиственных лесов Пустынского заказника (2006–2015 гг.) проведен анализ многолетней динамики облика орнитокомплексов. Заказник расположен на границе подтаежных лесов и дубрав вблизи островов луговых степей. Орнитологические исследования ведутся здесь с 30-х гг. прошлого столетия с использованием различных методов учета. В статье проанализированы основные суммарные показатели (видовое богатство, обилие и др.) и характеристики (доминанты, ярусное распределение) населения птиц за последнее десятилетие в сравнении с аналогичными показателями, полученными разными исследователями здесь же на протяжении прошлого столетия и в начале XXI в. Тенденции многолетних изменений орнитокомплексов, выявленные на рубеже веков, в последующее десятилетие усиливаются. Они обусловлены преимущественно естественной сукцессионной и умеренной антропогенной трансформацией местообитания, природно-климатическими изменениями, особенно аномальными, а также биотехническими мероприятиями, проведенными на участке исследований. Происходит смена лидирующих по обилию видов – зяблика Fringilla coelebs на большую синицу Parus major и обратно, а затем на мухоловку-пеструшку Ficedula hypoleuca. Распространение и развитие хвойных пород в лесных массивах способствует высокому участию в составе орнитокомплексов южно-таежных видов (желтоголового королька Regulus regulus и пухляка Parus montanus. Увеличение мозаичности лесных массивов и окружающих их территорий ведет к росту числа редких видов. При этом снижение выравненности орнитокомплексов, рост доли доминантов в их составе при увеличении суммарного обилия населения птиц в целом делают его уязвимым. Уникальность орнитокомплексов хвойно-широколиственных лесов Пустынского заказника можно сохранить, снизив влияние на них рекреационной нагрузки.",Носкова Ольга Сергеевна Десятилетняя динамика гнездового населения птиц хвойно-широколиственных лесов Пустынского заказника (Нижегородская область) // Nature Conservation Research. Заповедная наука. 2016. №1 (2). URL: https://cyberleninka.ru/article/n/desyatiletnyaya-dinamika-gnezdovogo-naseleniya-ptits-hvoyno-shirokolistvennyh-lesov-pustynskogo-zakaznika-nizhegorodskaya-oblast (дата обращения: 14.11.2024).,"Носкова Ольга Сергеевна (2016). Десятилетняя динамика гнездового населения птиц хвойно-широколиственных лесов Пустынского заказника (Нижегородская область). Nature Conservation Research. Заповедная наука,  (1 (2)), 30-37.",https://cyberleninka.ru/article/n/desyatiletnyaya-dinamika-gnezdovogo-naseleniya-ptits-hvoyno-shirokolistvennyh-lesov-pustynskogo-zakaznika-nizhegorodskaya-oblast
Зоопланктон - индикатор климатических изменений на разрезе “Кольский меридиан” в 2003-2010 годах,Дворецкий В.Г.,Труды Кольского научного центра РАН,2016,Биологические науки,,,"В работе исследованы межгодовые вариации летнего зоопланктона в 2003-2010 гг. Средняя численность зоопланктона в июле-августе колебалась от 143 до 7607 экз/м3. Доминировали веслоногие ракообразные, на долю которых приходилось 60-96 % общего обилия. Суммарная биомасса изменялась от 3 до 63 мг сухой массы/м3. Прослеживалась тенденция увеличения вклада видов атлантического происхождения в общую биомассу зоопланктона на протяжении 2003-2007 гг. Выявлено увеличение биомассы с возрастанием максимальной температуры воды в слое облова. Обратная зависимость отмечена для аномалии температуры, средней концентрации хлорофилла а и аномалии ледового покрова.",Дворецкий В. Г. Зоопланктон - индикатор климатических изменений на разрезе “Кольский меридиан” в 2003-2010 годах // Труды Кольского научного центра РАН. 2016. №2-3 (36). URL: https://cyberleninka.ru/article/n/zooplankton-indikator-klimaticheskih-izmeneniy-na-razreze-kolskiy-meridian-v-2003-2010-godah (дата обращения: 14.11.2024).,"Дворецкий В.Г. (2016). Зоопланктон - индикатор климатических изменений на разрезе “Кольский меридиан” в 2003-2010 годах. Труды Кольского научного центра РАН,  (2-3 (36)), 245-264.",https://cyberleninka.ru/article/n/zooplankton-indikator-klimaticheskih-izmeneniy-na-razreze-kolskiy-meridian-v-2003-2010-godah
Запасы фитомассы и органического углерода в тундровых экосистемах Северной Фенноскандии,"Маслов Михаил Николаевич, Копеина Екатерина Игоревна, Зудкин Александр Геннадьевич, Королёва Наталья Евгеньевна, Шулаков Александр Александрович, Онипченко Владимир Гертрудович, Макаров Михаил Иванович",Вестник Московского университета. Серия 17. Почвоведение,2016,Биологические науки,"тундра, запасы фитомассы, органическое вещество почвы, углерод, абиско, фенноскандия","tundra, phytomass, soil organic matter, carbon, abisko, fennoscandia","Рассматриваются запасы углерода в различающихся по положению в мезои макрорельефе тундровых экосистемах Северной Фенноскандии в связи с величиной и структурой их фитомассы и объемной массой мелкозема почвы. Основные запасы углерода экосистемы (60-97%) сосредоточены в маломощных почвах. На величину почвенного пула элемента оказывает влияние не только его концентрация, но и мощность и степень каменистости почвенных горизонтов. Фитомасса второй по значимости пул углерода. Для большинства тундровых экосистем установлено преимущественное запасание этого элемента в подземной фитомассе, что в целом отражает соотношение ее надземной и подземной частей. Запасы углерода в мортмассе тундровых экосистем сравнимы либо несколько превышают запасы элемента в живой фитомассе.","Маслов Михаил Николаевич, Копеина Екатерина Игоревна, Зудкин Александр Геннадьевич, Королёва Наталья Евгеньевна, Шулаков Александр Александрович, Онипченко Владимир Гертрудович, Макаров Михаил Иванович Запасы фитомассы и органического углерода в тундровых экосистемах Северной Фенноскандии // Вестник Московского университета. Серия 17. Почвоведение. 2016. №3. URL: https://cyberleninka.ru/article/n/zapasy-fitomassy-i-organicheskogo-ugleroda-v-tundrovyh-ekosistemah-severnoy-fennoskandii (дата обращения: 14.11.2024).","Маслов Михаил Николаевич, Копеина Екатерина Игоревна, Зудкин Александр Геннадьевич, Королёва Наталья Евгеньевна, Шулаков Александр Александрович, Онипченко Владимир Гертрудович, & Макаров Михаил Иванович (2016). Запасы фитомассы и органического углерода в тундровых экосистемах Северной Фенноскандии. Вестник Московского университета. Серия 17. Почвоведение,  (3), 30-36.",https://cyberleninka.ru/article/n/zapasy-fitomassy-i-organicheskogo-ugleroda-v-tundrovyh-ekosistemah-severnoy-fennoskandii
Новые процессы микробной трансформации азота в почвах как источник парниковых газов,"Сошникова Елена Анатольевна, Черобаева Анна Сергеевна, Степанов Алексей Львович, Лебедева Елена Владимировна, Манучарова Наталия Александровна, Кожевин Петр Александрович",Вестник Московского университета. Серия 17. Почвоведение,2016,Биологические науки,"аммонийокисляющие археи и бактерии, почва, нарушения местообитаний, цикл азота","ammonia oxidizing archaea, ammonia oxidizing bacteria, soil, disturbance, n cycling","Выделение ДНК из почвы с последующим проведением амплификации фрагмента ключевого гена нитрификации ( амоА ) архей и бактерий указывают на наличие продукта во всех исследованных образцах. Выявлены особенности структуры аммонийокисляющего прокариотного комплекса в агроценозах и ненарушенных почвах. В агроценозах (при значении рН, близком к нейтральному) по численности и активности доминируют бактерии, а в ненарушенных лесных экосистемах (при низком значении рН) возрастает доля представителей домена Archaea филогенетической группы Thaumarchaeota. Вклад таумархеот в поток закиси азота из серой лесной почвы может достигать 20-25%.","Сошникова Елена Анатольевна, Черобаева Анна Сергеевна, Степанов Алексей Львович, Лебедева Елена Владимировна, Манучарова Наталия Александровна, Кожевин Петр Александрович Новые процессы микробной трансформации азота в почвах как источник парниковых газов // Вестник Московского университета. Серия 17. Почвоведение. 2016. №3. URL: https://cyberleninka.ru/article/n/novye-protsessy-mikrobnoy-transformatsii-azota-v-pochvah-kak-istochnik-parnikovyh-gazov (дата обращения: 14.11.2024).","Сошникова Елена Анатольевна, Черобаева Анна Сергеевна, Степанов Алексей Львович, Лебедева Елена Владимировна, Манучарова Наталия Александровна, & Кожевин Петр Александрович (2016). Новые процессы микробной трансформации азота в почвах как источник парниковых газов. Вестник Московского университета. Серия 17. Почвоведение,  (3), 54-58.",https://cyberleninka.ru/article/n/novye-protsessy-mikrobnoy-transformatsii-azota-v-pochvah-kak-istochnik-parnikovyh-gazov
БИОИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ В ОЦЕНКЕ ЦИКЛА УГЛЕРОДА В УПРАВЛЯЕМЫХ ТЕХНОГЕННЫХ ЛЕСАХ ПРИМОРСКОГО КРАЯ,"Голубев Д.А., Филатова М.Ю, Крупская Л.Т.",Вестник защиты растений,2016,Биологические науки,"запас углерода, бюджет углерода, биоинформатика, управляемые леса",,"В статье изложены результаты исследования проблемы использования биоинформационных технологий в оценке цикла углерода в управляемых техногенных лесах Приморского края, что явилось целью работы. При сборе и анализе материалов использованы следующие методические подходы: лесоводственные, геоэкологические, лесотаксационные, статистические. Расчеты выполнены в программе «РОБУЛ». Анализ, обобщение и систематизация литературных данных свидетельствует о том, что значительное количество публикаций посвящено различным аспектам углеродного бюджета лесов России. Установлено, что в глобальном углеродном цикле леса играют важную роль, поскольку характеризуются наибольшими запасами фитомассы. Однако рост техногенной деятельности человека приводит к нарушению баланса углеродного круговорота планеты. Выявлены основные типы лесных экосистем и описаны лесохозяйственные мероприятия, влияющие на баланс углерода в управляемых техногенных лесах Приморского края. Результаты исследования свидетельствуют об уменьшении запаса углерода в исследуемом районе в 2015 г., по сравнению с 2003г. Обнаружено постепенное увеличение выбросов углекислого газа в атмосферу для покрытых лесом площадей в Приморском крае.","Голубев Д. А., Филатова М. Ю., Крупская Л. Т. БИОИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ В ОЦЕНКЕ ЦИКЛА УГЛЕРОДА В УПРАВЛЯЕМЫХ ТЕХНОГЕННЫХ ЛЕСАХ ПРИМОРСКОГО КРАЯ // Вестник защиты растений. 2016. №3. URL: https://cyberleninka.ru/article/n/bioinformatsionnye-tehnologii-v-otsenke-tsikla-ugleroda-v-upravlyaemyh-tehnogennyh-lesah-primorskogo-kraya (дата обращения: 14.11.2024).","Голубев Д.А., Филатова М.Ю, & Крупская Л.Т. (2016). БИОИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ В ОЦЕНКЕ ЦИКЛА УГЛЕРОДА В УПРАВЛЯЕМЫХ ТЕХНОГЕННЫХ ЛЕСАХ ПРИМОРСКОГО КРАЯ. Вестник защиты растений, 89 (3), 50-52.",https://cyberleninka.ru/article/n/bioinformatsionnye-tehnologii-v-otsenke-tsikla-ugleroda-v-upravlyaemyh-tehnogennyh-lesah-primorskogo-kraya
Проблема оценки запасов углерода лесных экосистем аридной зоны,"Сарсенова Б. Б., Жиенгалиев А. Т., Елекешева М. М., Сапанова А. Ж., Турбаев Т. Ж., Ахметов Е. Б.",Вопросы степеведения,2016,Биологические науки,,,"В статье представлен некоторые предварительные результаты по проблематике оценки запасов углерода лесных экосистем. Приведены результаты научных исследований, посвященных разностороннему освещению проблемы оценки запасов углерода с использованием современных методов лабораторного анализа.","Сарсенова Б. Б., Жиенгалиев А. Т., Елекешева М. М., Сапанова А. Ж., Турбаев Т. Ж., Ахметов Е. Б. Проблема оценки запасов углерода лесных экосистем аридной зоны // Вопросы степеведения. 2016. №. URL: https://cyberleninka.ru/article/n/problema-otsenki-zapasov-ugleroda-lesnyh-ekosistem-aridnoy-zony (дата обращения: 14.11.2024).","Сарсенова Б. Б., Жиенгалиев А. Т., Елекешева М. М., Сапанова А. Ж., Турбаев Т. Ж., & Ахметов Е. Б. (2016). Проблема оценки запасов углерода лесных экосистем аридной зоны. Вопросы степеведения, 13 , 81-85.",https://cyberleninka.ru/article/n/problema-otsenki-zapasov-ugleroda-lesnyh-ekosistem-aridnoy-zony
