Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
МНОГОЛЕТНЯЯ ДИНАМИКА КОРМОВОЙ БАЗЫ И ПИЩЕВОЙ ОБЕСПЕЧЕННОСТИ НЕКТОНА ВЕРХНЕЙ ЭПИПЕЛАГИАЛИ ЗАПАДНОЙ ЧАСТИ БЕРИНГОВА МОРЯ. СООБЩЕНИЕ 1. СОСТАВ И ОБИЛИЕ ЗООПЛАНКТОНА И МЕЛКОРАЗМЕРНОГО НЕКТОНА,"Найденко Светлана Васильевна, Сомов Алексей Александрович, Кузнецова Наталья Алексеевна, Шебанова Марина Анатольевна",Известия ТИНРО (Тихоокеанского научно-исследовательского рыбохозяйственного центра),2022,Биологические науки,"зоопланктон, нектон, биомасса, продукция, трофические отношения, пищевая обеспеченность, верхняя эпипелагиаль, берингово море",,"Представлена обновленная концепция состояния, динамики и продукции планктонных сообществ верхней эпипелагиали западной части Берингова моря. На основе данных, собранных летом и осенью 1986-2020 гг., показано, что в сезонной динамике разница между летними и осенними показателями удельной биомассы зоопланктона в слое эпипелагиали 0-50 м глубоководных котловин и наваринского района составляет 1,3-2,1 раза, а в слое 0-200 м - 1,1-1,8 раза. Изменение общей биомассы зоопланктона от раннего лета к осени происходит главным образом за счет значительного снижения обилия копепод и хетогнат, на фоне которого отмечается повышение обилия эвфаузиид и амфипод, которое не компенсирует осеннее уменьшение биомассы первых двух массовых групп зоопланктона. Межгодовые изменения обилия зоопланктона в летний и осенний периоды в исследуемых районах составили 2-3 раза в слое 0-50 м и 4-5 раз в слое 0-200 м. В некоторые годы с аномальными климатическими изменениями отмечали увеличение или снижение биомассы зоопланктонных видов, принадлежащих к разным экологическим (тепловодным или холодноводным) группировкам. Однако зависимость развития и обилия зоопланктона от термических условий отмечалась не во всех случаях, что говорит о многофакторном влиянии среды на биологические процессы и сложной организации планктонных сообществ. Общие запасы кормовых ресурсов, включающие зоопланктон и мелкоразмерный нектон, для верхнего слоя эпипелагиали всей обследованной акватории летом оцениваются в 41 млн т, а осенью - 24 млн т. Среднемноголетняя величина продукции зоопланктона в этих районах в 50-метровом слое составило летом 101 млн т, а осенью - 67 млн т. Летом в рассматриваемых районах нехищного планктона (фито- и эврифагов) продуцируется больше, чем хищного (зоофагов), за исключением 2009 и 2013 гг., когда отмечается высокая доля зоофагов. Осенью наблюдается превышение продукции зоофагов над продукцией фито- и эврифагов вследствие происходящих сезонных сукцессий в планктонных сообществах эпипелагиали. Полученные данные о современном состоянии, динамике и продукции планктонных сообществ верхней эпипелагиали глубоководных Командорской и западной части Алеутской котловин и наваринского района свидетельствуют о значительных запасах кормовых планктонных ресурсов для рыб и кальмаров.","Найденко Светлана Васильевна, Сомов Алексей Александрович, Кузнецова Наталья Алексеевна, Шебанова Марина Анатольевна МНОГОЛЕТНЯЯ ДИНАМИКА КОРМОВОЙ БАЗЫ И ПИЩЕВОЙ ОБЕСПЕЧЕННОСТИ НЕКТОНА ВЕРХНЕЙ ЭПИПЕЛАГИАЛИ ЗАПАДНОЙ ЧАСТИ БЕРИНГОВА МОРЯ. СООБЩЕНИЕ 1. СОСТАВ И ОБИЛИЕ ЗООПЛАНКТОНА И МЕЛКОРАЗМЕРНОГО НЕКТОНА // Известия ТИНРО. 2022. №1. URL: https://cyberleninka.ru/article/n/mnogoletnyaya-dinamika-kormovoy-bazy-i-pischevoy-obespechennosti-nektona-verhney-epipelagiali-zapadnoy-chasti-beringova-morya (дата обращения: 14.11.2024).","Найденко Светлана Васильевна, Сомов Алексей Александрович, Кузнецова Наталья Алексеевна, & Шебанова Марина Анатольевна (2022). МНОГОЛЕТНЯЯ ДИНАМИКА КОРМОВОЙ БАЗЫ И ПИЩЕВОЙ ОБЕСПЕЧЕННОСТИ НЕКТОНА ВЕРХНЕЙ ЭПИПЕЛАГИАЛИ ЗАПАДНОЙ ЧАСТИ БЕРИНГОВА МОРЯ. СООБЩЕНИЕ 1. СОСТАВ И ОБИЛИЕ ЗООПЛАНКТОНА И МЕЛКОРАЗМЕРНОГО НЕКТОНА. Известия ТИНРО (Тихоокеанского научно-исследовательского рыбохозяйственного центра), 202 (1), 3-33.",https://cyberleninka.ru/article/n/mnogoletnyaya-dinamika-kormovoy-bazy-i-pischevoy-obespechennosti-nektona-verhney-epipelagiali-zapadnoy-chasti-beringova-morya
СНИЖЕНИЕ ЧИСЛЕННОСТИ И СМЕЩЕНИЕ СРОКОВ ПРИЛЕТА ПТИЦ В СЕВЕРО-ВОСТОЧНОМ ПРИБАЙКАЛЬЕ,Ананин А. А.,Nature Conservation Research. Заповедная наука,2022,Биологические науки,"байкал, динамика численности, миграция, популяция, птицы, сообщество, фенология",,"В статье рассмотрены основные результаты долговременного исследования птиц в Баргузинском государственном природном биосферном заповеднике (Россия). Фенологические наблюдения за сроками весеннего прилета птиц осуществляются с 1938 по 2020 гг. Мониторинг сообществ птиц выполняется с 1984 по 2020 гг. на постоянных учетных маршрутах. Учетные маршруты расположены в долинах трех рек от побережья озера Байкал до высокогорий Баргузинского хребта (460-1700 м н.у.м.). Обнаружены сдвиги и циклические изменения в сроках прилета птиц. Выявлено устойчивое снижение обилия населения птиц после 1997-1998 гг. Полученные долговременные ряды наблюдений (на примере модельных групп птиц) позволили выявить некоторые отклики биоты на климатические изменения в регионе озера Байкал. 26 видов (40.0%) стали прилетать весной статистически достоверно раньше, семь видов (10.8%) - позднее, а для 32 видов (49.2%) сроки статистически значимо не изменились. В Байкальском регионе, в отличие от Европы и Северной Америки, в группе видов птиц, которые стали прилетать раньше, доля дальних мигрантов выше, чем ближних мигрантов. Мы предполагаем, что эти различия могут быть связаны с разными территориями зимовки дальних мигрантов (Южная и Юго-Восточная Азия байкальских видов в отличие от африканских зимовок европейских видов). Периоды высокой и низкой численности в популяциях фоновых видов в регионе, вероятно, связаны с прохождением влажных и засушливых фаз длительного климатического цикла. Мы выявили положительные тенденции многолетних изменений численности для семи фоновых видов (14.0%), а устойчивое снижение численности у 17 видов (34.0%). Мы также отмечали равное соотношение видов с положительной и отрицательной тенденцией изменения численности в группе оседлых видов. Отрицательные тенденции изменений численности у дальних и ближних мигрантов преобладали над тенденциями роста (14 видов с отрицательными и четыре вида с положительными трендами). Увеличение длительности наблюдений позволяет давать более надежную оценку процессов в популяционной динамике, выявлять механизмы влияния метеорологических и фенологических факторов на динамику численности видов птиц. Это дает возможность прогнозировать некоторые ответы биоты на долговременные изменения климата при отсутствии антропогенных трансформаций природной среды.",Ананин А. А. СНИЖЕНИЕ ЧИСЛЕННОСТИ И СМЕЩЕНИЕ СРОКОВ ПРИЛЕТА ПТИЦ В СЕВЕРО-ВОСТОЧНОМ ПРИБАЙКАЛЬЕ // Nature Conservation Research. Заповедная наука. 2022. №2. URL: https://cyberleninka.ru/article/n/snizhenie-chislennosti-i-smeschenie-srokov-prileta-ptits-v-severo-vostochnom-pribaykalie (дата обращения: 14.11.2024).,"Ананин А. А. (2022). СНИЖЕНИЕ ЧИСЛЕННОСТИ И СМЕЩЕНИЕ СРОКОВ ПРИЛЕТА ПТИЦ В СЕВЕРО-ВОСТОЧНОМ ПРИБАЙКАЛЬЕ. Nature Conservation Research. Заповедная наука, 7 (2), 66-80.",https://cyberleninka.ru/article/n/snizhenie-chislennosti-i-smeschenie-srokov-prileta-ptits-v-severo-vostochnom-pribaykalie
"P ARTHENIUM ARGENTATUM A. GRAY, TARAXACUMKOK-SAGHYZ L.E. RODIN И SCORZONERA TAU-SAGHYZ LIPSCH. ET BOSSE КАК АЛЬТЕРНАТИВНЫЕ ИСТОЧНИКИ НАТУРАЛЬНОГО КАУЧУКА: НУЖНЫ ЛИ ОНИ НАМ? (ОБЗОР)","Америк А.Ю., Мартиросян Л.Ю., Мартиросян В.В., Мартиросян Ю.Ц.",Сельскохозяйственная биология,2022,Биологические науки,"натуральный каучук, южноамериканский фитофтороз, латекс, резина, аллергия","hevea brasiliensis, salb, parthenium argentatum, taraxacum kok-saghyz, scorzonera tau-saghyz","Натуральный каучук (НК) - стратегически важное сырье, используемое для производства более 50 000 различных продуктов из резины и латекса. Во многих случаях, например в авиа- и автомобилестроении, он не может быть заменен синтетическими аналогами. Несколько важных факторов делают актуальным поиск альтернативных источников НК. Среди них сильная аллергическая реакция на изделия, изготовленные из латекса гевеи и опасность распространения южноамериканского фитофтороза (South American Leaf Blight, SALB) в Юго-Восточной Азии. Последнее нанесло бы невосполнимый урон производству природного полимера. В настоящее время единственным коммерчески значимым источником НК служит гевея Hevea brasiliensis (Willd. ex A. Juss.) Müll. Arg. - вечнозеленое дерево, растущее в тропических регионах. Неудивительно, что исследования по поиску и созданию альтернативных источников НК методом генетической инженерии интенсивно развиваются в Европе и Северной Америке. Среди публикаций ведущих исследовательских групп по тематике НК следует выделить работы лаборатории под руководством K. Cornish. Так, в 2000 году был опубликован один из первых детальных обзоров, посвященных альтернативным источникам НК (H. Mooibroek, K. Corhish, 2000). Годом позже был подробно описан биосинтез НК в эволюционно далеких каучуконосах (K. Cornish, 2001). Эти исследования получили развитие в последующих работах (К. Cornish, 2017). Детальные обзоры альтернативных каучуконосов представлены другими лидирующими группами (J. van Beilen с соавт., 2007; S.C. Gronover с соавт., 2011; D.T. Ray с соавт., 2005). Недавно мы опубликовали обзорные статьи, подробно описывающие биохимические и молекулярно-генетические аспекты биосинтеза НК (A.Y. Amerik с соавт., 2018; A.Y. Amerik с соавт., 2021). В представляемом обзоре мы уделяем особое внимание историческим аспектам проблемы, которым, по нашему мнению, не было уделено должного внимания в литературе, и сравниваем потенциальные альтернативные продуценты натурального каучука, способные заменить единственный на сегодняшний день коммерчески значимый источник полимера - H. brasiliensis. В качестве альтернативных каучуконосов рассматриваются два вида - мексиканский кустарник гваюла ( Pаrthenium argentatum A. Gray) и кок-сагыз, или русский одуванчик ( Ta-raxacum kok-saghyz L.E. Rodin). Безусловно, следует также упомянуть незаслуженно забытый, но очень перспективный альтернативный производитель НК - тау-сагыз ( Scorzonera tau-saghyz Lipsch. et Bosse). Наиболее изученный альтернативный каучуконос - T. kok-saghyz . Для биохимических и молекулярно-генетических исследований этого растения применялись современные молекулярно-биологические подходы - улучшенные протоколы трансформации, использование РНК-интерференции (сайленсинг) и EST (Expressed Sequence Tag) библиотек для идентификации новых генов. В результате были идентифицированы ключевые белки, ответственные за биосинтез НК, - цис-пренилтрансферазы 1-3 (СРТ1-3) (T. Schmidt c соавт., 2010) и активатор СРТ (RTA) (J. Epping с соавт., 2015). Необходимо отметить, что внутриклеточная концентрация СРТ регулирует биосинтез НК в клетках T. brevicorniculatum - ближайшего родственника T. kok-saghyz . Трансгенные линии, в которых экспрессия всех трех генов СРТ подавлялась методом РНК-интерференции (RNAi), демонстрировали практически полную супрессию биосинтеза НК (J. Post с соавт., 2012). Тем не менее необходимы дополнительные исследования, прежде чем каучук из T. kok-saghyz станет жизнеспособной альтернативой каучуку из H. brasiliensis. Исследования P. argentatum также интенсивно развиваются. В частности, следует отметить работы, которые проводятся в лаборатории D.K. Ro. Исследователи идентифицировали и охарактеризовали белковый комплекс, включающий СРТ и играющий ключевую роль в биосинтезе НК (А.М. Lakusta с соавт., 2019). К сожалению, исследования тау-сагыза ( S. tau-saghyz ) развиваются не столь успешно. Численность тау-сагыза критически снизилась в течение интенсивной заготовки в 1940-х годах. Работы по восстановлению этого уникального вида, у которого в корнях растений накопление НК в благоприятных условиях достигает 40 % сухой массы, ведутся в настоящее время в Казхахстанском национальном университете (С.К. Турашева с соавт., 2016). Таким образом, постоянно растущий спрос на НК в будущем не может быть удовлетворен за счет одного только каучукового дерева. Необходимы альтернативные культуры, которые можно выращивать на больших площадях в промышленных объемах, и соответствующие технологии переработки и получения конечных продуктов. В долгосрочной перспективе каучук из альтернативных культур, особенно его термостабильные производные, такие как эпоксидированный каучук, могут занять место на рынке, где в настоящее время представлены различные синтетические каучуки, при значительном сокращении углеродного следа.","Америк А. Ю., Мартиросян Л. Ю., Мартиросян В. В., Мартиросян Ю. Ц. P ARTHENIUM ARGENTATUM A. GRAY, TARAXACUMKOK-SAGHYZ L.E. RODIN И SCORZONERA TAU-SAGHYZ LIPSCH. ET BOSSE КАК АЛЬТЕРНАТИВНЫЕ ИСТОЧНИКИ НАТУРАЛЬНОГО КАУЧУКА: НУЖНЫ ЛИ ОНИ НАМ? (ОБЗОР) // С.-х. биол., Сельхозбиология, S-h biol, Sel-hoz biol, Sel\u0027skokhozyaistvennaya biologiya, Agricultural Biology. 2022. №1. URL: https://cyberleninka.ru/article/n/p-arthenium-argentatum-a-gray-taraxacumkok-saghyz-l-e-rodin-i-scorzonera-tau-saghyz-lipsch-et-bosse-kak-alternativnye-istochniki (дата обращения: 14.11.2024).","Америк А.Ю., Мартиросян Л.Ю., Мартиросян В.В., & Мартиросян Ю.Ц. (2022). P ARTHENIUM ARGENTATUM A. GRAY, TARAXACUMKOK-SAGHYZ L.E. RODIN И SCORZONERA TAU-SAGHYZ LIPSCH. ET BOSSE КАК АЛЬТЕРНАТИВНЫЕ ИСТОЧНИКИ НАТУРАЛЬНОГО КАУЧУКА: НУЖНЫ ЛИ ОНИ НАМ? (ОБЗОР). Сельскохозяйственная биология, 57 (1), 3-26.",https://cyberleninka.ru/article/n/p-arthenium-argentatum-a-gray-taraxacumkok-saghyz-l-e-rodin-i-scorzonera-tau-saghyz-lipsch-et-bosse-kak-alternativnye-istochniki
МОНИТОРИНГ ВИДОВОГО СОСТАВА И ЭКОЛОГО-ЦЕНОТИЧЕСКИХ ХАРАКТЕРИСТИК СФАГНОВЫХ МХОВ НА КАРБОНОВОМ ПОЛИГОНЕ «РОСЯНКА» (КАЛИНИНГРАДСКАЯ ОБЛАСТЬ),"Напреенко Максим Геннадьевич, Напреенко-Дорохова Татьяна Владимировна, Карелина Влада Игоревна, Пеленс Ева Дмитриевна",Вестник Балтийского федерального университета им. И. Канта. Серия: Естественные и медицинские науки,2022,Биологические науки,"сфагновые мхи, мониторинг, климатические проекты, карбоновый полигон, торфяник виттгирренский, калининградская область",,"Обнаружено восемь видов сфагновых мхов, произрастающих на разных участках нарушенного торфяника Виттгирренского (территория карбонового полигона «Росянка»). Приводятся данные о распределении сфагновых мхов по трем типам местообитаний, главные из которых - локальные гидрофильные биотопы: мелиоративные канавы и обводненные понижения. Современные экологические условия на большей части торфяника неблагоприятны для развития сфагновых мхов, но могут быть изменены в ходе проекта экологической реабилитации (вторичного заболачивания) торфяника. В этом случае сфагны будут важнейшей индикаторной группой для экологического мониторинга. Гидрофильные биотопы со сфагновыми сообществами перспективны для исследований потоков климатически активных газов и как рефугиумы в условиях осушения торфяника.","Напреенко Максим Геннадьевич, Напреенко-дорохова Татьяна Владимировна, Карелина Влада Игоревна, Пеленс Ева Дмитриевна МОНИТОРИНГ ВИДОВОГО СОСТАВА И ЭКОЛОГО-ЦЕНОТИЧЕСКИХ ХАРАКТЕРИСТИК СФАГНОВЫХ МХОВ НА КАРБОНОВОМ ПОЛИГОНЕ «РОСЯНКА» (КАЛИНИНГРАДСКАЯ ОБЛАСТЬ) // Вестник Балтийского федерального университета им. И. Канта. Серия: Естественные и медицинские науки. 2022. №1. URL: https://cyberleninka.ru/article/n/monitoring-vidovogo-sostava-i-ekologo-tsenoticheskih-harakteristik-sfagnovyh-mhov-na-karbonovom-poligone-rosyanka-kaliningradskaya (дата обращения: 14.11.2024).","Напреенко Максим Геннадьевич, Напреенко-Дорохова Татьяна Владимировна, Карелина Влада Игоревна, & Пеленс Ева Дмитриевна (2022). МОНИТОРИНГ ВИДОВОГО СОСТАВА И ЭКОЛОГО-ЦЕНОТИЧЕСКИХ ХАРАКТЕРИСТИК СФАГНОВЫХ МХОВ НА КАРБОНОВОМ ПОЛИГОНЕ «РОСЯНКА» (КАЛИНИНГРАДСКАЯ ОБЛАСТЬ). Вестник Балтийского федерального университета им. И. Канта. Серия: Естественные и медицинские науки,  (1), 73-87.",https://cyberleninka.ru/article/n/monitoring-vidovogo-sostava-i-ekologo-tsenoticheskih-harakteristik-sfagnovyh-mhov-na-karbonovom-poligone-rosyanka-kaliningradskaya
КАЛЕНДАРЬ ПРИРОДЫ ЗАПОВЕДНИКА «БАСТАК»,"Сивак Л.В., Лонкина Е.С., Макаренко В.П.",Региональные проблемы,2022,Биологические науки,"фенология, климат, календарь природы, заповедник «бастак»",,"Представлена информация о зависимости климатических изменений от даты наступления фенологических фаз за период с 2001 по 2021 гг. Выявлено, что большинство фенологических явлений наступает в средние многолетние сроки, наибольшее смещение сроков наступления зафиксировано для весенних фенологических явлений. В растительном мире на изменение температурного режима быстрее реагируют травянистые растения, в животном мире - клещи и бабочки, дальневосточные лягушки.","Сивак Л. В., Лонкина Е. С., Макаренко В. П. КАЛЕНДАРЬ ПРИРОДЫ ЗАПОВЕДНИКА «БАСТАК» // Региональные проблемы. 2022. №2. URL: https://cyberleninka.ru/article/n/kalendar-prirody-zapovednika-bastak (дата обращения: 14.11.2024).","Сивак Л.В., Лонкина Е.С., & Макаренко В.П. (2022). КАЛЕНДАРЬ ПРИРОДЫ ЗАПОВЕДНИКА «БАСТАК». Региональные проблемы, 25 (2), 70-73.",https://cyberleninka.ru/article/n/kalendar-prirody-zapovednika-bastak
ОСОБЕННОСТИ ДИНАМИКИ СЕЗОННОГО РАЗВИТИЯ ПРИРОДЫ В САНКТ-ПЕТЕРБУРГЕ В 2021 ГОДУ,"Фирсов Геннадий Афанасьевич, Фадеева Инна Вадимовна",Вестник Удмуртского университета. Серия «Биология. Науки о Земле»,2022,Биологические науки,"фенология, древесные растения, интродукция растений, санкт-петербург",,"Особенностью 2021 г. стало аномально жаркое и засушливое лето. Среднемесячная температура июня (21,4 °С) - рекорд за весь период инструментальных метеорологических наблюдений с 1752 г. Фенологические аномалии проявились, прежде всего, в ранних сроках наступления феноэтапов года, начиная с третьего этапа подсезона «Разгар весны» и до первого этапа подсезона «Спад лета» включительно, сроки этапов подсезона ""Полное лето"" стали рекордными или близкими к рекордным. Таким образом, потепление климата Санкт-Петербурга продолжается и усиливается. В таких условиях после зимы 2020/2021 г. обмерзание у большинства деревьев и кустарников отсутствует или не превышает концов годичного прироста. Летняя засуха, сопровождающаяся аномальной жарой, вызвала преждевременное пожелтение и опадение листьев многих видов деревьев и кустарников. В условиях климатических изменений большую значимость приобретают фенологический мониторинг и своевременная публикация результатов этих наблюдений.","Фирсов Геннадий Афанасьевич, Фадеева Инна Вадимовна ОСОБЕННОСТИ ДИНАМИКИ СЕЗОННОГО РАЗВИТИЯ ПРИРОДЫ В САНКТ-ПЕТЕРБУРГЕ В 2021 ГОДУ // Вестник Удмуртского университета. Серия «Биология. Науки о Земле». 2022. №2. URL: https://cyberleninka.ru/article/n/osobennosti-dinamiki-sezonnogo-razvitiya-prirody-v-sankt-peterburge-v-2021-godu (дата обращения: 14.11.2024).","Фирсов Геннадий Афанасьевич, & Фадеева Инна Вадимовна (2022). ОСОБЕННОСТИ ДИНАМИКИ СЕЗОННОГО РАЗВИТИЯ ПРИРОДЫ В САНКТ-ПЕТЕРБУРГЕ В 2021 ГОДУ. Вестник Удмуртского университета. Серия «Биология. Науки о Земле», 32 (2), 119-129.",https://cyberleninka.ru/article/n/osobennosti-dinamiki-sezonnogo-razvitiya-prirody-v-sankt-peterburge-v-2021-godu
МИКРОБИОЛОГИЧЕСКИЕ ОСОБЕННОСТИ СОЛЕНЫХ ОЗЕР КУЛУНДИНСКОЙ ОЗЕРНОЙ СИСТЕМЫ,"Соловьянова Надежда Алексеевна, Емельянова Елена Константиновна, Андреева Ирина Сергеевна",Вестник Нижневартовского государственного университета,2022,Биологические науки,"озеро большое яровое, озеро бурлинское, антагонизм микроорганизмов, кулундинская низменность, микроорганизмы",,"Объектом исследования являлись вода и донные осадки соленых озер Большое Яровое, Бурлинское, находящихся в Кулундинской степной низменности и имеющих рекреационное значение. Цель работы - изучение антибактериальных и противокандидозных свойств воды и донных отложений озер Кулундинской озерной области в контексте их экологического состояния. Основными факторами воздействия на бассейны озер Б. Яровое и Бурлинское являются интенсификация рекреационной нагрузки в связи с развитием внутреннего туризма, деятельность промышленных предприятий, и, как следствие, смыв загрязняющих веществ, добыча и транспортировка соли (в озере Бурлинском) и практически полная выемка иловых грязей в озере Б. Яровом, распашка прилегающих территорий. В воде и донных осадках не обнаружены возбудители инфекционных болезней, а общее микробное число составляет около 102 КОЕ/мл. Преобладающей группой микроорганизмов, обнаруженной на агаризованных питательных средах, являются неспороносные бактерии. Вода соленого озера Б. Ярового, стерилизованная фильтрацией, обладает ингибирующими свойствами по отношению ко всем исследованным 14-ти грамположительным и грамотрицательным тест-штаммам микроорганизмов, а вода озера Бурлинского - по отношению к девяти штаммам грамотрицательных бактерий Salmonella sonnei 32, Klebsiella pneumonia В-4894, Рseudomonas mirabilis 160205, Serratia marcescens d, Pseudomonas aeruginosa АТСС 9027, Escherichia coli 6645 ATCC 25922, грамположительным бактериям Staphylococcus aureus АТСС 6538, Mycobacterium smegmatis GK и относительно возбудителя кандидозов Candida albicans 620. Показано также, что антагонистической активностью обладают и культуры спорообразующих бактерий, выделенных из воды и донных осадков исследуемых озер. В основе экологической устойчивости экосистем озер, несмотря на антропогенную трансформацию и климатические изменения, влияющие на водный и солевой режим, лежат биогенные процессы, которые обеспечивают резистентность к поступающим извне привнесенным микроорганизмам, в том числе патогенным, и их элиминацию.","Соловьянова Надежда Алексеевна, Емельянова Елена Константиновна, Андреева Ирина Сергеевна МИКРОБИОЛОГИЧЕСКИЕ ОСОБЕННОСТИ СОЛЕНЫХ ОЗЕР КУЛУНДИНСКОЙ ОЗЕРНОЙ СИСТЕМЫ // Вестник НВГУ. 2022. №1 (57). URL: https://cyberleninka.ru/article/n/mikrobiologicheskie-osobennosti-solenyh-ozer-kulundinskoy-ozernoy-sistemy (дата обращения: 14.11.2024).","Соловьянова Надежда Алексеевна, Емельянова Елена Константиновна, & Андреева Ирина Сергеевна (2022). МИКРОБИОЛОГИЧЕСКИЕ ОСОБЕННОСТИ СОЛЕНЫХ ОЗЕР КУЛУНДИНСКОЙ ОЗЕРНОЙ СИСТЕМЫ. Вестник Нижневартовского государственного университета,  (1 (57)), 4-15.",https://cyberleninka.ru/article/n/mikrobiologicheskie-osobennosti-solenyh-ozer-kulundinskoy-ozernoy-sistemy
ВЛИЯНИЕ КЛИМАТИЧЕСКИХ ФАКТОРОВ НА ДАТЫ МАССОВОГО ЦВЕТЕНИЯ BULBOCODIUM VERSICOLOR (MELANTHIACEAE) НА ЮГО-ВОСТОЧНОЙ ГРАНИЦЕ АРЕАЛА,Шинкаренко С. С.,Nature Conservation Research. Заповедная наука,2022,Биологические науки,"брандушка разноцветная, волгоградская область, изменение климата, нижнее поволжье, фенология",colchicum bulbocodium subsp. versicolor,"В условиях климатических изменений особенную важность имеют фенологические исследования растительности. Большая часть существующих работ выполняется на особо охраняемых природных территориях (ООПТ), сети фенологических станций, сельскохозяйственных землях, в питомниках и ботанических садах. Многочисленные фенологические исследования по данным дистанционного зондирования не учитывают видовое разнообразие растительного покрова. Целью данной работы является определение закономерностей наступления сроков массового цветения охраняемого вида Bulbocodium versicolor на крайнем юго-востоке ареала. Исследованная популяция расположена в окрестностях Волгограда, поэтому доступна для обследований, но в то же время находится под постоянным антропогенным прессингом. Понимание фенологических особенностей вида и закономерностей наступления даты массового цветения (периода наибольшей уязвимости) позволят организовать охрану популяции в этот период. Основой для исследования послужили данные о датах начала массового цветения, полученные в ходе обследований в 2007-2020 гг. с возможной ошибкой 2-7 дней, а также архив метеоданных по метеостанции Волгоград. Средняя дата начала массового цветения 24 марта ± 12 дней. Диапазон самой ранней и самой поздней дат превышает месяц. Установлена устойчивая статистически значимая корреляционная связь даты начала массового цветения и даты разрушения снежного покрова, дат устойчивого перехода максимальной температуры воздуха через 0°C и среднесуточной температуры через 0°C и 3°C. В период 2007-2020 гг. не выявлено статистически значимых трендов ни дат массового цветения, ни дат основных метеорологических явлений. Практически ежегодно после начала массового цветения случаются заморозки на почве и в воздухе, а также регулярно бывают снегопады. Это может быть одним из факторов меньшего семенного возобновления данной популяции по сравнению с более северными, поскольку понижение температуры во время цветения способствует депрессивному состоянию растений.",Шинкаренко С. С. ВЛИЯНИЕ КЛИМАТИЧЕСКИХ ФАКТОРОВ НА ДАТЫ МАССОВОГО ЦВЕТЕНИЯ BULBOCODIUM VERSICOLOR (MELANTHIACEAE) НА ЮГО-ВОСТОЧНОЙ ГРАНИЦЕ АРЕАЛА // Nature Conservation Research. Заповедная наука. 2022. №3. URL: https://cyberleninka.ru/article/n/vliyanie-klimaticheskih-faktorov-na-daty-massovogo-tsveteniya-bulbocodium-versicolor-melanthiaceae-na-yugo-vostochnoy-granitse (дата обращения: 14.11.2024).,"Шинкаренко С. С. (2022). ВЛИЯНИЕ КЛИМАТИЧЕСКИХ ФАКТОРОВ НА ДАТЫ МАССОВОГО ЦВЕТЕНИЯ BULBOCODIUM VERSICOLOR (MELANTHIACEAE) НА ЮГО-ВОСТОЧНОЙ ГРАНИЦЕ АРЕАЛА. Nature Conservation Research. Заповедная наука, 7 (3), 26-45.",https://cyberleninka.ru/article/n/vliyanie-klimaticheskih-faktorov-na-daty-massovogo-tsveteniya-bulbocodium-versicolor-melanthiaceae-na-yugo-vostochnoy-granitse
ОСОБЕННОСТИ СУКЦЕССИИ РАСТИТЕЛЬНОСТИ НА ПРИМЕРЕ РЕКУЛЬТИВИРОВАННОГО ОТВАЛА УГОЛЬНОГО РАЗРЕЗА «ЧЕРНОГОРСКИЙ»,"Жуков А.А., Жукова Е.Ю.",Лесохозяйственная информация,2022,Биологические науки,"угольные отвалы, сукцессии, сингенез, инвазивные растения, разрез «черногорский»",,"Представлены результаты исследований сукцессионных процессов растительных сообществ на многолетнем отвале Черногорского угольного разреза. Выявлены 3 стадии сукцессии растительных сообществ: группировки, простые и сложные фитоценозы. Среди наиболее активных видов отмечены Psathyrostachys juncea, Calamagrostis epigeios, Ulmus pumila, Poa pratensis, Galatella punctata, Artemisia glauca, Cirsium setosum, Artemisia annua. Выявлено 8 инвазивных видов, из них Ulmus pumila - самый распространенный. Относительно богатое видовое разнообразие, высокое проективное покрытие - 65 % и выше, а также наличие растительных сообществ, приближенных по видовому составу к степным и остепненным луговым сообществам, и обилие древесно-кустарниковой растительности на исследованном рекультивированном отвале позволяют рассматривать его как перспективную площадку для размещения карбонового полигона с целью изучения секвестирования углерода в условиях семиаридного климата.","Жуков А. А., Жукова Е. Ю. ОСОБЕННОСТИ СУКЦЕССИИ РАСТИТЕЛЬНОСТИ НА ПРИМЕРЕ РЕКУЛЬТИВИРОВАННОГО ОТВАЛА УГОЛЬНОГО РАЗРЕЗА «ЧЕРНОГОРСКИЙ» // Лесохозяйственная информация. 2022. №3. URL: https://cyberleninka.ru/article/n/osobennosti-suktsessii-rastitelnosti-na-primere-rekultivirovannogo-otvala-ugolnogo-razreza-chernogorskiy (дата обращения: 14.11.2024).","Жуков А.А., & Жукова Е.Ю. (2022). ОСОБЕННОСТИ СУКЦЕССИИ РАСТИТЕЛЬНОСТИ НА ПРИМЕРЕ РЕКУЛЬТИВИРОВАННОГО ОТВАЛА УГОЛЬНОГО РАЗРЕЗА «ЧЕРНОГОРСКИЙ». Лесохозяйственная информация,  (3), 114-124.",https://cyberleninka.ru/article/n/osobennosti-suktsessii-rastitelnosti-na-primere-rekultivirovannogo-otvala-ugolnogo-razreza-chernogorskiy
