Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Анализ эффективности и перспективы развития системы биологической очистки сточных вод (на примере г. Оренбурга),"Бунькова Екатерина Александровна, Евтюхина Ирина Сергеевна",Вопросы науки и образования,2019,Экологические биотехнологии,,,,"Бунькова Екатерина Александровна, Евтюхина Ирина Сергеевна Анализ эффективности и перспективы развития системы биологической очистки сточных вод (на примере г. Оренбурга) // Вопросы науки и образования. 2019. №1 (42). URL: https://cyberleninka.ru/article/n/analiz-effektivnosti-i-perspektivy-razvitiya-sistemy-biologicheskoy-ochistki-stochnyh-vod-na-primere-g-orenburga (дата обращения: 25.10.2024).","Бунькова Екатерина Александровна, & Евтюхина Ирина Сергеевна (2019). Анализ эффективности и перспективы развития системы биологической очистки сточных вод (на примере г. Оренбурга). Вопросы науки и образования,  (1 (42)), 11-16.",https://cyberleninka.ru/article/n/analiz-effektivnosti-i-perspektivy-razvitiya-sistemy-biologicheskoy-ochistki-stochnyh-vod-na-primere-g-orenburga
Анализ эффективности очистки сточных вод на предприятии,Алехина Евгения Николаевна,Проблемы науки,2019,Экологические биотехнологии,"очистные сооружения, цинкование, меднение, никелирование, фосфатирование, гальванокоагуляция, хпк, бпк",,"Источниками происхождения сточных вод предприятий машиностроения являются гальванические и другие производства, связанные с химической и электрохимической обработкой металлов, литейное и окрасочное производства, холодная обработка металлов резанием, а также мойка металлоизделий, в частности после их расконсервации.",Алехина Евгения Николаевна Анализ эффективности очистки сточных вод на предприятии // Проблемы науки. 2019. №1 (37). URL: https://cyberleninka.ru/article/n/analiz-effektivnosti-ochistki-stochnyh-vod-na-predpriyatii (дата обращения: 25.10.2024).,"Алехина Евгения Николаевна (2019). Анализ эффективности очистки сточных вод на предприятии. Проблемы науки,  (1 (37)), 14-15.",https://cyberleninka.ru/article/n/analiz-effektivnosti-ochistki-stochnyh-vod-na-predpriyatii
"Рекультивация территорий, отведённых для строительства автомобильных дорог, на примере скоростной трассы Москва – Санкт-Петербург М11","Москвина Марина Владимировна, Клюшин Павел Владимирович",Московский экономический журнал,2019,Экологические биотехнологии,"автомобильные дороги, линейные объекты, рекультивация земель, строительство.","roads, linear objects, land reclamation, construction.","Каждый год в России строится от 300 до 500 км качественных автомобильных дорог (автомагистрали, 1 и 2 класс). С учётом расстояний, разделяющих города в нашей стране, – строительство дорог является одним из приоритетных направлений развития экономики. Однако, строительство автомобильной дороги оказывает значительное влияние на окружающую среду сразу в нескольких направлениях: химическое загрязнение атмосферного воздуха, поверхностного стока, почвенного и растительного покрова, изменение акустического режима прилегающей территории, механическое перемещение земляных масс в ходе строительства, изменение гидрологического режима водных объектов, и т.д. Для целей снижения негативного влияния процесса строительства дорог на окружающую среду необходимы продуманные и системные программы рекультивации, которые будут способны минимизировать возникающий ущерб.","Москвина Марина Владимировна, Клюшин Павел Владимирович Рекультивация территорий, отведённых для строительства автомобильных дорог, на примере скоростной трассы Москва – Санкт-Петербург М11 // Московский экономический журнал. 2019. №1. URL: https://cyberleninka.ru/article/n/rekultivatsiya-territoriy-otvedyonnyh-dlya-stroitelstva-avtomobilnyh-dorog-na-primere-skorostnoy-trassy-moskva-sankt-peterburg-m11 (дата обращения: 25.10.2024).","Москвина Марина Владимировна, & Клюшин Павел Владимирович (2019). Рекультивация территорий, отведённых для строительства автомобильных дорог, на примере скоростной трассы Москва – Санкт-Петербург М11. Московский экономический журнал,  (1), 102-109. doi: 10.24411/2413-046X-2019-11025",https://cyberleninka.ru/article/n/rekultivatsiya-territoriy-otvedyonnyh-dlya-stroitelstva-avtomobilnyh-dorog-na-primere-skorostnoy-trassy-moskva-sankt-peterburg-m11
Оценка влияния пестицидов различного назначения по отношению к консорциуму микроорганизмов- деструкторов,"И. А. Дегтярева, И. А. Яппаров, А. Я. Давлетшина, Т. Ю. Мотина, С. К. Зарипова, З. М. Вафина",Владимирский земледелец,2019,Экологические биотехнологии,"пестициды, микроорганизмыдеструкторы, углеводороды, консорциум, биоудобрение","pesticides, microorganisms-destructors, hydrocarbons, consortium, biofertilizer","Изучена возможность использования автохтонных микробных сообществ-деструкторов в присутствии пестицидов различного назначения при ремедиации почв, подвергшихся углеводородному загрязнению. Оценено влияние инсектицидов Актара и Фуфанон-Нова, гербицидов Лонтрел и Спрут Экстра, фунгицидов Максим и Фитоспорин по отношению к микроорганизмам-деструкторам консорциума, предлагаемого в качестве компонента биоудобрения. Консорциум углеводородокисляющих микроорганизмов, выделенных из почв Республики Татарстан, представлен тремя штаммами: Micrococcus luteus М-171 (RCAM03279), Staphylococcus pasteuri S1-717 (RCAM03280), Staphylococcus pasteuri S2-717 (RCAM03281). В динамике (14 и 28 суток) изучено действие шести пестицидов в производственной (1,0) и полупроизводственной (0,5) дозах на численность микроорганизмов. Спустя 14 и 28 суток снижение численности микроорганизмов при увеличении дозы пестицида отмечено в вариантах с консорциумом при добавлении пестицидов Актара, Лонтрел и Фуфанон. Установлено, что инсектицид Актара более токсичен для микроорганизмов консорциума. Токсического влияния изучаемых пестицидов на показатели численности углеводородокисляющих микроорганизмов в течение первых 14 суток не выявлено. Максимальный положительный эффект отмечен в вариантах с консорциумом и Актарой в дозе 0,5. К 28 суткам численность углеводородокисляющих микроорганизмов превышает таковую в контрольных вариантах. Исключение составляют варианты, в которых к консорциуму добавлены гербициды Спрут (дозы 0,5 и 1,0) и Лонтрел (доза 0,5). Следовательно, наличие в почве изучаемых пестицидов при реабилитации экосистем от углеводородного загрязнения не оказывает выраженного отрицательного действия на консорциум, состоящий из автохтонных микроорганизмовдеструкторов углеводородов, предлагаемых в качестве компонентов биоудобрения.","И А. Дегтярева, И А. Яппаров, А Я. Давлетшина, Т Ю. Мотина, С К. Зарипова, З М. Вафина Оценка влияния пестицидов различного назначения по отношению к консорциуму микроорганизмов- деструкторов // ВЗ. 2019. №1 (87). URL: https://cyberleninka.ru/article/n/otsenka-vliyaniya-pestitsidov-razlichnogo-naznacheniya-po-otnosheniyu-k-konsortsiumu-mikroorganizmov-destruktorov (дата обращения: 25.10.2024).","И. А. Дегтярева, И. А. Яппаров, А. Я. Давлетшина, Т. Ю. Мотина, С. К. Зарипова, & З. М. Вафина (2019). Оценка влияния пестицидов различного назначения по отношению к консорциуму микроорганизмов- деструкторов. Владимирский земледелец,  (1 (87)), 31-34. doi: 10.24411/2225-2584-2019-10051",https://cyberleninka.ru/article/n/otsenka-vliyaniya-pestitsidov-razlichnogo-naznacheniya-po-otnosheniyu-k-konsortsiumu-mikroorganizmov-destruktorov
ОЦЕНКА КОНСОРЦИУМА МИКРООРГАНИЗМОВ С ВЫСОКОЙ БИОЛОГИЧЕСКОЙ АКТИВНОСТЬЮ И УСТОЙЧИВОСТЬЮ К ПЕСТИЦИДНОМУ СТРЕССУ,"Мотина Т.Ю., Дегтярева И.А., Давлетшина А.Я., Яппаров И.А., Яппаров А.Х.",Агрохимический вестник,2019,Экологические биотехнологии,"диазотрофы, фосфатмобилизующие микроорганизмы, ассоциации микроорганизмов","diazotrophic, phosphate-mobilizing microorganisms, association of microorganisms","Из различных почв Республики Татарстан выделены автохтонные диазотрофные (Azotobacter chroococcum 5 V(e), Pseudomonas brassicacearum 26W(в)) и фосфатмобилизующие (Achromobacter xylosoxidans 5 F(б), Sphingobacterium multivorum 6 F(б)) микроорганизмы с полифункциональными положительными свойствами. На основе лучших из них по нитрогеназной активности, способно- сти продуцировать антибиотические вещества, подавляющие рост фитопатогенов, влиянию на энергию прорастания и всхожесть семян, морфо- и биометрические параметры проростков и другим свойствам созданы бинарные ассоциации и консорциум. Выявлено, что из трех бактери- альных сообществ максимальную устойчивость к действию пестицидов различного назначения (Актара, Лонтрел, Ордан, Раундап, Фитоверм) проявляет консорциум из четырех штаммов. Кон- сорциум микроорганизмов снижает токсичность по отношению к тест-растениям, особенно при совместном действии с гербицидом Лонтрел. Комплексное применение консорциума микроорга- низмов и пестицидов обусловливает интегрированную систему защиты растений.","Мотина Т. Ю., Дегтярева И. А., Давлетшина А. Я., Яппаров И. А., Яппаров А. Х. ОЦЕНКА КОНСОРЦИУМА МИКРООРГАНИЗМОВ С ВЫСОКОЙ БИОЛОГИЧЕСКОЙ АКТИВНОСТЬЮ И УСТОЙЧИВОСТЬЮ К ПЕСТИЦИДНОМУ СТРЕССУ // Агрохимический вестник. 2019. №1. URL: https://cyberleninka.ru/article/n/otsenka-konsortsiuma-mikroorganizmov-s-vysokoy-biologicheskoy-aktivnostyu-i-ustoychivostyu-k-pestitsidnomu-stressu (дата обращения: 25.10.2024).","Мотина Т.Ю., Дегтярева И.А., Давлетшина А.Я., Яппаров И.А., & Яппаров А.Х. (2019). ОЦЕНКА КОНСОРЦИУМА МИКРООРГАНИЗМОВ С ВЫСОКОЙ БИОЛОГИЧЕСКОЙ АКТИВНОСТЬЮ И УСТОЙЧИВОСТЬЮ К ПЕСТИЦИДНОМУ СТРЕССУ. Агрохимический вестник,  (1), 46-51. doi: 10.24411/0235-2516-2019-10011",https://cyberleninka.ru/article/n/otsenka-konsortsiuma-mikroorganizmov-s-vysokoy-biologicheskoy-aktivnostyu-i-ustoychivostyu-k-pestitsidnomu-stressu
"Изучение механизма деградации 2,4-дихлорфеноксиуксусной кислоты в модельных почвенных системах","Игнатовец Ольга Степановна, Феськова Елена Владимировна, Ахрамович Татьяна Игоревна, Леонтьев Виктор Николаевич","Труды БГТУ. Серия 2: Химические технологии, биотехнология, геоэкология",2019,Экологические биотехнологии,"гербицид, 4-дихлорфеноксиуксусная кислота, бактерии-деструкторы, биодеградация, модельная почвенная система, интермедиат, хлорфенол, вэжх-мс",-2,"Почвенные бактерии обладают высоким адаптивным потенциалом и уникальными ферментными системами и могут утилизировать многие ксенобиотики. Эта способность микроорганизмов широко используется при разработке различных приемов биоремедиации почв. Основным подходом, применяемым для интенсификации процесса деградации пестицидов, является интродукция в почву культур микроорганизмов активных деструкторов токсикантов. Перед интродукцией микроорганизмов в окружающую среду необходимо спрогнозировать их выживаемость, поведение и оценить эффективность биодеградации пестицида. Кроме того, биодеградация ксенобиотиков должна проводиться без накопления токсичных интермедиатов. В настоящей статье приведены результаты, полученные при изучении деградации 2,4-ди-хлорфеноксиуксусной кислоты бактериями-деструкторами. В ходе эксперимента установлено, что штамм 222 способен осуществлять деградацию 2,4-дихлорфеноксиуксусной кислоты в почве. Ксенобиотик в почве разлагался в умеренном темпе, через 25 дней его остаточное количество было 35% от начальной концентрации, а через 40 дней содержание ксенобиотика в модельной почвенной системе составило порядка 10%. На промежуточных этапах биодеградации с помощью метода ВЭЖХ-МС контролировали образование интермедиатов. В качестве промежуточных метаболитов в почвенных экстрактах обнаруживаются 2,4-дихлорфенол и 2-хлормалеилаце-тат. По результатам исследований сделан вывод о возможности использования штамма 222 при разработке биопрепарата для ремедиации почв, загрязненных пестицидами на основе 2,4-ди-хлорфеноксиуксусной кислоты.","Игнатовец Ольга Степановна, Феськова Елена Владимировна, Ахрамович Татьяна Игоревна, Леонтьев Виктор Николаевич Изучение механизма деградации 2,4-дихлорфеноксиуксусной кислоты в модельных почвенных системах // Труды БГТУ. Серия 2: Химические технологии, биотехнология, геоэкология. 2019. №1 (217). URL: https://cyberleninka.ru/article/n/izuchenie-mehanizma-degradatsii-2-4-dihlorfenoksiuksusnoy-kisloty-v-modelnyh-pochvennyh-sistemah (дата обращения: 25.10.2024).","Игнатовец Ольга Степановна, Феськова Елена Владимировна, Ахрамович Татьяна Игоревна, & Леонтьев Виктор Николаевич (2019). Изучение механизма деградации 2,4-дихлорфеноксиуксусной кислоты в модельных почвенных системах. Труды БГТУ. Серия 2: Химические технологии, биотехнология, геоэкология,  (1 (217)), 37-42.",https://cyberleninka.ru/article/n/izuchenie-mehanizma-degradatsii-2-4-dihlorfenoksiuksusnoy-kisloty-v-modelnyh-pochvennyh-sistemah
Современное состояние и перспективы модернизации систем очистки сточных вод в г. Самаре,Горшкова Татьна Алексеевна,Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция,2019,Экологические биотехнологии,,,,Горшкова Татьна Алексеевна Современное состояние и перспективы модернизации систем очистки сточных вод в г. Самаре // Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция. 2019. №1. URL: https://cyberleninka.ru/article/n/sovremennoe-sostoyanie-i-perspektivy-modernizatsii-sistem-ochistki-stochnyh-vod-v-g-samare (дата обращения: 25.10.2024).,"Горшкова Татьна Алексеевна (2019). Современное состояние и перспективы модернизации систем очистки сточных вод в г. Самаре. Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция,  (1), 137-140. doi: 10.24411/9999-010A-2019-10032",https://cyberleninka.ru/article/n/sovremennoe-sostoyanie-i-perspektivy-modernizatsii-sistem-ochistki-stochnyh-vod-v-g-samare
Рост устойчивости микроорганизмов к белому фосфору в результате селекции,"Миндубаев Антон Зуфарович, Волошина Александра Дмитриевна, Минзанова Салима Тахиятулловна, Миронова Любовь Геннадьевна, Хаяров Хасан Рафаэлевич, Бадеева Елена Казимировна",Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция,2019,Экологические биотехнологии,,,,"Миндубаев Антон Зуфарович, Волошина Александра Дмитриевна, Минзанова Салима Тахиятулловна, Миронова Любовь Геннадьевна, Хаяров Хасан Рафаэлевич, Бадеева Елена Казимировна Рост устойчивости микроорганизмов к белому фосфору в результате селекции // Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция. 2019. №1. URL: https://cyberleninka.ru/article/n/rost-ustoychivosti-mikroorganizmov-k-belomu-fosforu-v-rezultate-selektsii (дата обращения: 25.10.2024).","Миндубаев Антон Зуфарович, Волошина Александра Дмитриевна, Минзанова Салима Тахиятулловна, Миронова Любовь Геннадьевна, Хаяров Хасан Рафаэлевич, & Бадеева Елена Казимировна (2019). Рост устойчивости микроорганизмов к белому фосфору в результате селекции. Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция,  (1), 311-315. doi: 10.24411/9999-010A-2019-10078",https://cyberleninka.ru/article/n/rost-ustoychivosti-mikroorganizmov-k-belomu-fosforu-v-rezultate-selektsii
Анализ качества очистки сточных вод на предприятии молочной промышленности,Шатецкая Виктория Александровна,Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция,2019,Экологические биотехнологии,,,,Шатецкая Виктория Александровна Анализ качества очистки сточных вод на предприятии молочной промышленности // Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция. 2019. №1. URL: https://cyberleninka.ru/article/n/analiz-kachestva-ochistki-stochnyh-vod-na-predpriyatii-molochnoy-promyshlennosti (дата обращения: 25.10.2024).,"Шатецкая Виктория Александровна (2019). Анализ качества очистки сточных вод на предприятии молочной промышленности. Экологический сборник 7: Труды молодых ученых. Всероссийская (с международным участием) молодежная научная конференция,  (1), 513-515. doi: 10.24411/9999-010A-2019-10129",https://cyberleninka.ru/article/n/analiz-kachestva-ochistki-stochnyh-vod-na-predpriyatii-molochnoy-promyshlennosti
Обоснование технологического решения по экологической реабилитации техногенных образований,"Крупская Л.Т., Голубев Д.А., Филатова М.Ю.",Лесохозяйственная информация,2019,Экологические биотехнологии,"отходы переработки, оловорудное сырье, рекультивация, экосфера, техногенное загрязнение, объекты окружающей среды","wastes from tin ore processing, recultivation, ecosphere, industrial pollution, environmental objects","В статье изложены результаты многолетних исследований по обоснованию технологических решений, направленных на реабилитацию техногенных образований, загрязненных соединениями тяжелых металлов и мышьяка, с использованием потенциала биологических систем. На основе разработанных биогенных принципов и воспроизводства продуктивности нарушенных горными работами земель предложено технологическое решение с использованием потенциала биологических систем (фототрофных бактерий) по снижению их негативного воздействия на экосферу для перевода после рекультивации в земли лесного фонда.","Крупская Л. Т., Голубев Д. А., Филатова М. Ю. Обоснование технологического решения по экологической реабилитации техногенных образований // Лесохозяйственная информация. 2019. №1. URL: https://cyberleninka.ru/article/n/obosnovanie-tehnologicheskogo-resheniya-po-ekologicheskoy-reabilitatsii-tehnogennyh-obrazovaniy (дата обращения: 25.10.2024).","Крупская Л.Т., Голубев Д.А., & Филатова М.Ю. (2019). Обоснование технологического решения по экологической реабилитации техногенных образований. Лесохозяйственная информация,  (1), 19-32.",https://cyberleninka.ru/article/n/obosnovanie-tehnologicheskogo-resheniya-po-ekologicheskoy-reabilitatsii-tehnogennyh-obrazovaniy
