Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Биологическая очистка сточных вод животноводческих комплексов с использованием высших водных растений,Раимбеков Каныбек Тургунович,Universum: химия и биология,2017,Экологические биотехнологии,"высшие водные растения, животноводческий комплекс, сточные воды","higher water plants, livestock breeding complex, sewage disposal","В статье приведены результаты лабораторных экспериментов по определению оптимальных условий для выращивания водных растений (eihhornia crassipes Solms., azolla caroliniana, lema minor L., elodea сanadensis) в сточных водах животноводческих комплексов. Освещены итоги гидрохимических анализов сточных вод до и после культивирования вышеназванных растений.",Раимбеков Каныбек Тургунович Биологическая очистка сточных вод животноводческих комплексов с использованием высших водных растений // Universum: химия и биология. 2017. №3 (33). URL: https://cyberleninka.ru/article/n/biologicheskaya-ochistka-stochnyh-vod-zhivotnovodcheskih-kompleksov-s-ispolzovaniem-vysshih-vodnyh-rasteniy (дата обращения: 25.10.2024).,"Раимбеков Каныбек Тургунович (2017). Биологическая очистка сточных вод животноводческих комплексов с использованием высших водных растений. Universum: химия и биология,  (3 (33)), 16-19.",https://cyberleninka.ru/article/n/biologicheskaya-ochistka-stochnyh-vod-zhivotnovodcheskih-kompleksov-s-ispolzovaniem-vysshih-vodnyh-rasteniy
Исследование эффективности работы системы очистки сточных вод городских очистных сооружений «Тамбовводоканал» за период с 2010 по 2016 годы,"Завершинский А.Н., Ермилова О.Л., Ерохина Е.О.",Инновационная наука,2017,Экологические биотехнологии,"сточные воды, биологические системы очистки, пдк",,Оценена эффективность работы очистных сооружений ОАО «ТКС» «Тамбовводоканал». Выявлена нормативная эффективность очистки сточных вод от ряда загрязнителей. Проанализированы показатели эффективности работы биологической системы очистки ОАО «ТКС» «Тамбовводоканал»,"Завершинский А. Н., Ермилова О. Л., Ерохина Е. О. Исследование эффективности работы системы очистки сточных вод городских очистных сооружений «Тамбовводоканал» за период с 2010 по 2016 годы // Инновационная наука. 2017. №2-2. URL: https://cyberleninka.ru/article/n/issledovanie-effektivnosti-raboty-sistemy-ochistki-stochnyh-vod-gorodskih-ochistnyh-sooruzheniy-tambovvodokanal-za-period-s-2010-po-2016 (дата обращения: 25.10.2024).","Завершинский А.Н., Ермилова О.Л., & Ерохина Е.О. (2017). Исследование эффективности работы системы очистки сточных вод городских очистных сооружений «Тамбовводоканал» за период с 2010 по 2016 годы. Инновационная наука,  (2-2), 301-302.",https://cyberleninka.ru/article/n/issledovanie-effektivnosti-raboty-sistemy-ochistki-stochnyh-vod-gorodskih-ochistnyh-sooruzheniy-tambovvodokanal-za-period-s-2010-po-2016
Анализ и прогноз экологической нагрузки в России,"Мкртчян Гагик Мкртичевич, Тагаева Татьяна Олеговна, Цвелодуб Юлия Олеговна",Мир экономики и управления,2017,Экологические биотехнологии,"экологическая ситуация, атмосферные выбросы, сброс загрязненных сточных вод, образование отходов производства и потребления, экологический прогноз, государственная природоохранная политика","environmental conditions, air emissions, wastewater discharge, production and consumption waste generation, ecological forecast, state ecological policies","Анализируются современные экологические проблемы в РФ: рост концентрации загрязняющих атмосферу веществ, ухудшение качества используемой воды, увеличение ежегодного образования отходов производства и потребления. Целью научного исследования является оценка будущей нагрузки на окружающую природную среду. Методология исследования предполагает использование динамической межотраслевой модели российской экономики с экологическим блоком для построения прогноза атмосферных выбросов, сброса загрязненных сточных вод и образования отходов на период 2016-2020 гг. Исследование показало, что при сохранении существующих неэффективных природоохранных инструментов и механизмов состояние окружающей природной среды в РФ будет ухудшаться. Меры по совершенствованию государственной экологической политики, предложенные в статье для предотвращения прогнозируемой негативной ситуации, могут быть использованы Министерством природных ресурсов и экологии РФ и другими компетентными государственными органами в целях повышения эффективности управления природоохранной деятельностью в России.","Мкртчян Гагик Мкртичевич, Тагаева Татьяна Олеговна, Цвелодуб Юлия Олеговна Анализ и прогноз экологической нагрузки в России // Мир экономики и управления. 2017. №1. URL: https://cyberleninka.ru/article/n/analiz-i-prognoz-ekologicheskoy-nagruzki-v-rossii (дата обращения: 25.10.2024).","Мкртчян Гагик Мкртичевич, Тагаева Татьяна Олеговна, & Цвелодуб Юлия Олеговна (2017). Анализ и прогноз экологической нагрузки в России. Мир экономики и управления, 17 (1), 57-69.",https://cyberleninka.ru/article/n/analiz-i-prognoz-ekologicheskoy-nagruzki-v-rossii
Мониторинг кадмия в агроэкосистеме в условиях длительного применения осадков сточных вод,"Сюняев Николай Константинович, Филиппова Аcя Вячеславовна, Тютюнькова Маргарита Викторовна",Известия Оренбургского государственного аграрного университета,2017,Экологические биотехнологии,"дерново-подзолистая супесчаная почва, осадки сточных вод, тяжёлые металлы, кадмий, сельскохозяйственные культуры, прогноз","sod-podzolic sandy-loam soil, sewage sludge, heavy metals, cadmium, farm crops, forecast",В статье представлены результаты полевых и лабораторных исследований поведения кадмия в системе почва растение в условиях применения осадков сточных вод в качестве удобрения сельскохозяйственных культур. Дана оценка влияния кадмия в осадках сточных вод на изменение его валового содержания и степень подвижности в дерново-подзолистой супесчаной почве. Изучены профильное распределение кадмия в дерново-подзолистой супесчаной почве при внесении осадков сточных вод и масштабы его поступления в биомассу сельскохозяйственных культур. На основании проведённого расчёта составлен прогноз изменения содержания кадмия в почве на длительную перспективу.,"Сюняев Николай Константинович, Филиппова Аcя Вячеславовна, Тютюнькова Маргарита Викторовна Мониторинг кадмия в агроэкосистеме в условиях длительного применения осадков сточных вод // Известия ОГАУ. 2017. №1 (63). URL: https://cyberleninka.ru/article/n/monitoring-kadmiya-v-agroekosisteme-v-usloviyah-dlitelnogo-primeneniya-osadkov-stochnyh-vod (дата обращения: 25.10.2024).","Сюняев Николай Константинович, Филиппова Аcя Вячеславовна, & Тютюнькова Маргарита Викторовна (2017). Мониторинг кадмия в агроэкосистеме в условиях длительного применения осадков сточных вод. Известия Оренбургского государственного аграрного университета,  (1 (63)), 177-181.",https://cyberleninka.ru/article/n/monitoring-kadmiya-v-agroekosisteme-v-usloviyah-dlitelnogo-primeneniya-osadkov-stochnyh-vod
Технологическое обоснование модернизации системы очистки сточных вод на предприятии ООО АПК мавр,Свинцова Светлана Евгеньевна,Символ науки,2017,Экологические биотехнологии,"сточные воды, очистные сооружения, очистка, флотационная установка",,"В статье рассматриваются вопросы о внедрении в систему локальных очистных сооружений ООО АПК «МАВР» флотационной установки, которая повысит степень очистки сточных вод.",Свинцова Светлана Евгеньевна Технологическое обоснование модернизации системы очистки сточных вод на предприятии ООО АПК мавр // Символ науки. 2017. №2. URL: https://cyberleninka.ru/article/n/tehnologicheskoe-obosnovanie-modernizatsii-sistemy-ochistki-stochnyh-vod-na-predpriyatii-ooo-apk-mavr (дата обращения: 25.10.2024).,"Свинцова Светлана Евгеньевна (2017). Технологическое обоснование модернизации системы очистки сточных вод на предприятии ООО АПК мавр. Символ науки, 2 (2), 103-105.",https://cyberleninka.ru/article/n/tehnologicheskoe-obosnovanie-modernizatsii-sistemy-ochistki-stochnyh-vod-na-predpriyatii-ooo-apk-mavr
Химическое загрязнение почв города Таганрога как фактор риска для здоровья населения,"Айдинов Г.Т., Марченко Б.И., Дерябкина Л.А., Синельникова Ю.А.",Анализ риска здоровью,2017,Экологические биотехнологии,"гигиеническая оценка, социально-гигиенический мониторинг, оценка риска, факторы риска, химическое загрязнение почв, тяжелые металлы, 4-бенз(а)пирен, канцерогенный риск","3, hygienic assessment, social-hygienic monitoring, risk assessment, risk factors, chemical soils pollution, heavy metals, 4-benzpyrene, carcinogenic risk","Целью настоящего исследования являлась гигиеническая оценка химического загрязнения почв селитебных территорий и зон рекреации в городе Таганроге Ростовской области. В силу того, что поверхностный слой городских почв представляет собой открытую динамическую систему, тесно связанную с атмосферой и гидросферой, содержание поллютантов в почвах рассматривали как индикаторы антропогенной трансформации территорий и техногенной нагрузки на население. Использованы методы атомно-абсорбционной спектрофотометрии при определении тяжелых металлов и высокоэффективной жидкостной хроматографии для выявления содержания 3,4-бенз(а)пирена. Представлены результаты исследований 660 проб почв из 19 мониторинговых точек на содержание семи поллютантов (свинец, цинк, медь, никель, кадмий, хром и ртуть) за период 2008-2015 гг. и 144 проб на содержание 3,4-бенз(а)пирена за период 2013-2015 гг. Установлено, что приоритетными загрязняющими веществами из числа определяемых металлов являются цинк и свинец с содержанием в городских почвах до 5,91 и 1,95 ПДК. Комплексный показатель загрязнения городских почв варьировался в пределах от 1,61 до 2,02 при среднемноголетнем значении 1,83. Показано, что 3,4-бенз(а)пирен является существенным фактором риска для здоровья населения превышение ПДК выявлено в 65,28 % исследованных проб почвы при средней и максимальной концентрациях (2,45 и 38,05 ПДК соответственно). Рекомендовано включение данного вещества в программу системных наблюдений за качеством среды обитания. Выявлены региональные особенности химического загрязнения почв селитебных территорий города, территорий дошкольных образовательных учреждений и зон рекреации.","Айдинов Г. Т., Марченко Б. И., Дерябкина Л. А., Синельникова Ю. А. Химическое загрязнение почв города Таганрога как фактор риска для здоровья населения // Анализ риска здоровью. 2017. №1. URL: https://cyberleninka.ru/article/n/himicheskoe-zagryaznenie-pochv-goroda-taganroga-kak-faktor-riska-dlya-zdorovya-naseleniya (дата обращения: 25.10.2024).","Айдинов Г.Т., Марченко Б.И., Дерябкина Л.А., & Синельникова Ю.А. (2017). Химическое загрязнение почв города Таганрога как фактор риска для здоровья населения. Анализ риска здоровью,  (1), 13-20.",https://cyberleninka.ru/article/n/himicheskoe-zagryaznenie-pochv-goroda-taganroga-kak-faktor-riska-dlya-zdorovya-naseleniya
Методы снижения концентрации сульфатов в сточных водах горнорудных предприятий,"Маслобоев В.А., Вигдергауз В.Е., Макаров Д.В., Светлов А.В., Некипелов Dmitriy A., Селезнев С.Г.",Вестник Кольского научного центра РАН,2017,Экологические биотехнологии,"горнорудные предприятия, сульфаты, методы очистки сточных вод, экономические показатели очистки воды","mining companies, sulphates, methods of mine effluent treatment, economic indicators of water treatment","Представлен обзор различных методов очистки от сульфатов сточных вод горнорудных предприятий на основе отечественного и зарубежного опыта. Проведено экономическое и техническое сравнение способов. Для очистки локальных участков с повышенной концентрацией сульфатов перспективны реагентные методы, а также использование сульфатредуцирующих бактерий. В более крупных масштабах экономичным решениемпредставляется использование геохимических барьеров.","Маслобоев В. А., Вигдергауз В. Е., Макаров Д. В., Светлов А. В., Некипелов Dmitriy A., Селезнев С. Г. Методы снижения концентрации сульфатов в сточных водах горнорудных предприятий // Вестник Кольского научного центра РАН. 2017. №1. URL: https://cyberleninka.ru/article/n/metody-snizheniya-kontsentratsii-sulfatov-v-stochnyh-vodah-gornorudnyh-predpriyatiy (дата обращения: 25.10.2024).","Маслобоев В.А., Вигдергауз В.Е., Макаров Д.В., Светлов А.В., Некипелов Dmitriy A., & Селезнев С.Г. (2017). Методы снижения концентрации сульфатов в сточных водах горнорудных предприятий. Вестник Кольского научного центра РАН,  (1), 99-115.",https://cyberleninka.ru/article/n/metody-snizheniya-kontsentratsii-sulfatov-v-stochnyh-vodah-gornorudnyh-predpriyatiy
Практические аспекты использования сорбентов для санации локальных нефтезагрязненных северных территорий,"Сулименко Л.П., Кошкина Л.Б., Маслобоев В.А.",Вестник Кольского научного центра РАН,2017,Экологические биотехнологии,"сорбент, биодеградация нефтепродуктов, биотехнология, ремедиация нефтезагрязненных земель, очистка стоков","sorbent, biodegradation of oil, biotechnology, remediation of oil-contaminated soil, wastewater treatment","Разработаны комбинированные технологии применения синтезированного сорбента на основе местного минерального сырья для очистки сточных и природных вод, почв от нефтезагрязнений, утилизации нефтешламов и ремедиации загрязненных земель в условиях Крайнего Севера. Иммобилизация микрофлоры на поверхности сорбента позволяет создать условия для развития на его поверхности популяций биоокислителей и интенсифицировать биохимические процессы в нефтезагрязненных средах. Применение сорбента позволяет значительно ускорить деградацию нефтепродуктов до экологически безопасного состояния. Эффективность применения сорбента подтвержденарезультатами по очистке от нефтепродуктов в реальных условиях.","Сулименко Л. П., Кошкина Л. Б., Маслобоев В. А. Практические аспекты использования сорбентов для санации локальных нефтезагрязненных северных территорий // Вестник Кольского научного центра РАН. 2017. №1. URL: https://cyberleninka.ru/article/n/prakticheskie-aspekty-ispolzovaniya-sorbentov-dlya-sanatsii-lokalnyh-neftezagryaznennyh-severnyh-territoriy (дата обращения: 25.10.2024).","Сулименко Л.П., Кошкина Л.Б., & Маслобоев В.А. (2017). Практические аспекты использования сорбентов для санации локальных нефтезагрязненных северных территорий. Вестник Кольского научного центра РАН,  (1), 116-123.",https://cyberleninka.ru/article/n/prakticheskie-aspekty-ispolzovaniya-sorbentov-dlya-sanatsii-lokalnyh-neftezagryaznennyh-severnyh-territoriy
Экологические проблемы загрязнения почв территорий Красноярского края,"Морозова О.Г., Янова М.А., Миронов П.В., Веселкова Н.С., Савельев А.С.",Вестник Красноярского государственного аграрного университета,2017,Экологические биотехнологии,"почвенный покров, агро-экология, пестициды, токсиканты, интенси-фикация, агроценоз","soil cover, agroecology, pesticides, toxicants, intensification, agrocenosis","Целью исследования являлась оценка эколо-гического состояния почвы путем анализа об-разцов в зависимости от воздействия внесен-ных агрохимических средств. Это необходимо для разработки практических мер по преодо-лению негативных тенденций ухудшения эко-логической ситуации с почвами южных тер-риторий черноземами и каштановыми поч-вами агроценозов отдельных зон Красноярско-го края. Задачами исследования являлись раз-работка методов идентификации структуры и химического строения внесенных агрохими-ческих средств для повышения урожайности овощной продукции, определение экологиче-ских характеристик обнаруженных токсикан-тов. Проведена оценка качественного и коли-чественного содержания веществ в почвенных образцах, отобранных на участках с внесенны-ми агрохимическими средствами для повыше-ния урожайности овощной продукции. Образцы почвы отбирались в Минусинском районе в осенний период. Пробы почвы отбирались с по-верхностного горизонта, с глубины корнеоби-таемого слоя 0-20 см. Для сравнения проведен анализ контрольных образцов, отобранных в лесополосе на расстоянии 500 м от места от-бора образцов. Результаты анализов свиде-тельствуют о том, что в почве присутству-ют: препарат ДДТ в концентрации 0,0885 мг/кг почвы, ДДД в концентрации 0,0006 мг/кг почвы, ДДЕ в концентрации 0,0014 мг/кг почвы. До-пустимые концентрации препарата ДДТ по существующим нормативам в почве 0,1 мг/кг; допустимое остаточное содержание препарата ДДТ в овощах 0,1 мг/кг; а в про-дуктах (молоко, яйца, масло, мясо) остаточ-ное содержание его не допускается. Тяжелые металлы необратимо связываются с вещест-вами тканей организма; они действуют на белки ферментов, гормонов, поэтому облада-ют широким спектром действия, вызывая тяжелые нарушения обменных процессов: му-тации, рак, аллергии, болезни нервной, крове-носной систем, поражение печени, почек, моз-га. Прочное связывание веществ организма тяжелыми металлами приводит к накоплению их в организме растений, животных, человека. После разложения остатков, тяжелые ме-таллы вновь вовлекаются в следующий виток спирали биологического круговорота ве-ществ.","Морозова О. Г., Янова М. А., Миронов П. В., Веселкова Н. С., Савельев А. С. Экологические проблемы загрязнения почв территорий Красноярского края // Вестник КрасГАУ. 2017. №3. URL: https://cyberleninka.ru/article/n/ekologicheskie-problemy-zagryazneniya-pochv-territoriy-krasnoyarskogo-kraya (дата обращения: 25.10.2024).","Морозова О.Г., Янова М.А., Миронов П.В., Веселкова Н.С., & Савельев А.С. (2017). Экологические проблемы загрязнения почв территорий Красноярского края. Вестник Красноярского государственного аграрного университета,  (3), 101-105.",https://cyberleninka.ru/article/n/ekologicheskie-problemy-zagryazneniya-pochv-territoriy-krasnoyarskogo-kraya
Технологические аспекты очистки и рекультивации почв агробиоценозов при нефтерозливах,"Федотова А.С., Мелкозеров В.М.",Вестник Красноярского государственного аграрного университета,2017,Экологические биотехнологии,"полимерный сорбент, почва, агробиоценозы, технология очистки","polymeric sorbent, soil, agrobio-cenoses, cleaning technology","Рассмотрены последствия загрязнения нефтью и нефтепродуктами пахотных зе-мель, показана невозможность самовосста-новления их при сильной степени техногенных поражений, влияние загрязнений на морфоло-гию почв и аборигенные микроорганизмы. Рас-крыто значение изменений свойств почвы, приведены данные об изменении механических, воздушно-физических и химических свойств почв под действием нефти. Приведены ре-зультаты исследования сорбционной способ-ности различных модификаций полимерного сорбента «Униполимер». Установлено, что пикнометрическая плотность и порозность образцов различных модификаций полимерного сорбента «Униполимер» для широкого спек-тра нефтепродуктов близки по значениям, это свидетельствует о наличии в сорбентах открытых пор, проницаемых для всех видов нефтепродуктов. Однако время пропитки сорбентов различных модификаций значи-тельно отличается. Подробно рассмотрен технологический процесс очистки нефти за-грязненных почв с использованием мобильного комплекса. Произведено детальное описание компоновки мобильного комплекса для очистки грунтов и рекультивации почв и пахотных зе-мель от нефтяных загрязнений. Мобильный комплекс состоит из тягово-силового агрега-та, устройства для фрезерования, дозатора-смесителя, агрегата для укладки очищенного грунта. В зависимости от регламента и алго-ритма рекультивации загрязненной почвы в мобильном комплексе может изменяться глубина фрезерования почвы, степень раз-рыхления и аэрации. В статье доказано, что комбинированный способ очистки и рекульти-вации почв агробиоценозов позволяет значи-тельно улучшить физико-механические, гид-рологические характеристики почвы, что по-ложительно влияет на почвенную микрофло-ру, участвующую в процессе биоремедиации нефти загрязненной почвы в климатических условиях Сибири и Дальнего Востока.","Федотова А. С., Мелкозеров В. М. Технологические аспекты очистки и рекультивации почв агробиоценозов при нефтерозливах // Вестник КрасГАУ. 2017. №1. URL: https://cyberleninka.ru/article/n/tehnologicheskie-aspekty-ochistki-i-rekultivatsii-pochv-agrobiotsenozov-pri-nefterozlivah (дата обращения: 25.10.2024).","Федотова А.С., & Мелкозеров В.М. (2017). Технологические аспекты очистки и рекультивации почв агробиоценозов при нефтерозливах. Вестник Красноярского государственного аграрного университета,  (1), 85-91.",https://cyberleninka.ru/article/n/tehnologicheskie-aspekty-ochistki-i-rekultivatsii-pochv-agrobiotsenozov-pri-nefterozlivah
