Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Эколого-геохимическая оценка техногенного загрязнения поверхностных отложений промышленных зон бывшего завода «Радикал»,"Крюченко Н.О., Панаит Э.В.",ScienceRise,2015,Экологические биотехнологии,"ртуть, тяжелые металлы, поверхностные отложения, геохимические критерии, завод""радикал""","""radical"" factory, mercury, heavy metals, surface sediments, geochemical criteria","В статье рассмотрены вопросы загрязнения поверхностных отложений территории бывшего завода «Радикал» тяжелыми металлами ртутью, цинком, медью и свинцом в период 2002 и 2014 годов. Определено среднее содержание элементов, рассчитаны геохимические критерии, благодаря чему дана экологогеохимическая оценка территории. Выявлено, что чрезвычайно опасное загрязнение присуще почвенным отложениям северо-западной части территории электролизного цеха завода «Радикал»","Крюченко Н. О., Панаит Э. В. Эколого-геохимическая оценка техногенного загрязнения поверхностных отложений промышленных зон бывшего завода «Радикал» // SR. 2015. №1 (6). URL: https://cyberleninka.ru/article/n/ekologo-geohimicheskaya-otsenka-tehnogennogo-zagryazneniya-poverhnostnyh-otlozheniy-promyshlennyh-zon-byvshego-zavoda-radikal (дата обращения: 25.10.2024).","Крюченко, Н. О., & Панаит, Э. В. (2015). Эколого-геохимическая оценка техногенного загрязнения поверхностных отложений промышленных зон бывшего завода «Радикал». ScienceRise, 1 (1 (6)), 23-26.",https://cyberleninka.ru/article/n/ekologo-geohimicheskaya-otsenka-tehnogennogo-zagryazneniya-poverhnostnyh-otlozheniy-promyshlennyh-zon-byvshego-zavoda-radikal
Влияние автотранспорта на атмосферу г. Калининграда,"Матвеева Арина Валерьевна, Нечаева Ольга Александровна",Science Time,2015,Экологические биотехнологии,"автотранспорт, загрязняющие вещества, атмосфера, город калининград",,В статье рассматривается негативное воздействие автотранспорта на атмосферу города Калининграда. Представлена динамика загрязнения атмосферного воздуха г. Калининграда основными загрязняющими веществами за последние годы. Представлены основные меры по борьбе с загрязнением окружающей среды автотранспортом.,"Матвеева Арина Валерьевна, Нечаева Ольга Александровна Влияние автотранспорта на атмосферу г. Калининграда // Science Time. 2015. №1 (13). URL: https://cyberleninka.ru/article/n/vliyanie-avtotransporta-na-atmosferu-g-kaliningrada (дата обращения: 25.10.2024).","Матвеева, А. В., & Нечаева, О. А. (2015). Влияние автотранспорта на атмосферу г. Калининграда. Science Time,  (1 (13)), 325-329.",https://cyberleninka.ru/article/n/vliyanie-avtotransporta-na-atmosferu-g-kaliningrada
Реализация теории «Пускового механизма» в препарате на основе вермикулита,"Желтобрюхов Владимир Федорович, Колодницкая Наталья Владимировна",Астраханский вестник экологического образования,2015,Экологические биотехнологии,"почва, биопрепарат, теория ""пускового механизма""","theory ""trigger mechanism"", soil, the biological product","Статья посвящена разработке биопрепаратов для восстановления нефтезагрязненных земель. В основе их создания лежит новая теория «пускового механизма». Представлены результаты эффективности очистки почвы, положительно характеризующие теорию «пускового механизма».","Желтобрюхов Владимир Федорович, Колодницкая Наталья Владимировна Реализация теории «Пускового механизма» в препарате на основе вермикулита // Астраханский вестник экологического образования. 2015. №1 (31). URL: https://cyberleninka.ru/article/n/realizatsiya-teorii-puskovogo-mehanizma-v-preparate-na-osnove-vermikulita (дата обращения: 25.10.2024).","Желтобрюхов, В. Ф., & Колодницкая, Н. В. (2015). Реализация теории «Пускового механизма» в препарате на основе вермикулита. Астраханский вестник экологического образования,  (1 (31)), 183-185.",https://cyberleninka.ru/article/n/realizatsiya-teorii-puskovogo-mehanizma-v-preparate-na-osnove-vermikulita
"Сравнительный анализ препаратов, предназначенных для восстановления нефтезагрязненных земель","Желтобрюхов Владимир Федорович, Колодницкая Наталья Владимировна",Астраханский вестник экологического образования,2015,Экологические биотехнологии,"почва, нефтепродукты, биопрепарат, ремедиация земель.","soil, petroleum products, the biological product, remediation of land","В статье представлены результаты очистки нефтезагрязненных земель с помощью препаратов на основе природных минералов. Выявлен более эффективный биопрепарат, рекомендованный для дальнейшей практической реализации","Желтобрюхов Владимир Федорович, Колодницкая Наталья Владимировна Сравнительный анализ препаратов, предназначенных для восстановления нефтезагрязненных земель // Астраханский вестник экологического образования. 2015. №1 (31). URL: https://cyberleninka.ru/article/n/sravnitelnyy-analiz-preparatov-prednaznachennyh-dlya-vosstanovleniya-neftezagryaznennyh-zemel (дата обращения: 25.10.2024).","Желтобрюхов, В. Ф., & Колодницкая, Н. В. (2015). Сравнительный анализ препаратов, предназначенных для восстановления нефтезагрязненных земель. Астраханский вестник экологического образования,  (1 (31)), 185-187.",https://cyberleninka.ru/article/n/sravnitelnyy-analiz-preparatov-prednaznachennyh-dlya-vosstanovleniya-neftezagryaznennyh-zemel
Очистка сточных вод от нефтепродуктов,"Ильясова Карлыгаш Урматуллаева, Алпысбаева Ардак Бакбергеновна",Вестник науки и образования,2015,Экологические биотехнологии,"нефтепродукты, механическая очистка, нефтесодержащий сток, гидроциклоны, фильтры",,"в статье рассмотрены методы очистка сточных вод от нефтепродуктов. Следует отметить, что способы очистки нефтесодержащих стоков и их эффективность во многом зависят от методов транспортирования стоков от места образования до площадки очистных сооружений, т. к. в воде происходят изменения, существенно ухудшающие и усложняющие процессы очистки.","Ильясова Карлыгаш Урматуллаева, Алпысбаева Ардак Бакбергеновна Очистка сточных вод от нефтепродуктов // Вестник науки и образования. 2015. №1 (3). URL: https://cyberleninka.ru/article/n/ochistka-stochnyh-vod-ot-nefteproduktov-1 (дата обращения: 25.10.2024).","Ильясова, К. У., & Алпысбаева, А. Б. (2015). Очистка сточных вод от нефтепродуктов. Вестник науки и образования,  (1 (3)), 5-6.",https://cyberleninka.ru/article/n/ochistka-stochnyh-vod-ot-nefteproduktov-1
Экологическое обоснование нормирования цинка и меди в почвах Архангельска,"Попова Людмила Федоровна, Наквасина Елена Николаевна",Вестник Томского государственного педагогического университета,2015,Экологические биотехнологии,"городские почвы, цинк, медь, экологическое состояние разнотравья, фитотоксичность почв, лимитирующие концентрации","urban soils, zinc, copper, ecological condition grasses, soil phytotoxicity, limiting concentration","В статье прослежено лимитирующее влияние цинка и меди в системе «почва-растение», дано научное обоснование и разработана региональная система экологического нормирования содержания этих тяжелых металлов (ТМ) в почвах г. Архангельска. Ключевыми точками сравнения были приняты концентрации тяжелых металлов в почве, приводящие к снижению их накопления (транслокации) в растениях, превышению в их тканях предельно допустимой концентрации и максимально допустимого уровня, а также эффект средней фитотоксичности почв на применяемый тест-объект (кресс-салат). Критический уровень этих металлов в растении достигается при содержании в почве подвижных форм цинка уже на уровне 5,0-13,0 мг/кг, а меди 2,0 мг/кг. Это ниже уровня предельно допустимой концентрации подвижных форм этих ТМ в почвах в 1,5-1,8 раза. Замечено снижение аккумуляции цинка надземной частью разнотравья при содержании в почвах 45-50 мг/кг, меди -4,2-5,2 мг/кг. Установлена достоверная обратная связь между фитотоксичностью и содержанием в почвах цинка и меди. При этом их концентрация в почве, приводящая к средней степени фитотоксичности (30 %), составила для цинка 30 мг/кг, для меди 2,0 мг/кг, что в 1,3-1,5 раза выше предельно допустимой концентрации подвижных форм этих ТМ в почвах. На основании регрессионного анализа и сравнения с нормативными показателями, принятыми в России, разработаны принципы регионального нормирования для условий Севера. Установлены концентрации валового содержания и содержания подвижных форм цинка и меди, влияющие на экологическое состояние разнотравья и фитотоксичность почв, определена усредненная лимитирующая концентрация (валовое содержание и подвижные формы) этих металлов, являющихся загрязнителями почв Архангельска.","Попова Людмила Федоровна, Наквасина Елена Николаевна Экологическое обоснование нормирования цинка и меди в почвах Архангельска // Вестник ТГПУ. 2015. №2 (155). URL: https://cyberleninka.ru/article/n/ekologicheskoe-obosnovanie-normirovaniya-tsinka-i-medi-v-pochvah-arhangelska (дата обращения: 25.10.2024).","Попова, Л. Ф., & Наквасина, Е. Н. (2015). Экологическое обоснование нормирования цинка и меди в почвах Архангельска. Вестник Томского государственного педагогического университета,  (2 (155)), 156-163.",https://cyberleninka.ru/article/n/ekologicheskoe-obosnovanie-normirovaniya-tsinka-i-medi-v-pochvah-arhangelska
Решение проблемы очистки сточных вод при использовании аппаратного типа технологического процесса,"Левин Евгений Владимирович, Шабанова Светлана Владимировна, Сагитов Рамиль Фаргатович, Солопова Валентина Александровна, Алямов Ильдар Динарович",Известия Оренбургского государственного аграрного университета,2015,Экологические биотехнологии,"аппаратный тип производства, технологическая схема, очистка сточных вод, косв, уф-установка, электрокоагулляторы, свч-обеззараживание, биореактор","hardware type of production, technological scheme, wastewater purification, uv-device, electro-coagulators, microwave-disinfection, bioreactor","Обоснована актуальность аппаратного типа технологического процесса при очистке сточных вод. Технологический процесс основан на методе полного окисления с аэробной стабилизацией. В аэрационной части очистных сооружений в последней фазе очистки происходит полная минерализация активного ила. Проанализированы недостатки действующих подходов в организации процесса очистки сточных вод, в том числе применение устаревшего технического оборудования, низкое качество обслуживающих его специалистов, зависимость государственных и муниципальных заказов на оборудование от цен и др. Разработаны радикальные меры по реорганизации технологии очистки сточных вод с учётом экономических и эксплуатационных затрат. Обоснована возможность и целесообразность внедрения автоматизированных технологических процессов по очистке сточных вод с применением эстетичных агрегатов из современных материалов нержавеющей стали, полимеров и полимеризованной стали. Рекомендуется разработать новые типовые проекты очистных сооружений, основанных на современных технологических решениях, разработать новые и скорректировать с учётом современной технологической специфики устаревшие СНиПы, СанПиНы, ГОСТы и др. нормативные документы, произвести централизованное размещение государственного заказа на оборудование по очистке сточных вод, расширить массовое производство отечественного оборудования. Предложено оборудование для очистки сточных вод, которое принципиально изменит не только технологический процесс, но и саму концепцию технического оснащения и управления процессом.","Левин Евгений Владимирович, Шабанова Светлана Владимировна, Сагитов Рамиль Фаргатович, Солопова Валентина Александровна, Алямов Ильдар Динарович Решение проблемы очистки сточных вод при использовании аппаратного типа технологического процесса // Известия ОГАУ. 2015. №1 (51). URL: https://cyberleninka.ru/article/n/reshenie-problemy-ochistki-stochnyh-vod-pri-ispolzovanii-apparatnogo-tipa-tehnologicheskogo-protsessa (дата обращения: 25.10.2024).","Левин, Е. В., Шабанова, С. В., Сагитов, Р. Ф., Солопова, В. А., & Алямов, И. Д. (2015). Решение проблемы очистки сточных вод при использовании аппаратного типа технологического процесса. Известия Оренбургского государственного аграрного университета,  (1 (51)), 55-57.",https://cyberleninka.ru/article/n/reshenie-problemy-ochistki-stochnyh-vod-pri-ispolzovanii-apparatnogo-tipa-tehnologicheskogo-protsessa
Диоксины и полихлорированные бифенилы в хвое сосны обыкновенной (Pinus sylvestris L. ) в условиях Уфимского промышленного центра,"Хакимова Алия Альфридовна, Кулагин Андрей Алексеевич, Амирова Зарема Канзафаровна",Известия Оренбургского государственного аграрного университета,2015,Экологические биотехнологии,"сосна обыкновенная, стойкие органические загрязнители, полихлорбифенилы, диоксины, индикация","scots pine, persistent organic pollutants, polychlor-biphenyls, dioxins, indication","Использование сосны обыкновенной (Pinus sylvestris L.) для индикации суперэкотоксикантов (диоксинов), стабильность которых и многоплановое негативное воздействие на живые системы делает их одними из опаснейших ксенобиотиков, для условий г. Уфы рассмотрено впервые. В статье приведены результаты содержания диоксинов (ПХДД/Ф) и диоксиноподобных токсичных полихлорированных диоксинов (ПХБ-ВОЗ) в хвое различного возраста Pinus sylvestris L. в Уфимском промышленном центре. Доказано, что вблизи предприятий у деревьев наблюдается снижение длины и массы хвои, появление точечных и апикальных некрозов. По мере удаления от источников промышленных загрязнений состояние деревьев улучшается. Результаты изомерспецифического анализа в хвое второго года жизни на ОАО «Уфахимпром» показали, что уровень содержания ПХДД/ПХДФ составляет 4,631 пг/г, а содержание ПХБ 3,530 пг/г. Минимальный уровень содержания ПХДД/ПХДФ и ПХБ установлен в пробе Демского района.","Хакимова Алия Альфридовна, Кулагин Андрей Алексеевич, Амирова Зарема Канзафаровна Диоксины и полихлорированные бифенилы в хвое сосны обыкновенной (Pinus sylvestris L. ) в условиях Уфимского промышленного центра // Известия ОГАУ. 2015. №1 (51). URL: https://cyberleninka.ru/article/n/dioksiny-i-polihlorirovannye-bifenily-v-hvoe-sosny-obyknovennoy-pinus-sylvestris-l-v-usloviyah-ufimskogo-promyshlennogo-tsentra (дата обращения: 25.10.2024).","Хакимова, А. А., Кулагин, А. А., & Амирова, З. К. (2015). Диоксины и полихлорированные бифенилы в хвое сосны обыкновенной (Pinus sylvestris L. ) в условиях Уфимского промышленного центра. Известия Оренбургского государственного аграрного университета,  (1 (51)), 133-135.",https://cyberleninka.ru/article/n/dioksiny-i-polihlorirovannye-bifenily-v-hvoe-sosny-obyknovennoy-pinus-sylvestris-l-v-usloviyah-ufimskogo-promyshlennogo-tsentra
Определение тяжелых металлов в фитомассе и метод ее утилизации,"Ткаченко Алла Васильевна, Аслоньянц Анжелика Мануковна",Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,2015,Экологические биотехнологии,"тяжелые металлы, атомно-абсорционная хроматография, эксперимент. анализ, фитомасса, атмосфера, экология, мегаполис","experiment. analysis, heavy metals, atomic absorption chromatography, phytomass, atmosphere, ecology, metropolis","Необходимость постоянного мониторинга экологической обстановки обусловлена тем, что в настоящее время практически все экосистемы нашей планеты претерпевают в той или иной мере деградацию под влиянием антропогенного фактора. В настоящей работе подводятся итоги 6-летнего мониторинга определения тяжелых металлов в воздухе. Промышленные предприятия, бытовые отходы и, в особенности, автомобильный транспорт, является основными источниками загрязнения. Доля транспортных средств в загрязнении воздуха в городах достигает 70-90%. Наибольшую опасность для здоровья населения представляют соединения свинца, кадмия и ртути, относящиеся к 1 классу опасности. Нами изучена динамика накопления тяжелых металлов и угарного газа в атмосфере Краснодара на улицах с различной интенсивностью автомобильного движения. Полученные данные свидетельствуют о значительном превышении по сравнению с контролем содержания таких металлов, как свинец, железо, кадмий, медь во всех образцах; хром и цинк на трех постах из четырех. Обращает на себя внимание повышение содержания кадмия по сравнению с данными предыдущих лет. Установлено, что динамика накопления тяжелых металлов в атмосфере города хорошо коррелирует с численностью населения, интенсивностью движения автомобильного транспорта и имеет устойчивую тенденцию к увеличению содержания этих токсичных веществ. Предложен способ утилизации биомассы опавших листьев методом их биологической деструкции в анаэробных условиях","Ткаченко Алла Васильевна, Аслоньянц Анжелика Мануковна Определение тяжелых металлов в фитомассе и метод ее утилизации // Научный журнал КубГАУ. 2015. №106. URL: https://cyberleninka.ru/article/n/opredelenie-tyazhelyh-metallov-v-fitomasse-i-metod-ee-utilizatsii (дата обращения: 25.10.2024).","Ткаченко, А. В., & Аслоньянц, А. М. (2015). Определение тяжелых металлов в фитомассе и метод ее утилизации. Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,  (106), 758-771.",https://cyberleninka.ru/article/n/opredelenie-tyazhelyh-metallov-v-fitomasse-i-metod-ee-utilizatsii
Эффективность работы очистных сооружений 5-го канализационного бассейна г. Прокопьевска,"Благоразумова Анастасия Михайловна, Круппо Марина Витальевна, Ворон Людмила Васильевна, Калашникова Екатерина Сергеевна",Вестник Сибирского государственного индустриального университета,2015,Экологические биотехнологии,"очистка городских сточных вод, отстойники, аэротенки, сырой осадок первичных отстойников, активный ил, обезвоживание, эффективность работы, нитрификация, денитрификация, дефос-фатизация","municipal sewage treatment, wastewater settling tanks, aeration tanks, raw sludge in the primary settlers, activated sludge, dewatering, efficiency, nitrification, denitrification, dephosphatization","Выполнено описание технологической схемы очистных сооружений для механической, биологической очистки, обеззараживания и обработки осадков с приведением результатов лабораторных анализов сточных вод за период с января по июнь 2014 г. Произведена оценка эффективности работы сооружений, приведены рекомендации по улучшению их работы и эксплуатации.","Благоразумова Анастасия Михайловна, Круппо Марина Витальевна, Ворон Людмила Васильевна, Калашникова Екатерина Сергеевна Эффективность работы очистных сооружений 5-го канализационного бассейна г. Прокопьевска // Вестник СибГИУ. 2015. №1 (11). URL: https://cyberleninka.ru/article/n/effektivnost-raboty-ochistnyh-sooruzheniy-5-go-kanalizatsionnogo-basseyna-g-prokopievska (дата обращения: 25.10.2024).","Благоразумова, А. М., Круппо, М. В., Ворон, Л. В., & Калашникова, Е. С. (2015). Эффективность работы очистных сооружений 5-го канализационного бассейна г. Прокопьевска. Вестник Сибирского государственного индустриального университета,  (1 (11)), 87-91.",https://cyberleninka.ru/article/n/effektivnost-raboty-ochistnyh-sooruzheniy-5-go-kanalizatsionnogo-basseyna-g-prokopievska
