Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Проект воздушно-реактивного старта космической ракеты,Лещенко В.В.,Приоритетные научные направления: от теории к практике,2016,Экологические биотехнологии,"воздушно-реактивный старт, воздушный старт, надежность, экономичность, экологичность, космическая ракета",,"Предложен воздушно-реактивный старт для запуска космических ракет из стратосферы, что позволяет достичь сочетания экономичности, надежности, безопасности и экологичности старта тяжелых космических ракет.",Лещенко В. В. Проект воздушно-реактивного старта космической ракеты // Приоритетные научные направления: от теории к практике. 2016. №21. URL: https://cyberleninka.ru/article/n/proekt-vozdushno-reaktivnogo-starta-kosmicheskoy-rakety (дата обращения: 25.10.2024).,"Лещенко В.В. (2016). Проект воздушно-реактивного старта космической ракеты. Приоритетные научные направления: от теории к практике,  (21), 98-105.",https://cyberleninka.ru/article/n/proekt-vozdushno-reaktivnogo-starta-kosmicheskoy-rakety
"Состав корневых выделений люцерны, пшеницы и редиса и их влияние на прирост биомассы Rhodococcus erythropolis ВКМ Ас-2017D","Отрошко Дмитрий Николаевич, Волченко Никита Николаевич, Самков Андрей Александрович, Худокормов Александр Александрович",Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,2016,Экологические биотехнологии,"корневые экссудаты, нефтеокисляющие микроорганизмы, растительно-микробные взаимодействия, капиллярный электрофорез","root exudates, oil-degrading bacteria, plant-microbe interaction, capillary electrophoresis","В ходе анализа корневых экссудатов люцерны, пшеницы и редиса было обнаружено 12 различных белокобразующих аминокислот. Также было идентифицировано 5 органических кислот. При росте Rhodococcus erythropolis ВКМ Ас-2017D на корневых выделениях исследуемых растений максимальный титр микроорганизмов наблюдался в варианте с экссудатами пшеницы в качестве единственных источников углерода и энергии","Отрошко Дмитрий Николаевич, Волченко Никита Николаевич, Самков Андрей Александрович, Худокормов Александр Александрович Состав корневых выделений люцерны, пшеницы и редиса и их влияние на прирост биомассы Rhodococcus erythropolis ВКМ Ас-2017D // Научный журнал КубГАУ. 2016. №115. URL: https://cyberleninka.ru/article/n/sostav-kornevyh-vydeleniy-lyutserny-pshenitsy-i-redisa-i-ih-vliyanie-na-prirost-biomassy-rhodococcus-erythropolis-vkm-as-2017d (дата обращения: 25.10.2024).","Отрошко Дмитрий Николаевич, Волченко Никита Николаевич, Самков Андрей Александрович, & Худокормов Александр Александрович (2016). Состав корневых выделений люцерны, пшеницы и редиса и их влияние на прирост биомассы Rhodococcus erythropolis ВКМ Ас-2017D. Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,  (115), 333-345.",https://cyberleninka.ru/article/n/sostav-kornevyh-vydeleniy-lyutserny-pshenitsy-i-redisa-i-ih-vliyanie-na-prirost-biomassy-rhodococcus-erythropolis-vkm-as-2017d
Роль аэрационных систем в повышении эффективности биологической очистки сточных вод,Ширтанова Ю.В.,Приоритетные научные направления: от теории к практике,2016,Экологические биотехнологии,"очистные сооружения, биологическая очистка, сточные воды, активный ил, аэротенк, аэрационные системы",,"Прогнозируемое обострение водного дефицита и повышение требований к степени очистки сточных вод вызывает необходимость применения инновационных технологий в водоочистке. Существенную роль в биологической очистке играют применяемые аэрационные системы, реконструкция которых и замена на более совершенные, позволяет повысить эффективность работы очистных сооружений. В статье представлен опыт совершенствования аэрационных систем на очистных сооружениях.",Ширтанова Ю. В. Роль аэрационных систем в повышении эффективности биологической очистки сточных вод // Приоритетные научные направления: от теории к практике. 2016. №22. URL: https://cyberleninka.ru/article/n/rol-aeratsionnyh-sistem-v-povyshenii-effektivnosti-biologicheskoy-ochistki-stochnyh-vod (дата обращения: 25.10.2024).,"Ширтанова Ю.В. (2016). Роль аэрационных систем в повышении эффективности биологической очистки сточных вод. Приоритетные научные направления: от теории к практике,  (22), 163-168.",https://cyberleninka.ru/article/n/rol-aeratsionnyh-sistem-v-povyshenii-effektivnosti-biologicheskoy-ochistki-stochnyh-vod
Гигиеническое нормирование микробных показателей в воде водоёмов в условиях Узбекистана,"Усманов Ислам Аббасович, Хасанова Мамура Икрамовна, Файзиева Мухаббат Файзиевна",Вестник науки и образования,2016,Экологические биотехнологии,"гигиеническое нормирование, питьевое водопользование, рекреационное водопользование, микробиологическое показатели качества воды, стафилококки и энтерококки в воде водоёмов",,"Статья посвящена гигиеническому нормированию санитарно-показательных микроорганизмов в воде источников централизованного хозяйственно-питьевого водоснабжения в республике Узбекистан. Норматив энтерококков (Str. Faecalis) в воде водоемов хозяйственно-питьевого водопользования рекомендован на уровне 100 микробных тел в 1 dm3 воды, норматив стафилококков (St. Aureus) на уровне 500 микробных тел в 1 dm3.","Усманов Ислам Аббасович, Хасанова Мамура Икрамовна, Файзиева Мухаббат Файзиевна Гигиеническое нормирование микробных показателей в воде водоёмов в условиях Узбекистана // Вестник науки и образования. 2016. №2 (14). URL: https://cyberleninka.ru/article/n/gigienicheskoe-normirovanie-mikrobnyh-pokazateley-v-vode-vodoyomov-v-usloviyah-uzbekistana (дата обращения: 25.10.2024).","Усманов Ислам Аббасович, Хасанова Мамура Икрамовна, & Файзиева Мухаббат Файзиевна (2016). Гигиеническое нормирование микробных показателей в воде водоёмов в условиях Узбекистана. Вестник науки и образования,  (2 (14)), 98-102.",https://cyberleninka.ru/article/n/gigienicheskoe-normirovanie-mikrobnyh-pokazateley-v-vode-vodoyomov-v-usloviyah-uzbekistana
Удаление фосфатов из сточных вод биогальваническим методом,Ченский Илья Александрович,European science,2016,Экологические биотехнологии,"эвтрофикация, удаление, фосфор, метод очистки","eutrophication, extirpation, phosphor, cleaning method","В статье анализируется явление эвфтрофикации, присущее природным водоемам; причины, обуславливающее его развитие, а также существующие и инновационные методы удаления фосфатов из сточных вод, поступающих на ОС.",Ченский Илья Александрович Удаление фосфатов из сточных вод биогальваническим методом // European science. 2016. №2 (12). URL: https://cyberleninka.ru/article/n/udalenie-fosfatov-iz-stochnyh-vod-biogalvanicheskim-metodom (дата обращения: 25.10.2024).,"Ченский Илья Александрович (2016). Удаление фосфатов из сточных вод биогальваническим методом. European science,  (2 (12)), 36-38.",https://cyberleninka.ru/article/n/udalenie-fosfatov-iz-stochnyh-vod-biogalvanicheskim-metodom
Исследование химических и токсичных свойств нефелиновых шламов для использования в сельском хозяйстве,"Шепелев И.И., Стыглиц И.С., Еськова Е.Н., Жижаев А.М.",Вестник Красноярского государственного аграрного университета,2016,Экологические биотехнологии,"нефелиновый шлам, ми-нералогический состав, микроэлементный состав, кальцийсодержащие отходы, мелио-рант, кислые почвы","nepheline slime, mineralogical structure, microelement structure calcium contain-ing waste, deoxidant, sour ground","Целью исследования являлась оценка воз-можности использования отходов глинозем-ного производства в качестве мелиоранта кислых почв для повышения плодородия почв Красноярского края. В качестве объекта ис-следований выбраны нефелиновые шламы – отходы глиноземного производства ОАО «РУСАЛ Ачинск». С применением физико-химических методов анализа и электронной микроскопии определен химический и минера-логический состав данных отходов и исследо-ваны их физико-химические, морфологические и токсичные свойства. Отмечено, что нефе-линовый шлам, хранящийся на шламовом поле, на 80–85 % представляет собой двухкальцие-вый силикат. По данным фазового анализа, нефелиновый шлам представлен в основном ларнитом с небольшой примесью ранкинита. Отмечено также присутствие слабых линий соды и карбонатов кальция. Результаты про-веденного анализа показали, что содержание оксида кальция в нефелиновом шламе дости-гает 55 % и рН имеет высокую щелочную сре-ду. Это указывает на высокую нейтрализую-щую способность отходов ОАО «РУСАЛ Ачинск». На основе изучения свойств кальций-содержащих отходов глиноземного производ-ства подтверждена возможность их исполь-зования в качестве мелиорантов для раскис-ления серых лесных почв западных районов Красноярского края.","Шепелев И. И., Стыглиц И. С., Еськова Е. Н., Жижаев А. М. Исследование химических и токсичных свойств нефелиновых шламов для использования в сельском хозяйстве // Вестник КрасГАУ. 2016. №2. URL: https://cyberleninka.ru/article/n/issledovanie-himicheskih-i-toksichnyh-svoystv-nefelinovyh-shlamov-dlya-ispolzovaniya-v-selskom-hozyaystve (дата обращения: 25.10.2024).","Шепелев И.И., Стыглиц И.С., Еськова Е.Н., & Жижаев А.М. (2016). Исследование химических и токсичных свойств нефелиновых шламов для использования в сельском хозяйстве. Вестник Красноярского государственного аграрного университета,  (2), 13-18.",https://cyberleninka.ru/article/n/issledovanie-himicheskih-i-toksichnyh-svoystv-nefelinovyh-shlamov-dlya-ispolzovaniya-v-selskom-hozyaystve
К вопросу ацидофикации осадка первичных отстойников станций очистки сточных вод населенных мест,"Сакаш Г.В., Колова А.Ф., Пазенко Т.Я.",Вестник Красноярского государственного аграрного университета,2016,Экологические биотехнологии,"станции очистки сточ-ных вод, ацидофикация, первичные отстойни-ки","wastewater treatment, acidification, primary settling tanks","В хозяйственно-бытовой сточной воде фосфор встречается в виде ортофосфатов, полифосфатов и фосфорсодержащих органи-ческих соединений. Для удаления фосфора из сточных вод могут быть использованы как биологические, так и физико-химические методы. По мнению большинства специалистов, наиболее экологически безопасным и перспек-тивным является биологический метод, осно-ванный на жизнедеятельности микроорганиз-мов активного ила. Эффективность метода зависит от обеспеченности процесса легко-окисляемой органикой. Этого можно достичь подачей в анаэробную зону биореактора осветленных сточных вод, содержащих про-дукты ацидофикации сырого осадка. В статье приведены результаты лабораторных иссле-дований по подбору оптимальных параметров процесса ацидофикации сырых осадков и илов очистных сооружений городов Красноярска и Сосновоборска. Было изучено влияние продол-жительности нахождения осадка в анаэробных условиях, его состава и влажности на интен-сивность образования летучих жирных кис-лот. На основании проведенных исследований сделаны следующие выводы: для получения легкоокисляемой органики, необходимой для интенсификации анаэробной стадии очистки сточных вод, целесообразнее использовать сырой осадок первичных отстойников; чем выше концентрация сухого вещества осадка, тем интенсивнее идет процесс выделения летучих жирных кислот; достаточное время ацидофикации составляет 5–6 суток.","Сакаш Г. В., Колова А. Ф., Пазенко Т. Я. К вопросу ацидофикации осадка первичных отстойников станций очистки сточных вод населенных мест // Вестник КрасГАУ. 2016. №2. URL: https://cyberleninka.ru/article/n/k-voprosu-atsidofikatsii-osadka-pervichnyh-otstoynikov-stantsiy-ochistki-stochnyh-vod-naselennyh-mest (дата обращения: 25.10.2024).","Сакаш Г.В., Колова А.Ф., & Пазенко Т.Я. (2016). К вопросу ацидофикации осадка первичных отстойников станций очистки сточных вод населенных мест. Вестник Красноярского государственного аграрного университета,  (2), 43-48.",https://cyberleninka.ru/article/n/k-voprosu-atsidofikatsii-osadka-pervichnyh-otstoynikov-stantsiy-ochistki-stochnyh-vod-naselennyh-mest
Оценка уровня загрязнения почвы нефтепродуктами парка «Комсомольский» г. Абакана,Делигодина Ю.Н.,Научные исследования и разработки молодых ученых,2016,Экологические биотехнологии,"загрязнение почвы, нефтепродукты",,"В следствие интенсивной техногенной нагрузки на ограниченных по площади территориях проблемы загрязнения среды приобретают в городах особую остроту, поскольку именно здесь ярко выражены два основных процесса техногенеза: концентрирование больших масс химических элементов и их рассеивание. По этой причине город представляет собой территории, где практически ни один компонент среды обитания не избежал существенной геохимической трансформации.",Делигодина Ю. Н. Оценка уровня загрязнения почвы нефтепродуктами парка «Комсомольский» г. Абакана // Научные исследования и разработки молодых ученых. 2016. №8. URL: https://cyberleninka.ru/article/n/otsenka-urovnya-zagryazneniya-pochvy-nefteproduktami-parka-komsomolskiy-g-abakana (дата обращения: 25.10.2024).,"Делигодина Ю.Н. (2016). Оценка уровня загрязнения почвы нефтепродуктами парка «Комсомольский» г. Абакана. Научные исследования и разработки молодых ученых,  (8), 16-19.",https://cyberleninka.ru/article/n/otsenka-urovnya-zagryazneniya-pochvy-nefteproduktami-parka-komsomolskiy-g-abakana
Изучение метода очистки сточных вод предприятий теплоэнергетики,Мансурова Нодирахон Шокиржоновна,"Наука, техника и образование",2016,Экологические биотехнологии,"отстойник, центрифугирование, фильтропрессование, промстоки, электрофлотация",,"В статье рассказывается о том как, тепловая энергетика оказывает отрицательное влияние, практически, на все элементы окружающей среды, а так же на население, на другие организмы и их сообщества.","Мансурова Нодирахон Шокиржоновна Изучение метода очистки сточных вод предприятий теплоэнергетики // Наука, техника и образование. 2016. №2 (20). URL: https://cyberleninka.ru/article/n/izuchenie-metoda-ochistki-stochnyh-vod-predpriyatiy-teploenergetiki (дата обращения: 25.10.2024).","Мансурова Нодирахон Шокиржоновна (2016). Изучение метода очистки сточных вод предприятий теплоэнергетики. Наука, техника и образование,  (2 (20)), 67-70.",https://cyberleninka.ru/article/n/izuchenie-metoda-ochistki-stochnyh-vod-predpriyatiy-teploenergetiki
Экспериментальное исследование интенсификации процесса напорной флотации при очистке сточных вод молокоперерабатывающего предприятия,"Шевченко Т.А., Шевченко А.А.",Восточно-Европейский журнал передовых технологий,2016,Экологические биотехнологии,"интенсификация, флотационная установка, узел смешивания реагента, диафрагма, физико-химическая очистка, молокоперерабатывающее предприятие","intensification, flotation plant, reactant mixing unit, diaphragm, physicochemical treatment, milk processing enterprise","Приведены результаты экспериментальных исследований по интенсификации работы флотационной установки при очистке сточных вод молокоперерабатывающего предприятия путем применения специальной конструкции смесительной вставки (диафрагмы) в системе реагентной обработки. Установлены оптимальные параметры работы флотационной установки, при которых достигается необходимое качество очистки сточных вод молокоперерабатывающего предприятия для сброса их в систему водоотведения городаI","Шевченко Т. А., Шевченко А. А. Экспериментальное исследование интенсификации процесса напорной флотации при очистке сточных вод молокоперерабатывающего предприятия // ВЕЖПТ. 2016. №6 (79). URL: https://cyberleninka.ru/article/n/eksperimentalnoe-issledovanie-intensifikatsii-protsessa-napornoy-flotatsii-pri-ochistke-stochnyh-vod-molokopererabatyvayuschego (дата обращения: 25.10.2024).","Шевченко Т.А., & Шевченко А.А. (2016). Экспериментальное исследование интенсификации процесса напорной флотации при очистке сточных вод молокоперерабатывающего предприятия. Восточно-Европейский журнал передовых технологий, 1 (6 (79)), 4-12.",https://cyberleninka.ru/article/n/eksperimentalnoe-issledovanie-intensifikatsii-protsessa-napornoy-flotatsii-pri-ochistke-stochnyh-vod-molokopererabatyvayuschego
