Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Совет по правам человека ООН и его предшественник – Комиссия по правам человека: деятельность по установлению стандартов и мониторингам,Самедов Раван Тогид Оглы,Евразийская адвокатура,2014,Социальная и экономическая география,"комиссия по правам человека оон, совет по правам человека оон, установление стандартов, специальные процедуры","un commission on human rights, un human rights council, standard-setting, special procedures","Цель: Исследование правовых основ деятельности Комиссии по правам человека ООН и Совета по правам человека ООН относительно установления стандартов и проведения мониторингов. Методология: Автором были взяты за основу историко-правовая, формально-юридическая и сравнительно-правовая модели, тесно взаимосвязанные с теоретической структурой. Статья основана на эссе автора, представленном в Университет Лидса Соединённого Королевства 15.05.2012. Результаты: Совет по правам человека – международный правозащитный орган в системе ООН, заменивший Комиссию по правам человека, является органом первостепенной важности, наделённым необходимыми полномочиями по поощрению и защите прав человека по всему миру. В статье раскрыты этапы исторического развития Комиссии по правам человека и Совета по правам человека ООН, приведена общая оценка деятельности Совета по правам человека ООН и выявлены особенности его деятельности и проблемы. Автор отмечает, что Комиссия по правам человека успешно функционировала и сумела сформировать международную структуру прав человека. Несмотря на то, что некоторые государства – члены ООН попытались использовать Комиссию в качестве инструмента, для достижения собственных политических целей, она смогла успешным образом избежать этого. Тем не менее, критика деятельности Комиссии и политические усилия ряда государств, наиболее сильно проявившиеся в начале 2000-х годов, повлияли на ее деятельность и привели к ее прекращению и последующему созданию Совета по правам человека. Совет по правам человека является органом с более высоким статусом и более широкими функциями, которые обеспечивают возможность нивелировать недостатки, ранее имевшиеся в деятельности Комиссии. Совет также сталкивается с препятствиями, которые являются следствием политических интересов отдельных государств, однако предполагается, что эти проблемы могут быть преодолены поддержкой неправительственных организаций и национальных институтов прав человека. Новизна/оригинальность/ценность: Статья обладает высокой научной ценностью, так как содержит обладающие новизной авторские обобщения и выводы, которые могут быть использованы в научной и практической деятельности.",Самедов Раван Тогид Оглы Совет по правам человека ООН и его предшественник – Комиссия по правам человека: деятельность по установлению стандартов и мониторингам // Евразийская адвокатура. 2014. №1 (8). URL: https://cyberleninka.ru/article/n/sovet-po-pravam-cheloveka-oon-i-ego-predshestvennik-komissiya-po-pravam-cheloveka-deyatelnost-po-ustanovleniyu-standartov-i-monitoringam (дата обращения: 26.10.2024).,"Самедов Раван Тогид Оглы (2014). Совет по правам человека ООН и его предшественник – Комиссия по правам человека: деятельность по установлению стандартов и мониторингам. Евразийская адвокатура,  (1 (8)), 63-70.",https://cyberleninka.ru/article/n/sovet-po-pravam-cheloveka-oon-i-ego-predshestvennik-komissiya-po-pravam-cheloveka-deyatelnost-po-ustanovleniyu-standartov-i-monitoringam
Российское село: экономические и демографические детерминанты воспроизводства трудовых ресурсов,Кирпичев Виктор Васильевич,"Общество: политика, экономика, право",2014,Социальная и экономическая география,"регулирование, модель, население, трудовые ресурсы, село, система, экономические процессы, демографические процессы, корреляция","regulation, model, population, labour resources, village, system, processes, economic, demographic, correlation","В работе рассматривается влияние изменяющихся во времени социально-экономических и демографических пропорций на развитие трудовых ресурсов российского села и производство сельскохозяйственной продукции в регионах, входящих в ЦФО России. Проводится моделирование системы «население экономика», рассчитываются коэффициенты корреляционных связей между экономическими и демографическими переменными. Вносятся предложения по возможным методам регулирования сельской экономики.","Кирпичев Виктор Васильевич Российское село: экономические и демографические детерминанты воспроизводства трудовых ресурсов // Общество: политика, экономика, право. 2014. №1. URL: https://cyberleninka.ru/article/n/rossiyskoe-selo-ekonomicheskie-i-demograficheskie-determinanty-vosproizvodstva-trudovyh-resursov (дата обращения: 26.10.2024).","Кирпичев, В. В. (2014). Российское село: экономические и демографические детерминанты воспроизводства трудовых ресурсов. Общество: политика, экономика, право,  (1), 107-111.",https://cyberleninka.ru/article/n/rossiyskoe-selo-ekonomicheskie-i-demograficheskie-determinanty-vosproizvodstva-trudovyh-resursov
Экологические проблемы России и их решение,"Кротова Марина Александровна, Петерс Анастасия Яковлевна, Терещенко Екатерина Романовна","Общество: политика, экономика, право",2014,Социальная и экономическая география,"загрязнение, туристы, нефтепродукты, «цветение» воды, экологическое законодательство, «зеленая экономика»","pollution, tourists, oil products, green scum, environmental legislation, green economy","Статья посвящена обзору экологических проблем, которые имеют место в Российской Федерации и остаются одними из самых актуальных. Приводятся данные о загрязнении по бассейнам отдельных морей и рек, состоянию Черного моря, мероприятиям ЮНЭП по «зеленой экономике». Авторы обозначают пути выхода из сложившейся ситуации в стране.","Кротова Марина Александровна, Петерс Анастасия Яковлевна, Терещенко Екатерина Романовна Экологические проблемы России и их решение // Общество: политика, экономика, право. 2014. №1. URL: https://cyberleninka.ru/article/n/ekologicheskie-problemy-rossii-i-ih-reshenie (дата обращения: 26.10.2024).","Кротова, М. А., Петерс, А. Я., & Терещенко, Е. Р. (2014). Экологические проблемы России и их решение. Общество: политика, экономика, право,  (1), 117-120.",https://cyberleninka.ru/article/n/ekologicheskie-problemy-rossii-i-ih-reshenie
Теоретические основы управления развитием производства в регионе,Бакирова Елена Юрьевна,"Общество: политика, экономика, право",2014,Социальная и экономическая география,"развитие производства в регионе, производство, параметры производственного сектора, промышленная политика, управление развитием производства, уровни стимулирования производства, задачи регулирования развития производства, типы промышленной политики","production development in a region, production, parameters of the manufacturing sector, industrial policy, production development management, levels of production incentives, objectives of manufacture development management, types of industrial policy","В статье рассмотрена сущность процесса управления развитием производства в регионе, цели, задачи и параметры оценки результативности его реализации. Выделены уровни стимулирования и рычаги государственного регулирования развития промышленного производства в регионе. Определены сущность и типы промышленной политики, оказывающей непосредственное воздействие на производственный сектор региона.","Бакирова Елена Юрьевна Теоретические основы управления развитием производства в регионе // Общество: политика, экономика, право. 2014. №1. URL: https://cyberleninka.ru/article/n/teoreticheskie-osnovy-upravleniya-razvitiem-proizvodstva-v-regione (дата обращения: 26.10.2024).","Бакирова, Е. Ю. (2014). Теоретические основы управления развитием производства в регионе. Общество: политика, экономика, право,  (1), 82-85.",https://cyberleninka.ru/article/n/teoreticheskie-osnovy-upravleniya-razvitiem-proizvodstva-v-regione
Совершенствование региональной социально-экономической политики – стратегическая задача государства,Ускова Тамара Витальевна,Проблемы развития территории,2014,Социальная и экономическая география,"экономическое пространство, региональная социально-экономическая политика, дифференциация территорий, региональные и местные бюджеты, органы местного самоуправления, межбюджетные отношения, территориальное развитие","economic space, regional socio-economic policy, differentiation of territories, regional and local budgets, local self-government bodies, intergovernmental fiscal relations, territorial development","Статья посвящена проблемам социально-экономического развития территорий. В ней раскрываются основные причины, приведшие к росту уровня социально-экономической дифференциации, в числе которых – несовершенство региональной социально-экономической политики. Особое внимание уделяется вопросам межбюджетных отношений. Рассматриваются меры, принимаемые региональными органами государственной власти в этой сфере. Обосновываются направления совершенствования региональной политики.",Ускова Тамара Витальевна Совершенствование региональной социально-экономической политики – стратегическая задача государства // Проблемы развития территории. 2014. №1 (69). URL: https://cyberleninka.ru/article/n/sovershenstvovanie-regionalnoy-sotsialno-ekonomicheskoy-politiki-strategicheskaya-zadacha-gosudarstva (дата обращения: 26.10.2024).,"Ускова, Т. В. (2014). Совершенствование региональной социально-экономической политики – стратегическая задача государства. Проблемы развития территории,  (1 (69)), 7-13.",https://cyberleninka.ru/article/n/sovershenstvovanie-regionalnoy-sotsialno-ekonomicheskoy-politiki-strategicheskaya-zadacha-gosudarstva
Пути повышения эффективности сельского хозяйства горных территорий,"Хамгоков Н.Р., Калибатов М.Р.",Современные тенденции в экономике и управлении: новый взгляд,2014,Социальная и экономическая география,"горные территории, сельское хозяйство, механизм распределения ресурсов",,"Исследуются пути повышения эффективности сельского хозяйства горных территорий. Проведен анализ состояния, выявлены основные тенденции, предложены основные направления, связанные с перераспределением средств (по типу Киотского протокола) в хозяйства горных территорий.","Хамгоков Н. Р., Калибатов М. Р. Пути повышения эффективности сельского хозяйства горных территорий // Современные тенденции в экономике и управлении: новый взгляд. 2014. №24. URL: https://cyberleninka.ru/article/n/puti-povysheniya-effektivnosti-selskogo-hozyaystva-gornyh-territoriy (дата обращения: 26.10.2024).","Хамгоков, Н. Р., & Калибатов, М. Р. (2014). Пути повышения эффективности сельского хозяйства горных территорий. Современные тенденции в экономике и управлении: новый взгляд,  (24), 296-301.",https://cyberleninka.ru/article/n/puti-povysheniya-effektivnosti-selskogo-hozyaystva-gornyh-territoriy
Построение иерархии для оценки позиций региона в приграничном пространстве,Черняк Евгений Геннадьевич,Вестник Забайкальского государственного университета,2014,Социальная и экономическая география,"«кластерная иерархия анализа», «экспертные предпочтения при парных суждениях», «приграничное пространство», «межтерриториальное взаимодействие приграничного региона»","expert preferences at pair judgments, border space, interterritorial interaction of border region, cluster hierarchy of the analysis","Представлен кластерный алгоритм оценочных мероприятий позиций приграничного региона в экономическом пространстве на основе метода анализа иерархий Саати. Посредством парных суждений сравниваемых типов интеграционных хозяйственных процессов региональной системы определена возможность выявления наиболее существенных факторов межтерриториального взаимодействия региона в приграничном пространстве. Методика позволяет минимизировать проблемные моменты агрегирования масштабных данных при статистическом анализе. Преимущества основаны на поляризации оцениваемых процессов, использовании синтезированного математического аппарата, позволяющего оптимизировать согласительные процедуры при принятии стратегических решений регионального развития в приграничном пространстве",Черняк Евгений Геннадьевич Построение иерархии для оценки позиций региона в приграничном пространстве // Вестник ЗабГУ. 2014. №1. URL: https://cyberleninka.ru/article/n/postroenie-ierarhii-dlya-otsenki-pozitsiy-regiona-v-prigranichnom-prostranstve (дата обращения: 26.10.2024).,"Черняк, Е. Г. (2014). Построение иерархии для оценки позиций региона в приграничном пространстве. Вестник Забайкальского государственного университета,  (1), 158-164.",https://cyberleninka.ru/article/n/postroenie-ierarhii-dlya-otsenki-pozitsiy-regiona-v-prigranichnom-prostranstve
Историческая периодизация развития общественных пространств многоцелевого использования,Потапов Алексей Евгеньевич,Вестник Томского государственного архитектурно-строительного университета,2014,Социальная и экономическая география,"общественное пространство, многоцелевое использование, городской общественный центр, исторические этапы, пространственная структура","public space, multi-purpose use, city public centre, historical stages, town-planning pattern","Рассматривается история развития планировочной структуры общественных центров городов. Особое внимание уделяется формам организации общественных пространств многоцелевого использования. Определены качественные этапы становления пространственных структур городских центров, выявлен циклический характер эволюционного развития многоцелевых общественных пространств.",Потапов Алексей Евгеньевич Историческая периодизация развития общественных пространств многоцелевого использования // Вестник ТГАСУ. 2014. №1 (42). URL: https://cyberleninka.ru/article/n/istoricheskaya-periodizatsiya-razvitiya-obschestvennyh-prostranstv-mnogotselevogo-ispolzovaniya (дата обращения: 26.10.2024).,"Потапов, А. Е. (2014). Историческая периодизация развития общественных пространств многоцелевого использования. Вестник Томского государственного архитектурно-строительного университета,  (1 (42)), 47-54.",https://cyberleninka.ru/article/n/istoricheskaya-periodizatsiya-razvitiya-obschestvennyh-prostranstv-mnogotselevogo-ispolzovaniya
Теоретические аспекты государственного и муниципального управления в сфере охраны окружающей среды,Галковский А.А.,Современные тенденции в экономике и управлении: новый взгляд,2014,Социальная и экономическая география,"муниципальное управление, безопасность, экология, россия",,Работа посвящена вопросам муниципального управления экологической безопасности в России.,Галковский А. А. Теоретические аспекты государственного и муниципального управления в сфере охраны окружающей среды // Современные тенденции в экономике и управлении: новый взгляд. 2014. №24. URL: https://cyberleninka.ru/article/n/teoreticheskie-aspekty-gosudarstvennogo-i-munitsipalnogo-upravleniya-v-sfere-ohrany-okruzhayuschey-sredy (дата обращения: 26.10.2024).,"Галковский, А. А. (2014). Теоретические аспекты государственного и муниципального управления в сфере охраны окружающей среды. Современные тенденции в экономике и управлении: новый взгляд,  (24), 307-311.",https://cyberleninka.ru/article/n/teoreticheskie-aspekty-gosudarstvennogo-i-munitsipalnogo-upravleniya-v-sfere-ohrany-okruzhayuschey-sredy
Регион как социально-экономическая система,Казаченко Лариса Дмитриевна,Вестник Забайкальского государственного университета,2014,Социальная и экономическая география,"регион, региональная социально-экономическая система, категория, определение, содержание","region, regional socio-economic system, category, definition, concept","Для исследований факторов, влияющих на развитие региона, автором обоснован системный подход к рассмотрению категории «регион», что означает понимание его как региональной социально-экономической системы. Обосновано авторское определение этой системы, определены направления ее исследования. Автор дает свое определение понятия «Региональная социально-экономическая система» и убедительно обосновывает целесообразность такого определения в соответствии с целями исследования. В работе представлены исторические особенности понимания исследуемой категории, а также влияние масштаба региона на ее содержание, отражен системный подход к пониманию региональной социально-экономической системы",Казаченко Лариса Дмитриевна Регион как социально-экономическая система // Вестник ЗабГУ. 2014. №1. URL: https://cyberleninka.ru/article/n/region-kak-sotsialno-ekonomicheskaya-sistema-3 (дата обращения: 26.10.2024).,"Казаченко, Л. Д. (2014). Регион как социально-экономическая система. Вестник Забайкальского государственного университета,  (1), 135-142.",https://cyberleninka.ru/article/n/region-kak-sotsialno-ekonomicheskaya-sistema-3
