Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
ИССИҚ ИҚЛИМ ШАРОИТЛАРИДА ОВҚАТ ҲАЗМ ҚИЛИШ ТИЗИМИ КАСАЛЛИКЛАРИНИНГ ХАВФ ОМИЛЛАРИНИ ЎРГАНИШ УСЛУБИЁТИ,"Бахтиёр Шоймардонов, Гулойим Саттаровна Авезова",Academic research in educational sciences,2023,Социальная и экономическая география,"ошқозон-ичак тизими касалликлари, хавф омиллари, иссиқ иқлим шароити","diseases of the gastrointestinal system, risk factors, hot climate conditions","Шуни алоҳида таъкидлаб ўтиш жоизки, ошкозон-ичак касалликлари анча вақтлар давомида муҳокама қилинаѐтган ва ҳар томонлама ўрганиб келинаѐтган тиббий муаммо бўлиб ҳисобланади. Аммо шу пайтгача бу касаллик аҳолининг турли ѐш гуруҳларида тарқалиш даражаси экологик омилларнинг ушбу касаллик кечишига таъсири, турли самарали даволаш услубларининг йўқлиги муаммонинг нечоғлик долзарб эканлигидан далолат бериб келмоқда. Мақолада иссиқ иқлимли шароитларда ошқозон ичак касалликларининг хавф омилларини ўрганиш услубиѐти келтирилган.","Бахтиёр Шоймардонов, Гулойим Саттаровна Авезова ИССИҚ ИҚЛИМ ШАРОИТЛАРИДА ОВҚАТ ҲАЗМ ҚИЛИШ ТИЗИМИ КАСАЛЛИКЛАРИНИНГ ХАВФ ОМИЛЛАРИНИ ЎРГАНИШ УСЛУБИЁТИ // Academic research in educational sciences. 2023. №1. URL: https://cyberleninka.ru/article/n/issi-i-lim-sharoitlarida-ov-at-azm-ilish-tizimi-kasalliklarining-havf-omillarini-rganish-uslubiyoti (дата обращения: 09.11.2024).","Бахтиёр Шоймардонов, & Гулойим Саттаровна Авезова (2023). ИССИҚ ИҚЛИМ ШАРОИТЛАРИДА ОВҚАТ ҲАЗМ ҚИЛИШ ТИЗИМИ КАСАЛЛИКЛАРИНИНГ ХАВФ ОМИЛЛАРИНИ ЎРГАНИШ УСЛУБИЁТИ. Academic research in educational sciences, Special Issue (1), 35-40.",https://cyberleninka.ru/article/n/issi-i-lim-sharoitlarida-ov-at-azm-ilish-tizimi-kasalliklarining-havf-omillarini-rganish-uslubiyoti
КОМПЬЮТЕР ИМИТАЦИОН МОДЕЛЛАР АСОСИДА ЯРАТИЛГАН ВИРТУАЛ ЛАБОРАТОРИЯ УМУМТАЪЛИМ МАКТАБЛАРИДА ЎҚИТИШ ВОСИТАСИ СИФАТИДА,Ф. Х. Ишкобилов,Academic research in educational sciences,2023,Социальная и экономическая география,"лаборатория, виртуал лаборатория, компьютер имитацион модели, эксперимент, зоология фани, умутаълим мактаб.",,"Умумтаълим мактабларида 7-синф “Биология” (зоология) фанини ўрганишда назарий, амалий ва лаборатория машғулотларини ҳамда мустақил уй иши топшириқларини мустаҳкамлаш йўлларидан бири, ўрганилаѐтган жараѐн ва ҳодисаларнинг намойишидан иборат ўқувчиларнинг экспериментал ишлари ҳисобланади. Ушбу мақолада эса “Зоология” дарслиги бўйича виртуал лаборатория моделини яратилиши, виртуал лаборатория иши таркиби ва ундан фойдаланиш методикаси ҳақида фикр юритилган.",Ф Х. Ишкобилов КОМПЬЮТЕР ИМИТАЦИОН МОДЕЛЛАР АСОСИДА ЯРАТИЛГАН ВИРТУАЛ ЛАБОРАТОРИЯ УМУМТАЪЛИМ МАКТАБЛАРИДА ЎҚИТИШ ВОСИТАСИ СИФАТИДА // Academic research in educational sciences. 2023. №1. URL: https://cyberleninka.ru/article/n/kompyuter-imitatsion-modellar-asosida-yaratilgan-virtual-laboratoriya-umumtalim-maktablarida-itish-vositasi-sifatida (дата обращения: 09.11.2024).,"Ф. Х. Ишкобилов (2023). КОМПЬЮТЕР ИМИТАЦИОН МОДЕЛЛАР АСОСИДА ЯРАТИЛГАН ВИРТУАЛ ЛАБОРАТОРИЯ УМУМТАЪЛИМ МАКТАБЛАРИДА ЎҚИТИШ ВОСИТАСИ СИФАТИДА. Academic research in educational sciences, 4 (1), 215-221.",https://cyberleninka.ru/article/n/kompyuter-imitatsion-modellar-asosida-yaratilgan-virtual-laboratoriya-umumtalim-maktablarida-itish-vositasi-sifatida
САНКТ-ПЕТЕРБУРГ: ЛИДЕР ПО СТРОИТЕЛЬСТВУ РЫБОПРОМЫСЛОВОГО ФЛОТА В РОССИИ,Митрофанов П.О.,Вестник науки,2023,Социальная и экономическая география,"рыболовство, рыболовные суда, инвестиционные квоты",,"В 2022 году прошло 5 лет с начала действия программы Минсельхоза России «квоты под киль», предусматривающей выделение квот на добычу водных биоресурсов для рыбодобывающих организаций, осуществляющих строительство современных рыбопромысловых судов на российских верфях. По указанной программе строится 105 рыбодобывающих судов, при этом 24 из них предприятиями Санкт-Петербурга. В статье пойдёт речь о роли Санкт-Петербурга в реализации вышеуказанной программы, о возникающих вызовах, их преодолении и планах на будущее.",Митрофанов П. О. САНКТ-ПЕТЕРБУРГ: ЛИДЕР ПО СТРОИТЕЛЬСТВУ РЫБОПРОМЫСЛОВОГО ФЛОТА В РОССИИ // Вестник науки. 2023. №1 (58). URL: https://cyberleninka.ru/article/n/sankt-peterburg-lider-po-stroitelstvu-rybopromyslovogo-flota-v-rossii (дата обращения: 09.11.2024).,"Митрофанов П.О. (2023). САНКТ-ПЕТЕРБУРГ: ЛИДЕР ПО СТРОИТЕЛЬСТВУ РЫБОПРОМЫСЛОВОГО ФЛОТА В РОССИИ. Вестник науки, 4 (1 (58)), 50-54.",https://cyberleninka.ru/article/n/sankt-peterburg-lider-po-stroitelstvu-rybopromyslovogo-flota-v-rossii
ЕВРОПЕЙСКИЙ СОЮЗ КАК НАИБОЛЕЕ РАЗВИТАЯ ИНТЕГРАЦИОННАЯ ГРУППИРОВКА МИРА,Зубов А.В.,Вестник науки,2023,Социальная и экономическая география,"евросоюз, евро, интеграция, экономика, брексит",,"В данной статье рассмотрен Евросоюз как наиболее развитая интеграционная группировка мира. Автор рассматривает историю создание европейского союза, а также его преимущества и недостатки",Зубов А. В. ЕВРОПЕЙСКИЙ СОЮЗ КАК НАИБОЛЕЕ РАЗВИТАЯ ИНТЕГРАЦИОННАЯ ГРУППИРОВКА МИРА // Вестник науки. 2023. №1 (58). URL: https://cyberleninka.ru/article/n/evropeyskiy-soyuz-kak-naibolee-razvitaya-integratsionnaya-gruppirovka-mira (дата обращения: 09.11.2024).,"Зубов А.В. (2023). ЕВРОПЕЙСКИЙ СОЮЗ КАК НАИБОЛЕЕ РАЗВИТАЯ ИНТЕГРАЦИОННАЯ ГРУППИРОВКА МИРА. Вестник науки, 5 (1 (58)), 20-23.",https://cyberleninka.ru/article/n/evropeyskiy-soyuz-kak-naibolee-razvitaya-integratsionnaya-gruppirovka-mira
УПРАВЛЕНИЕ ПРОБЛЕМЫ РАЗВИТИЯ В РЕГИОНАХ,"Гасанова М.Ж. , Рзаева У.И. , Исмаилова Г.З.",Colloquium-journal,2023,Социальная и экономическая география,"комплексное развитие, инвестиции, развитие предпринимательства, межрегиональные инфраструктурные системы","comprehensive development, investments, entrepreneurship development, interregional infrastructure systems","В текущей научной статье рассматриваются разного рода проблемы, происходящие в разных регионах. Основная цель статьи найти возможные решения проблем и применить их в будущем развитии стран. Государственная программа социально-экономического развития регионов Азербайджанской Республики (2004-2008 годы), подписанная Президентом Ильхамом Алиевым много лет назад 11 февраля 2004 года, всегда находилась в центре внимания в силу своей актуальности, значимость и масштаб. Ежегодно проводились специальные заседания правительства относительно хода реализации этой концепции. Основной целью госпрограммы является ускорение развития предпринимательства в регионах и достаточно эффективное использование там трудовых ресурсов и природных экономических ресурсов. Основная суть этой программы заключается в достижении сбалансированного и устойчивого развития экономики, модернизации инфраструктуры, повышении занятости населения, снижении уровня бедности.","Гасанова М. Ж., Рзаева У. И., Исмаилова Г. З. УПРАВЛЕНИЕ ПРОБЛЕМЫ РАЗВИТИЯ В РЕГИОНАХ // Colloquium-journal. 2023. №2 (161). URL: https://cyberleninka.ru/article/n/upravlenie-problemy-razvitiya-v-regionah (дата обращения: 09.11.2024).","Гасанова М.Ж. , Рзаева У.И. , & Исмаилова Г.З. (2023). УПРАВЛЕНИЕ ПРОБЛЕМЫ РАЗВИТИЯ В РЕГИОНАХ. Colloquium-journal,  (2 (161)), 24-27.",https://cyberleninka.ru/article/n/upravlenie-problemy-razvitiya-v-regionah
ТЕНДЕНЦИИ И ПРОБЛЕМЫ РАЗВИТИЯ ТРАНСПОРТНЫХ СИСТЕМ КРУПНЫХ ГОРОДОВ ВОЛОГОДСКОЙ ОБЛАСТИ,"Секушина Ирина Анатольевна, Пахнина Светлана Юрьевна",Проблемы развития территории,2023,Социальная и экономическая география,"город, транспорт, транспортная система, качество жизни населения, устойчивое развитие, г. вологда, г. череповец, экостандарт",,"Функционирование транспортных систем является одним из актуальных вопросов устойчивого развития современных городов. Состояние дорожной сети и транспортной инфраструктуры играет значимую роль для улучшения качества жизни горожан и роста возможностей развития экономики населенного пункта. Цель работы заключается в исследовании тенденций развития транспортных систем крупных городов в Вологодской области и выявлении проблем их функционирования. Эмпирической основой исследования послужили результаты социологических опросов жителей г. Вологды и г. Череповца, а также данные муниципальной статистики. Установлено, что в 2015-2021 гг. наблюдалась положительная динамика показателей протяженности дорог местного значения и качества дорожного покрытия, что обеспечивалось реализацией ряда федеральных и региональных проектов. Более половины вологжан и 2/3 череповчан удовлетворены уровнем транспортного обслуживания в своем городе. С точки зрения устойчивого развития в настоящее время наибольшую проблему представляет рост доли населения, использующего личные автомобили для передвижения по городу. Одним из инструментов снижения негативного влияния транспортной системы на экологию является развитие и популяризация системы общественного транспорта, а также альтернативных способов передвижения по городу. Вместе с тем результаты опросов населения говорят о низком уровне готовности горожан отказаться от личного автомобиля и перейти на более экологичные виды транспорта. Также в статье на основе контент-анализа стратегических документов г. Вологды и г. Череповца представлен ряд мер, реализуемых органами местной власти, направленных на переход к устойчивому развитию городских транспортных систем. Результаты исследования могут быть использованы в деятельности органов местного самоуправления крупных городов при совершенствовании реализуемой транспортной политики.","Секушина Ирина Анатольевна, Пахнина Светлана Юрьевна ТЕНДЕНЦИИ И ПРОБЛЕМЫ РАЗВИТИЯ ТРАНСПОРТНЫХ СИСТЕМ КРУПНЫХ ГОРОДОВ ВОЛОГОДСКОЙ ОБЛАСТИ // Проблемы развития территории. 2023. №1. URL: https://cyberleninka.ru/article/n/tendentsii-i-problemy-razvitiya-transportnyh-sistem-krupnyh-gorodov-vologodskoy-oblasti (дата обращения: 09.11.2024).","Секушина Ирина Анатольевна, & Пахнина Светлана Юрьевна (2023). ТЕНДЕНЦИИ И ПРОБЛЕМЫ РАЗВИТИЯ ТРАНСПОРТНЫХ СИСТЕМ КРУПНЫХ ГОРОДОВ ВОЛОГОДСКОЙ ОБЛАСТИ. Проблемы развития территории, 27 (1), 27-46.",https://cyberleninka.ru/article/n/tendentsii-i-problemy-razvitiya-transportnyh-sistem-krupnyh-gorodov-vologodskoy-oblasti
ПРОСТРАНСТВЕННЫЕ ТРАНСФОРМАЦИИ ТЕРРИТОРИЙ РОССИИ: ТЕНДЕНЦИИ И РЕГИОНАЛЬНЫЕ РАЗЛИЧИЯ РАССЕЛЕНИЯ,Короленко Александра Владимировна,Проблемы развития территории,2023,Социальная и экономическая география,"пространственные трансформации, расселение, сельские населенные пункты, городские населенные пункты, людность, численность населения, регионы россии",,"Население России неравномерно распределено по ее территории: на ¼ площади проживает ¾ жителей страны и, наоборот, на ¾ площади - ¼. Одной из задач Стратегии пространственного развития Российской Федерации на период до 2025 года выступает сокращение уровня межрегиональной дифференциации в социально-экономическом развитии субъектов РФ за счет повышения устойчивости системы расселения. Однако опорный каркас расселения в России охватывает незначительную часть территории, имеет разрывы и местами фрагментирован, что усиливает поляризацию социально-географического пространства страны и регионов. Целью исследования стало выявление тенденций и региональных особенностей изменения системы расселения в контексте пространственных трансформаций территорий России. Основные методы - пространственно-временной анализ, методы группировки и визуализации данных с помощью картографии. Информационная база - данные всероссийских переписей населения 2002, 2010 и 2020 гг. В исследовании подтвержден тезис о сжатии освоенного пространства в России и сопровождающей его поляризации системы расселения как в сельской, так и в городской местности. Выявлена региональная специфика сельского и городского расселения: выраженное обезлюдение сельских поселений в Центральной и Северо-Западной частях России и его нарастание; концентрация сельского населения регионов Центра и Северо-Запада в малолюдных населенных пунктах, сельского населения регионов Северного Кавказа и Юга - в крупных поселениях; равномерная концентрация сельского населения средних населенных пунктов в Европейской (за исключением Северного Кавказа) и Азиатской частях России; высокий вклад населения малых городов в общую численность городских жителей в регионах Севера и Арктики, Центральной части; концентрация населения крупных и крупнейших городов в регионах Центра и Юга, Поволжья и Сибири. Установлено, что в большинстве российских регионов за 2002-2020 гг. численность населения сократилась, при этом преимущественно за счет убыли одновременно и сельских, и городских жителей. Основной вклад в убыль сельского населения за межпереписной период вносили жители средних сельских населенных пунктов, а в убыль городского - жители малых городов",Короленко Александра Владимировна ПРОСТРАНСТВЕННЫЕ ТРАНСФОРМАЦИИ ТЕРРИТОРИЙ РОССИИ: ТЕНДЕНЦИИ И РЕГИОНАЛЬНЫЕ РАЗЛИЧИЯ РАССЕЛЕНИЯ // Проблемы развития территории. 2023. №1. URL: https://cyberleninka.ru/article/n/prostranstvennye-transformatsii-territoriy-rossii-tendentsii-i-regionalnye-razlichiya-rasseleniya (дата обращения: 09.11.2024).,"Короленко Александра Владимировна (2023). ПРОСТРАНСТВЕННЫЕ ТРАНСФОРМАЦИИ ТЕРРИТОРИЙ РОССИИ: ТЕНДЕНЦИИ И РЕГИОНАЛЬНЫЕ РАЗЛИЧИЯ РАССЕЛЕНИЯ. Проблемы развития территории, 27 (1), 47-75.",https://cyberleninka.ru/article/n/prostranstvennye-transformatsii-territoriy-rossii-tendentsii-i-regionalnye-razlichiya-rasseleniya
ПЕРСПЕКТИВА РАЗВИТИЯ ЭЛЕКТРОМОБИЛЕЙ В РОССИЙСКОЙ ФЕДЕРАЦИИ,Исаков В.С.,Вестник науки,2023,Социальная и экономическая география,"электротранспорт, россия, развитие, государственная поддержка, инфраструктура, потребительские предпочтения, электромобили, зарядные станции",,"В данной статье рассматривается текущее состояние электротранспорта в России, исследуются факторы, способствующие его росту, и проблемы, которые необходимо преодолеть, чтобы полностью реализовать его потенциал. В нем также подробно рассматривается роль государственной поддержки и инвестиций в инфраструктуру, а также меняющиеся предпочтения потребителей.",Исаков В. С. ПЕРСПЕКТИВА РАЗВИТИЯ ЭЛЕКТРОМОБИЛЕЙ В РОССИЙСКОЙ ФЕДЕРАЦИИ // Вестник науки. 2023. №2 (59). URL: https://cyberleninka.ru/article/n/perspektiva-razvitiya-elektromobiley-v-rossiyskoy-federatsii (дата обращения: 09.11.2024).,"Исаков В.С. (2023). ПЕРСПЕКТИВА РАЗВИТИЯ ЭЛЕКТРОМОБИЛЕЙ В РОССИЙСКОЙ ФЕДЕРАЦИИ. Вестник науки, 2 (2 (59)), 245-248.",https://cyberleninka.ru/article/n/perspektiva-razvitiya-elektromobiley-v-rossiyskoy-federatsii
РЕШЕНИЕ ГЛОБАЛЬНЫХ ПРОБЛЕМ ЭКОЛОГИИ,Желтова Д.В.,Вестник науки,2023,Социальная и экономическая география,"экология, проблемы, направления, климат, деградация, земля",,"Экология является одной из самых важных проблем, с которой сталкивается человечество. В данной статье рассмотрены самые главные направления по борьбе с проблемами.",Желтова Д. В. РЕШЕНИЕ ГЛОБАЛЬНЫХ ПРОБЛЕМ ЭКОЛОГИИ // Вестник науки. 2023. №2 (59). URL: https://cyberleninka.ru/article/n/reshenie-globalnyh-problem-ekologii (дата обращения: 09.11.2024).,"Желтова Д.В. (2023). РЕШЕНИЕ ГЛОБАЛЬНЫХ ПРОБЛЕМ ЭКОЛОГИИ. Вестник науки, 2 (2 (59)), 288-290.",https://cyberleninka.ru/article/n/reshenie-globalnyh-problem-ekologii
ПРОБЛЕМЫ И ПЕРСПЕКТИВЫ ДОСТИЖЕНИЯ УГЛЕРОДНОЙ НЕЙТРАЛЬНОСТИ В УСЛОВИЯХ УСТОЙЧИВОГО РАЗВИТИЯ ЭКОНОМИКИ КИТАЯ,"Никоноров С.М., Мамий И.П., Чжоу Цайцюань",Инновации и инвестиции,2023,Социальная и экономическая география,"устойчивое развитие экономики кнр, углеродная нейтральность кнр к 2060 г, рациональное использование природных ресурсов, снижение углеродоемкости регионов кнр",,"Устойчивое развитие экономики, как цели долгосрочной энергетической стратегии, в Китае началось с XI-ой энергетической пятилетки, но с начала XII-ой энергетической пятилетки (2011-2015 гг.) Китай стал уделять особое внимание развитию низкоуглеродной экономики, особенно в области развития возобновляемых источников энергии, причем Китай получил в этой области некоторые очевидные результаты за период XII-XIII пятилеток. Но для достижения углеродной нейтральности необходимо решить проблемы с учетом специфических первичных источников энергии и социально-экономического развития по регионам и группам. В данной статье с помощью показателей объемов выбросов СО2, ВВП, ВРП и численности населения, авторы исследовали динамику устойчивого развития экономики в области использования энергоресурсов и энергии всей КНР, по ее регионам и кластерам в период XII-XIII пятилеток, представили рекомендации по регионам и кластерам провинций для достижения углеродной нейтральности.","Никоноров С. М., Мамий И. П., Чжоу Цайцюань ПРОБЛЕМЫ И ПЕРСПЕКТИВЫ ДОСТИЖЕНИЯ УГЛЕРОДНОЙ НЕЙТРАЛЬНОСТИ В УСЛОВИЯХ УСТОЙЧИВОГО РАЗВИТИЯ ЭКОНОМИКИ КИТАЯ // Инновации и инвестиции. 2023. №1. URL: https://cyberleninka.ru/article/n/problemy-i-perspektivy-dostizheniya-uglerodnoy-neytralnosti-v-usloviyah-ustoychivogo-razvitiya-ekonomiki-kitaya (дата обращения: 09.11.2024).","Никоноров С.М., Мамий И.П., & Чжоу Цайцюань (2023). ПРОБЛЕМЫ И ПЕРСПЕКТИВЫ ДОСТИЖЕНИЯ УГЛЕРОДНОЙ НЕЙТРАЛЬНОСТИ В УСЛОВИЯХ УСТОЙЧИВОГО РАЗВИТИЯ ЭКОНОМИКИ КИТАЯ. Инновации и инвестиции,  (1), 26-32.",https://cyberleninka.ru/article/n/problemy-i-perspektivy-dostizheniya-uglerodnoy-neytralnosti-v-usloviyah-ustoychivogo-razvitiya-ekonomiki-kitaya
