Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Инновационная технология комплексной переработки золы от сжигания угля,"Досмухамедов Н.К., Каплан В.А., Даруеш Г.С., ",Уголь,2020,Химические технологии,"муллит, алюминий, оксид кремния, обжиг, спек, выщелачивание, хлорид алюминия, пигмент железа, концентрат цветных металлов","mullite, aluminum, silicon oxide, roasting, spec, leaching, aluminum chloride, iron pigment, rare earth elements concentrate","Развитие производства электроэнергии и переработка отходов ТЭЦ, в частности золы от сжигания углей отнесено к одному из главных государственных приоритетов Казахстана. Актуальность и значимость данной проблемы усиливаются с фактом признания, что техногенные отходы ТЭЦ не перерабатываются, текущие отходы золы накапливаются и занимают огромные площади, что выводит их из землепользования. В связи с отсутствием рациональной технологии переработки золы многие ценные, технологически возвращаемые металлы безвозвратно теряются. В настоящей работе изложены ключевые аспекты отработанной в полупромышленном масштабе технологии комплексной переработки золы от сжигания углей, позволяющей селективно извлекать ценные металлы в товарные продукты. Предварительный обжиг золы в присутствии хлорида кальция позволяет разложить устойчивый муллит с образованием геленита (2CaO·Al2O3·SiO2) или анортита (CaO·Al2O3·2SiO2). Образование растворимых соединений (геленит, анортит) зависит от количества, подаваемого в процесс, хлорида кальция. Термодинамические расчеты показали, что в области исследованных температур (700-1150 °С) наиболее вероятно образование геленита. Результатами технологических расчетов установлено, что для полного перехода алюминия в форму геленита необходимо добавление 125 кг хлористого кальция на 100 кг золы, а для полного перехода алюминия в форму анортита 85 кг хлористого кальция на 100 кг золы. При дальнейшем выщелачивании спека соляной кислотой, алюминий вместе с другими элементами легко переходит в раствор в виде своего хлорида. При этом оксид кремния выпадает в осадок, что дает возможность выделения чистого кремнезема высокого качества уже на начальной стадии технологии. Установлена возможность получения оксида алюминия особого сорта Tabular Alumina с большим размером кристаллов, используемого для производства особо важных и специальных сортов керамики. Технология позволяет получать железный пигмент и концентрат РЗЭ в виде товарных продуктов. Сравнительный анализ показателей новой технологии с известными способами получения глинозема Байер спекания и спекания с содой показывает существенное ее превосходство для расширения ассортимента товарных продуктов из золы с высокой добавленной стоимостью.","Досмухамедов Н. К., Каплан В. А., Даруеш Г. С.,  Инновационная технология комплексной переработки золы от сжигания угля // Уголь. 2020. №1 (1126). URL: https://cyberleninka.ru/article/n/innovatsionnaya-tehnologiya-kompleksnoy-pererabotki-zoly-ot-szhiganiya-uglya (дата обращения: 14.11.2024).","Досмухамедов Н.К., Каплан В.А., Даруеш Г.С., &  (2020). Инновационная технология комплексной переработки золы от сжигания угля. Уголь,  (1 (1126)), 58-63.",https://cyberleninka.ru/article/n/innovatsionnaya-tehnologiya-kompleksnoy-pererabotki-zoly-ot-szhiganiya-uglya
Анализ способов переработки урановых руд и практика переработки урановых руд за рубежом,"Хужамов Умиджон Умаркулович, Каримов Улугбек Хаёт Угли",Academy,2020,Химические технологии,"выщелачивание, закачные откачные скважины, рн среда, концентрация урана, сорбция урана",,"Подземное выщелачивание это разновидность перколяционного выщелачивания (т.е. такого выщелачивания, при котором объем реагента просачивается сквозь неподвижный слой руды), особенность которого в том, что выщелачивание проводится под землей, непосредственно в рудном теле. Научно-технический и экономический анализ показал, что метод подземного выщелачивания имеет ряд потенциальных преимуществ по сравнению с добычей руд и переработкой их на заводах: он позволяет снизить стоимость производства урана и более полно использовать урансодержащее сырье. Капитальные затраты на выпуск 1 кг урана при подземном выщелачивании руды снижаются в несколько раз (в 2 2,5 раза) по сравнению с затратами по обычному горно-металлургическому комплексу.","Хужамов Умиджон Умаркулович, Каримов Улугбек Хаёт Угли Анализ способов переработки урановых руд и практика переработки урановых руд за рубежом // Academy. 2020. №1 (52). URL: https://cyberleninka.ru/article/n/analiz-sposobov-pererabotki-uranovyh-rud-i-praktika-pererabotki-uranovyh-rud-za-rubezhom (дата обращения: 14.11.2024).","Хужамов Умиджон Умаркулович, & Каримов Улугбек Хаёт Угли (2020). Анализ способов переработки урановых руд и практика переработки урановых руд за рубежом. Academy,  (1 (52)), 16-19.",https://cyberleninka.ru/article/n/analiz-sposobov-pererabotki-uranovyh-rud-i-praktika-pererabotki-uranovyh-rud-za-rubezhom
Исследование влияния эпоксидных смол различного строения на свойства бензоксазинового мономера ВА-а и их сополимеров,"Хмельницкий В.В., Сарычев И.А., Хасков М.А., Гусева М.А.",Труды ВИАМ,2020,Химические технологии,"бензоксазины, полимерные бензоксазины, эпоксидные смолы, реактопласты, полимерные связующие, термические свойства","benzoxazines, polymeric benzoxazines, epoxy resin, thermosets, polymer resin, thermal properties","Одним из важных свойств бензоксазинов как класса полимеров является их высокая химическая совместимость с различными смолами. В работе получены композиции на основе бензоксазинового мономера и эпоксидных смол различного строения, определены реологические характеристики, в частности динамическая вязкость при различных температурах и профиль вязкости в динамическом режиме. Изготовлены образцы отвержденных полимерных матриц, для которых определены водопоглощение и температура стеклования. Сделаны выводы об эффективности модификации бензоксазиновых мономеров эпоксидными смолами.","Хмельницкий В. В., Сарычев И. А., Хасков М. А., Гусева М. А. Исследование влияния эпоксидных смол различного строения на свойства бензоксазинового мономера ВА-а и их сополимеров // Труды ВИАМ. 2020. №1 (85). URL: https://cyberleninka.ru/article/n/issledovanie-vliyaniya-epoksidnyh-smol-razlichnogo-stroeniya-na-svoystva-benzoksazinovogo-monomera-va-a-i-ih-sopolimerov (дата обращения: 14.11.2024).","Хмельницкий В.В., Сарычев И.А., Хасков М.А., & Гусева М.А. (2020). Исследование влияния эпоксидных смол различного строения на свойства бензоксазинового мономера ВА-а и их сополимеров. Труды ВИАМ,  (1 (85)), 38-46.",https://cyberleninka.ru/article/n/issledovanie-vliyaniya-epoksidnyh-smol-razlichnogo-stroeniya-na-svoystva-benzoksazinovogo-monomera-va-a-i-ih-sopolimerov
Построение диаграммы изотермических превращений термореактивных полимеров на примере клеевой матрицы,"Найденов Д.Д., Хасков М.А., Петрова А.П.",Труды ВИАМ,2020,Химические технологии,"клеевая композиция, отверждение, твп-диаграмма, кривая отверждения, дифференциальная сканирующая калориметрия (дск), гелеобразование, степень превращения","adhesive composition, curing, time-temperature-transformation diagram, curing curve, dsc, gelation, degree of conversion","Дано представление о процессах, проходящих в эпоксидной клеевой системе при ее отверждении. Исследована кинетика отверждения термореактивной составляющей клеевой системы методом дифференциальной сканирующей калориметрии (ДСК). Предложена и экспериментально подтверждена кинетическая модель отверждения. Экспериментальным путем определена зависимость температуры стеклования от степени отверждения. Проведен анализ полученных экспериментальных данных и построена диаграмма изотермических превращений (ТВП-диаграмма) исследуемой композиции. На полученную кривую нанесены изоконверсионные кривые, которые могут быть использованы для прогнозирования времени хранения клеевой композиции.","Найденов Д. Д., Хасков М. А., Петрова А. П. Построение диаграммы изотермических превращений термореактивных полимеров на примере клеевой матрицы // Труды ВИАМ. 2020. №1 (85). URL: https://cyberleninka.ru/article/n/postroenie-diagrammy-izotermicheskih-prevrascheniy-termoreaktivnyh-polimerov-na-primere-kleevoy-matritsy (дата обращения: 14.11.2024).","Найденов Д.Д., Хасков М.А., & Петрова А.П. (2020). Построение диаграммы изотермических превращений термореактивных полимеров на примере клеевой матрицы. Труды ВИАМ,  (1 (85)), 47-57.",https://cyberleninka.ru/article/n/postroenie-diagrammy-izotermicheskih-prevrascheniy-termoreaktivnyh-polimerov-na-primere-kleevoy-matritsy
Углепластики на основе бензоксазиновых олигомеров -перспективные материалы,"Каблов Е.Н., Валуева М.И., Зеленина И.В., Хмельницкий В.В., Алексашин В.М.",Труды ВИАМ,2020,Химические технологии,"бензоксазины, бензоксазиновые олигомеры, препреги, углепластики","benzoxazines, benzoxazine oligomers, prepregs, carbon composites","Приводятся результаты исследований препрегов и углепластиков, при изготовлении которых в качестве связующих использованы олигомерные бензоксазины с различным соотношением монои диаминов в системе класс полимерных смол, сочетающих лучшие свойства эпоксидных и фенолформальдегидных смол. Исследованы реакционная активность препрегов, в том числе после длительного хранения, и свойства углепластиков. Увеличение количества диамина позволяет увеличить температуру стеклования со 151 до 220 °С, что приводит к увеличению теплостойкости материала. Углепластики на основе олигомерных бензоксазинов обладают достаточно высоким уровнем прочностных свойств и сохраняют не менее 80% механических свойств при повышенных температурах испытаний, имеют низкое водои влагопоглощение, устойчивы к воздействию влаги.","Каблов Е. Н., Валуева М. И., Зеленина И. В., Хмельницкий В. В., Алексашин В. М. Углепластики на основе бензоксазиновых олигомеров -перспективные материалы // Труды ВИАМ. 2020. №1 (85). URL: https://cyberleninka.ru/article/n/ugleplastiki-na-osnove-benzoksazinovyh-oligomerov-perspektivnye-materialy (дата обращения: 14.11.2024).","Каблов Е.Н., Валуева М.И., Зеленина И.В., Хмельницкий В.В., & Алексашин В.М. (2020). Углепластики на основе бензоксазиновых олигомеров -перспективные материалы. Труды ВИАМ,  (1 (85)), 68-77.",https://cyberleninka.ru/article/n/ugleplastiki-na-osnove-benzoksazinovyh-oligomerov-perspektivnye-materialy
Определение серы в литейных жаропрочных никелевых сплавах методом масс-спектрометрии высокого разрешения с тлеющим разрядом,"Якимович П.В., Алексеев А.В.",Труды ВИАМ,2020,Химические технологии,"масс-спектрометрия высокого разрешения, тлеющий разряд, никелевые сплавы, определение серы, определение вредных примесей, анализ никелевых сплавов","high-resolution mass-spectrometry, gd-ms, nickel alloys, determination of sulfur, determination of harmful impurities, analysis of nickel alloys","При производстве литейных жаропрочных никелевых сплавов чрезвычайно важно осуществлять контроль содержания вредных примесей, в особенности серы. В данной работе проведено определение серы в никелевых сплавах методом масс-спектрометрии высокого разрешения с тлеющим разрядом, позволяющим устранить спектральные интерференции. Приведен подбор условий анализа. Правильность результатов подтверждена анализом сертифицированных стандартных образцов никелевых сплавов. Пределы обнаружения серы: 0,000003% (по массе), диапазон определяемых концентраций: 0,000016-0,0401% (по массе), относительное стандартное отклонение не превышает 0,05.","Якимович П. В., Алексеев А. В. Определение серы в литейных жаропрочных никелевых сплавах методом масс-спектрометрии высокого разрешения с тлеющим разрядом // Труды ВИАМ. 2020. №1 (85). URL: https://cyberleninka.ru/article/n/opredelenie-sery-v-liteynyh-zharoprochnyh-nikelevyh-splavah-metodom-mass-spektrometrii-vysokogo-razresheniya-s-tleyuschim-razryadom (дата обращения: 14.11.2024).","Якимович П.В., & Алексеев А.В. (2020). Определение серы в литейных жаропрочных никелевых сплавах методом масс-спектрометрии высокого разрешения с тлеющим разрядом. Труды ВИАМ,  (1 (85)), 118-125.",https://cyberleninka.ru/article/n/opredelenie-sery-v-liteynyh-zharoprochnyh-nikelevyh-splavah-metodom-mass-spektrometrii-vysokogo-razresheniya-s-tleyuschim-razryadom
Исследование реологии модельных композиций для литья по выплавляемым моделям в зависимости от природы и соотношения основных компонентов,"Гусева М.А., Асланян И.Р., Пономаренко С.А.",Труды ВИАМ,2020,Химические технологии,"реологические испытания, модельная композиция, наполнитель, литье по выплавляемым моделям, вязкость","rheological tests, model composition, filler, investment casting, viscosity","В данной работе оценены технологические характеристики модельных композиций для литья по выплавляемым моделям путем исследования их реологического поведения при изменении содержания основных компонентов модельного состава. Рассмотрено влияние соотношений в парах «парафин/нефтеполимерная смола» и «сэвилен/полиэтиленовый воск», а также от свойств поливинилового спирта, используемого в качестве твердого наполнителя, на реологию модельных композиций экспериментальных составов. На основании полученных результатов сделано предположение, что соотношение нефтеполимерной смолы и парафина должно составлять 2/1, соотношение полиэтиленового воска и сэвилена 1/1 соответственно.","Гусева М. А., Асланян И. Р., Пономаренко С. А. Исследование реологии модельных композиций для литья по выплавляемым моделям в зависимости от природы и соотношения основных компонентов // Труды ВИАМ. 2020. №1 (85). URL: https://cyberleninka.ru/article/n/issledovanie-reologii-modelnyh-kompozitsiy-dlya-litya-po-vyplavlyaemym-modelyam-v-zavisimosti-ot-prirody-i-sootnosheniya-osnovnyh (дата обращения: 14.11.2024).","Гусева М.А., Асланян И.Р., & Пономаренко С.А. (2020). Исследование реологии модельных композиций для литья по выплавляемым моделям в зависимости от природы и соотношения основных компонентов. Труды ВИАМ,  (1 (85)), 126-134.",https://cyberleninka.ru/article/n/issledovanie-reologii-modelnyh-kompozitsiy-dlya-litya-po-vyplavlyaemym-modelyam-v-zavisimosti-ot-prirody-i-sootnosheniya-osnovnyh
Результаты экспериментальных исследований работы емкостного оборудования ультразвуковой очистки отработавших газов автотранспорта,"Ибатов М.К., Кадыров А.С., Пак И.А., Кадырова И.А., Аскаров Б.Ш.",Уголь,2020,Химические технологии,"двигатель внутреннего сгорания, отработавшие газы, стоячая волна, ультразвуковая очистка, коагуляция, ёмкостное оборудование, эксперимент, коэффициент коагуляции","internal combustion engine, exhaust gases, standing wave, ultrasonic cleaning, coagulation, capacitive equipment, experiment, coagulation coefficient","В статье представлены результаты научных и экспериментальных исследований авторов по установлению оптимальных параметров режима работы ёмкостного оборудования ультразвуковой очистки отработавших газов двигателей внутреннего сгорания, предназначенного для снижения загрязнения окружающей среды крупных городов и промышленных карьеров. Приведено описание и схема экспериментального устройства, реализующего принцип работы емкостного оборудования ультразвуковой очистки отработавших газов автотранспорта, порядок проведения эксперимента и обработка экспериментальных данных с определением необходимых показателей для определения параметров и режимов работы емкостного оборудования ультразвуковой очистки отработавших газов автотранспорта в зависимости от параметров ультразвукового генератора, объема ёмкости.","Ибатов М. К., Кадыров А. С., Пак И. А., Кадырова И. А., Аскаров Б. Ш. Результаты экспериментальных исследований работы емкостного оборудования ультразвуковой очистки отработавших газов автотранспорта // Уголь. 2020. №2 (1127). URL: https://cyberleninka.ru/article/n/rezultaty-eksperimentalnyh-issledovaniy-raboty-emkostnogo-oborudovaniya-ultrazvukovoy-ochistki-otrabotavshih-gazov-avtotransporta (дата обращения: 14.11.2024).","Ибатов М.К., Кадыров А.С., Пак И.А., Кадырова И.А., & Аскаров Б.Ш. (2020). Результаты экспериментальных исследований работы емкостного оборудования ультразвуковой очистки отработавших газов автотранспорта. Уголь,  (2 (1127)), 73-78.",https://cyberleninka.ru/article/n/rezultaty-eksperimentalnyh-issledovaniy-raboty-emkostnogo-oborudovaniya-ultrazvukovoy-ochistki-otrabotavshih-gazov-avtotransporta
Замена озоноопасного фреона-12 на озонобезопасный фреон,"Гаппарова Зулфия Хуршидовна, Муталов Шухрат Ахмаджонович, Пулатов Хайрулла Лутпуллаевич, Турсунов Тулкун",Universum: химия и биология,2020,Химические технологии,"фреон, аммиак, холодильный агент, озон, хладагент, озонобезопасность","freon, ammonia, refrigerant, ozone, ozone safety","В работе приведены данные по изучению экологически чистых холодильных агентов, обеспечивающие нормальное функционирование существующего парка малых холодильных установок. Освящены данные о влиянии холодильных агентов, в частности фреона 12 и фреона 22, на разрушение озонового слоя, на глобальное потепление Земли и экспериментального исследования бытовой холодильной установки, заправленной смесью озонобезопасных холодильных агентов: пропан-бутановой смесью, R600/290.","Гаппарова Зулфия Хуршидовна, Муталов Шухрат Ахмаджонович, Пулатов Хайрулла Лутпуллаевич, Турсунов Тулкун Замена озоноопасного фреона-12 на озонобезопасный фреон // Universum: химия и биология. 2020. №1 (67). URL: https://cyberleninka.ru/article/n/zamena-ozonoopasnogo-freona-12-na-ozonobezopasnyy-freon (дата обращения: 14.11.2024).","Гаппарова Зулфия Хуршидовна, Муталов Шухрат Ахмаджонович, Пулатов Хайрулла Лутпуллаевич, & Турсунов Тулкун (2020). Замена озоноопасного фреона-12 на озонобезопасный фреон. Universum: химия и биология,  (1 (67)), 9-12.",https://cyberleninka.ru/article/n/zamena-ozonoopasnogo-freona-12-na-ozonobezopasnyy-freon
Иерархическая система нечеткого регулирования процесса получения ацетилена окислительным пиролизом природного газа,"Санаева Галина Николаевна, Пророков Анатолий Евгеньевич, Богатиков Валерий Николаевич, Вент Дмитрий Павлович","Вестник Астраханского государственного технического университета. Серия: Управление, вычислительная техника и информатика",2020,Химические технологии,"производство ацетилена, окислительный пиролиз природного газа, аварийная ситуация, технологическая безопасность, предельные значения, система управления, центр безопасности, область безопасности","acetylene production, oxidative pyrolysis of natural gas, emergency, technological safety, limit values, control system, safety center, safety area","Производство ацетилена окислительным пиролизом природного газа представляет собой сложную химико-технологическую систему, необходимым условием функционирования которой является обеспечение технологической безопасности. Рассматриваются вопросы создания системы управления указанным процессом при обеспечении его технологической безопасности на основе определения области и центра его безопасности. Предложен вариант двухуровневого управления, при котором верхний уровень выполняет динамическую коррекцию заданий регуляторов локальных контуров нижнего уровня с учетом требований безопасности. Предлагается подход с использованием аппарата нечеткой логики для реализации работы верхнего уровня системы управления с целью повышения степени технологической безопасности процесса. Представлен алгоритм работы верхнего уровня системы управления с учетом периодичности получения сведений о состоянии процесса. Для предотвращения перехода в аварийную ситуацию в промежутках времени между получением сведений о состоянии процесса предлагается использование математической модели процесса с периодической корректировкой входных данных, используемых для расчетов. Предлагаемый вариант системы управления позволит уменьшить число аварийных остановок процесса, что приведет к экономии используемых ресурсов и уменьшению загрязнения окружающей среды.","Санаева Галина Николаевна, Пророков Анатолий Евгеньевич, Богатиков Валерий Николаевич, Вент Дмитрий Павлович Иерархическая система нечеткого регулирования процесса получения ацетилена окислительным пиролизом природного газа // Вестник АГТУ. Серия: Управление, вычислительная техника и информатика. 2020. №1. URL: https://cyberleninka.ru/article/n/ierarhicheskaya-sistema-nechetkogo-regulirovaniya-protsessa-polucheniya-atsetilena-okislitelnym-pirolizom-prirodnogo-gaza (дата обращения: 14.11.2024).","Санаева Галина Николаевна, Пророков Анатолий Евгеньевич, Богатиков Валерий Николаевич, & Вент Дмитрий Павлович (2020). Иерархическая система нечеткого регулирования процесса получения ацетилена окислительным пиролизом природного газа. Вестник Астраханского государственного технического университета. Серия: Управление, вычислительная техника и информатика,  (1), 7-17.",https://cyberleninka.ru/article/n/ierarhicheskaya-sistema-nechetkogo-regulirovaniya-protsessa-polucheniya-atsetilena-okislitelnym-pirolizom-prirodnogo-gaza
