Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Математическая модель для исследования расхода топлива в различных эксплуатационных режимах судна с колёсным движительно-рулевым комплексом,"Грошева Людмила Серафимовна, Плющаев Валерий Иванович, Поляков Илья Станиславович","Вестник Астраханского государственного технического университета. Серия: Управление, вычислительная техника и информатика",2014,Химические технологии,"расход топлива, судно с колёсным движителем, моделирование динамики судна","fuel consumption, vessel with paddle wheels, modeling of the dynamics of the vessel","Контроль за расходом топлива является одной из актуальных задач при эксплуатации флота. Предложена математическая модель комплекса корпус – силовая энергетическая установка – движитель судна с колёсным движительно-рулевым комплексом «Сура», позволяющая связать расход топлива с динамическими характеристиками судна. Модель дает возможность на этапе проектирования проводить оценку величины расхода топлива в различных эксплуатационных режимах (при разгоне и торможении, маневрировании судна, с учётом внешних возмущающих воздействий). Результаты моделирования зависимости потребления топлива от режимов движения судна позволяют сделать вывод об адекватности предложенного подхода.","Грошева Людмила Серафимовна, Плющаев Валерий Иванович, Поляков Илья Станиславович Математическая модель для исследования расхода топлива в различных эксплуатационных режимах судна с колёсным движительно-рулевым комплексом // Вестник АГТУ. Серия: Управление, вычислительная техника и информатика. 2014. №1. URL: https://cyberleninka.ru/article/n/matematicheskaya-model-dlya-issledovaniya-rashoda-topliva-v-razlichnyh-ekspluatatsionnyh-rezhimah-sudna-s-kolyosnym-dvizhitelno (дата обращения: 14.11.2024).","Грошева, Л. С., Плющаев, В. И., & Поляков, И. С. (2014). Математическая модель для исследования расхода топлива в различных эксплуатационных режимах судна с колёсным движительно-рулевым комплексом. Вестник Астраханского государственного технического университета. Серия: Управление, вычислительная техника и информатика,  (1), 29-36.",https://cyberleninka.ru/article/n/matematicheskaya-model-dlya-issledovaniya-rashoda-topliva-v-razlichnyh-ekspluatatsionnyh-rezhimah-sudna-s-kolyosnym-dvizhitelno
Установка для выращивания кристаллов методом направленной кристаллизации в гарнисаже,"Таранюк В. И., Гектин А. В., Колесников А. В.",Восточно-Европейский журнал передовых технологий,2014,Химические технологии,"метод направленной кристаллизации, гарнисажный метод, кристалл, лабораторная установка, выращивание кристалла","method of directional crystallization, skull method, crystal, laboratory facility, crystal growth","Рассматривается лабораторная установка для выращивания галоидных кристаллов диаметром 40 мм высотой 15 мм с температурой плавления до 900 °С методом направленной кристаллизации в гарнисаже. Показана схема системы управления и конструкция теплового узла. На примере кристаллов LiF и PbF2 описана процедура выращивания и показано, что метод является эффективным для выращивания лабораторных кристаллов","Таранюк В. И., Гектин А. В., Колесников А. В. Установка для выращивания кристаллов методом направленной кристаллизации в гарнисаже // ВЕЖПТ. 2014. №5 (67). URL: https://cyberleninka.ru/article/n/ustanovka-dlya-vyraschivaniya-kristallov-metodom-napravlennoy-kristallizatsii-v-garnisazhe (дата обращения: 14.11.2024).","Таранюк, В. И., Гектин, А. В., & Колесников, А. В. (2014). Установка для выращивания кристаллов методом направленной кристаллизации в гарнисаже. Восточно-Европейский журнал передовых технологий, 1 (5 (67)), 4-7.",https://cyberleninka.ru/article/n/ustanovka-dlya-vyraschivaniya-kristallov-metodom-napravlennoy-kristallizatsii-v-garnisazhe
Моделирование стойкости модифицированной древесины к вымыванию защитных средств,Цапко Ю. В.,Восточно-Европейский журнал передовых технологий,2014,Химические технологии,"пропитка, антипирены, антисептики, древесина, диффузия, гидрофобизаторы, вымывание, эксплуатационная стойкость древесины","impregnation, flame retardants, preservatives, wood, diffusion, water repellents, washout, wood service durability","После огнебиозащиты древесины возникает необходимость пропиточных средств удержаться в структуре в течение длительного времени в условиях колебания температуры и влажности. Разработана математическая модель процесса вымывания антипиренов с модифицированной древесины после ее обработки, которая позволяет сделать прогноз изменения концентрации защитных веществ и сделать рациональный выбор средств для увеличения срока эксплуатации обработанной древесины",Цапко Ю. В. Моделирование стойкости модифицированной древесины к вымыванию защитных средств // ВЕЖПТ. 2014. №6 (67). URL: https://cyberleninka.ru/article/n/modelirovanie-stoykosti-modifitsirovannoy-drevesiny-k-vymyvaniyu-zaschitnyh-sredstv (дата обращения: 14.11.2024).,"Цапко, Ю. В. (2014). Моделирование стойкости модифицированной древесины к вымыванию защитных средств. Восточно-Европейский журнал передовых технологий, 1 (6 (67)), 53-56.",https://cyberleninka.ru/article/n/modelirovanie-stoykosti-modifitsirovannoy-drevesiny-k-vymyvaniyu-zaschitnyh-sredstv
Диффузия полярных и неполярных молекул в полимерных мембранах,"Буртная И. А., Гачечиладзе О. О., Ружинская Л. И., Мурашко М. М.",Восточно-Европейский журнал передовых технологий,2014,Химические технологии,"фиковская диффузия, набухание, растворение, полярные и неполярные растворители, полимерная мембрана","polar and non–polar solvents, fickian diffusion, swelling, dissolution, polymer membrane","Исследованы кинетические процессы растворения полярных и неполярных молекул в неполярных полимерных мембранах на основе синтетического каучука. Показаны механизмы диффузии при разных степенях набухания полимера. Установлена взаимосвязь между механизмами диффузии, степенью растворения и набухания полимера со структурной формой и физико-химическими свойствами молекул растворителей","Буртная И. А., Гачечиладзе О. О., Ружинская Л. И., Мурашко М. М. Диффузия полярных и неполярных молекул в полимерных мембранах // ВЕЖПТ. 2014. №6 (67). URL: https://cyberleninka.ru/article/n/diffuziya-polyarnyh-i-nepolyarnyh-molekul-v-polimernyh-membranah (дата обращения: 14.11.2024).","Буртная, И. А., Гачечиладзе, О. О., Ружинская, Л. И., & Мурашко, М. М. (2014). Диффузия полярных и неполярных молекул в полимерных мембранах. Восточно-Европейский журнал передовых технологий, 1 (6 (67)), 17-22.",https://cyberleninka.ru/article/n/diffuziya-polyarnyh-i-nepolyarnyh-molekul-v-polimernyh-membranah
Особенности оценки смачивания полимерных поверхностей,"Миронюк А. В., Придатко А. В., Сиволапов П. В., Свидерский В. А.",Восточно-Европейский журнал передовых технологий,2014,Химические технологии,"метод оуэнса-вендта, поверхностная энергия, поверхностно-активные вещества, полимеры, смачивание, угол смачивания","owens–wendt method, surface energy, surfactants, polymers, wetting, wetting angle","В статье разработан подход к оценке эффективности растворов поверхностно-активных веществ как смачивателей полимерных субстратов на основе модели межфазного взаимодействия Оуэнса-Вендта. Определены компоненты энергии поверхности ряда полимерных субстратов, а также компоненты поверхностного натяжения водных растворов поверхностно-активных веществ (ПАВ). Показано, что растворы этих веществ характеризуются существенным снижением полярной компоненты поверхностного натяжения при увеличении дисперсионной по сравнению с водой","Миронюк А. В., Придатко А. В., Сиволапов П. В., Свидерский В. А. Особенности оценки смачивания полимерных поверхностей // ВЕЖПТ. 2014. №6 (67). URL: https://cyberleninka.ru/article/n/osobennosti-otsenki-smachivaniya-polimernyh-poverhnostey (дата обращения: 14.11.2024).","Миронюк, А. В., Придатко, А. В., Сиволапов, П. В., & Свидерский, В. А. (2014). Особенности оценки смачивания полимерных поверхностей. Восточно-Европейский журнал передовых технологий, 1 (6 (67)), 23-26.",https://cyberleninka.ru/article/n/osobennosti-otsenki-smachivaniya-polimernyh-poverhnostey
Методы контроля герметичности оболочек тепловыделяющих элементов на корпусном кипящем реакторе ВК-50,"Курский Александр Семенович, Калыгин Владимир Валентинович, Семидоцкий Иван Иванович",Вестник Ивановского государственного энергетического университета,2014,Химические технологии,"корпусной кипящий реактор, газообразные продукты деления, системы радиационного контроля",,"На современном этапе развития атомной отрасли для широкомасштабного внедрения инновационных энергоблоков необходимы опытные данные по радиационной безопасности прототипных реакторных установок. Методы контроля герметичности при работе зарубежных реакторов BWR заключаются в проведении внутриреакторного контроля тепловыделяющей сборки. Существующие способы и устройства конструктивно сложны, не обеспечивают необходимую точность измерений и прогнозирования дефектов оболочек твэлов. В связи с этим актуальным является обоснование новых методов проведения контроля герметичности оболочек твэлов при работе реактора и перегрузке активной зоны. Основной объем информации получен методом эмпирического исследования. Новые конструктивные решения и технологические схемы разработаны по результатам опытно-экспериментальных исследований на реакторной установке ВК-50. Приведены результаты исследований свойств радиационной безопасности реакторной установки ВК-50. Разработаны не имеющие аналогов способы и устройства контроля герметичности оболочек твэлов в остановленном реакторе, а также новые методы, позволяющие устранить недостатки существующей технологии определения негерметичности оболочек твэлов. Обосновано, что особенности фазового переноса радиоактивности позволяют точно и оперативно определять дефекты оболочек твэлов на корпусном кипящем реакторе. Интегральный метод измерения скорости выхода радионуклидов 133Хе на напоре эжекторов турбины позволяет идентифицировать дефект и прогнозировать выход 131J в теплоноситель при остановах реактора. Использование полученных результатов направлено на усовершенствование установок с корпусными кипящими реакторами.","Курский Александр Семенович, Калыгин Владимир Валентинович, Семидоцкий Иван Иванович Методы контроля герметичности оболочек тепловыделяющих элементов на корпусном кипящем реакторе ВК-50 // Вестник ИГЭУ. 2014. №1. URL: https://cyberleninka.ru/article/n/metody-kontrolya-germetichnosti-obolochek-teplovydelyayuschih-elementov-na-korpusnom-kipyaschem-reaktore-vk-50 (дата обращения: 14.11.2024).","Курский, А. С., Калыгин, В. В., & Семидоцкий, И. И. (2014). Методы контроля герметичности оболочек тепловыделяющих элементов на корпусном кипящем реакторе ВК-50. Вестник Ивановского государственного энергетического университета,  (1), 16-20.",https://cyberleninka.ru/article/n/metody-kontrolya-germetichnosti-obolochek-teplovydelyayuschih-elementov-na-korpusnom-kipyaschem-reaktore-vk-50
Технология консервирования зерен пшеницы альдегидом и спиртово-кислотными растворами,"Рогожина Татьяна Васильевна, Рогожин Василий Васильевич",Вестник Алтайского государственного аграрного университета,2014,Химические технологии,"физиология растений, покой, зерна пшеницы, консервирование, ацетальдегид, этанол, уксусная кислота","plant physiology, dormancy, wheat kernels, preservation, acetaldehyde, ethanol, acetic acid","Свежесобранные зерна пшеницы содержат различные биологически активные вещества. Однако из-за высокой их влажности зерна являются привлекательными для бактерий и плесени. Высокая влажность зерна и воздуха во время уборки приводят к тому, что 60-80% зерна поступают на элеватор с высокой влажностью. В период массовой уборки урожая не удается полностью просушить все поступившее на элеватор зерно. Эту проблему пытаются решить с помощью методов химического консервирования влажного зерна. Целью наших исследований было получение простого в употреблении, экономичного в эксплуатации консерванта зерен пшеницы, способного полностью подавлять процессы гниения, с сохранением их биологической ценности. В соответствии с поставленной целью были определены следующие задачи: 1) изучить действие различных количеств ацетальдегида, этанола, уксусной кислоты и их двухи трехкомпонентных растворов на сроки хранения зерен пшеницы; 2) определить природу и оптимальные количества консерванта, обеспечивающие длительное хранение зерен пшеницы; 3) предложить технологическую схему использования ацетальдегида, этанола, уксусной кислоты и их двухи трехкомпонентных растворов для консервирования зерен пшеницы. Для консервирования зерен пшеницы предложено использовать ацетальдегид, этанол, уксусную кислоту и их двухи трехкомпонентные растворы, которые легко проникают в зерна пшеницы, обеспечивая длительное сохранение зерна пшеницы влажностью от 13 до 31%. Раствор, в составе которого ацетальдегида 65, этанола 30 и уксусной кислоты 5%, можно считать оптимальной, так как использование консерванта с таким составом компонентов, позволило создать консервирующий эффект зерен с повышенной влажностью на срок более года. На основании выявленных закономерностей действия ацетальдегида, этанола, уксусной кислоты и их двухи трехкомпонентных растворов нами предложена технологическая схема их использования для консервирования зерен пшеницы.","Рогожина Татьяна Васильевна, Рогожин Василий Васильевич Технология консервирования зерен пшеницы альдегидом и спиртово-кислотными растворами // Вестник АГАУ. 2014. №1 (111). URL: https://cyberleninka.ru/article/n/tehnologiya-konservirovaniya-zeren-pshenitsy-aldegidom-i-spirtovo-kislotnymi-rastvorami (дата обращения: 14.11.2024).","Рогожина, Т. В., & Рогожин, В. В. (2014). Технология консервирования зерен пшеницы альдегидом и спиртово-кислотными растворами. Вестник Алтайского государственного аграрного университета,  (1 (111)), 104-109.",https://cyberleninka.ru/article/n/tehnologiya-konservirovaniya-zeren-pshenitsy-aldegidom-i-spirtovo-kislotnymi-rastvorami
Механизм влияния перепускного взрывного клапана на развитие взрыва в газовой многоходовой топке,"Поландов Ю. X., Бабанков В. А.",Пожаровзрывобезопасность,2014,Химические технологии,"многоходовая топка, взрыв газа, перепускной взрывной клапан, численный эксперимент, механизм влияния клапана, давление взрыва","multi-pass furnace, gas explosion, explosive bypass valve, numerical experiments, mechanism of the influence of the valve, explosion pressure","Ранее было выяснено, что взрывобезопасность газовой трехходовой топки можно обеспечить, используя перепускной взрывной клапан, соединяющий при взрыве объем жаровой трубы со входом в дымовую. Как выявили дальнейшие исследования, из факторов, под действием которых возможны изменения физического процесса взрыва при установке клапана, доминирующим является изменение гидросопротивления при движении газов от горелки до дымовой трубы.","Поландов Ю. X., Бабанков В. А. Механизм влияния перепускного взрывного клапана на развитие взрыва в газовой многоходовой топке // Пожаровзрывобезопасность. 2014. №1. URL: https://cyberleninka.ru/article/n/mehanizm-vliyaniya-perepusknogo-vzryvnogo-klapana-na-razvitie-vzryva-v-gazovoy-mnogohodovoy-topke (дата обращения: 14.11.2024).","Поландов, Ю. X., & Бабанков, В. А. (2014). Механизм влияния перепускного взрывного клапана на развитие взрыва в газовой многоходовой топке. Пожаровзрывобезопасность, 23 (1), 38-43.",https://cyberleninka.ru/article/n/mehanizm-vliyaniya-perepusknogo-vzryvnogo-klapana-na-razvitie-vzryva-v-gazovoy-mnogohodovoy-topke
Математическая модель непрерывного процесса ионного обмена в системах водоподготовки,"Мизонов Вадим Евгеньевич, Дриганович Ирина Игоревна, Елин Николай Николаевич",Вестник Ивановского государственного энергетического университета,2014,Химические технологии,"ионный обмен, концентрация примеси, массоотдача, кинетика реакции, вектор состояния, матрица переходных вероятностей",,"В настоящее время отсутствуют адекватные математические модели, описывающие кинетику ионного обмена в аппаратах непрерывного действия, базирующиеся на локальных параметрах состояния взаимодействующих сред. Это является препятствием для достоверного проектирования ионообменных аппаратов систем водоподготовки на тепловых и атомных электростанциях. Предлагаемая математическая модель процесса основана его ячеечном представлении и использовании математического аппарата теории цепей Маркова. Построена математическая модель, позволяющая описывать эволюцию содержания ионов примеси в воде в процессе непрерывного прямоточного и противоточного ионного обмена. В численных экспериментах выявлен характер и степень влияния основных факторов на протекание процесса и его эффективность. Предложенная математическая модель не противоречит основным физическим представлениям о процессе ионного обмена и может быть надежной основой для построения инженерных методов его расчета и проектирования ионообменных аппаратов.","Мизонов Вадим Евгеньевич, Дриганович Ирина Игоревна, Елин Николай Николаевич Математическая модель непрерывного процесса ионного обмена в системах водоподготовки // Вестник ИГЭУ. 2014. №1. URL: https://cyberleninka.ru/article/n/matematicheskaya-model-nepreryvnogo-protsessa-ionnogo-obmena-v-sistemah-vodopodgotovki (дата обращения: 14.11.2024).","Мизонов, В. Е., Дриганович, И. И., & Елин, Н. Н. (2014). Математическая модель непрерывного процесса ионного обмена в системах водоподготовки. Вестник Ивановского государственного энергетического университета,  (1), 70-74.",https://cyberleninka.ru/article/n/matematicheskaya-model-nepreryvnogo-protsessa-ionnogo-obmena-v-sistemah-vodopodgotovki
"Результаты мониторинга расходов топлива самолетов Ту-204-300, эксплуатируемых авиационной компанией ""Владивосток Авиа""","Масленникова Галина Евгеньевна, Арепьев Кирилл Анатольевич",Научный вестник Московского государственного технического университета гражданской авиации,2014,Химические технологии,"постоянный мониторинг расходов топлива самолетов ту-204-300, изменение расхода в процессе наработки, замена двигателей, влияние манеры пилотирования",,"В статье описаны результаты, полученные при постоянном мониторинге расходов топлива на самолетах Ту-204-300, эксплуатируемых в авиакомпании ""Владивосток Авиа"". Проанализированы причины изменения расходов на каждом из экземпляров ВС и связь изменения расхода топлива с особенностями манеры пилотирования КВС.","Масленникова Галина Евгеньевна, Арепьев Кирилл Анатольевич Результаты мониторинга расходов топлива самолетов Ту-204-300, эксплуатируемых авиационной компанией \u0022Владивосток Авиа\u0022 // Научный вестник МГТУ ГА. 2014. №199. URL: https://cyberleninka.ru/article/n/rezultaty-monitoringa-rashodov-topliva-samoletov-tu-204-300-ekspluatiruemyh-aviatsionnoy-kompaniey-vladivostok-avia (дата обращения: 14.11.2024).","Масленникова, Г. Е., & Арепьев, К. А. (2014). Результаты мониторинга расходов топлива самолетов Ту-204-300, эксплуатируемых авиационной компанией \u0022Владивосток Авиа\u0022. Научный вестник Московского государственного технического университета гражданской авиации,  (199), 83-87.",https://cyberleninka.ru/article/n/rezultaty-monitoringa-rashodov-topliva-samoletov-tu-204-300-ekspluatiruemyh-aviatsionnoy-kompaniey-vladivostok-avia
