Год,Ссылка
2023,https://cyberleninka.ru/article/n/sustainable-waste-management-in-the-republic-of-uzbekistan
2023,https://cyberleninka.ru/article/n/issi-i-lim-sharoitlarida-ov-at-azm-ilish-tizimi-kasalliklarining-havf-omillarini-rganish-uslubiyoti
2023,https://cyberleninka.ru/article/n/resources-of-the-tourist-territory-nature-composition-and-role-in-the-development-of-the-socio-economic-system
2023,https://cyberleninka.ru/article/n/development-opportunities-of-islamic-finance-in-uzbekistan
2023,https://cyberleninka.ru/article/n/the-role-of-foreign-businessmen-in-the-development-of-entrepreneurship-in-the-ferghana-valley-at-the-end-of-the-19th-century-and
2023,https://cyberleninka.ru/article/n/kompyuter-imitatsion-modellar-asosida-yaratilgan-virtual-laboratoriya-umumtalim-maktablarida-itish-vositasi-sifatida
2023,https://cyberleninka.ru/article/n/sankt-peterburg-lider-po-stroitelstvu-rybopromyslovogo-flota-v-rossii
2023,https://cyberleninka.ru/article/n/ways-to-develop-the-service-sector-and-increase-its-role-in-providing-employment-of-the-population
2023,https://cyberleninka.ru/article/n/improvement-of-organizational-and-economic-mechanisms-of-regional-tourism-development-in-the-case-of-kashkadarya-region
2023,https://cyberleninka.ru/article/n/evropeyskiy-soyuz-kak-naibolee-razvitaya-integratsionnaya-gruppirovka-mira
2023,https://cyberleninka.ru/article/n/upravlenie-problemy-razvitiya-v-regionah
2023,https://cyberleninka.ru/article/n/b-y-k-qafqazin-c-nub-yamacinin-ki-v-in-aylari-h-vz-l-rind-antropogen-t-sirl-rin-yaratdi-i-ekoco-rafi-probleml-r-v-onlarin-h-lli
2023,https://cyberleninka.ru/article/n/tendentsii-i-problemy-razvitiya-transportnyh-sistem-krupnyh-gorodov-vologodskoy-oblasti
2023,https://cyberleninka.ru/article/n/prostranstvennye-transformatsii-territoriy-rossii-tendentsii-i-regionalnye-razlichiya-rasseleniya
2023,https://cyberleninka.ru/article/n/g7-countries-or-g7-financial-industry
2023,https://cyberleninka.ru/article/n/evaluation-of-economic-activity
2023,https://cyberleninka.ru/article/n/perspektiva-razvitiya-elektromobiley-v-rossiyskoy-federatsii
2023,https://cyberleninka.ru/article/n/reshenie-globalnyh-problem-ekologii
2023,https://cyberleninka.ru/article/n/problemy-i-perspektivy-dostizheniya-uglerodnoy-neytralnosti-v-usloviyah-ustoychivogo-razvitiya-ekonomiki-kitaya
2023,https://cyberleninka.ru/article/n/the-role-of-tourism-in-ensuring-environmental-stability
2023,https://cyberleninka.ru/article/n/lechebnye-prostranstva-surhandarinskoy-oblasti-i-ispolzovanie-ih-dlya-rekreatsii
2023,https://cyberleninka.ru/article/n/razrabotka-predlozheni-po-razvitiyu-seti-logisticheskih-tsentrov-i-gruzovyh-terminalov
2023,https://cyberleninka.ru/article/n/vybor-i-obosnovanie-mest-razmescheniya-terminalov-po-pererabotke-produktsii
2023,https://cyberleninka.ru/article/n/transformatsiya-logisticheskih-tsepochek-s-uchastiem-portov-azovskogo-morya-v-usloviyah-povysheniya-nestabilnosti-vneshney-sredy
2023,https://cyberleninka.ru/article/n/o-pravovom-regulirovanii-ispolzovaniya-i-ohrany-zhivotnyh-arktiki-i-antarktiki
2023,https://cyberleninka.ru/article/n/torgovo-ekonomicheskie-otnosheniya-mezhdu-rossiey-i-turtsiey
2023,https://cyberleninka.ru/article/n/upravlenie-resursosberezheniem-v-sisteme-ekologicheskoy-bezopasnosti-organizatsiy-apk
2023,https://cyberleninka.ru/article/n/razvitie-territoriy-rosta-ot-svobodnyh-ekonomicheskih-zon-k-territoriyam-s-osobymi-ekonomicheskimi-rezhimami
2023,https://cyberleninka.ru/article/n/kitaysko-rossiyskoe-ekonomicheskoe-i-torgovoe-sotrudnichestvo-na-fone-odnogo-poyasa-i-odnogo-puti
2023,https://cyberleninka.ru/article/n/problemy-ustoychivogo-sotsialno-ekonomicheskogo-razvitiya-regionov-i-mirovaya-praktika
2023,https://cyberleninka.ru/article/n/k-voprosu-o-regionalnoy-ekonomicheskoy-bezopasnosti-v-sovremennyh-usloviyah-na-primere-severo-zapadnogo-federalnogo-okruga-statya
2023,https://cyberleninka.ru/article/n/aral-ecological-catastrophe-historical-and-modern-sources-of-public-environmental-law
2023,https://cyberleninka.ru/article/n/razvitie-transportno-logisticheskogo-potentsiala-kashkadarinskogo-regiona-uzbekistana
2023,https://cyberleninka.ru/article/n/economic-and-social-factors-affecting-the-transport-geography-of-tashkent-region
2023,https://cyberleninka.ru/article/n/dinamika-chislennosti-i-osobennosti-sovremennoy-sistemy-rasseleniya-korennyh-malochislennyh-narodov-severa-v-arkticheskoy-zone
2023,https://cyberleninka.ru/article/n/records-of-a-heart-in-pain
2023,https://cyberleninka.ru/article/n/the-fate-of-mankind-is-again-closely-intertwined-with-the-fate-of-russia
2023,https://cyberleninka.ru/article/n/the-distributed-world
2023,https://cyberleninka.ru/article/n/food-energy-security-and-global-markets
2023,https://cyberleninka.ru/article/n/russian-grand-strategy-why-it-stalls-in-relations-with-india
2023,https://cyberleninka.ru/article/n/yurtimizda-geoekologik-muammolar-va-ularni-yechish-masalalari
2023,https://cyberleninka.ru/article/n/surxondaryo-viloyatida-fermer-xo-jaliklarini-rivojlanishiga-ta-sir-qiluvchi-omillar
2023,https://cyberleninka.ru/article/n/surxondaryo-viloyatida-anorchiligining-ahamiyativa-istiqbollari
2023,https://cyberleninka.ru/article/n/realizatsiya-strategii-razvitiya-transportno-logisticheskoy-sostavlyayuschey-turistskoy-industrii
2023,https://cyberleninka.ru/article/n/the-role-and-significance-of-agro-eco-parks-in-the-development-of-agroeco-tourism
2023,https://cyberleninka.ru/article/n/problemy-sohraneniya-bioraznoobraziya-v-svete-globalnyh-klimaticheskih-ugroz
2023,https://cyberleninka.ru/article/n/podhody-k-differentsiatsii-nalogovoy-stavki-eshn-dlya-kfh-krasnoyarskogo-kraya
2023,https://cyberleninka.ru/article/n/cooperation-between-russia-and-the-south-pacific-countries-an-asia-pacific-multilateral-dialogue-perspective
2023,https://cyberleninka.ru/article/n/assessment-of-the-economic-efficiency-of-import-substitution-projects
2023,https://cyberleninka.ru/article/n/nord-stream-explosions-and-the-geopolitical-game-behind-it
2023,https://cyberleninka.ru/article/n/novye-tendentsii-v-razvitii-kitaysko-rossiyskogo-energeticheskogo-sotrudnichestva-v-kontekste-evolyutsii-mezhdunarodnogo
2023,https://cyberleninka.ru/article/n/formirovanie-mezhdunarodnyh-ekonomicheskih-i-torgovyh-partnerskih-otnosheniy-kitaya-i-rossii-problemy-i-perspektivy-razvitiya
2023,https://cyberleninka.ru/article/n/etapy-i-osnovnye-tendentsii-razvitiya-kitaysko-rossiyskogo-finansovogo-sotrudnichestva
2023,https://cyberleninka.ru/article/n/issledovanie-puti-kitaysko-rossiyskogo-sotrudnichestva-v-oblasti-morskogo-transporta
2023,https://cyberleninka.ru/article/n/perspektivy-razvitiya-ekologicheskogo-sotrudnichestva-dalnego-vostoka-i-stran-atr
2023,https://cyberleninka.ru/article/n/suggestions-for-countermeasures-to-promote-the-construction-of-a-belt-and-road-foreign-exchange-centre-in-the-chengdu-chongqing
2023,https://cyberleninka.ru/article/n/opportunities-and-challenges-in-malaysias-economic-and-trade-field-in-the-context-of-the-modern-eastern-european-conflict
2023,https://cyberleninka.ru/article/n/analiz-razvitiya-finansovyh-otnosheniy-stran-briks
2023,https://cyberleninka.ru/article/n/k-voprosu-ustoychivogo-razvitiya-selskih-territoriy-rossii
2023,https://cyberleninka.ru/article/n/prakticheskiy-opyt-vyyavleniya-i-vovlecheniya-v-oborot-beshozyaynosoderzhaschihsya-melioriruemyh-zemel-selskohozyaystvennogo
2023,https://cyberleninka.ru/article/n/potentsial-razvitiya-prigranichnogo-ekonomicheskogo-sotrudnichestva-rossiyskoy-federatsii-i-respubliki-kazahstan-v-agrarnoy-sfere
2023,https://cyberleninka.ru/article/n/rol-stroitelnoy-industrii-v-realizatsii-federalnogo-proekta-ekonomika-zamknutogo-tsikla
2023,https://cyberleninka.ru/article/n/analiz-sovremennyh-problem-v-zemleustroystve-i-kadastrah
2023,https://cyberleninka.ru/article/n/evolyutsiya-rossiysko-kitayskih-ekonomicheskih-otnosheniy
2023,https://cyberleninka.ru/article/n/printsipy-sozdaniya-sbalansirovannoy-transportnoy-sistemy-v-krupnom-gorode
2023,https://cyberleninka.ru/article/n/problemy-sovremennogo-selskohozyaystvennogo-zemlepolzovaniya-v-respublike-tyva
2023,https://cyberleninka.ru/article/n/monitoring-selskohozyaystvennyh-zemel-po-dannym-distantsionnogo-zondirovaniya-zemli
2023,https://cyberleninka.ru/article/n/selskohozyaystvennaya-kooperatsiya-kak-odno-iz-aktualnyh-napravleniy-selskih-territoriy-na-primere-lipetskoy-oblasti
2023,https://cyberleninka.ru/article/n/osnovnye-tendentsii-v-razmeschenii-proizvodstva-tovarnoy-akvakultury-na-territorii-rossii-i-rol-akvakultury-v-ekonomike-regiona
2023,https://cyberleninka.ru/article/n/monitoring-gorodskih-zemel-v-sisteme-gorodskogo-kadastra
2023,https://cyberleninka.ru/article/n/k-voprosu-ob-obespechenii-ekonomicheskoy-bezopasnosti-regionov-rossii
2023,https://cyberleninka.ru/article/n/resursnyy-sostav-arktiki-slozhnosti-dobychi-i-perspektivy-ee-razvitiya
2023,https://cyberleninka.ru/article/n/regionalno-otraslevoe-razvitie-arkticheskoy-zony-rossiyskoy-federatsii
2023,https://cyberleninka.ru/article/n/otsenka-i-perspektivy-razvitiya-sistemy-punktov-propuska-cherez-gosudarstvennuyu-granitsu-rossiyskoy-federatsii-habarovskogo-kraya
2023,https://cyberleninka.ru/article/n/prostranstvennaya-politika-v-niderlandah-na-sovremennom-etape
2023,https://cyberleninka.ru/article/n/sovremennye-instrumenty-regionalnogo-gosudarstvennogo-nadzora-v-oblasti-tehnicheskogo-sostoyaniya-i-ekspluatatsii-samohodnyh-mashin
2023,https://cyberleninka.ru/article/n/vyzovy-i-perspektivy-ukrupneniya-munitsipalnyh-obrazovaniy-na-primere-moskovskoy-oblasti
2023,https://cyberleninka.ru/article/n/strategii-issledovaniy-i-reagirovaniya-na-problemy-torgovli-ovoschami-mezhdu-kitaem-i-pyatyu-stranami-tsentralnoy-azii-v-kontekste-1
2023,https://cyberleninka.ru/article/n/vozmozhnosti-turizma-i-otdyha-dlya-naseleniya-rossiyskih-regionov-s-nizkimi-srednedushevymi-dohodami
2023,https://cyberleninka.ru/article/n/territorialnaya-struktura-vezdnogo-i-vnutrennego-turizma-v-stranah-pribaltiki
2023,https://cyberleninka.ru/article/n/izmenenie-struktury-i-geografii-turistskih-potokov-v-baltiyskom-regione-v-period-pandemii-covid-19
2023,https://cyberleninka.ru/article/n/transformatsiya-traditsionnyh-modeley-regionalnogo-razvitiya-v-tselyah-obespecheniya-ustoychivosti-regiona-s-uchetom-esg-printsipov
2023,https://cyberleninka.ru/article/n/sovershenstvovanie-logistiki-gorodskogo-passazhirskogo-transporta
2023,https://cyberleninka.ru/article/n/elements-on-the-concept-of-development-in-mahbub-ul-haq
2023,https://cyberleninka.ru/article/n/formirovanie-edinogo-evraziyskogo-transportnogo-prostranstva-s-razvitiem-mtk
2023,https://cyberleninka.ru/article/n/razrabotka-regionalnyh-programm-razvitiya-v-mongolii
2023,https://cyberleninka.ru/article/n/rf-i-knr-v-evraziyskih-integratsionnyh-protsessah-v-novyh-usloviyah-strategicheskoe-znachenie-sopryazheniya-eaes-i-epshp
2023,https://cyberleninka.ru/article/n/caucasus-and-asian-countries-transport-prospects
