Год,Ссылка
2018,https://cyberleninka.ru/article/n/china-s-interests-in-central-asia
2018,https://cyberleninka.ru/article/n/china-s-one-belt-one-road-initiative
2018,https://cyberleninka.ru/article/n/the-role-of-kazakhstan-in-modern-integration-processes-in-the-eurasian-space
2018,https://cyberleninka.ru/article/n/social-and-economic-aspect-in-the-realization-of-the-silk-road-economic-belt-in-russia
2018,https://cyberleninka.ru/article/n/osnovnye-tendentsii-sovremennogo-razvitiya-selskohozyaystvennogo-proizvodstva-na-territorii-rossii-v-usloviyah-importozamescheniya
2018,https://cyberleninka.ru/article/n/puti-povysheniya-effektivnogo-ispolzovaniya-selskohozyaystvennyh-ugodiy-na-territorii-severo-kavkazskogo-federalnogo-okruga
2018,https://cyberleninka.ru/article/n/munitsipalnyy-ekologicheskiy-audit-kak-instrument-obespecheniya-ekologicheskih-prav-i-interesov-grazhdan-gorodskogo-okruga-tolyatti
2018,https://cyberleninka.ru/article/n/iv-mezhdunarodnaya-konferentsiya-innovatsionnye-podhody-k-obespecheniyu-ustoychivogo-razvitiya-sotsio-ekologo-ekonomicheskih-sistem
2018,https://cyberleninka.ru/article/n/50-e-zasedanie-postoyanno-deystvuyuschego-seminara-pri-parlamentskom-sobranii-soyuza-belarusi-i-rossii-po-voprosam-stroitelstva
2018,https://cyberleninka.ru/article/n/mehanizm-upravleniya-ustoychivym-razvitiem-regionalnogo-turizma
2018,https://cyberleninka.ru/article/n/the-future-of-iran-china-relations-an-alliance-or-pure-cooperation
2018,https://cyberleninka.ru/article/n/rising-brics-a-path-to-multipolar-world-reality
2018,https://cyberleninka.ru/article/n/k-voprosu-o-strukture-i-svoystvah-chelovecheskogo-potentsiala-regiona
2018,https://cyberleninka.ru/article/n/e-mail-gabri0800-mail-ru-perspektivy-sotrudnichestva-eaes-s-tretimi-stranami-i-obedineniyami
2018,https://cyberleninka.ru/article/n/opyt-realizatsii-modeli-investitsionnogo-marketinga-monogorodom-tolyatti
2018,https://cyberleninka.ru/article/n/rezultativnost-realizatsii-regionalnoy-ekonomicheskoy-politiki-v-sfere-turizma-v-kemerovskoy-oblasti
2018,https://cyberleninka.ru/article/n/turisticheskiy-potentsial-kreativnogo-rekreatsionnogo-prostranstva-goroda-sostoyanie-i-perspektivy-realizatsii-v-rossii
2018,https://cyberleninka.ru/article/n/prognozirovanie-i-planirovanie-razvitiya-regionalnogo-turizma-v-sovremennyh-makroekonomicheskih-usloviyah
2018,https://cyberleninka.ru/article/n/istoriya-razvitiya-zemelnyh-otnosheniy-v-otdelnyh-regionah-rossii
2018,https://cyberleninka.ru/article/n/razvitie-neselskohozyaystvennoy-deyatelnosti-v-agropromyshlennom-komplekse
2018,https://cyberleninka.ru/article/n/k-voprosu-o-rasshirenii-sotrudnichestva-mezhdu-universitetami-dlya-realizatsii-programmy-ustoychivoe-razvitie-2030
2018,https://cyberleninka.ru/article/n/transformatsiya-sotsialnoy-struktury-gorodov-kitaya-v-usloviyah-urbanizatsii
2018,https://cyberleninka.ru/article/n/cooperation-in-rural-russia-past-present-and-future
2018,https://cyberleninka.ru/article/n/analiz-investitsionnoy-sostavlyayuschey-auktsionnyh-predlozheniy-po-sozdaniyu-kempinga-v-pribrezhnoy-zone-krasnodarskogo-kraya
2018,https://cyberleninka.ru/article/n/economic-growth-of-two-countries-with-trade-surplus-china-and-germany
2018,https://cyberleninka.ru/article/n/the-state-and-prospects-of-eurasian-integration-in-the-context-of-disintegrational-trends
