Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
ДИНАМИКА ЗАПАСОВ УГЛЕРОДА ПРИ ФОРМИРОВАНИИ ЛЕСОВ НА ПОСТАГРОГЕННЫХ ЗЕМЛЯХ,"Наквасина Е.Н., Шумилова Ю.Н.",Известия высших учебных заведений. Лесной журнал,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","залежи, постагрогенные леса, хроноряд, запасы углерода, компоненты биогеоценоза, почва, древостой, лесная подстилка","fallows, post-agrogenic forests, chronosequence, carbon stocks, biogeocenosis components, soil, stand, forest floor","На примере подобранного хроноряда залежей (4 пробные площади с разной длительностью отчуждения: 16 лет, 25 лет, 63 года и 130 лет) в каргопольском районе архангельской области (средняя подзона тайги, остаточно-карбонатные почвы) проведены расчеты запасов углерода в различных компонентах биогеоценоза (почва, живой напочвенный покров, лесная подстилка, подрост, подлесок и древостой). дана оценка структуры запасов углерода формирующихся насаждений и ее изменения с возрастом залежи. определено, что в процессе сукцессии при облесении пашен происходит закономерное увеличение запасов углерода и его перераспределение между почвой и формирующимся фитоценозом. В насаждениях на молодых залежах более 86 % запаса углерода представлено углеродом пахотного горизонта почвы. в ходе зарастания залежи лесной растительностью доля этого пула уменьшается и уже в средневозрастном 63-летнем лесу составляет 22 %, а в спелом 130-летнем - всего 7,6 %. В средневозрастном насаждении в структуре общего запаса углерода доля древостоя достигает 69 %, а в спелом 130-летнем - уже 90 %. в насаждениях на молодых залежах структура главных компонентов биогеоценоза (почвенный углерод : углерод напочвенного покрова : углерод древесного яруса) характеризуется соотношением 9:1:0, тогда как в насаждениях на старых залежах 63-летнего и 130-летнего возраста - 2:0:8 и 1:0:9 соответственно. Для подроста и подлеска изучаемого хроноряда характерны небольшие доли углерода, не имеющие существенного значения в углеродном пуле экосистемы. Лесная подстилка в формирующихся лесных насаждениях вносит весомый вклад в структуру углерода биогеоценоза, хотя в общем пуле углерод биогеоценоза составляет 3…4 % и не способствует увеличению запасов углерода в почве. В системе «почва - лесная подстилка - живой напочвенный покров» доля углерода почвы с увеличением возраста насаждения снижается от 91 до 76…77 %, а доля формирующейся подстилки в средневозрастном и спелом лесу - 16 и 20 % соответственно. В насаждениях на молодых залежах это соотношение составляет 9:0:1, тогда как на старых - 8:2:0. Оставление пахотных земель на остаточно-карбонатных почвах под самозарастание лесной растительностью и формирование на них лесных насаждений в подзоне средней тайги приведут к постепенному снижению углеродного пула в почве, но будут способствовать секвенированию углерода в фитомассе многолетней древесной растительности и в лесной подстилке. Эти два компонента биогеоценоза будут служить депо секвенированного углерода, поддерживая биологический круговорот веществ в насаждении.","Наквасина Е. Н., Шумилова Ю. Н. ДИНАМИКА ЗАПАСОВ УГЛЕРОДА ПРИ ФОРМИРОВАНИИ ЛЕСОВ НА ПОСТАГРОГЕННЫХ ЗЕМЛЯХ // Известия ВУЗов. Лесной журнал. 2021. №1 (379). URL: https://cyberleninka.ru/article/n/dinamika-zapasov-ugleroda-pri-formirovanii-lesov-na-postagrogennyh-zemlyah (дата обращения: 12.02.2025).","Наквасина Е.Н., & Шумилова Ю.Н. (2021). ДИНАМИКА ЗАПАСОВ УГЛЕРОДА ПРИ ФОРМИРОВАНИИ ЛЕСОВ НА ПОСТАГРОГЕННЫХ ЗЕМЛЯХ. Известия высших учебных заведений. Лесной журнал,  (1 (379)), 46-59.",https://cyberleninka.ru/article/n/dinamika-zapasov-ugleroda-pri-formirovanii-lesov-na-postagrogennyh-zemlyah
РАДИАЛЬНЫЙ ПРИРОСТ СОСНЫ ОБЫКНОВЕННОЙ (PINUS SYLVESTRIS L.) ПРИ ИНГИБИРОВАНИИ,"Иванов В.П., Марченко С.И., Нартов Д.И., Балухта Л.П.",Известия высших учебных заведений. Лесной журнал,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","сосна обыкновенная, радиальный прирост, ингибирование роста, дендрохронология, погодно-климатические аномалии","scots pine, radial growth, growth inhibition, dendrochronology, weather and climatic anomalies","Прогнозирование процессов роста деревьев важно в связи с исключительной экосистемной ролью лесов, осуществляющих глобальную регуляцию климата за счет поглощения углерода, сохранения питьевой воды, обеспечения среды обитания для живых организмов. известно, что деревья реагируют на любые колебания внешней среды. Цель исследования - выявление погодно-климатических факторов, существенно влияющих на ингибирование роста сосны обыкновенной ( Pinus silvestris L.) в условиях постоянного дефицита влаги. Исследования проводились в восточной части брянской области на территории брянского административного района - в учебно-опытном лесхозе брянского государственного инженерно-технологического университета и стяжновском участковом лесничестве. Методами дендрохронологии оценивалась реакция 93 деревьев сосны на колебания внешней среды по изменению ширины годичных колец (доступного анатомического признака дерева) с использованием индексов радиальных приростов. Предложен оригинальный подход к анализу причин резкого спада годичного радиального прироста под влиянием температур и осадков. Выявлены годы с аномально низкими приростами (1963, 1972, 1985, 2002, 2010 гг.) на фоне погодно-климатической ситуации за 5 лет до и после падения прироста. Установлена сходная динамика абсолютных значений радиальных приростов и их индексов, что обусловлено колебаниями природных факторов, проявлением наследственных признаков и т. д. отмечены существенные различия между показателями прироста при средних многолетних значениях температур воздуха января, мая и августа и аналогичными показателями в годы аномально низких радиальных приростов, которые наблюдаются у сосны на фоне более холодного января и более теплых мая и августа текущего года, а также при условии более теплого января предыдущего года. При этом значимой роли осадков не выявлено. Полученная информация, расширяющая представление об особенностях ростовых процессов и формирования годичных приростов по диаметру сосны обыкновенной в условиях изменяющегося климата на рубеже ХХ-ХХI вв., позволила высказать предположение о возможном проявлении физиологических особенностей вида, зона оптимума гомеостаза которого находится в условиях более холодного бореального климата.","Иванов В. П., Марченко С. И., Нартов Д. И., Балухта Л. П. РАДИАЛЬНЫЙ ПРИРОСТ СОСНЫ ОБЫКНОВЕННОЙ (PINUS SYLVESTRIS L.) ПРИ ИНГИБИРОВАНИИ // Известия ВУЗов. Лесной журнал. 2021. №1 (379). URL: https://cyberleninka.ru/article/n/radialnyy-prirost-sosny-obyknovennoy-pinus-sylvestris-l-pri-ingibirovanii (дата обращения: 12.02.2025).","Иванов В.П., Марченко С.И., Нартов Д.И., & Балухта Л.П. (2021). РАДИАЛЬНЫЙ ПРИРОСТ СОСНЫ ОБЫКНОВЕННОЙ (PINUS SYLVESTRIS L.) ПРИ ИНГИБИРОВАНИИ. Известия высших учебных заведений. Лесной журнал,  (1 (379)), 69-81.",https://cyberleninka.ru/article/n/radialnyy-prirost-sosny-obyknovennoy-pinus-sylvestris-l-pri-ingibirovanii
ОЦЕНКА ВЛИЯНИЯ УПРАВЛЯЕМЫХ ЛЕСОВ НА БАЛАНС УГЛЕКИСЛОГО ГАЗА В АТМОСФЕРЕ ЗЕМЛИ,Булаткин Геннадий Александрович,Жизнь Земли,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","парижское соглашение по климату, парниковые газы, баланс углекислого газа в атмосфере, управляемые леса, трансгенные деревья, косвенные затраты технической энергии, дополнительная энергия, возобновляемые источники энергии, плантационное лесоводство","pinus sylvestris l, populus tremula l","В модельных экспериментах с сосной (Pinus sylvestris L.), природной формой и генно-модифицированным клоном осины обыкновенной (Populus tremula L.) выявлена большая роль в балансе СО2 косвенных затрат технической энергии. При выращивании трансгенного клона осины с внесением азотных удобрений сток С-СО2 был на 17,7 % больше, чем у природного аналога. Косвенные затраты технической энергии составляют 85 % от общих энергозатрат. Эмиссия оксида углерода в атмосферу от косвенных вложений технической энергии составила 3,4 т/га и оценивается в 1,4 % от величины стока СО2 с хозяйственно ценной древесиной. Разработана новая трёхступенчатая методика оценки влияния леса на баланс СО2 в атмосфере Земли. Конечная величина стока СО2 из атмосферы при выращивании лесов зависит от способа использования древесины.",Булаткин Геннадий Александрович ОЦЕНКА ВЛИЯНИЯ УПРАВЛЯЕМЫХ ЛЕСОВ НА БАЛАНС УГЛЕКИСЛОГО ГАЗА В АТМОСФЕРЕ ЗЕМЛИ // Жизнь Земли. 2021. №1. URL: https://cyberleninka.ru/article/n/otsenka-vliyaniya-upravlyaemyh-lesov-na-balans-uglekislogo-gaza-v-atmosfere-zemli (дата обращения: 12.02.2025).,"Булаткин Геннадий Александрович (2021). ОЦЕНКА ВЛИЯНИЯ УПРАВЛЯЕМЫХ ЛЕСОВ НА БАЛАНС УГЛЕКИСЛОГО ГАЗА В АТМОСФЕРЕ ЗЕМЛИ. Жизнь Земли, 43 (1), 54-66.",https://cyberleninka.ru/article/n/otsenka-vliyaniya-upravlyaemyh-lesov-na-balans-uglekislogo-gaza-v-atmosfere-zemli
ЗАПАСЫ УГЛЕРОДА В СОСНЯКАХ И ЕЛЬНИКАХ ЛЕНИГРАДСКОЙ ОБЛАСТИ,"Грязькин А.В., Беляева Н.В., Кази И.А., Го Лубинь, Тун Чэн",The Scientific Heritage,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","лесные экосистемы, фитомасса, накопление углерода, сосняки и ельники.","forest ecosystems, phytomass, carbon storage, pine and spruce forests.","Накопление фитомассы в лесных экосистемах происходит непрерывно, и накапливается с увеличением возраста основного компонента экосистемы – древостоя. При этом динамика накопления органического вещества во многом определяются условиями произрастания – типом леса и биологическими особенностями лесообразующих пород. Установлено, что в лесном фонде Ленинградской области преобладают сосняки и ельники черничного типа леса. Потенциальная продуктивность еловых фитоценозов по сравнению с сосновыми, значительно выше. Средневзвешенная по типам леса фитомасса в ельнике, составляет 255.6 т/га, а в сосняке – всего 185.1 т/га. Различия по общей фитомассе сосняков и ельников составляют 28 %. Основная доля фитомассы аккумулируется в стволах – от 40 до 75%. В подросте и в подлеске содержится до 9,3 т/га фитомассы, а в самых нижних ярусах фитоценозов – до 8 т/га фитомассы. В лесной подстилке как в сосняках, так и в ельниках в среднем на 1 га накапливается около 49 т/га органического вещества, или 18 % от запасов всего фитоценоза. Для перевода органического вещества в углерод было использовано соотношение 2:1. Запасы углерода в сосняках составляют 92,6 т/га, а в ельниках – 127,8 т/га. По сравнению с сосняками, ельники аккумулируют углерода больше.","Грязькин А. В., Беляева Н. В., Кази И. А., Го Лубинь, Тун Чэн ЗАПАСЫ УГЛЕРОДА В СОСНЯКАХ И ЕЛЬНИКАХ ЛЕНИГРАДСКОЙ ОБЛАСТИ // The Scientific Heritage. 2021. №64-2. URL: https://cyberleninka.ru/article/n/zapasy-ugleroda-v-sosnyakah-i-elnikah-lenigradskoy-oblasti (дата обращения: 12.02.2025).","Грязькин А.В., Беляева Н.В., Кази И.А., Го Лубинь, & Тун Чэн (2021). ЗАПАСЫ УГЛЕРОДА В СОСНЯКАХ И ЕЛЬНИКАХ ЛЕНИГРАДСКОЙ ОБЛАСТИ. The Scientific Heritage,  (64-2), 3-6. doi: 10.24412/9215-0365-2021-64-2-3-6",https://cyberleninka.ru/article/n/zapasy-ugleroda-v-sosnyakah-i-elnikah-lenigradskoy-oblasti
НАПРАВЛЕНИЯ АДАПТАЦИИ СЕЛЬСКОГО ХОЗЯЙСТВА К ПОСЛЕДСТВИЯМ ГЛОБАЛЬНЫХ КЛИМАТИЧЕСКИХ ИЗМЕНЕНИЙ,Галкин Денис Геннадьевич,Вестник Российского экономического университета им. Г. В. Плеханова,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","климат, продовольственная безопасность, устойчивость, инновации, сельское хозяйство, органическое земледелие, мониторинг",,"Цель статьи заключается в разработке рекомендаций по обеспечению устойчивости развития сельского хозяйства на уровне национальной экономики в условиях меняющегося климата. Развитие сельского хозяйства в рамках традиционного подхода рассматривается в двух аспектах: сектор, подверженный влиянию глобального изменения климата; сектор, способствующий изменению климата за счет эмиссии парниковых газов. Автором обосновано, что с учетом существующих тенденций наиболее значимыми для России являются научные рекомендации, направленные на адаптацию сельского хозяйства к климатическим изменениям. На основе представленных концепций выделены основные направления адаптации: создание новшеств, связанных с адаптацией к последствиям изменения климата; совершенствование системы агрострахования; использование методов органического производства продовольствия; мониторинг и оценка адаптации сельского хозяйства к климатическим изменениям; стратегическое планирование устойчивого развития и размещение агропромышленного производства. Представленные направления целесообразно реализовывать в том числе на основе принципов комплексности, стратегической направленности и научности обеспечения сельскохозяйственного производства. Рассмотренные направления способствуют стабилизации уровня основных показателей анализируемого сектора в долгосрочной перспективе.",Галкин Денис Геннадьевич НАПРАВЛЕНИЯ АДАПТАЦИИ СЕЛЬСКОГО ХОЗЯЙСТВА К ПОСЛЕДСТВИЯМ ГЛОБАЛЬНЫХ КЛИМАТИЧЕСКИХ ИЗМЕНЕНИЙ // Вестник РЭА им. Г. В. Плеханова. 2021. №2 (116). URL: https://cyberleninka.ru/article/n/napravleniya-adaptatsii-selskogo-hozyaystva-k-posledstviyam-globalnyh-klimaticheskih-izmeneniy (дата обращения: 12.02.2025).,"Галкин Денис Геннадьевич (2021). НАПРАВЛЕНИЯ АДАПТАЦИИ СЕЛЬСКОГО ХОЗЯЙСТВА К ПОСЛЕДСТВИЯМ ГЛОБАЛЬНЫХ КЛИМАТИЧЕСКИХ ИЗМЕНЕНИЙ. Вестник Российского экономического университета им. Г. В. Плеханова, 18 (2 (116)), 13-20.",https://cyberleninka.ru/article/n/napravleniya-adaptatsii-selskogo-hozyaystva-k-posledstviyam-globalnyh-klimaticheskih-izmeneniy
"MISCANTHUS SACCHARIFLORUS В СИБИРИ: ПАРАМЕТРЫ ПРОДУКЦИОННОГО ПРОЦЕССА, ДИНАМИКА БИОФИЛЬНЫХ ЭЛЕМЕНТОВ","Капустянчик С.Ю., Данилова А.А., Лихенко И.Е.",Сельскохозяйственная биология,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","энергетические растения, сорт сорановский, надземная биомасса, подземная биомасса, вынос элементов питания, накопление углерода в почве",miscanthus sacchariflorus,"В мире энергетические культуры возделывают для замены ископаемых ресурсов и сокращения выбросов парниковых газов. Одного из перспективных представителей таких культур - мискантус ( Miscanthus spp.) широко культивируют преимущественно в странах с гидротермическими условиями, оптимальными для этого растения. В России проблема выращивания мискантуса в целях получения биомассы остается слабо изученной. В настоящей работе мы оценили возможность культивирования мискантуса для получения биомассы в континентальных условиях Сибири. Исследования провели на территории научно-экспериментальной базы СибНИИРС - филиал ИЦиГ СО РАН (Новосибирская область, Центральная лесостепь Новосибирского Приобья, 54°53'13,5""N, 82°59'36,7""E). Параметры продукционного процесса изучили у Miscanthus sac-chariflorus сорта Сорановский (Государственный реестр селекционных достижений, патент № 6931 от 06.06.2013) в условиях агро-серой почвы. В период формирования многолетних посадок (1-4 года) мискантуса запас надземной биомассы достиг 12±1, подземной - 17±1 т/га. Эти показатели близки к средним характерным для этого вида в мире. Общий вынос NPK всей надземной биомассой (стебли + листья) составил соответственно 51, 6 и 49 кг/га, вынос с урожаем только стеблей - 23, 3 и 26 кг/га. При этом запас NPK в подземной биомассе составил соответственно 130, 10 и 126 кг/га. Следовательно, причин для истощения в почве запасов биофильных элементов при произрастании мискантуса в условиях опыта в течение 4 лет не обнаружено. Установлено наличие объективных предпосылок для закрепления углерода атмосферы во фракциях органического вещества агро-серой почвы: за первые 2 года вегетации мискантуса в мобильных фракциях органического вещества накопилось не менее 300 кг/га углерода; повышение отношения С/N в подземной биомассе мискантуса до 74 (в исходной почве - 20) сопровождалось существенным снижением скорости минерализации вновь поступающих растительных остатков. Параметры продукционного процесса M. sacchariflorus сорта Сорановский в условиях агро-серой почвы в Центральной лесостепи Приобья соответствовали присущим виду M. sacchariflorus , культивируемому в других регионах мира на разных типах почв. Сделан вывод, что выращивание указанной культуры в целях получения биомассы в условиях Сибири может быть обоснованным с экологической, агротехнической и экономической точек зрения.","Капустянчик С. Ю., Данилова А. А., Лихенко И. Е. MISCANTHUS SACCHARIFLORUS В СИБИРИ: ПАРАМЕТРЫ ПРОДУКЦИОННОГО ПРОЦЕССА, ДИНАМИКА БИОФИЛЬНЫХ ЭЛЕМЕНТОВ // С.-х. биол., Сельхозбиология, S-h biol, Sel-hoz biol, Sel\u0027skokhozyaistvennaya biologiya, Agricultural Biology. 2021. №1. URL: https://cyberleninka.ru/article/n/miscanthus-sacchariflorus-v-sibiri-parametry-produktsionnogo-protsessa-dinamika-biofilnyh-elementov (дата обращения: 12.02.2025).","Капустянчик С.Ю., Данилова А.А., & Лихенко И.Е. (2021). MISCANTHUS SACCHARIFLORUS В СИБИРИ: ПАРАМЕТРЫ ПРОДУКЦИОННОГО ПРОЦЕССА, ДИНАМИКА БИОФИЛЬНЫХ ЭЛЕМЕНТОВ. Сельскохозяйственная биология, 56 (1), 121-134.",https://cyberleninka.ru/article/n/miscanthus-sacchariflorus-v-sibiri-parametry-produktsionnogo-protsessa-dinamika-biofilnyh-elementov
АГРОЛАНДШАФТНАЯ СИСТЕМА ЗЕМЛЕДЕЛИЯ КАК ФУНДАМЕНТАЛЬНАЯ ТЕХНОЛОГИЧЕСКАЯ ПРОГРАММА БОРЬБЫ С ОПУСТЫНИВАНИЕМ ЗЕМЕЛЬ,"Б.И. Кочуров, В.А. Лобковский",Проблемы региональной экологии,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","агроландшафтная система земледелия, опустынивание земель, климатические изменения, сельскохозяйственное производство, адаптация, сбалансированность","agro-landscape farming system, desertification of lands, climate change, agricultural production, adaptation, balance","Цель работы — оценить эффективность разработки и внедрения агроландшафтной системы земледелия для борьбы с опустыниванием земель на примере Саратовской области Поволжья. Авторы рассматривают данную систему земледелия как фундаментальную технологическую программу (проект), направленную на борьбу с опустыниванием земель, реализация которой уже привела к ощутимым положительным результатам по сдерживанию и смягчению процессов опустынивания земель и повышению продуктивности сельскохозяйственного производства. Концепция этой программы исходит из того, что адаптация сельского хозяйства к глобальным изменениям природы и общества должна строиться на основе учета структуры и функционирования природных ландшафтов и их природно-ресурсного потенциала, сбалансированности природного и социально-экономического метаболизма, интеграции и гармонизации антропогенных потоков вещества и энергии с природным круговоротом, инноваций в биотехнологиях и селекции. Важным шагом в этом направлении является переосмысление целей и задач территориального планирования и развития, где основным принципом выступает сотворчество природных и социально-экономических систем, иными словами, по правилу «постоянное развитие при ограниченных природных ресурсах». Последнее правило потребует соответствующего нормативно-законодательного закрепления и проведения ряда фундаментальных научно-исследовательских работ.","Б И. Кочуров, В А. Лобковский АГРОЛАНДШАФТНАЯ СИСТЕМА ЗЕМЛЕДЕЛИЯ КАК ФУНДАМЕНТАЛЬНАЯ ТЕХНОЛОГИЧЕСКАЯ ПРОГРАММА БОРЬБЫ С ОПУСТЫНИВАНИЕМ ЗЕМЕЛЬ // Проблемы региональной экологии. 2021. №2. URL: https://cyberleninka.ru/article/n/agrolandshaftnaya-sistema-zemledeliya-kak-fundamentalnaya-tehnologicheskaya-programma-borby-s-opustynivaniem-zemel (дата обращения: 12.02.2025).","Б.И. Кочуров, & В.А. Лобковский (2021). АГРОЛАНДШАФТНАЯ СИСТЕМА ЗЕМЛЕДЕЛИЯ КАК ФУНДАМЕНТАЛЬНАЯ ТЕХНОЛОГИЧЕСКАЯ ПРОГРАММА БОРЬБЫ С ОПУСТЫНИВАНИЕМ ЗЕМЕЛЬ. Проблемы региональной экологии,  (2), 44-51. doi: 10.24412/1728-323X-2021-2-44-51",https://cyberleninka.ru/article/n/agrolandshaftnaya-sistema-zemledeliya-kak-fundamentalnaya-tehnologicheskaya-programma-borby-s-opustynivaniem-zemel
ОЦЕНКА ВОЗМОЖНЫХ РИСКОВ ОТ ВКЛЮЧЕНИЯ РЕЗЕРВНЫХ ЛЕСОВ В НАЦИОНАЛЬНУЮ ОТЧЕТНОСТЬ ПО РАМОЧНОЙ КОНВЕНЦИИ ООН ОБ ИЗМЕНЕНИИ КЛИМАТА,"Филипчук А.Н., Малышева Н.В., Золина Т.А., Югов А.Н., Миронов Р.Ю.",Лесохозяйственная информация,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","кадастр парниковых газов, резервные леса, биомасса, запас углерода, годичная абсорбция углерода, нетто-поглощение углерода биомассой лесов",,"Дана оценка рисков включения резервных лесов в состав управляемых лесных земель для составления Национального доклада Российской Федерации о кадастре антропогенных выбросов из источников и абсорбции поглотителями парниковых газов, не регулируемых Монреальским протоколом. Рассмотрены принципы и критерии выделения управляемых лесов, которые применяются при подготовке национальных кадастров парниковых газов (ПГ) в разных странах мира и России. Приведена многолетняя динамика запасов, абсорбции, потерь и баланса углерода в биомассе резервных лесов страны. Выполнена сравнительная оценка ежегодных потерь углерода в биомассе резервных лесов, вызванных гибелью от пожаров, с потерями в защитных и эксплуатационных лесах. Подтверждено расчетами, что при современном уровне пожарных эмиссий углерода и отсутствии потерь от заготовки древесины включение резервных лесов в Национальный кадастр ПГ увеличит оценку запаса углерода в биомассе лесов страны на 17%, годичную абсорбцию - на 13%, а общую национальную оценку нетто-поглощения углерода биомассой лесов - на 13%.","Филипчук А. Н., Малышева Н. В., Золина Т. А., Югов А. Н., Миронов Р. Ю. ОЦЕНКА ВОЗМОЖНЫХ РИСКОВ ОТ ВКЛЮЧЕНИЯ РЕЗЕРВНЫХ ЛЕСОВ В НАЦИОНАЛЬНУЮ ОТЧЕТНОСТЬ ПО РАМОЧНОЙ КОНВЕНЦИИ ООН ОБ ИЗМЕНЕНИИ КЛИМАТА // Лесохозяйственная информация. 2021. №2. URL: https://cyberleninka.ru/article/n/otsenka-vozmozhnyh-riskov-ot-vklyucheniya-rezervnyh-lesov-v-natsionalnuyu-otchetnost-po-ramochnoy-konventsii-oon-ob-izmenenii (дата обращения: 13.02.2025).","Филипчук А.Н., Малышева Н.В., Золина Т.А., Югов А.Н., & Миронов Р.Ю. (2021). ОЦЕНКА ВОЗМОЖНЫХ РИСКОВ ОТ ВКЛЮЧЕНИЯ РЕЗЕРВНЫХ ЛЕСОВ В НАЦИОНАЛЬНУЮ ОТЧЕТНОСТЬ ПО РАМОЧНОЙ КОНВЕНЦИИ ООН ОБ ИЗМЕНЕНИИ КЛИМАТА. Лесохозяйственная информация,  (2), 90-105.",https://cyberleninka.ru/article/n/otsenka-vozmozhnyh-riskov-ot-vklyucheniya-rezervnyh-lesov-v-natsionalnuyu-otchetnost-po-ramochnoy-konventsii-oon-ob-izmenenii
ОЦЕНКА СОВРЕМЕННЫХ КЛИМАТИЧЕСКИХ ВЫЗОВОВ УСТОЙЧИВОМУ ЗЕМЛЕДЕЛЬЧЕСКОМУ ИСПОЛЬЗОВАНИЮ СЕЛЬСКОХОЗЯЙСТВЕННЫХ УГОДИЙ СТЕПНОЙ ЗОНЫ РФ,Ю.А. Гулянов,Степи Северной Евразии: материалы IХ международного симпозиума,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","климатические вызовы, устойчивое землепользование, урожайность зерна, региональные особенности, адаптация агротехнологий","climate challenges, sustainable land use, grain yield, regional characteristics, adaptation of agricultural technologies","В регионах степной зоны европейской России отмечается значительное варьирование урожайности зерна яровой пшеницы. Меняющиеся метеорологические условия, характеризующиеся скудностью и крайней переменчивостью выпадения атмосферных осадков, стали одной из главных причин её нестабильности. Наибольшее усиление рисков устойчивого земледельческого использования сельскохозяйственных угодий отмечается в Оренбургской и Волгоградской области. При общей тенденции в климатических изменениях, территориальной и агроландшафтной близости анализируемых степных регионов, общей «коллективной» корреляции между ними по атмосферным осадкам и урожайности зерна не выявлено. Это указывает на наличие и других региональных особенностей, которые необходимо учитывать при адаптации зональных агротехнологий к условиям меняющегося климата.",Ю А. Гулянов ОЦЕНКА СОВРЕМЕННЫХ КЛИМАТИЧЕСКИХ ВЫЗОВОВ УСТОЙЧИВОМУ ЗЕМЛЕДЕЛЬЧЕСКОМУ ИСПОЛЬЗОВАНИЮ СЕЛЬСКОХОЗЯЙСТВЕННЫХ УГОДИЙ СТЕПНОЙ ЗОНЫ РФ // Степи Северной Евразии: материалы IХ международного симпозиума. 2021. №. URL: https://cyberleninka.ru/article/n/otsenka-sovremennyh-klimaticheskih-vyzovov-ustoychivomu-zemledelcheskomu-ispolzovaniyu-selskohozyaystvennyh-ugodiy-stepnoy-zony-rf (дата обращения: 13.02.2025).,"Ю.А. Гулянов (2021). ОЦЕНКА СОВРЕМЕННЫХ КЛИМАТИЧЕСКИХ ВЫЗОВОВ УСТОЙЧИВОМУ ЗЕМЛЕДЕЛЬЧЕСКОМУ ИСПОЛЬЗОВАНИЮ СЕЛЬСКОХОЗЯЙСТВЕННЫХ УГОДИЙ СТЕПНОЙ ЗОНЫ РФ. Степи Северной Евразии: материалы IХ международного симпозиума, 9 , 223-229. doi: 10.24412/cl-36359-2021-223-229",https://cyberleninka.ru/article/n/otsenka-sovremennyh-klimaticheskih-vyzovov-ustoychivomu-zemledelcheskomu-ispolzovaniyu-selskohozyaystvennyh-ugodiy-stepnoy-zony-rf
ПРОГНОЗИРОВАНИЕ УРОЖАЙНОСТИ ЗЕРНОВЫХ КУЛЬТУР В ОРЕНБУРГСКОЙ ОБЛАСТИ В УСЛОВИЯХ ИЗМЕНЕНИЯ КЛИМАТА,"И.А. Романенко, Н.Е. Евдокимова",Степи Северной Евразии: материалы IХ международного симпозиума,2021,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","моделирование, урожайность, зерновые культуры, сценарный анализ, климатические изменения","modeling, productivity, grain crops, scenario analysis, climate change","Глобальное изменение климата вызывает необходимость повышать точность прогнозов воздействия изменения климата на урожайность сельскохозяйственных культур и связанную с этим продовольственную безопасность, а также оценивать потенциал для адаптации.","И А. Романенко, Н Е. Евдокимова ПРОГНОЗИРОВАНИЕ УРОЖАЙНОСТИ ЗЕРНОВЫХ КУЛЬТУР В ОРЕНБУРГСКОЙ ОБЛАСТИ В УСЛОВИЯХ ИЗМЕНЕНИЯ КЛИМАТА // Степи Северной Евразии: материалы IХ международного симпозиума. 2021. №. URL: https://cyberleninka.ru/article/n/prognozirovanie-urozhaynosti-zernovyh-kultur-v-orenburgskoy-oblasti-v-usloviyah-izmeneniya-klimata (дата обращения: 13.02.2025).","И.А. Романенко, & Н.Е. Евдокимова (2021). ПРОГНОЗИРОВАНИЕ УРОЖАЙНОСТИ ЗЕРНОВЫХ КУЛЬТУР В ОРЕНБУРГСКОЙ ОБЛАСТИ В УСЛОВИЯХ ИЗМЕНЕНИЯ КЛИМАТА. Степи Северной Евразии: материалы IХ международного симпозиума, 9 , 669-677. doi: 10.24412/cl-36359-2021-669-677",https://cyberleninka.ru/article/n/prognozirovanie-urozhaynosti-zernovyh-kultur-v-orenburgskoy-oblasti-v-usloviyah-izmeneniya-klimata
