Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
РЕГИОНАЛЬНЫЕ ИЗМЕНЕНИЯ КЛИМАТА И ТЕХНОЛОГИЯ ВЫРАЩИВАНИЯ КУКУРУЗЫ НА ЗЕРНО НА ЮЖНОМ УРАЛЕ,"Панфилов А. Э., Овчинников П. Ю.",Земледелие,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","кукуруза (zea mais l.), технология, почвенно-климатические зоны, сумма активных температур, осадки, урожайность зерна, динамика, варьирование",,"Исследования проведены с целью анализа многолетних тенденций изменения климата и варьированияпогодныхусловий Южного Урала для оценки их влияния на выбор гибридов, основные элементы технологии возделывания и продуктивность кукурузы на зерно. Выполнен анализ варьирования метеоусловий по данным метеостанций Шатрово и Курган (северная и южная лесостепная зоны) Курганской области и метеостанции села Бреды (степная зона) Челябинской области за период с 1940 по 2020 гг. Исходные данные по урожайности и уборочной влажности зерна кукурузы получены в экологическом испытании гибридов в 1984-2020 гг. По результатам множественного регрессионного анализа в условиях Южного Урала урожайность кукурузы обусловлена взаимодействием сумм активных температур выше+10 °С и осадков за май-август. Многолетние изменения величин этих показателей проявляются в виде ежегодного прироста суммы температур выше + 10 °С в северной лесостепной в среднем на 0,87 °С, в южной лесостепной - на 0,90 °С, в степной зоне - на 1,13 °С, суммы осадков - соответственно на 0,16, 0,18 и 0,21 мм. Следствие выявленных тенденций - увеличение урожайности зерна в среднем на 0,02 т/га и снижение его уборочной влажности на 0,03 % в год. Статистическая недоказанность линейных трендов сумм активных температур, осадков, урожайности и влажности зерна позволяет заключить, что для всей территории региона остаются актуальными прежние технологические рекомендации. Выявленные тенденции подлежат периодическому уточнению с учетом дальнейшего развития динамики климатических изменений.","Панфилов А. Э., Овчинников П. Ю. РЕГИОНАЛЬНЫЕ ИЗМЕНЕНИЯ КЛИМАТА И ТЕХНОЛОГИЯ ВЫРАЩИВАНИЯ КУКУРУЗЫ НА ЗЕРНО НА ЮЖНОМ УРАЛЕ // Земледелие. 2022. №1. URL: https://cyberleninka.ru/article/n/regionalnye-izmeneniya-klimata-i-tehnologiya-vyraschivaniya-kukuruzy-na-zerno-na-yuzhnom-urale (дата обращения: 12.02.2025).","Панфилов А. Э., & Овчинников П. Ю. (2022). РЕГИОНАЛЬНЫЕ ИЗМЕНЕНИЯ КЛИМАТА И ТЕХНОЛОГИЯ ВЫРАЩИВАНИЯ КУКУРУЗЫ НА ЗЕРНО НА ЮЖНОМ УРАЛЕ. Земледелие,  (1), 30-34. doi: 10.24412/0044-3913-2022-1-30-34",https://cyberleninka.ru/article/n/regionalnye-izmeneniya-klimata-i-tehnologiya-vyraschivaniya-kukuruzy-na-zerno-na-yuzhnom-urale
МИРОВАЯ КЛИМАТИЧЕСКАЯ ПОВЕСТКА. ПОЧВОЗАЩИТНОЕ РЕСУРСОСБЕРЕГАЮЩЕЕ (УГЛЕРОДНОЕ) ЗЕМЛЕДЕЛИЕ КАК СТАНДАРТ МЕЖНАЦИОНАЛЬНЫХ И НАЦИОНАЛЬНЫХ СТРАТЕГИЙ ПО СОХРАНЕНИЮ ПОЧВ И АГРАРНЫХ КАРБОНОВЫХ РЫНКОВ,"Беляев В.И., Варлагин А.В., Дридигер В.К., Курганова И.Н., Орлова Л.В., Орлов С.В., Попов А.И., Романовская А.А., Тойгильдин А.Л., Троц Н.М., Фомин А.А., Хомяков Д.М.",International agricultural journal,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","климатическая повестка, почва, карбоновый рынок, экосистема, продовольственная безопасность","climate agenda, soil, carbon market, ecosystem, food security","В ближайшие десятилетия климатическая повестка будет одной из определяющих для политического, экономического и социального взаимодействия как внутри стран, так и для международного сотрудничества. Климатическая повестка предусматривает снижение темпов глобального потепления и сокращение социального, экономического и экологического ущерба. Основной целью климатических стратегий стран является снижение выбросов парниковых газов и увеличение накопления углерода, которое достигается через восстановление биосферы планеты. Важнейшим компонентом биосферы являются почвы, обеспечивающие продовольственную безопасность человечества и предоставляющие регуляторные экосистемные услуги, в том числе связывание атмосферного углерода и вклад в регулирование климата на глобальном и региональном уровнях. Почвы представляют собой национальное богатство и залог благополучия сегодняшнего и будущих поколений. Почвенный слой восстанавливается крайне медленно, и в этой связи сегодня необходимо на государственном уровне поднять статус данного природного достояния и разработать дорожную карту по сохранению и восстановлению здоровья почв.","Беляев В. И., Варлагин А. В., Дридигер В. К., Курганова И. Н., Орлова Л. В., Орлов С. В., Попов А. И., Романовская А. А., Тойгильдин А. Л., Троц Н. М., Фомин А. А., Хомяков Д. М. МИРОВАЯ КЛИМАТИЧЕСКАЯ ПОВЕСТКА. ПОЧВОЗАЩИТНОЕ РЕСУРСОСБЕРЕГАЮЩЕЕ (УГЛЕРОДНОЕ) ЗЕМЛЕДЕЛИЕ КАК СТАНДАРТ МЕЖНАЦИОНАЛЬНЫХ И НАЦИОНАЛЬНЫХ СТРАТЕГИЙ ПО СОХРАНЕНИЮ ПОЧВ И АГРАРНЫХ КАРБОНОВЫХ РЫНКОВ // IACJ. 2022. №1. URL: https://cyberleninka.ru/article/n/mirovaya-klimaticheskaya-povestka-pochvozaschitnoe-resursosberegayuschee-uglerodnoe-zemledelie-kak-standart-mezhnatsionalnyh-i (дата обращения: 12.02.2025).","Беляев В.И., Варлагин А.В., Дридигер В.К., Курганова И.Н., Орлова Л.В., Орлов С.В., Попов А.И., Романовская А.А., Тойгильдин А.Л., Троц Н.М., Фомин А.А., & Хомяков Д.М. (2022). МИРОВАЯ КЛИМАТИЧЕСКАЯ ПОВЕСТКА. ПОЧВОЗАЩИТНОЕ РЕСУРСОСБЕРЕГАЮЩЕЕ (УГЛЕРОДНОЕ) ЗЕМЛЕДЕЛИЕ КАК СТАНДАРТ МЕЖНАЦИОНАЛЬНЫХ И НАЦИОНАЛЬНЫХ СТРАТЕГИЙ ПО СОХРАНЕНИЮ ПОЧВ И АГРАРНЫХ КАРБОНОВЫХ РЫНКОВ. International agricultural journal,  (1), 421-441.",https://cyberleninka.ru/article/n/mirovaya-klimaticheskaya-povestka-pochvozaschitnoe-resursosberegayuschee-uglerodnoe-zemledelie-kak-standart-mezhnatsionalnyh-i
РЕСУРСНЫЙ ПОТЕНЦИАЛ ЛЕСНЫХ ПОЛОС АГРОЛАНДШАФТОВ СТЕПНОГО ПРИДОНЬЯ,"Самсонова Ирина Дмитриевна, Сидаренко Пётр Васильевич",Известия Оренбургского государственного аграрного университета,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","лесные полосы, медовая продуктивность, ресурсный потенциал, агроландшафты, продуцирование кислорода, депонирование углерода",,"Цель исследования - оценить медовую продуктивность и ресурсный потенциал лесных полос агроландшафтов в условиях степного Придонья. Объектами исследования явились лесные полосы на территории Ростовской области различного возраста, плотной и ажурной конструкции, чистые и смешанные, с различным участием Robinia pseudoacacia в составе древостоя. С учётом площадей робиниевых насаждений на землях сельскохозяйственного назначения и возраста проведена оценка запасов углерода и продуцирования кислорода. Основной медоносной породой лесных полос является Robinia pseudoacacia с площадью посадки 78,2 % (175355 га) от общей площади защитных насаждений. Максимальной медовой продуктивностью отличаются чистые (612,0 кг/га) и смешанные лесные полосы с участием Robinia pseudoacacia от 60 до 80 % (335,0 - 494,5 кг/га) в составе с Fraxinus lanceolata и Acer negundo, Armeniaca vulgaris, плотной конструкции в подлеске с Lonicera tatarica и Caragana arborescens. Наибольший фактический ресурсный потенциал для медосбора можно получить с робинии псевдоакации 62241 т - 98 % от общего потенциала, которая представлена средневозрастными древостоями и составляет 96 % по площади от всех лесных полос. Наибольшие значения фиксации углерода и продуцирование кислорода робиниевыми древостоями наблюдаются в средневозрастных (5634 тыс. т и 15437 тыс. т) древостоях. Роль всей системы в повышении медоносности ландшафта и формировании кормового конвейера для пчелиных и энтомофагов, а также в увеличении экологической функции, могла быть больше при закладке и реконструкции перестойных защитных лесных полос с использованием первоклассных медоносных древесных и кустарниковых пород.","Самсонова Ирина Дмитриевна, Сидаренко Пётр Васильевич РЕСУРСНЫЙ ПОТЕНЦИАЛ ЛЕСНЫХ ПОЛОС АГРОЛАНДШАФТОВ СТЕПНОГО ПРИДОНЬЯ // Известия ОГАУ. 2022. №1 (93). URL: https://cyberleninka.ru/article/n/resursnyy-potentsial-lesnyh-polos-agrolandshaftov-stepnogo-pridonya (дата обращения: 12.02.2025).","Самсонова Ирина Дмитриевна, & Сидаренко Пётр Васильевич (2022). РЕСУРСНЫЙ ПОТЕНЦИАЛ ЛЕСНЫХ ПОЛОС АГРОЛАНДШАФТОВ СТЕПНОГО ПРИДОНЬЯ. Известия Оренбургского государственного аграрного университета,  (1 (93)), 59-65.",https://cyberleninka.ru/article/n/resursnyy-potentsial-lesnyh-polos-agrolandshaftov-stepnogo-pridonya
Баланс co2 при возделывании сахарной свёклы в российской Федерации (обзор)s,"О.А. Минакова, И.В. Черепухина, П.А. Косякин",Сахар,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","углекислый газ, эмиссия, углерод, сахарная свёкла, растительные остатки, солома, навоз, гумификация, минерализация.","carbon dioxide, emission, carbon, sugar beet, plant residues, straw, manure, humification, mineralization.","Проблема повышения выделения парниковых газов, включая CO2, приводящего к негативным изменениям климата, является результатом деятельности человека, в том числе в сельском хозяйстве. Возделывание сахарной свёклы в ЦЧР способствуют формированию отрицательного баланса углекислого газа, это свидетельствует об отчуждении некоторого количества CO2 из атмосферы и подтверждает, что свекловодство не является загрязнителем окружающей среды выбросами CO2 и по многим параметрам соответствует требованиям карбонового земледелия. Предупреждение дегумификации чернозёмов, внесение рациональных доз удобрений, ослабление минерализации органических удобрений, заделка пожнивных и корневых остатков способствует снижению эмиссии углекислого газа из почв свекловичных севооборотов.","О А. Минакова, И В. Черепухина, П А. Косякин Баланс co2 при возделывании сахарной свёклы в российской Федерации (обзор)s // Сахар. 2022. №3. URL: https://cyberleninka.ru/article/n/balans-co2-pri-vozdelyvanii-saharnoy-svyokly-v-rossiyskoy-federatsii-obzor-s (дата обращения: 12.02.2025).","О.А. Минакова, И.В. Черепухина, & П.А. Косякин (2022). Баланс co2 при возделывании сахарной свёклы в российской Федерации (обзор)s. Сахар,  (3), 32-37. doi: 10.24412/2413-5518-2022-3-32-37",https://cyberleninka.ru/article/n/balans-co2-pri-vozdelyvanii-saharnoy-svyokly-v-rossiyskoy-federatsii-obzor-s
ПРОЦЕССЫ ПОЧВООБРАЗОВАНИЯ ПРИ ГЛОБАЛЬНОМ ИЗМЕНЕНИИ КЛИМАТА И МЕРЫ ПО УСТОЙЧИВОМУ РАЗВИТИЮ РАСТЕНИЕВОДСТВА В КАЗАХСТАНЕ,Рамазанова Р.Х.,Почвоведение и агрохимия,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","изменение климата, карта, плодородие",,"В статье изложен краткий анализ научной литературы по влиянию последствий изменения климата на почвенныи покров. Приведены результаты исследовании Казахского НИИ почвоведения и агрохимии имени У.У. Успанова по вопросам изучения процессов трансформации почв в результате воздеиствия климатических изменении, проявляющихся в процессах опустынивания, деиствия.",Рамазанова Р. Х. ПРОЦЕССЫ ПОЧВООБРАЗОВАНИЯ ПРИ ГЛОБАЛЬНОМ ИЗМЕНЕНИИ КЛИМАТА И МЕРЫ ПО УСТОЙЧИВОМУ РАЗВИТИЮ РАСТЕНИЕВОДСТВА В КАЗАХСТАНЕ // Почвоведение и агрохимия. 2022. №1. URL: https://cyberleninka.ru/article/n/protsessy-pochvoobrazovaniya-pri-globalnom-izmenenii-klimata-i-mery-po-ustoychivomu-razvitiyu-rastenievodstva-v-kazahstane (дата обращения: 12.02.2025).,"Рамазанова Р.Х. (2022). ПРОЦЕССЫ ПОЧВООБРАЗОВАНИЯ ПРИ ГЛОБАЛЬНОМ ИЗМЕНЕНИИ КЛИМАТА И МЕРЫ ПО УСТОЙЧИВОМУ РАЗВИТИЮ РАСТЕНИЕВОДСТВА В КАЗАХСТАНЕ. Почвоведение и агрохимия,  (1), 69-77.",https://cyberleninka.ru/article/n/protsessy-pochvoobrazovaniya-pri-globalnom-izmenenii-klimata-i-mery-po-ustoychivomu-razvitiyu-rastenievodstva-v-kazahstane
ИЗМЕНЕНИЕ КЛИМАТА И ЕГО ВЛИЯНИЕ НА АДАПТАЦИЮ И ВНУТРИВИДОВУЮ ИЗМЕНЧИВОСТЬ ХВОЙНЫХ ПОРОД ЕВРОПЕЙСКОГО СЕВЕРА РОССИИ,"Прожерина Н.А., Наквасина Е.Н.",Известия высших учебных заведений. Лесной журнал,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","изменение климата, хвойные породы, экологические факторы, фенотипическая пластичность, внутривидовая изменчивость, географические происхождения, европейский север россии",,"Современные изменения климата влияют на леса и требуют разработки особой стратегии управления лесным хозяйством. Цель обзора - анализ влияния наблюдаемого и прогнозируемого изменения климата на адаптационную реакцию древесных пород с учетом их внутривидовой дифференциации для определения направлений исследований и выработки корректив ведения лесного хозяйства на европейском севере страны. Показано, что долгосрочные отклики в лесных экосистемах связаны не только с термическими сдвигами, но и со сменой режимов увлажнения, инсоляции, распространением патогенов и др. изменения в лесных экосистемах могут сопровождаться физиологическими и генетическими мутациями у всех видов и быть растянуты по времени на несколько поколений. в связи с генетическими мутациями виды должны пройти «эволюционную адаптацию». При устойчивом потеплении и смене режима влажности воздуха и почв может повышаться продуктивность лесов за счет изменения продолжительности вегетационного периода и сроков вегетации, усиления фотосинтетической активности, с другой стороны - вероятно снижение производительности в результате уменьшения уровня осадков и возникновения засухи. Прогнозируются постепенные климатические изменения, и на обширной территории россии в различных с точки зрения географии регионах степень проявления этих изменений будет неодинакова. У лесообразующих древесных пород проявятся краткосрочные отклики, связанные с географическим положением популяции и климатическими условиями, в которых сформировались данные растения за время стабильного климатического периода после расселения в голоцене. в то же время наследственно закрепленные показатели роста и развития откликнутся на смену климатических параметров, что будет определяться географическим положением лесообразующих пород и их популяционными особенностями. дифференцированный отклик древесных пород необходимо учитывать при планировании лесохозяйственных мероприятий, адаптируя их к возможным климатическим изменениям.","Прожерина Н. А., Наквасина Е. Н. ИЗМЕНЕНИЕ КЛИМАТА И ЕГО ВЛИЯНИЕ НА АДАПТАЦИЮ И ВНУТРИВИДОВУЮ ИЗМЕНЧИВОСТЬ ХВОЙНЫХ ПОРОД ЕВРОПЕЙСКОГО СЕВЕРА РОССИИ // Известия ВУЗов. Лесной журнал. 2022. №2. URL: https://cyberleninka.ru/article/n/izmenenie-klimata-i-ego-vliyanie-na-adaptatsiyu-i-vnutrividovuyu-izmenchivost-hvoynyh-porod-evropeyskogo-severa-rossii (дата обращения: 12.02.2025).","Прожерина Н.А., & Наквасина Е.Н. (2022). ИЗМЕНЕНИЕ КЛИМАТА И ЕГО ВЛИЯНИЕ НА АДАПТАЦИЮ И ВНУТРИВИДОВУЮ ИЗМЕНЧИВОСТЬ ХВОЙНЫХ ПОРОД ЕВРОПЕЙСКОГО СЕВЕРА РОССИИ. Известия высших учебных заведений. Лесной журнал,  (2), 9-25.",https://cyberleninka.ru/article/n/izmenenie-klimata-i-ego-vliyanie-na-adaptatsiyu-i-vnutrividovuyu-izmenchivost-hvoynyh-porod-evropeyskogo-severa-rossii
ОПЫТ ВОЗДЕЛЫВАНИЯ IPOMOEABATATAS (L.) LAM. В УСЛОВИЯХ ОГРАНИЧЕННЫХ ТЕПЛОВЫХ РЕСУРСОВ,"Зорин Денис Александрович, Федоров Александр Владимирович",Пермский аграрный вестник,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","батат, интродукция, урожайность, продуктивность, мелкоделяночный опыт, сумма активных температур, сумма эффективных температур",,"Одним из важных вопросов растениеводства в условиях глобального потепления климата является интродукция овощных растений. Перспективной для интродукции в условиях климатических изменений овощной культурой является батат ( Ipomoea batatas (L.) Lam.). Анализ температурных данных по Ижевской метеостанции показал устойчивый рост среднегодовой и средней температуры за апрель-сентябрь, что является существенным фактором для возделывания теплолюбивых растений, таких как батат - в Среднем Предуралье. Целью наших исследований являлось изучение роста, развития и продуктивности батата в коллекции Отдела интродукции и акклиматизации УдмФИЦ УрО РАН. В качестве объекта исследований выступал образец батата Любительский. Исследования по изучению влияния температур на продуктивность батата проводились в течение ряда лет на территории Удмуртской Республики в двух агроклиматических районах. Доказана возможность культивирования батата с целью получения товарных клубней в условиях ограниченных тепловых ресурсов. Выявлена тесная связь продуктивности с суммой активных и эффективных температур. Наиболее сильная зависимость выявлена от суммы эффективных температур выше 15 °С (коэффициент корреляции 0,93).","Зорин Денис Александрович, Федоров Александр Владимирович ОПЫТ ВОЗДЕЛЫВАНИЯ IPOMOEABATATAS (L.) LAM. В УСЛОВИЯХ ОГРАНИЧЕННЫХ ТЕПЛОВЫХ РЕСУРСОВ // Пермский аграрный вестник. 2022. №1 (37). URL: https://cyberleninka.ru/article/n/opyt-vozdelyvaniya-ipomoeabatatas-l-lam-v-usloviyah-ogranichennyh-teplovyh-resursov (дата обращения: 12.02.2025).","Зорин Денис Александрович, & Федоров Александр Владимирович (2022). ОПЫТ ВОЗДЕЛЫВАНИЯ IPOMOEABATATAS (L.) LAM. В УСЛОВИЯХ ОГРАНИЧЕННЫХ ТЕПЛОВЫХ РЕСУРСОВ. Пермский аграрный вестник,  (1 (37)), 31-38.",https://cyberleninka.ru/article/n/opyt-vozdelyvaniya-ipomoeabatatas-l-lam-v-usloviyah-ogranichennyh-teplovyh-resursov
ВРЕДИТЕЛИ МАЛИНЫ В УСЛОВИЯХ НЕЧЕРНОЗЕМНОЙ ЗОНЫ РОССИИ,"Николаева Зоя Викторовна, Крюкова Анна Владимировна, Касаткина Юлия Дмитриевна",Вестник Алтайского государственного аграрного университета,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","малина, малинный жук, малинно-земляничный долгоносик, структура комплекса, вредоносность",,"Широко распространённая в промышленном и частном садоводстве культура малина в отдельные годы значительно повреждается фитофагами. Климатические изменения и хозяйственные трансформации последних лет привели к обогащению группы вредителей за счет редких видов, прежде не отмеченных на малине в районе исследований. Цель и задачи работы - уточнение структуры комплекса и особенностей развития вредителей малины в современных условиях для корректировки сроков применения инсектицидов против доминирующих фитофагов. Исследования проведены с 2013 по 2021 гг. в условиях Псковской и Тверской областей на шести сортах малины в течение всех фенопериодов вегетации культуры. Использованы стандартные методические рекомендации по определению и учету численности вредителей, оценке частоты встречаемости. За период наблюдений в агроценозах малины обнаружено десять видов вредителей из отряда насекомых. Малинная побеговая галлица, стеклянница малинная и ежевичная златка отмечены впервые в качестве вредителей малины в садах Псковской и Тверской областей. В последнее десятилетие прослеживается тенденция увеличения плотности популяций скрытоживущих вредителей. В промышленных посадках традиционно доминируют малинный жук и малинно-земляничный долгоносик. Поврежденность малины этими фитофагами в годы исследований превышала ЭПВ. Слабо повреждались сорта позднего срока созревания: Кардинал и Патриция. Для доминирующих фитофагов уточнены особенности биоэкологии. Доказано совпадение сроков развития обоих вредителей в период дополнительного питания и начала яйцекладки в фенофазу бутонизации малины. Этот период определен как оптимальный для применения инсектицидов против малинного жука и малинно-земляничного долгоносика.","Николаева Зоя Викторовна, Крюкова Анна Владимировна, Касаткина Юлия Дмитриевна ВРЕДИТЕЛИ МАЛИНЫ В УСЛОВИЯХ НЕЧЕРНОЗЕМНОЙ ЗОНЫ РОССИИ // Вестник АГАУ. 2022. №2 (208). URL: https://cyberleninka.ru/article/n/vrediteli-maliny-v-usloviyah-nechernozemnoy-zony-rossii (дата обращения: 12.02.2025).","Николаева Зоя Викторовна, Крюкова Анна Владимировна, & Касаткина Юлия Дмитриевна (2022). ВРЕДИТЕЛИ МАЛИНЫ В УСЛОВИЯХ НЕЧЕРНОЗЕМНОЙ ЗОНЫ РОССИИ. Вестник Алтайского государственного аграрного университета,  (2 (208)), 17-22.",https://cyberleninka.ru/article/n/vrediteli-maliny-v-usloviyah-nechernozemnoy-zony-rossii
ЭКОЛОГО-ЭКОНОМИЧЕСКАЯ ЭФФЕКТИВНОСТЬ ПРИМЕНЕНИЯ БИОЛОГИЧЕСКИХ СРЕДСТВ ЗАЩИТЫ В ЦЕПОЧКЕ ПОСТАВОК ПРОДУКЦИИ РАСТЕНИЕВОДСТВА,"Сергиенко О.И., Кипрушкина Е.И., Миниахметова А.В., Румянцева О.Н., Василенок В.Л.",Научный журнал НИУ ИТМО. Серия «Экономика и экологический менеджмент»,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","цепочка поставок, оценка жизненного цикла, углеродный след, технологии послеуборочной обработки, картофель, нитраты, пищевая ценность, экономические потери, экономические результаты",,"Экологизация растениеводства и технологий послеуборочного хранения растительной продукции актуальна с точки зрения реализации принципов устойчивого развития, поскольку одновременно с производством высококачественного продовольствия приводит к снижению экологического воздействия, в том числе к климатическим изменениям. В статье рассматривается использование биопрепаратов в цепочке поставок картофеля, включая сбор урожая, технологии сельскохозяйственного производства, транспортировку и длительное хранение. Целью исследования являлась оценка снижения углеродного следа цепочки поставок картофеля с применением биологических средств защиты, а также определение экономических результатов по сравнению с традиционной технологией выращивания. На примере традиционного для Северо-Запада России картофеля сорта Невский показано, что после биологической обработки урожайность повышается на 17%, массовая доля сухого вещества увеличивается в среднем на 3,5%, снижается содержание нитратов, потери при хранении, что обеспечивает пищевую безопасность картофеля, приводит к снижению углеродного следа и подтвержадет необходимость применения биологических средств защиты растительного сырья.","Сергиенко О. И., Кипрушкина Е. И., Миниахметова А. В., Румянцева О. Н., Василенок В. Л. ЭКОЛОГО-ЭКОНОМИЧЕСКАЯ ЭФФЕКТИВНОСТЬ ПРИМЕНЕНИЯ БИОЛОГИЧЕСКИХ СРЕДСТВ ЗАЩИТЫ В ЦЕПОЧКЕ ПОСТАВОК ПРОДУКЦИИ РАСТЕНИЕВОДСТВА // Экономика и экологический менеджмент. 2022. №2. URL: https://cyberleninka.ru/article/n/ekologo-ekonomicheskaya-effektivnost-primeneniya-biologicheskih-sredstv-zaschity-v-tsepochke-postavok-produktsii-rastenievodstva (дата обращения: 13.02.2025).","Сергиенко О.И., Кипрушкина Е.И., Миниахметова А.В., Румянцева О.Н., & Василенок В.Л. (2022). ЭКОЛОГО-ЭКОНОМИЧЕСКАЯ ЭФФЕКТИВНОСТЬ ПРИМЕНЕНИЯ БИОЛОГИЧЕСКИХ СРЕДСТВ ЗАЩИТЫ В ЦЕПОЧКЕ ПОСТАВОК ПРОДУКЦИИ РАСТЕНИЕВОДСТВА. Научный журнал НИУ ИТМО. Серия «Экономика и экологический менеджмент»,  (2), 173-185.",https://cyberleninka.ru/article/n/ekologo-ekonomicheskaya-effektivnost-primeneniya-biologicheskih-sredstv-zaschity-v-tsepochke-postavok-produktsii-rastenievodstva
ЛЕСНЫЕ КЛИМАТИЧЕСКИЕ ПРОЕКТЫ: ВОЗМОЖНОСТИ И ПРОБЛЕМЫ РЕАЛИЗАЦИИ ESG-ПОДХОДА. ЧАСТЬ 1,"Фоменко Г. А., Романовская А. А., Фоменко М. А., Лошадкин К. А., Климов Е. В., Липка О. Н., Коротков В. Н., Алдошина А. С.",Проблемы региональной экологии,2022,"Сельское хозяйство, лесное хозяйство, рыбное хозяйство","лесоклиматические проекты, esg-инвестиции, митигационный эффект, экологические выгоды, социальные выгоды, управленческие выгоды, полная экономическая ценность, экосистемные услуги, устойчивое развитие",,"В статье раскрываются проблемы и методы оценки лесных климатических проектов по лесовосстановлению и охране лесов от пожаров, финансируемых ОК РУСАЛ, с выявлением максимально широкого спектра получаемых выгод (митигационных и сопутствующих), для подтверждения их соответствия принципам ESG-инвестирования (Environmental, Social and Corporate Governance - экологическое, социальное и корпоративное управление). В основу анализа проектов заложен подход природо-обусловленных решений (англ. Nature-based solutions) в управлении лесопользованием. Оценка выполнялась на основе концепции полной экономической ценности в соответствии со стандартизированными принципами и методами природно-экономического и экосистемного учета. Цель исследования заключалась в оценке результатов конкретных мероприятий по лесовосстановлению и авиалесоохране с точки зрения достижения митигационных эффектов и в более широком плане ESG-подходов и снижения соответствующих рисков, для определения дальнейших шагов по повышению результативности лесоклиматической деятельности и увеличению поглощающей функции экосистем в целом. В результате исследования подтверждены методологическая возможность и наличие данных для оценки (в физических и стоимостных показателях) лесных климатических проектов и обозначены основные пути и проблемы реализации ESG-подхода к оценке и планированию таких проектов, с акцентом на выгодах заинтересованных сторон. Сформированы рекомендации по планированию, осуществлению и оценке лесных климатических проектов, рассматриваемых в качестве результативных природных решений в соответствии с принципами ответственного инвестирования. Определено, что эффективность мероприятий определяется предварительной проработкой намечаемых действий и прогнозированием, с точки зрения неснижения потоков экосистемных услуг на территории реализации климатического проекта. Отмечена необходимость организации мониторинга климатических проектов, с интеграцией оценочных данных в систему статистического наблюдения для дальнейшего подтверждения достигнутых результатов на национальном уровне.","Фоменко Г. А., Романовская А. А., Фоменко М. А., Лошадкин К. А., Климов Е. В., Липка О. Н., Коротков В. Н., Алдошина А. С. ЛЕСНЫЕ КЛИМАТИЧЕСКИЕ ПРОЕКТЫ: ВОЗМОЖНОСТИ И ПРОБЛЕМЫ РЕАЛИЗАЦИИ ESG-ПОДХОДА. ЧАСТЬ 1 // Проблемы региональной экологии. 2022. №2. URL: https://cyberleninka.ru/article/n/lesnye-klimaticheskie-proekty-vozmozhnosti-i-problemy-realizatsii-esg-podhoda-chast-1 (дата обращения: 13.02.2025).","Фоменко Г. А., Романовская А. А., Фоменко М. А., Лошадкин К. А., Климов Е. В., Липка О. Н., Коротков В. Н., & Алдошина А. С. (2022). ЛЕСНЫЕ КЛИМАТИЧЕСКИЕ ПРОЕКТЫ: ВОЗМОЖНОСТИ И ПРОБЛЕМЫ РЕАЛИЗАЦИИ ESG-ПОДХОДА. ЧАСТЬ 1. Проблемы региональной экологии,  (2), 91-106. doi: 10.24412/1728-323X-2022-2-91-106",https://cyberleninka.ru/article/n/lesnye-klimaticheskie-proekty-vozmozhnosti-i-problemy-realizatsii-esg-podhoda-chast-1
