Title,Russian Keywords,Annotation,Link
"['моделирование', 'ареал', 'анализ', 'вклад', 'фактор', 'климатический', 'ниша']","['геоинформационный', 'система', 'метод', 'максимальный', 'энтропия', 'булавоусый', 'чешуекрылый', 'подходящий', 'местообитание']","['метод', 'геоинформационный', 'моделирование', 'уточнить', 'граница', 'ареал', 'бабочка', 'черный', 'аполлон', 'мнемозина', 'занести', 'красный', 'книга', 'определить', 'степень', 'территория', 'входящий', 'ареал', 'подходить', 'обитание', 'вид', 'климатический', 'параметр', 'данные', 'точка', 'наблюдение', 'отлов', 'получить', 'российский', 'музей', 'центр', 'биоразнообразие', 'институт', 'экологический', 'проблема', 'север', 'уральский', 'отделение', 'ран', 'публикация', 'баз', 'данные', 'глобальный', 'фонд', 'биоразнообразие', 'биоклиматический', 'параметр', 'открытый', 'баз', 'помощь', 'метод', 'максимальный', 'энтропия', 'выполнить', 'многомерный', 'анализ', 'климатический', 'ниша', 'выделить', 'фактор', 'оказывать', 'больший', 'влияние', 'современный', 'распространение', 'мнемозин', 'главный', 'климатический', 'фактор', 'влиять', 'распространение', 'весь', 'территория', 'ареал', 'вид', 'являться', 'следующий', 'фактор', 'среда', 'совокупность', 'годовой', 'сумма', 'осадки', 'положительный', 'зависимость', 'вклад', 'модель', 'минимальный', 'температура', 'холодный', 'месяц', 'отрицательный', 'зависимость', 'вклад', 'средний', 'годовой', 'температура', 'положительный', 'зависимость', 'вклад', 'это', 'следовать', 'учитывать', 'изучить', 'климатический', 'фактор', 'определять', 'ареал', 'вид', 'напрямую', 'кормовой', 'база', 'растение', 'разный', 'вид', 'род', 'необходимый', 'питание', 'олиготрофный', 'гусеница', 'мнемозин', 'провести', 'прогнозирование', 'возможный', 'изменение', 'ареал', 'разный', 'сценарий', 'изменение', 'климат', 'середина', 'второй', 'половина', 'век', 'согласно', 'получить', 'прогноз', 'территория', 'подходящий', 'местообитание', 'климатический', 'оптимум', 'течение', 'век', 'мочь', 'сместиться', 'северо', 'восток', 'относительно', 'современный', 'ареал', 'бабочка', 'это', 'ожидаться', 'увеличение', 'пригодный', 'площадь', 'территория', 'центральный', 'северо', 'западный', 'россия', 'уменьшение', 'некоторый', 'точка', 'современный', 'климатический', 'оптимум', 'центральный', 'южный', 'европа']",https://cyberleninka.ru/article/n/modelirovanie-areala-i-analiz-vklada-faktorov-v-klimaticheskuyu-nishu-parnassius-mnemosyne-l-1758-lepidoptera-papilionidae
"['карпофлор', 'микрофауна', 'отложение', 'высокогорный', 'озеро', 'юго', 'восточный', 'алтай', 'индикатор', 'климат', 'второй', 'половина', 'голоцен']","['голоцен', 'горный', 'алтай', 'климатостатиграфия', 'микрофауна', 'палеокарпология']","['приводиться', 'результат', 'палеонтологический', 'исследование', 'озерный', 'моренноподпрудный', 'отложение', 'высокогорный', 'пояс', 'горный', 'алтай', 'абсолютный', 'отметка', 'основание', 'изучение', 'видовой', 'состав', 'ископаемый', 'семя', 'моллюск', 'остракод', 'делаться', 'вывод', 'климатический', 'изменение', 'высокогорье', 'юго', 'восточный', 'алтай', 'второй', 'половина', 'голоцен']",https://cyberleninka.ru/article/n/karpoflora-i-mikrofauna-v-otlozheniyah-vysokogornyh-ozer-yugo-vostochnogo-altaya-indikatory-klimata-vtoroy-poloviny-golotsena
"['жизнедеятельность', 'животное', 'средний', 'широта', 'восток', 'русский', 'равнина', 'условие', 'погодный', 'климатический', 'аномалия']","['животное', 'фенологический', 'явление', 'климатический', 'аномалия', 'русский', 'равнина']","['устойчивый', 'изменение', 'климат', 'возрастать', 'риск', 'развитие', 'погодный', 'аномалия', 'участиться', 'засуха', 'лесной', 'пожар', 'сильный', 'мороз', 'влиять', 'обилие', 'разнообразие', 'животное', 'включая', 'охотничий', 'промысловый', 'вид', 'вредитель', 'сельскохозяйственный', 'культура', 'отклонение', 'срок', 'наступление', 'фаза', 'онтогенез', 'средний', 'многолетний', 'служить', 'чувствительный', 'индикатор', 'состояние', 'функционирование', 'экосистема', 'цель', 'выявление', 'особенность', 'отклик', 'биота', 'экстремальный', 'погодный', 'условие', 'исследовать', 'реакция', 'животное', 'восток', 'русский', 'равнина', 'кировский', 'обл', 'погодный', 'аномалия', 'холодный', 'зима', 'год', 'жаркий', 'год', 'год', 'данные', 'фенологический', 'год', 'фитосанитарный', 'год', 'мониторинг', 'вид', 'наблюдение', 'проводиться', 'территория', 'вятско', 'верхнекамский', 'участок', 'лесной', 'поволжье', 'предел', 'бореальный', 'экотон', 'характерный', 'увеличить', 'градиент', 'изменение', 'гидротермический', 'параметр', 'фенологический', 'мониторинг', 'осуществляться', 'общепринятый', 'методика', 'привлечение', 'постоянный', 'сеть', 'добровольный', 'фенокорреспондент', 'анализировать', 'дата', 'наступление', 'сезонный', 'фаза', 'развитие', 'окончание', 'зимний', 'диапауза', 'начало', 'яйцекладка', 'выплод', 'личинка', 'появление', 'имаго', 'насекомое', 'весенний', 'прилет', 'начало', 'гнездовый', 'цикл', 'осенний', 'отлет', 'птица', 'сбор', 'дополнительный', 'информация', 'состояние', 'биологический', 'объект', 'год', 'проводиться', 'метод', 'анкетирование', 'постоянный', 'фенолог', 'наблюдатель', 'географический', 'пункт', 'кировский', 'область', 'влияние', 'агроклиматический', 'условие', 'развитие', 'сельскохозяйственный', 'вредитель', 'исследовать', 'агроценоз', 'постоянный', 'контрольный', 'участок', 'стационар', 'куменский', 'районный', 'отдел', 'федеральный', 'фитосанитарный', 'служба', 'ежепентадный', 'обследование', 'течение', 'вегетационный', 'период', 'продолжительный', 'мороз', 'ниже', 'оказаться', 'пессимальный', 'сублетальный', 'разный', 'стадия', 'онтогенез', 'многий', 'насекомое', 'экстремальный', 'летний', 'жара', 'выше', 'засуха', 'пессимальный', 'сублетальный', 'яйцо', 'личинка', 'способствовать', 'ранний', 'выход', 'имаго', 'превышение', 'среднемесячный', 'температура', 'воздух', 'вызывать', 'опережение', 'средний', 'срок', 'регистрировать', 'показатель', 'апрель', 'беспозвоночный', 'микротермический', 'группа', 'начало', 'фенофаза', 'онтогенез', 'наступать', 'сут', 'ранний', 'прилет', 'птица', 'число', 'ближний', 'мигрант', 'наблюдаться', 'сут', 'ранний', 'средний', 'дата', 'май', 'срок', 'развитие', 'беспозвоночный', 'мезотермический', 'группа', 'сдвигаться', 'сут', 'сторона', 'ускорение', 'прилет', 'птица', 'группа', 'дальний', 'мигрант', 'отмечать', 'сут', 'ранний', 'средний', 'дата', 'превышение', 'сумма', 'эффективный', 'температура', 'вызывать', 'опережение', 'средний', 'срок', 'фенофаза', 'май', 'появление', 'имаго', 'оно', 'составить', 'сут', 'июнь', 'выплод', 'личинка', 'сут', 'июль', 'вылет', 'летний', 'поколение', 'имаго', 'вид', 'сут', 'снижение', 'негативный', 'воздействие', 'сельскохозяйственный', 'вредитель', 'зерновой', 'культура', 'аномальный', 'сезон', 'возможно', 'проведение', 'сев', 'яровой', 'ранний', 'сжатый', 'срок', 'сев', 'озимый', 'рожь', 'оптимально', 'поздний', 'срок', 'условие', 'средний', 'широта', 'европейский', 'восток', 'мороз', 'зима', 'продолжительный', 'жара', 'засуха', 'лето', 'находиться', 'предел', 'адаптационный', 'возможность', 'региональный', 'биота', 'влияние', 'вызывать', 'необратимый', 'последствие', 'живой', 'природа', 'частность', 'животное', 'включая', 'сельскохозяйственный', 'вредитель']",https://cyberleninka.ru/article/n/zhiznedeyatelnost-zhivotnyh-srednih-shirot-vostoka-russkoy-ravniny-v-usloviyah-pogodno-klimaticheskih-anomaliy
"['тропосферный', 'озон', 'влияние', 'ранний', 'этап', 'рост', 'развитие', 'сосна', 'разный', 'географический', 'происхождение']","['тропосферный', 'озон', 'сосна', 'ель', 'географический', 'происхождение', 'ростовый', 'процесс']","['возрастать', 'воздействие', 'человек', 'природа', 'привести', 'увеличение', 'содержание', 'атмосфера', 'земля', 'парниковый', 'газ', 'изменять', 'энергетический', 'баланс', 'экосистема', 'цель', 'данный', 'работа', 'исследовать', 'ранний', 'этап', 'развитие', 'реакция', 'сеянец', 'сосна', 'происхождение', 'разный', 'регион', 'европейский', 'часть', 'россия', 'воздействие', 'повышенный', 'концентрация', 'приземный', 'озон', 'эксперимент', 'проводить', 'течение', 'вегетационный', 'сезон', 'ботанический', 'сад', 'университет', 'куопио', 'финляндия', 'контрольный', 'площадь', 'открытый', 'фумигационный', 'площадка', 'концентрация', 'озон', 'превышать', 'естественный', 'исследование', 'показать', 'повышение', 'концентрация', 'озон', 'приземный', 'слой', 'атмосфера', 'вызывать', 'снижение', 'количество', 'прорасти', 'семя', 'сосна', 'обыкновенный', 'показатель', 'воздействие', 'озон', 'статистически', 'достоверно', 'изменяться', 'выявить', 'статистически', 'значимый', 'различие', 'длина', 'побег', 'сосна', 'разный', 'географический', 'происхождение', 'накопление', 'сухой', 'масса', 'хвоя', 'воздействие', 'озон', 'снижаться', 'наиболее', 'северный', 'популяция', 'сосна', 'статистически', 'значимый', 'изменение', 'накопление', 'биомасса', 'хвоя', 'корень', 'побег', 'происходить', 'отмечаться', 'тренд', 'увеличение', 'содержание', 'абсолютно', 'сухой', 'масса', 'исключение', 'северный', 'популяция', 'ель', 'сибирский', 'пинежский', 'район', 'архангельский', 'область', 'повышение', 'концентрация', 'озон', 'статистически', 'значимый', 'повилять', 'длина', 'хвоя', 'сосна', 'весь', 'изучить', 'географический', 'происхождение', 'подтверждать', 'сделать', 'ранее', 'вывод', 'стабильность', 'это', 'показатель', 'воздействие', 'воздушный', 'поллютант', 'установить', 'потомство', 'популяция', 'сосна', 'обыкновенный', 'чувствительный', 'воздействие', 'озон', 'потомство', 'популяция', 'данные', 'свидетельствовать', 'возрастать', 'концентрация', 'приземный', 'атмосферный', 'озон', 'мочь', 'нарушать', 'процесс', 'прорастание', 'семя', 'рост', 'сеянец', 'сосна', 'иметь', 'больший', 'негативный', 'последствие', 'лесовозобновление', 'будущее']",https://cyberleninka.ru/article/n/troposfernyy-ozon-i-ego-vliyanie-na-rannie-etapy-rosta-i-razvitiya-sosny-i-eli-raznogo-geograficheskogo-proishozhdeniya
"['срок', 'весенний', 'прилет', 'птица', 'воронежский', 'заповедник', 'фон', 'длительный', 'климатический', 'изменение']","['изменение', 'климат', 'срок', 'весенний', 'прилет', 'птица']","['изучать', 'влияние', 'изменение', 'климат', 'срок', 'прилет', 'вид', 'птица', 'воронежский', 'заповедник', 'географический', 'координата', 'северный', 'широта', 'восточный', 'долгота', 'период', 'существовать', 'достоверный', 'тренд', 'рост', 'температура', 'воздух', 'март', 'апрель', 'прилет', 'ближний', 'многий', 'дальний', 'мигрант', 'тесно', 'связать', 'состояние', 'погода', 'коэффициент', 'корреляция', 'средний', 'температура', 'март', 'дата', 'прилет', 'разный', 'вид', 'среднее', 'составлять', 'апрель', 'снижаться', 'достоверный', 'отрицательный', 'линейный', 'тренд', 'дата', 'прилет', 'обнаружить', 'девять', 'вид', 'средний', 'дата', 'весенний', 'прилет', 'сместиться', 'величина', 'день', 'остальной', 'вид', 'тренд', 'также', 'основный', 'отрицательный', 'статистически', 'недостоверный', 'изменение', 'весенний', 'температура', 'дата', 'прилет', 'происходить', 'фон', 'сильный', 'межгодовой', 'колебание', 'общий', 'направление', 'динамика', 'дата', 'весенний', 'прилет', 'являться', 'смещение', 'ранний', 'срок']",https://cyberleninka.ru/article/n/sroki-vesennego-prileta-ptits-v-voronezhskom-zapovednike-na-fone-dlitelnyh-klimaticheskih-izmeneniy
"['вопрос', 'структура', 'фауна', 'наземный', 'моллюск', 'заповедный', 'участок', 'ямский', 'степь', 'поздний', 'голоцен']","['наземный', 'моллюск', 'конхиологический', 'изменчивость', 'голоцен', 'ямский', 'степь', 'среднерусский', 'возвышенность']","['получить', 'данные', 'история', 'формирование', 'степной', 'малакофауна', 'заповедный', 'участок', 'ямский', 'степь', 'поздний', 'голоцен', 'который', 'свидетельствовать', 'снижение', 'видовой', 'разнообразие', 'моллюск', 'современный', 'эпоха', 'мочь', 'обусловить', 'изменение', 'климатический', 'биотический', 'фактор', 'также', 'фактор', 'антропогенный', 'происхождение', 'провести', 'анализ', 'внутрия', 'межпопуляционный', 'изменчивость', 'конхиологический', 'признак', 'ксерофильный', 'вид', 'современный', 'фауна', 'почвенный', 'горизонт', 'возраст', 'год', 'выявить', 'статистически', 'значимый', 'отличие', 'конхиологический', 'признак', 'ископаемый', 'группа', 'современный', 'популяция', 'назвать', 'вид', 'указывать', 'высокий', 'аридность', 'климат', 'суббореальный', 'период', 'голоцен', 'отметить', 'временной', 'стабильность', 'ряд', 'морфологический', 'признак', 'данные', 'моллюск', 'говорить', 'устойчивость', 'популяционный', 'генофонд', 'выявить', 'изоляция', 'генофонд', 'морфологический', 'форма', 'прошлое', 'настоящий', 'мочь', 'свидетельствовать', 'польза', 'видовой', 'статус']",https://cyberleninka.ru/article/n/k-voprosu-o-strukture-fauny-nazemnyh-mollyuskov-zapovednogo-uchastka-yamskaya-step-v-pozdnem-golotsene
"['влияние', 'сердцевинный', 'гнить', 'продукция', 'древостой', 'осина', 'разный', 'форма']","['протяженность', 'грубый', 'кора', 'сердцевинный', 'гниль', 'форма', 'осина', 'возраст', 'древостой', 'запас', 'фитомасса', 'древостой', 'депонировать', 'углерод']","['несмотря', 'богатый', 'разнообразный', 'исследовательский', 'материал', 'биология', 'экология', 'осина', 'вопрос', 'биологический', 'продуктивность', 'связь', 'биоморфологический', 'разнообразие', 'поражение', 'сердцевинный', 'гниль', 'уделяться', 'мало', 'внимание', 'цель', 'настоящий', 'работа', 'являться', 'изучение', 'продукция', 'древостой', 'разный', 'возраст', 'разный', 'морфологический', 'форма', 'осина', 'связь', 'поражение', 'ложный', 'осиновый', 'трутовик', 'задача', 'исследование', 'изучить', 'линейный', 'протяженность', 'грубый', 'кора', 'разный', 'форма', 'осина', 'выявить', 'связь', 'протяженность', 'грубый', 'кора', 'сердцевинный', 'гниль', 'выход', 'деловой', 'древесина', 'определить', 'запас', 'древесина', 'общий', 'фитомасса', 'депонировать', 'углерод', 'разный', 'форма', 'осина', 'связь', 'поражение', 'сердцевинный', 'гниль', 'исследовать', 'древостой', 'средний', 'линейный', 'протяженность', 'грубый', 'трещиноватый', 'кора', 'здоровый', 'поразить', 'сердцевинный', 'гниль', 'дерево', 'серокорый', 'осина', 'превышать', 'аналогичный', 'показатель', 'серо', 'зеленый', 'зеленокора', 'форма', 'средний', 'линейный', 'протяженность', 'грубый', 'кора', 'постепенно', 'увеличиваться', 'мера', 'повышение', 'возраст', 'древостой', 'расчетный', 'фактический', 'выход', 'деловой', 'древесина', 'иметь', 'тенденция', 'рост', 'серокора', 'зеленокорый', 'форма', 'это', 'весь', 'форма', 'осина', 'выход', 'деловой', 'древесина', 'мера', 'увеличение', 'протяженность', 'грубый', 'кора', 'оставаться', 'примерно', 'уровень', 'закономерность', 'наблюдаться', 'весь', 'класс', 'возраст', 'больший', 'расчетный', 'фактический', 'выход', 'деловой', 'древесина', 'отметить', 'зеленокорый', 'форма', 'осина', 'среднее', 'класс', 'возраст', 'соответственно', 'существенный', 'влияние', 'сердцевинный', 'гнить', 'общий', 'фитомасса', 'запас', 'депонировать', 'углерод', 'обследовать', 'древостой', 'осина', 'разный', 'форма', 'обнаружить', 'образ', 'линейный', 'протяженность', 'грубый', 'крупно', 'трещиноватый', 'кора', 'поразить', 'сердцевинный', 'гниль', 'дерево', 'весь', 'исследовать', 'форма', 'осина', 'большой', 'поразить', 'больший', 'протяженность', 'грубый', 'кора', 'отметить', 'серокорый', 'форма', 'малый', 'зеленокора', 'характерный', 'здоровый', 'поразить', 'гниль', 'дерево', 'мера', 'увеличение', 'возраст', 'древостой', 'протяженность', 'грубый', 'кора', 'расти', 'весь', 'форма', 'увеличение', 'протяженность', 'грубый', 'кора', 'отметить', 'повышение', 'линейный', 'протяженность', 'сердцевинный', 'гнить', 'весь', 'форма', 'поражение', 'древостой', 'осина', 'сердцевинный', 'гниль', 'приводить', 'заметный', 'снижение', 'выход', 'деловой', 'древесина', 'весь', 'форма', 'осина', 'малый', 'снижение', 'выход', 'деловой', 'древесина', 'отметить', 'зеленокорый', 'форма', 'осина', 'поражение', 'древостой', 'осина', 'сердцевинный', 'гниль', 'приводить', 'незначительный', 'снижение', 'общий', 'фитомасса', 'депонировать', 'углерод']",https://cyberleninka.ru/article/n/vliyanie-serdtsevinnoy-gnili-na-produktsiyu-drevostoev-osiny-raznyh-form
"['биоэкологический', 'мониторинг', 'сезонный', 'диамик', 'численность', 'иксодовый', 'клещ', 'род', 'различный', 'природный', 'климатический', 'зона', 'волгоградский', 'область']","['паразитология', 'иксодовый', 'клещ', 'нижний', 'поволжье']","['изучить', 'сезонный', 'динамика', 'численность', 'иксодовый', 'клещ', 'вид', 'различный', 'природный', 'климатический', 'зона', 'территория', 'волгоградский', 'область', 'исследование', 'провести', 'установить', 'численность', 'иксодовый', 'клещ', 'определяться', 'сезонный', 'изменение', 'численность', 'имаго', 'носить', 'двухвершинный', 'характер', 'весенний', 'осенний', 'период', 'выраженный', 'диапауза', 'характерный', 'зона', 'нижний', 'поволжье']",https://cyberleninka.ru/article/n/bioekologicheskiy-monitoring-sezonnoy-diamiki-chislennosti-iksodovyh-kleschey-roda-dermacentor-v-razlichnyh-prirodno-klimaticheskih
"['мелкий', 'млекопитающее', 'окрестность', 'город', 'тобольск']","['мелкий', 'млекопитающее', 'териология', 'население', 'численность', 'распределение', 'пространственный', 'организация', 'динамика', 'фаунистический', 'состав']","['проведение', 'сбор', 'мелкий', 'млекопитающее', 'основный', 'метод', 'определение', 'видовой', 'разнообразие', 'численность', 'распространение', 'данный', 'показатель', 'мочь', 'указывать', 'динамика', 'антропогенный', 'нагрузка', 'изменение', 'климатический', 'условие', 'исследовать', 'участок', 'вновь', 'возобновить', 'двадцатилетний', 'перерыв', 'исследование', 'население', 'мелкий', 'млекопитающее', 'окрестность', 'тобольск', 'позволять', 'отразить', 'изменение', 'лимитировать', 'население', 'мелкий', 'млекопитающее', 'фактор']",https://cyberleninka.ru/article/n/melkie-mlekopitayuschie-okrestnostey-goroda-tobolska
"['характер', 'пребывание', 'большой', 'белый', 'цапля', 'кургальский', 'полуостров', 'сопредельный', 'участок', 'восточный', 'часть', 'финский', 'залив', 'последний', 'десятилетие']","['больший', 'белый', 'цапля', 'биоразнообразие', 'динамика', 'ареал', 'динамика', 'орнитофауна', 'распространение', 'залет', 'климатический', 'изменение']","['статья', 'рассматриваться', 'динамика', 'пространственный', 'распределение', 'встреча', 'неразмножаться', 'больший', 'белый', 'цапля', 'восточный', 'часть', 'финский', 'залив', 'прилегать', 'район', 'восточный', 'балтика', 'северо', 'запад', 'россия', 'последний', 'десятилетие', 'отмечаться', 'экспоненциальный', 'рост', 'количество', 'встретить', 'регион', 'птица', 'последний', 'год', 'идти', 'синхронно', 'волна', 'экспансия', 'вид', 'страна', 'восточный', 'балтика', 'последний', 'год', 'западный', 'побережье', 'кургальский', 'полуостров', 'стать', 'место', 'постоянный', 'пребывание', 'птица', 'послегнездовый', 'период', 'позволять', 'изменить', 'статус', 'большой', 'белый', 'цапля', 'это', 'район', 'редкий', 'залетный', 'вид', 'немногочисленный', 'обычный', 'летующий', 'вид', 'приуроченность', 'подавлять', 'большинство', 'встреча', 'птица', 'это', 'вид', 'регион', 'кургальский', 'полуостров', 'объясняться', 'особенность', 'ландшафт', 'низкий', 'рекреационный', 'нагрузка', 'пролеганий', 'климатический', 'граница', 'это', 'оказывать', 'ключевой', 'влияние', 'распространение', 'целый', 'ряд', 'водоплавающий', 'птица', 'восточный', 'часть', 'финский', 'залив', 'библиогра', 'назва']",https://cyberleninka.ru/article/n/o-haraktere-prebyvaniya-bolshoy-beloy-tsapli-cosmerodius-albus-l-na-kurgalskom-poluostrove-i-sopredelnyh-uchastkah-vostochnoy-chasti
