Title,Russian Keywords,Annotation,Link,Title_found_phrases,Russian Keywords_found_phrases,Annotation_found_phrases
"['карпофлор', 'микрофауна', 'отложение', 'высокогорный', 'озеро', 'юго', 'восточный', 'алтай', 'индикатор', 'климат', 'второй', 'половина', 'голоцен']","['голоцен', 'горный', 'алтай', 'климатостатиграфия', 'микрофауна', 'палеокарпология']","['приводиться', 'результат', 'палеонтологический', 'исследование', 'озерный', 'моренноподпрудный', 'отложение', 'высокогорный', 'пояс', 'горный', 'алтай', 'абсолютный', 'отметка', 'основание', 'изучение', 'видовой', 'состав', 'ископаемый', 'семя', 'моллюск', 'остракод', 'делаться', 'вывод', 'климатический', 'изменение', 'высокогорье', 'юго', 'восточный', 'алтай', 'второй', 'половина', 'голоцен']",https://cyberleninka.ru/article/n/karpoflora-i-mikrofauna-v-otlozheniyah-vysokogornyh-ozer-yugo-vostochnogo-altaya-indikatory-klimata-vtoroy-poloviny-golotsena,,,климатический изменение
"['тропосферный', 'озон', 'влияние', 'ранний', 'этап', 'рост', 'развитие', 'сосна', 'разный', 'географический', 'происхождение']","['тропосферный', 'озон', 'сосна', 'ель', 'географический', 'происхождение', 'ростовый', 'процесс']","['возрастать', 'воздействие', 'человек', 'природа', 'привести', 'увеличение', 'содержание', 'атмосфера', 'земля', 'парниковый', 'газ', 'изменять', 'энергетический', 'баланс', 'экосистема', 'цель', 'данный', 'работа', 'исследовать', 'ранний', 'этап', 'развитие', 'реакция', 'сеянец', 'сосна', 'происхождение', 'разный', 'регион', 'европейский', 'часть', 'россия', 'воздействие', 'повышенный', 'концентрация', 'приземный', 'озон', 'эксперимент', 'проводить', 'течение', 'вегетационный', 'сезон', 'ботанический', 'сад', 'университет', 'куопио', 'финляндия', 'контрольный', 'площадь', 'открытый', 'фумигационный', 'площадка', 'концентрация', 'озон', 'превышать', 'естественный', 'исследование', 'показать', 'повышение', 'концентрация', 'озон', 'приземный', 'слой', 'атмосфера', 'вызывать', 'снижение', 'количество', 'прорасти', 'семя', 'сосна', 'обыкновенный', 'показатель', 'воздействие', 'озон', 'статистически', 'достоверно', 'изменяться', 'выявить', 'статистически', 'значимый', 'различие', 'длина', 'побег', 'сосна', 'разный', 'географический', 'происхождение', 'накопление', 'сухой', 'масса', 'хвоя', 'воздействие', 'озон', 'снижаться', 'наиболее', 'северный', 'популяция', 'сосна', 'статистически', 'значимый', 'изменение', 'накопление', 'биомасса', 'хвоя', 'корень', 'побег', 'происходить', 'отмечаться', 'тренд', 'увеличение', 'содержание', 'абсолютно', 'сухой', 'масса', 'исключение', 'северный', 'популяция', 'ель', 'сибирский', 'пинежский', 'район', 'архангельский', 'область', 'повышение', 'концентрация', 'озон', 'статистически', 'значимый', 'повилять', 'длина', 'хвоя', 'сосна', 'весь', 'изучить', 'географический', 'происхождение', 'подтверждать', 'сделать', 'ранее', 'вывод', 'стабильность', 'это', 'показатель', 'воздействие', 'воздушный', 'поллютант', 'установить', 'потомство', 'популяция', 'сосна', 'обыкновенный', 'чувствительный', 'воздействие', 'озон', 'потомство', 'популяция', 'данные', 'свидетельствовать', 'возрастать', 'концентрация', 'приземный', 'атмосферный', 'озон', 'мочь', 'нарушать', 'процесс', 'прорастание', 'семя', 'рост', 'сеянец', 'сосна', 'иметь', 'больший', 'негативный', 'последствие', 'лесовозобновление', 'будущее']",https://cyberleninka.ru/article/n/troposfernyy-ozon-i-ego-vliyanie-na-rannie-etapy-rosta-i-razvitiya-sosny-i-eli-raznogo-geograficheskogo-proishozhdeniya,,,парниковый газ
"['срок', 'весенний', 'прилет', 'птица', 'воронежский', 'заповедник', 'фон', 'длительный', 'климатический', 'изменение']","['изменение', 'климат', 'срок', 'весенний', 'прилет', 'птица']","['изучать', 'влияние', 'изменение', 'климат', 'срок', 'прилет', 'вид', 'птица', 'воронежский', 'заповедник', 'географический', 'координата', 'северный', 'широта', 'восточный', 'долгота', 'период', 'существовать', 'достоверный', 'тренд', 'рост', 'температура', 'воздух', 'март', 'апрель', 'прилет', 'ближний', 'многий', 'дальний', 'мигрант', 'тесно', 'связать', 'состояние', 'погода', 'коэффициент', 'корреляция', 'средний', 'температура', 'март', 'дата', 'прилет', 'разный', 'вид', 'среднее', 'составлять', 'апрель', 'снижаться', 'достоверный', 'отрицательный', 'линейный', 'тренд', 'дата', 'прилет', 'обнаружить', 'девять', 'вид', 'средний', 'дата', 'весенний', 'прилет', 'сместиться', 'величина', 'день', 'остальной', 'вид', 'тренд', 'также', 'основный', 'отрицательный', 'статистически', 'недостоверный', 'изменение', 'весенний', 'температура', 'дата', 'прилет', 'происходить', 'фон', 'сильный', 'межгодовой', 'колебание', 'общий', 'направление', 'динамика', 'дата', 'весенний', 'прилет', 'являться', 'смещение', 'ранний', 'срок']",https://cyberleninka.ru/article/n/sroki-vesennego-prileta-ptits-v-voronezhskom-zapovednike-na-fone-dlitelnyh-klimaticheskih-izmeneniy,климатический изменение,,
"['характер', 'пребывание', 'большой', 'белый', 'цапля', 'кургальский', 'полуостров', 'сопредельный', 'участок', 'восточный', 'часть', 'финский', 'залив', 'последний', 'десятилетие']","['больший', 'белый', 'цапля', 'биоразнообразие', 'динамика', 'ареал', 'динамика', 'орнитофауна', 'распространение', 'залет', 'климатический', 'изменение']","['статья', 'рассматриваться', 'динамика', 'пространственный', 'распределение', 'встреча', 'неразмножаться', 'больший', 'белый', 'цапля', 'восточный', 'часть', 'финский', 'залив', 'прилегать', 'район', 'восточный', 'балтика', 'северо', 'запад', 'россия', 'последний', 'десятилетие', 'отмечаться', 'экспоненциальный', 'рост', 'количество', 'встретить', 'регион', 'птица', 'последний', 'год', 'идти', 'синхронно', 'волна', 'экспансия', 'вид', 'страна', 'восточный', 'балтика', 'последний', 'год', 'западный', 'побережье', 'кургальский', 'полуостров', 'стать', 'место', 'постоянный', 'пребывание', 'птица', 'послегнездовый', 'период', 'позволять', 'изменить', 'статус', 'большой', 'белый', 'цапля', 'это', 'район', 'редкий', 'залетный', 'вид', 'немногочисленный', 'обычный', 'летующий', 'вид', 'приуроченность', 'подавлять', 'большинство', 'встреча', 'птица', 'это', 'вид', 'регион', 'кургальский', 'полуостров', 'объясняться', 'особенность', 'ландшафт', 'низкий', 'рекреационный', 'нагрузка', 'пролеганий', 'климатический', 'граница', 'это', 'оказывать', 'ключевой', 'влияние', 'распространение', 'целый', 'ряд', 'водоплавающий', 'птица', 'восточный', 'часть', 'финский', 'залив', 'библиогра', 'назва']",https://cyberleninka.ru/article/n/o-haraktere-prebyvaniya-bolshoy-beloy-tsapli-cosmerodius-albus-l-na-kurgalskom-poluostrove-i-sopredelnyh-uchastkah-vostochnoy-chasti,,климатический изменение,
"['критический', 'подход', 'флористический', 'анализ', 'пресноводный', 'водоросль', 'пример', 'флор', 'южный', 'таджикский', 'депрессия']","['флора', 'пресноводный', 'водоросль', 'статистический', 'метод', 'южный', 'таджикистан']","['провести', 'анализ', 'подход', 'выделение', 'головной', 'часть', 'таксономический', 'спектр', 'флор', 'водоросль', 'пример', 'разделить', 'высотность', 'местообитание', 'полный', 'список', 'вид', 'водоем', 'южный', 'таджикский', 'депрессия', 'составлять', 'вид', 'разновидность', 'форма', 'отдел', 'статистически', 'достоверный', 'оказаться', 'результат', 'получить', 'таксон', 'весь', 'уровень', 'метод', 'стандартный', 'отклонение', 'выделение', 'таксон', 'уровень', 'отдел', 'класс', 'порядок', 'выделение', 'метод', 'адекватный', 'маловидовой', 'сообщество', 'установить', 'видовой', 'богатство', 'уменьшаться', 'возрастание', 'высотность', 'местообитание', 'внутривидовой', 'полиморфизм', 'наоборот', 'увеличиваться', 'присутствие', 'цианобактерия', 'флор', 'снижаться', 'высота', 'происходить', 'также', 'обогащение', 'сообщество', 'харовый', 'диатомовый', 'водоросль', 'наряду', 'увеличение', 'индекс', 'полиморфизм', 'свидетельствовать', 'больший', 'адаптационный', 'способность', 'харовый', 'диатомовый', 'условие', 'климатический', 'изменение']",https://cyberleninka.ru/article/n/kriticheskiy-podhod-k-floristicheskomu-analizu-u-presnovodnyh-vodorosley-na-primere-flory-yuzhno-tadzhikskoy-depressii,,,климатический изменение
"['особенность', 'кариотип', 'восточноазиатский', 'корейский', 'мышь', 'национальный', 'парк', 'алханай', 'восточный', 'забайкалье']","['восточноазиатский', 'мышь', 'кариотип', 'хромосома', 'восточный', 'забайкалье']","['статья', 'приводиться', 'результат', 'исследование', 'кариотип', 'популяция', 'восточноазиатский', 'мышь', 'национальный', 'парк', 'алханай', 'восточный', 'забайкалье', 'установить', 'популяция', 'восточноазиатский', 'мышь', 'парк', 'алханай', 'наряду', 'популяция', 'обитать', 'сретенский', 'балейский', 'борзинский', 'район', 'забайкальский', 'край', 'сохондинской', 'заповедник', 'север', 'витимский', 'плоскогорье', 'относиться', 'обширный', 'метапопуляция', 'восточный', 'забайкалье', 'который', 'характеризоваться', 'наличие', 'кариотип', 'макрой', 'микро', 'хромосома', 'разделить', 'значительный', 'географический', 'преграда', 'метапопуляция', 'восточноазиатский', 'мышь', 'южный', 'прибайкалье', 'восточный', 'забайкалье', 'обнаруживать', 'схожий', 'особенность', 'кариотип', 'сделать', 'предварительный', 'вывод', 'путь', 'расселение', 'особенность', 'процесс', 'дифференциация', 'популяция', 'сибирь', 'дальний', 'восток', 'предполагаться', 'прошлое', 'структура', 'популяция', 'обширный', 'ареал', 'сильно', 'дифференцировать', 'возможно', 'неоднократный', 'воздействие', 'климатический', 'изменение', 'географический', 'преграда', 'исторический', 'прошлое', 'значительно', 'повлиять', 'молекулярный', 'цитогенетический', 'хромосома', 'структура', 'метапопуляция', 'вид', 'особенно', 'сибирь']",https://cyberleninka.ru/article/n/osobennosti-kariotipa-vostochnoaziatskoy-koreyskoy-myshi-apodemus-peninsulae-natsionalnogo-parka-alhanay-vostochnoe-zabaykalie,,,климатический изменение
"['многолетний', 'динамика', 'численность', 'пять', 'массовый', 'вид', 'блоха', 'длиннохвостый', 'суслик', 'долина', 'река', 'карг', 'республика', 'тыва']","['блоха', 'длиннохвостый', 'суслик', 'динамика', 'численность', 'климат']","['проанализировать', 'динамика', 'численность', 'пять', 'массовый', 'вид', 'блоха', 'длиннохвостый', 'суслик', 'долина', 'карг', 'выявить', 'тесный', 'связь', 'динамик', 'индекс', 'обилие', 'блоха', 'климатический', 'изменение', 'период', 'пик', 'численность', 'гигрофильный', 'вид', 'приурочить', 'начало', 'скачкообразный', 'рост', 'численность', 'ксерофильный', 'вид', 'также', 'рост', 'миграционный', 'активность', 'весь', 'вид', 'наблюдаться', 'конец', 'максимум', 'наиболее', 'аридный', 'условие', 'предположительный', 'причина', 'рост', 'численность', 'называться', 'включение', 'размножение', 'блоха', 'выплод', 'текущий', 'год']",https://cyberleninka.ru/article/n/mnogoletnyaya-dinamika-chislennosti-pyati-massovyh-vidov-bloh-dlinnohvostogo-suslika-v-doline-reki-kargy-respublika-tyva,,,климатический изменение
"['динамика', 'ледник', 'многолетний', 'снежник', 'кузнецкий', 'алатау', 'столетие']","['динамика', 'ледник', 'климат', 'горный', 'область', 'мониторинг', 'климатический', 'изменение']","['статья', 'приводиться', 'оценка', 'современный', 'состояние', 'оледенение', 'кузнецкий', 'алатау', 'основа', 'метод', 'парный', 'фотография', 'непосредственный', 'измерение', 'показать', 'динамика', 'ледник', 'многолетний', 'снежник', 'верхний', 'граница', 'лес', 'последний', 'год', 'приводиться', 'классификация', 'ледник', 'кузнецкий', 'алатау', 'исходить', 'реакция', 'внутридесятилетний', 'климатический', 'ритм']",https://cyberleninka.ru/article/n/dinamika-lednikov-i-mnogoletnih-snezhnikov-kuznetskogo-alatau-v-xix-xxi-stoletiyah,,климатический изменение,
"['изменчивость', 'раковина', 'разновременный', 'популяция', 'разный', 'район', 'крым']","['конхиометрия', 'пигментация', 'изменчивость', 'популяция', 'крым']","['результат', 'исследование', 'изменчивость', 'раковина', 'разновременный', 'популяция', 'улитка', 'обыкновенный', 'античный', 'время', 'средневековье', 'современный', 'разный', 'район', 'крым', 'установить', 'статистически', 'значимый', 'связь', 'конхиометрический', 'характеристика', 'пигментация', 'раковина', 'время', 'существование', 'популяция', 'показать', 'трактовка', 'различие', 'древний', 'современный', 'раковина', 'результат', 'долгосрочный', 'климатический', 'изменение', 'являться', 'недостаточный']",https://cyberleninka.ru/article/n/izmenchivost-rakovin-helixalbescens-gastropoda-pulmonata-v-raznovremennyh-populyatsiyah-iz-raznyh-rayonov-kryma,,,климатический изменение
"['биологический', 'токсикологический', 'предиктор', 'климатический', 'изменение', 'антарктика']",[],[],https://cyberleninka.ru/article/n/o-biologicheskih-i-toksikologicheskih-prediktorah-klimaticheskih-izmeneniy-v-antarktike,климатический изменение,,
