Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Карпофлора и микрофауна в отложениях высокогорных озер Юго-Восточного Алтая — индикаторы климата второй половины голоцена,"Русанов Генадий Григорьевич, Тетерина Ирина Ивановна",Вестник Сибирского государственного индустриального университета,2015,Биологические науки,"голоцен, горный алтай, климатостатиграфия, микрофауна, палеокарпология","holocene, altai mountains, climatostratigraphy, microfossils, paleoecology","Приводятся результаты палеонтологических исследований озерных моренноподпрудных отложений высокогорного пояса Горного Алтая (абсолютная отметка более 2100 м). На основании изучения видового состава ископаемых семян, моллюсков и остракод делаются выводы о климатических изменениях в высокогорье Юго-Восточного Алтая во второй половине голоцена.","Русанов Генадий Григорьевич, Тетерина Ирина Ивановна Карпофлора и микрофауна в отложениях высокогорных озер Юго-Восточного Алтая — индикаторы климата второй половины голоцена // Вестник СибГИУ. 2015. №1 (11). URL: https://cyberleninka.ru/article/n/karpoflora-i-mikrofauna-v-otlozheniyah-vysokogornyh-ozer-yugo-vostochnogo-altaya-indikatory-klimata-vtoroy-poloviny-golotsena (дата обращения: 14.11.2024).","Русанов, Г. Г., & Тетерина, И. И. (2015). Карпофлора и микрофауна в отложениях высокогорных озер Юго-Восточного Алтая — индикаторы климата второй половины голоцена. Вестник Сибирского государственного индустриального университета,  (1 (11)), 76-80.",https://cyberleninka.ru/article/n/karpoflora-i-mikrofauna-v-otlozheniyah-vysokogornyh-ozer-yugo-vostochnogo-altaya-indikatory-klimata-vtoroy-poloviny-golotsena
Тропосферный озон и его влияние на ранние этапы роста и развития сосны и ели разного географического происхождения,Прожерина Н.А.,Известия высших учебных заведений. Лесной журнал,2015,Биологические науки,"тропосферный озон, сосна, ель, географическое происхождение, ростовые процессы",,"Все возрастающее воздействие человека на природу привело к увеличению содержания в атмосфере Земли парниковых газов, изменяющих энергетический баланс в экосистемах. Цель данной работы - исследовать на ранних этапах развития реакцию сеянцев сосны и ели происхождением из разных регионов европейской части России на воздействие повышенной концентрации приземного озона. Эксперимент проводили в течение двух вегетационных сезонов в ботаническом саду Университета г. Куопио (Финляндия) на 4 контрольных площадях и 4 открытых фумигационных площадках, где концентрация озона превышала естественную в 1,4 раза. Исследования показали, что повышение концентрации озона в приземном слое атмосферы вызывает снижение количества проросших семян у сосны обыкновенной, у ели этот показатель под воздействием озона статистически достоверно не изменялся. Были выявлены статистически значимые различия длины побегов у сосны и ели разного географического происхождения. Накопление сухой массы хвои под воздействием озона снижалось у наиболее северных популяций сосны. У ели статистически значимых изменений в накоплении биомассы хвои, корней и побегов не происходило, но отмечался тренд к увеличению содержания абсолютно сухой массы, за исключением северной популяции (ель сибирская) из Пинежского района Архангельской области. Повышение концентрации озона статистически значимо не повиляло на длину хвои как сосны, так и ели всех изученных нами географических происхождений, что подтверждает сделанный нами ранее вывод о стабильности этого показателя и при воздействии других воздушных поллютантов. Нами установлено, что потомства популяций сосны обыкновенной ( Pinus sylvestris L.) более чувствительны к воздействию озона, чем потомства популяций ели ( Picea spp.). Данные свидетельствуют о том, что возрастающая концентрация приземного атмосферного озона может нарушать процессы прорастания семян, рост сеянцев сосны и ели и иметь большие негативные последствия для лесовозобновления в будущем.",Прожерина Н. А. Тропосферный озон и его влияние на ранние этапы роста и развития сосны и ели разного географического происхождения // Известия ВУЗов. Лесной журнал. 2015. №3 (345). URL: https://cyberleninka.ru/article/n/troposfernyy-ozon-i-ego-vliyanie-na-rannie-etapy-rosta-i-razvitiya-sosny-i-eli-raznogo-geograficheskogo-proishozhdeniya (дата обращения: 14.11.2024).,"Прожерина, Н. А. (2015). Тропосферный озон и его влияние на ранние этапы роста и развития сосны и ели разного географического происхождения. Известия высших учебных заведений. Лесной журнал,  (3 (345)), 9-18.",https://cyberleninka.ru/article/n/troposfernyy-ozon-i-ego-vliyanie-na-rannie-etapy-rosta-i-razvitiya-sosny-i-eli-raznogo-geograficheskogo-proishozhdeniya
Сроки весеннего прилета птиц в Воронежском заповеднике на фоне длительных климатических изменений,Венгеров П.Д.,Региональные геосистемы,2015,Биологические науки,"изменения климата, сроки весеннего прилета птиц",,"Изучали влияние изменений климата на сроки прилета у 25 видов птиц в Воронежском заповеднике (географические координаты 50°21΄-52°02΄ северной широты и 39°21΄-39°47΄ восточной долготы) за период с 1936 по 2013 гг. Существует достоверный тренд роста температуры воздуха в марте и апреле. Прилет ближних и многих дальних мигрантов тесно связан с состоянием погоды. Коэффициент корреляции между средней температурой марта и датой прилета для разных видов в среднем составляет -0.7±0.03; для апреля он снижается до -0.4±0.03. Достоверные отрицательные линейные тренды дат прилета обнаружены у девяти видов: Buteo buteo, Apus apus, Motacilla alba, Oriolus oriolus, Corvus frugilegus, Sylvia atricapilla, Phylloscopus collybita, Ficedula parva, Turdus merula. У них средние даты весеннего прилета сместились на величину от двух до 20 дней. У остальных видов тренды также в основном отрицательные, но статистически недостоверные. Изменения весенней температуры и дат прилета происходят на фоне сильных межгодовых колебаний. Общим направлением в динамике дат весеннего прилета является их смещение на более ранние сроки.",Венгеров П. Д. Сроки весеннего прилета птиц в Воронежском заповеднике на фоне длительных климатических изменений // Региональные геосистемы. 2015. №3 (200). URL: https://cyberleninka.ru/article/n/sroki-vesennego-prileta-ptits-v-voronezhskom-zapovednike-na-fone-dlitelnyh-klimaticheskih-izmeneniy (дата обращения: 14.11.2024).,"Венгеров, П. Д. (2015). Сроки весеннего прилета птиц в Воронежском заповеднике на фоне длительных климатических изменений. Региональные геосистемы, 30 (3 (200)), 82-92.",https://cyberleninka.ru/article/n/sroki-vesennego-prileta-ptits-v-voronezhskom-zapovednike-na-fone-dlitelnyh-klimaticheskih-izmeneniy
О характере пребывания большой белой цапли ( Cosmerodius albus L. ) на Кургальском полуострове и сопредельных участках восточной части Финского залива в последнем десятилетии,Коузов Сергей Александрович,Biological Communications,2015,Биологические науки,"большая белая цапля, биоразнообразие, динамика ареалов, динамика орнитофауны, распространение, залеты, климатические изменения","great egret, cosmerodius albus, biodiversity, distribution, vagrants, climate change, dynamics of spread, dynamics of bird fauna","В статье рассматриваются динамика и пространственное распределение встреч неразмножающихся больших белых цапель ( Cosmerodius albus L.) в восточной части Финского залива и прилегающих районах восточной Балтики и Северо-Запада России в последнем десятилетии. Отмечается, что экспоненциальный рост количества встреченных в регионе птиц в последние годы шел синхронно с волной экспансии вида в странах восточной Балтики. В последние годы западное побережье Кургальского полуострова стало местом постоянного пребывания птиц в послегнездовой период, что позволяет изменить статус большой белой цапли в этом районе с редкого залетного вида до немногочисленного, но обычного летующего вида. Приуроченность подавляющего большинства встреч птиц этого вида в регионе к Кургальскому полуострову объясняется как особенностями ландшафта и низкими рекреационными нагрузками, так и пролеганием здесь климатической границы. Это оказывает ключевое влияние на распространение целого ряда водоплавающих птиц в восточной части Финского залива. Библиогр. 36 назв. Ил. 3.",Коузов Сергей Александрович О характере пребывания большой белой цапли ( Cosmerodius albus L. ) на Кургальском полуострове и сопредельных участках восточной части Финского залива в последнем десятилетии // Biological Communications. 2015. №1. URL: https://cyberleninka.ru/article/n/o-haraktere-prebyvaniya-bolshoy-beloy-tsapli-cosmerodius-albus-l-na-kurgalskom-poluostrove-i-sopredelnyh-uchastkah-vostochnoy-chasti (дата обращения: 14.11.2024).,"Коузов Сергей Александрович (2015). О характере пребывания большой белой цапли ( Cosmerodius albus L. ) на Кургальском полуострове и сопредельных участках восточной части Финского залива в последнем десятилетии. Biological Communications,  (1), 41-50.",https://cyberleninka.ru/article/n/o-haraktere-prebyvaniya-bolshoy-beloy-tsapli-cosmerodius-albus-l-na-kurgalskom-poluostrove-i-sopredelnyh-uchastkah-vostochnoy-chasti
Критический подход к флористическому анализу у пресноводных водорослей на примере флоры Южно-Таджикской депрессии,"Баринова София Степановна, Бобоев Мариё Тиллоевич",Бюллетень Московского общества испытателей природы. Отдел биологический,2015,Биологические науки,"флора, пресноводные водоросли, статистические методы, южный таджикистан","flora, freshwater algae, statistical methods, southern tajikistan","Проведен анализ подходов выделения головной части таксономического спектра флоры водорослей на примере разделенного по высотности местообитания полного списка видов из водоемов Южно-Таджикской депрессии, составляющего 1 072 вида (1 190 с разновидностями и формами) из 9 отделов. Статистически достоверными оказались результаты, полученные для таксонов всех уровней методом стандартного отклонения, а при выделении 10 таксонов только для уровня отделов, классов и порядков. Выделение методом 50% было адекватным только для маловидовых сообществ. Установлено, что видовое богатство уменьшается с возрастанием высотности местообитания, а внутривидовой полиморфизм, наоборот, увеличивается с1,12 до 1,20. Присутствие цианобактерий во флоре снижается с высотой. Происходит также обогащение сообществ харовыми и диатомовыми водорослями наряду с увеличением индекса полиморфизма, что свидетельствует о большей адаптационной способности харовых и диатомовых в условиях климатических изменений.","Баринова София Степановна, Бобоев Мариё Тиллоевич Критический подход к флористическому анализу у пресноводных водорослей на примере флоры Южно-Таджикской депрессии // Бюллетень МОИП. Отдел биологический. 2015. №1. URL: https://cyberleninka.ru/article/n/kriticheskiy-podhod-k-floristicheskomu-analizu-u-presnovodnyh-vodorosley-na-primere-flory-yuzhno-tadzhikskoy-depressii (дата обращения: 14.11.2024).","Баринова София Степановна, & Бобоев Мариё Тиллоевич (2015). Критический подход к флористическому анализу у пресноводных водорослей на примере флоры Южно-Таджикской депрессии. Бюллетень Московского общества испытателей природы. Отдел биологический, 120 (1), 40-48.",https://cyberleninka.ru/article/n/kriticheskiy-podhod-k-floristicheskomu-analizu-u-presnovodnyh-vodorosley-na-primere-flory-yuzhno-tadzhikskoy-depressii
Особенности кариотипа восточноазиатской (корейской) мыши (Apodemus peninsulae) национального парка «Алханай» (Восточное Забайкалье),"Моролдоев Игорь Викторович, Борисов Юрий Михайлович",Вестник Бурятского государственного университета. Биология. География,2015,Биологические науки,"восточноазиатская мышь, кариотип, в-хромосомы, восточное забайкалье","korean field mouse, apodemus peninsulae, muridae, karyotype, b-chromosomes, eastern transbaikalia, apodemuspeninsulae","В статье приводятся результаты исследований кариотипа популяции восточноазиатской мыши (Apodemus peninsulae) национального парка «Алханай» (Восточное Забайкалье). Установлено, что популяции восточноазиатской мыши парка «Алханай» наряду с популяциями, обитающими в Сретенском, Балейском и Борзинском районах Забайкальского края, в Сохондинском заповеднике и на севере Витимского плоскогорья, относятся к обширной метапопуляции Восточного Забайкалья, которая характеризуется наличием в кариотипе 1-2 макрои 2-8 микро-В-хромосом. Разделенные значительными географическими преградами, метапопуляции восточноазиатской мыши Южного Прибайкалья и Восточного Забайкалья обнаруживают схожие особенности кариотипа. Сделаны предварительные выводы о путях расселения и особенностях процессов дифференциации популяций A. peninsulae в Сибири и на Дальнем Востоке. Предполагается, что в прошлом структура популяций A. peninsulae по ее обширному ареалу не была так сильно дифференцирована. Возможно, неоднократные воздействия климатических изменений и географических преград в историческом прошлом значительно повлияли на молекулярную и цитогенетическую (В-хромосомы) структуру метапопуляций вида, особенно в Сибири.","Моролдоев Игорь Викторович, Борисов Юрий Михайлович Особенности кариотипа восточноазиатской (корейской) мыши (Apodemus peninsulae) национального парка «Алханай» (Восточное Забайкалье) // Вестник Бурятского государственного университета. Биология. География. 2015. №4-1. URL: https://cyberleninka.ru/article/n/osobennosti-kariotipa-vostochnoaziatskoy-koreyskoy-myshi-apodemus-peninsulae-natsionalnogo-parka-alhanay-vostochnoe-zabaykalie (дата обращения: 14.11.2024).","Моролдоев Игорь Викторович, & Борисов Юрий Михайлович (2015). Особенности кариотипа восточноазиатской (корейской) мыши (Apodemus peninsulae) национального парка «Алханай» (Восточное Забайкалье). Вестник Бурятского государственного университета. Биология. География,  (4-1), 105-108.",https://cyberleninka.ru/article/n/osobennosti-kariotipa-vostochnoaziatskoy-koreyskoy-myshi-apodemus-peninsulae-natsionalnogo-parka-alhanay-vostochnoe-zabaykalie
Многолетняя динамика численности пяти массовых видов блох длиннохвостого суслика в долине реки Каргы (Республика Тыва),"Галацевич Нина Феликсовна, Чульдум Анатолий Фёдорович",Известия Иркутского государственного университета. Серия: Биология. Экология,2015,Биологические науки,"блохи длиннохвостого суслика, динамика численности, климат","siberian ground squirrel's fleas, population dynamics, climate","Проанализирована динамика численности пяти массовых видов блох длиннохвостого суслика: Frontopsylla elatoides elatoides Wagner, 1928, Oropsylla alaskensis (Baker, 1904), Rhadinopsylla li transbaikalica Ioff et Tiflov, 1947, Neopsylla mana Wagner, 1927 и Frontopsylla hetera Wagner, 1933 в долине р. Каргы за 19642013 гг. Выявлена тесная связь динамики индексов обилия блох с климатическими изменениями за этот период. Пик численности гигрофильных видов приурочен к 80-м началу 90-х гг. XX в.; скачкообразный рост численности ксерофильных видов, а также рост миграционной активности всех видов наблюдался с конца 90-х гг. с максимумом в 2004-2008 гг. при наиболее аридных условиях. Предположительной причиной роста численности Frontopsylla elatoides называется включение в размножение блох выплода текущего года.","Галацевич Нина Феликсовна, Чульдум Анатолий Фёдорович Многолетняя динамика численности пяти массовых видов блох длиннохвостого суслика в долине реки Каргы (Республика Тыва) // Известия Иркутского государственного университета. Серия: Биология. Экология. 2015. №. URL: https://cyberleninka.ru/article/n/mnogoletnyaya-dinamika-chislennosti-pyati-massovyh-vidov-bloh-dlinnohvostogo-suslika-v-doline-reki-kargy-respublika-tyva (дата обращения: 14.11.2024).","Галацевич Нина Феликсовна, & Чульдум Анатолий Фёдорович (2015). Многолетняя динамика численности пяти массовых видов блох длиннохвостого суслика в долине реки Каргы (Республика Тыва). Известия Иркутского государственного университета. Серия: Биология. Экология, 14 , 75-77.",https://cyberleninka.ru/article/n/mnogoletnyaya-dinamika-chislennosti-pyati-massovyh-vidov-bloh-dlinnohvostogo-suslika-v-doline-reki-kargy-respublika-tyva
Динамика ледников и многолетних снежников Кузнецкого Алатау в XIX-XXI столетиях,"Адаменко Марина Михайловна, Гутак Ярослав Михайлович",Известия Алтайского отделения Русского географического общества,2015,Биологические науки,"динамика ледников, климат горных областей, мониторинг климатических изменений","dynamics of glaciers, mountain climate areas, monitoring of climatic changes","В статье приводится оценка современного состояния оледенения Кузнецкого Алатау на основе метода парных фотографий и непосредственных измерений, показана динамика ледников, многолетних снежников и верхней границы леса за последние 100 лет, приводится классификация ледников Кузнецкого Алатау, исходя из их реакции на внутридесятилетние климатические ритмы.","Адаменко Марина Михайловна, Гутак Ярослав Михайлович Динамика ледников и многолетних снежников Кузнецкого Алатау в XIX-XXI столетиях // Известия АО РГО. 2015. №4 (39). URL: https://cyberleninka.ru/article/n/dinamika-lednikov-i-mnogoletnih-snezhnikov-kuznetskogo-alatau-v-xix-xxi-stoletiyah (дата обращения: 14.11.2024).","Адаменко Марина Михайловна, & Гутак Ярослав Михайлович (2015). Динамика ледников и многолетних снежников Кузнецкого Алатау в XIX-XXI столетиях. Известия Алтайского отделения Русского географического общества,  (4 (39)), 28-35.",https://cyberleninka.ru/article/n/dinamika-lednikov-i-mnogoletnih-snezhnikov-kuznetskogo-alatau-v-xix-xxi-stoletiyah
Изменчивость раковин helixalbescens (Gastropoda: Pulmonata) в разновременных популяциях из разных районов Крыма,"Леонов С.В., Довгаль И.В., Зайцева Е.А.",Экосистемы,2015,Биологические науки,"конхиометрия, пигментация, изменчивость, популяция, крым","helixalbescens, pigmentation, variability, population, crimea, helix albescens, conchometry","В результате исследований изменчивости раковин разновременных популяций улитки обыкновенной ( Helix albescens Rossmaessler, 1839) Античных времен, Средневековья и современных из разных районов Крыма установлена статистически значимая связь конхиометрических характеристик и пигментации раковины с временем существования популяций. Показано, что трактовка различий между древними и современными раковинами как результата только долгосрочных климатических изменений является недостаточной.","Леонов С. В., Довгаль И. В., Зайцева Е. А. Изменчивость раковин helixalbescens (Gastropoda: Pulmonata) в разновременных популяциях из разных районов Крыма // Экосистемы. 2015. №4 (34). URL: https://cyberleninka.ru/article/n/izmenchivost-rakovin-helixalbescens-gastropoda-pulmonata-v-raznovremennyh-populyatsiyah-iz-raznyh-rayonov-kryma (дата обращения: 14.11.2024).","Леонов С.В., Довгаль И.В., & Зайцева Е.А. (2015). Изменчивость раковин helixalbescens (Gastropoda: Pulmonata) в разновременных популяциях из разных районов Крыма. Экосистемы,  (4 (34)), 58-77.",https://cyberleninka.ru/article/n/izmenchivost-rakovin-helixalbescens-gastropoda-pulmonata-v-raznovremennyh-populyatsiyah-iz-raznyh-rayonov-kryma
О биологических и токсикологических предикторах климатических изменений в Антарктике,"Самышев Эрнест Зайнуллинович, Минкина Наталья Иосифовна, Чудиновских Елена Сергеевна",Евразийский Союз Ученых,2015,Биологические науки,,,,"Самышев Эрнест Зайнуллинович, Минкина Наталья Иосифовна, Чудиновских Елена Сергеевна О биологических и токсикологических предикторах климатических изменений в Антарктике // Евразийский Союз Ученых. 2015. №4-10 (13). URL: https://cyberleninka.ru/article/n/o-biologicheskih-i-toksikologicheskih-prediktorah-klimaticheskih-izmeneniy-v-antarktike (дата обращения: 14.11.2024).","Самышев Эрнест Зайнуллинович, Минкина Наталья Иосифовна, & Чудиновских Елена Сергеевна (2015). О биологических и токсикологических предикторах климатических изменений в Антарктике. Евразийский Союз Ученых,  (4-10 (13)), 83-86.",https://cyberleninka.ru/article/n/o-biologicheskih-i-toksikologicheskih-prediktorah-klimaticheskih-izmeneniy-v-antarktike
