Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
Актуальные проблемы организации кормления в современных условиях,Кононенко Сергей Иванович,Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,2016,Агробиотехнологии,"кормление свиней, ферментный препарат, комбикорм, продуктивность, клетчатка, живая масса, затраты корма, интенсивность роста","pig feeding, enzymatic agent, compound feed, productivity, fibre, live weight, feed conversion ratio, growth rate","Современное свиноводство является ведущей отраслью мирового животноводства, однако актуальной для отрасли является организация полноценного сбалансированного кормления. Усвояемость обменной энергии корма зависит от различных факторов, в том числе от содержания некрахмальных полисахаридов, которые негативно сказываются на усвояемости основных питательных веществ корма, приводят к снижению скорости роста и эффективности конверсии питательных веществ. Ферментные препараты, в состав которых в основном входят ксиланазная, целлюлазная, β-глюканазная активности, позволяют избежать негативного влияния некрахмальных полисахаридов. Современным перспективным препаратом, объединяющим функции двух кормовых добавок кормового фермента и пробиотика, является ферментный препарат Целлобактерин, который, благодаря особой организации ферментного комплекса, повышает усвояемость зерна ячменя и эффективно воздействует на подсолнечный жмых. Как пробиотический препарат он подавляет развитие патогенных микроорганизмов и способствует формированию полезной микрофлоры в пищеварительном тракте. Введение в состав комбикорма с повышенным содержанием зерна ячменя и подсолнечного жмыха ферментного препарата Целлобактерин способствует увеличению живой массы молодняка свиней на 4,8 % и снижению затрат корма на 1 кг прироста живой массы. Результаты гематологических исследований не выявили существенных отклонений от физиологической нормы в морфологической картине крови подопытных животных. Отмечено в группе, где добавлялся Целлобактерин более высокое содержание витамина А на 2,8% по сравнению с контролем, а витамин Е находится в обеих группах на одинаковом уровне. На основании результатов проведенных исследований для повышения продуктивности и интенсивности роста в комбикормах на основе ячменя и подсолнечного жмыха с повышенным содержанием клетчатки, рекомендуется включать в комбикорма ферментный препарат Целлобактерин в дозе 1 кг на 1 т комбикорма",Кононенко Сергей Иванович Актуальные проблемы организации кормления в современных условиях // Научный журнал КубГАУ. 2016. №115. URL: https://cyberleninka.ru/article/n/aktualnye-problemy-organizatsii-kormleniya-v-sovremennyh-usloviyah (дата обращения: 24.10.2024).,"Кононенко Сергей Иванович (2016). Актуальные проблемы организации кормления в современных условиях. Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,  (115), 951-980.",https://cyberleninka.ru/article/n/aktualnye-problemy-organizatsii-kormleniya-v-sovremennyh-usloviyah
Воздействие ранее не применявшихся в клональном микроразмножении регуляторов роста на микропобеги сливы in vitro,"Бунцевич Леонид Леонтьевич, Киян Андрей Тимофеевич, Беседина Екатерина Николаевна, Костюк Марина Александровна",Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,2016,Агробиотехнологии,"регуляторы роста, регенерация и мультипликация микропобегов, экспланты, культура in vitro, слива","growth substances, shoot regeneration and multiplication, plantlets, in vitro culture, plum","Представлены результаты оценки эффективности в регенерации микропобегов сливы ранее не применявшихся в культуре in vitro негормональных препаратов с высокой физиологической активностью (препараты, полученные при производстве фурфурола, а также производные и композиции органических кислот), сравнение их воздействия с воздействием традиционно используемых в клональном микроразмножении регуляторов роста. Препараты, изученные в технологии клонального микроразмножения сливы, получены при переработке отходов с.-х. производства. В работе использованы методики: способ клонального микроразмножения растений in vitro, статистическая обработка данных методом дисперсионного анализа. Объектами исследований послужили микропобеги сливы сорта Стенли. Установили, что на средах с препаратами «Универсальный», сукцинат натрия, сукцинат калия, янтарная кислота, Л-1 развиваются здоровые, крупные, интенсивно окрашенные микропобеги сливы, превосходящие по морфометрическим параметрам контроль (среда с БАП 1 мг/л, ИМК 0,1 мг/л, ГК 0,5 мг/л). Препараты «Универсальный», сукцинат натрия, сукцинат калия, янтарная кислота, Л-1 в концентрации 4,0 мг/л проявили себя как регуляторы роста, благоприятно влияющие на регенерацию эксплантов и качественное состояние микропобегов сливы","Бунцевич Леонид Леонтьевич, Киян Андрей Тимофеевич, Беседина Екатерина Николаевна, Костюк Марина Александровна Воздействие ранее не применявшихся в клональном микроразмножении регуляторов роста на микропобеги сливы in vitro // Научный журнал КубГАУ. 2016. №115. URL: https://cyberleninka.ru/article/n/vozdeystvie-ranee-ne-primenyavshihsya-v-klonalnom-mikrorazmnozhenii-regulyatorov-rosta-na-mikropobegi-slivy-in-vitro (дата обращения: 24.10.2024).","Бунцевич Леонид Леонтьевич, Киян Андрей Тимофеевич, Беседина Екатерина Николаевна, & Костюк Марина Александровна (2016). Воздействие ранее не применявшихся в клональном микроразмножении регуляторов роста на микропобеги сливы in vitro. Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,  (115), 1039-1046.",https://cyberleninka.ru/article/n/vozdeystvie-ranee-ne-primenyavshihsya-v-klonalnom-mikrorazmnozhenii-regulyatorov-rosta-na-mikropobegi-slivy-in-vitro
Влияние силатранов на прорастание семян хлебных злаков,Зейслер Н.А.,Интеллектуальный потенциал XXI века: ступени познания,2016,Агробиотехнологии,"пшеница, рожь, овес, ячмень, силатраны, кремний, прорастание семян",,В работе показано влияние кремний органических соединений на прорастание семян. Выявлены специфические и неспецифические реакции на обработку силатранами семян хлебных злаков.,Зейслер Н. А. Влияние силатранов на прорастание семян хлебных злаков // Интеллектуальный потенциал XXI века: ступени познания. 2016. №31. URL: https://cyberleninka.ru/article/n/vliyanie-silatranov-na-prorastanie-semyan-hlebnyh-zlakov (дата обращения: 24.10.2024).,"Зейслер Н.А. (2016). Влияние силатранов на прорастание семян хлебных злаков. Интеллектуальный потенциал XXI века: ступени познания,  (31), 6-10.",https://cyberleninka.ru/article/n/vliyanie-silatranov-na-prorastanie-semyan-hlebnyh-zlakov
Эффективный способ обогащения рационов кур-несушек,"Игнатович Л.С., Корж Л.В.",Наука и современность,2016,Агробиотехнологии,"куры-несушки, компонентные кормовые добавки, травяная мука, мука из хвои стланика кедрового, мука из крапивы двудомной, мука из бурых морских водорослей, продуктивность, качество яйца",,"Авторами изучались кормовые добавки из местных растительных ресурсов в рационах кур-несушек, активизирующие биологические функции организма и способствующие повышению качества товарных яиц и снижению кормовых затрат на их производство.","Игнатович Л. С., Корж Л. В. Эффективный способ обогащения рационов кур-несушек // Наука и современность. 2016. №43. URL: https://cyberleninka.ru/article/n/effektivnyy-sposob-obogascheniya-ratsionov-kur-nesushek (дата обращения: 24.10.2024).","Игнатович Л.С., & Корж Л.В. (2016). Эффективный способ обогащения рационов кур-несушек. Наука и современность,  (43), 161-165.",https://cyberleninka.ru/article/n/effektivnyy-sposob-obogascheniya-ratsionov-kur-nesushek
Медопродуктивность и развитие пчелиных семей в зависимости от способа замены маток,Зеленина О.В.,Сельскохозяйственные науки и агропромышленный комплекс на рубеже веков,2016,Агробиотехнологии,,,"Медопродуктивность и развитие пчелиных семей при «тихой» смене маток несколько уступают семьям, не меняющим маток. Однако при таком способе замены матки пчелы не роятся, интенсивнее наращивают силу в конце сезона, и если нет необходимости расширять пасеку, самосмена матки является удобной для пчеловодов.",Зеленина О. В. Медопродуктивность и развитие пчелиных семей в зависимости от способа замены маток // Сельскохозяйственные науки и агропромышленный комплекс на рубеже веков. 2016. №13. URL: https://cyberleninka.ru/article/n/medoproduktivnost-i-razvitie-pchelinyh-semey-v-zavisimosti-ot-sposoba-zameny-matok (дата обращения: 24.10.2024).,"Зеленина О.В. (2016). Медопродуктивность и развитие пчелиных семей в зависимости от способа замены маток. Сельскохозяйственные науки и агропромышленный комплекс на рубеже веков,  (13), 138-142.",https://cyberleninka.ru/article/n/medoproduktivnost-i-razvitie-pchelinyh-semey-v-zavisimosti-ot-sposoba-zameny-matok
Генетическая инженерия как инструмент модификации состава запасных белков и повышения питательной ценности зерна у злаков,"Эльконин Л.А., Доманина И.В., Итальянская Ю.В.",Сельскохозяйственная биология,2016,Агробиотехнологии,"трансгенные растения, рнк-сайленсинг, проламины, белковые тельца, эндосперм, злаковые культуры","transgenic plants, rnai, prolamins, protein bodies, endosperm, cereal crops","За последние годы генная инженерия стала одним из методов генетического улучшения возделываемых растений, в том числе эффективным инструментом изменения состава запасных белков зерна у злаковых культур основного источника продуктов питания для человека. В обзоре описаны разные подходы, используемые в этих исследованиях, а именно введение генетических конструкций, которые обеспечивают синтез белков, отсутствующих у сорта-реципиента; индуцируют РНК-сайленсинг генов, кодирующих белки с низкой питательной ценностью; регулируют пул аминокислот в эндосперме зерновки. Рассматриваются работы, в которых сообщается о введении дополнительных генов высокомолекулярных глютенинов ( 1Dx5, 1Ax1, 1Bx17, 1By18, 1Dy10 и др.) в геномы различных линий и сортов мягкой пшеницы. В этих работах были созданы трансгенные линии с улучшенными хлебопекарными свойствами зерна (повышенная сила муки и эластичность теста). Помимо прикладного значения, такие исследования позволяют понять роль отдельных генов высокои низкомолекулярных глютенинов в формировании признаков качества муки. Приводятся примеры получения безмаркерных трансгенных линий пшеницы, экспрессирующих гены 1Dy10 и 1Bx14, а также переноса генов высокомолекулярных глютенинов в геномы других злаковых культур ржи, кукурузы, сорго. Обсуждаются возможности использования РНК-интерференции для получения информации о механизмах образования белковых телец, стекловидного эндосперма, а также роли различных классов проламинов и глютенинов в технологических свойствах муки и теста. Приводятся примеры создания трансгенной кукурузы с улучшенной питательной ценностью посредством РНК-сайленсинга генов зеинов, подавление синтеза которых ведет к накоплению других белков с более высоким содержанием лизина и триптофана, трансгенного сорго с улучшенной переваримостью белков за счет сайленсинга гена g-кафи-рина (белка, образующего поверхностный слой белковых телец, устойчивого к действию пепсина), трансгенной пшеницы с подавленным синтезом глиадинов, мука которой обладает низкой токсичностью для людей, подверженных целиакии и вынужденных соблюдать безглютениновую диету. Приводится пример природного РНК-сайленсинга: у мутанта риса со сниженным уровнем глютелина в локусе Lgc1 обнаружена делеция между двумя кодирующими последовательностями, одна из которых имеет инвертированную ориентацию. Описываются генно-инженерные подходы для повышения содержания лизина: введение нечувствительных к ретроингибированию генов дигидропиколин-синтазы (DHPS) и аспартаткиназы, усиливающих синтез лизина; подавление экспрессии гена zlkr / sdh, регулирующего его катаболизм; введение генов, контролирующих синтез белков с высоким содержанием лизина (гистонов и др.). Обсуждаются перспективы использования генно-инженер-ных методов создания сортов с улучшенной питательной ценностью зерна, которые связаны с применением безмаркерных технологий, повышением точности встраивания генетических конструкций, применением методов редактирования генома с помощью искусственно сконструированных нуклеаз.","Эльконин Л. А., Доманина И. В., Итальянская Ю. В. Генетическая инженерия как инструмент модификации состава запасных белков и повышения питательной ценности зерна у злаков // С.-х. биол., Сельхозбиология, S-h biol, Sel-hoz biol, Sel\u0027skokhozyaistvennaya biologiya, Agricultural Biology. 2016. №1. URL: https://cyberleninka.ru/article/n/geneticheskaya-inzheneriya-kak-instrument-modifikatsii-sostava-zapasnyh-belkov-i-povysheniya-pitatelnoy-tsennosti-zerna-u-zlakov (дата обращения: 24.10.2024).","Эльконин Л.А., Доманина И.В., & Итальянская Ю.В. (2016). Генетическая инженерия как инструмент модификации состава запасных белков и повышения питательной ценности зерна у злаков. Сельскохозяйственная биология, 51 (1), 17-30.",https://cyberleninka.ru/article/n/geneticheskaya-inzheneriya-kak-instrument-modifikatsii-sostava-zapasnyh-belkov-i-povysheniya-pitatelnoy-tsennosti-zerna-u-zlakov
Многофазность концентрационной зависимости действия цитокининов на рост корня проростков томатов,"Бабоша А.В., Комарова Г.И.",Международный научно-исследовательский журнал,2016,Агробиотехнологии,"зеатин, томаты, корень, ингибирование роста, многофазная концентрационная зависимость","zeatin, tomato, root, growth inhibition, multiphase concentration dependence","Исследовали концентрационную зависимость ингибирования роста корня зеатином у проростков томатов с высокой, средней и низкой скоростью роста. Для всех 3-х групп ингибирующий тренд хорошо аппроксимировался линейной зависимостью длины корня от логарифма концентрации. Отдельные варианты концентрации зеатина обладали более высоким или, наоборот, более низким ингибированием, и с высокой вероятностью не принадлежали линии регрессии. Это свидетельствует о составном характере экспериментальной кривой, которая включает монотонный ингибирующий и вариабельный немонотонный компоненты.","Бабоша А. В., Комарова Г. И. Многофазность концентрационной зависимости действия цитокининов на рост корня проростков томатов // МНИЖ. 2016. №3-3 (45). URL: https://cyberleninka.ru/article/n/mnogofaznost-kontsentratsionnoy-zavisimosti-deystviya-tsitokininov-na-rost-kornya-prorostkov-tomatov (дата обращения: 24.10.2024).","Бабоша А.В., & Комарова Г.И. (2016). Многофазность концентрационной зависимости действия цитокининов на рост корня проростков томатов. Международный научно-исследовательский журнал,  (3-3 (45)), 6-8.",https://cyberleninka.ru/article/n/mnogofaznost-kontsentratsionnoy-zavisimosti-deystviya-tsitokininov-na-rost-kornya-prorostkov-tomatov
Влияние препаратов «Сивид бор» и «TerraSol» на качество цветения лилий,Каландина М.Р.,Международный научно-исследовательский журнал,2016,Агробиотехнологии,"лилия, удобрение, цветение, луковичные, агротехника","lily, fertilizer, flowering, bulbs, agriculture",Цель исследования оценка действия препаратов на основные показатели качества цветения лилий. Перспектива использования данных препаратов для повышения декоративных качеств сортов лилий.,Каландина М. Р. Влияние препаратов «Сивид бор» и «TerraSol» на качество цветения лилий // МНИЖ. 2016. №3-3 (45). URL: https://cyberleninka.ru/article/n/vliyanie-preparatov-sivid-bor-i-terrasol-na-kachestvo-tsveteniya-liliy (дата обращения: 24.10.2024).,"Каландина М.Р. (2016). Влияние препаратов «Сивид бор» и «TerraSol» на качество цветения лилий. Международный научно-исследовательский журнал,  (3-3 (45)), 101-102.",https://cyberleninka.ru/article/n/vliyanie-preparatov-sivid-bor-i-terrasol-na-kachestvo-tsveteniya-liliy
Изучение влияния регуляторов роста растений на гидробиоценоз малого эвтрофного водотока,"Денисенкова Анастасия Дмитриевна, Чеснокова Светлана Михайловна",Научно-исследовательские публикации,2016,Агробиотехнологии,"регуляторы роста растений, биотестирование, нитрифицирующие бактерии, лабораторное моделирование","chlorella vulgaris, daphnia magna sr, plant growth regulator, bioassay method, nitrification, modeling","В работе представлены полученные впервые результаты исследования влияния регуляторов роста растений (Эпин-экстра и Циркон) на одноклеточную зеленую водоросль Chlorella vulgaris и пресноводных рачков Daphnia magna Sr. методом биотестирования и результаты влияния этих регуляторов роста на нитрифицирующих бактерий, обеспечивающих самоочищение водных объектов от аммонийных соединений, методом лабораторного моделирования.","Денисенкова Анастасия Дмитриевна, Чеснокова Светлана Михайловна Изучение влияния регуляторов роста растений на гидробиоценоз малого эвтрофного водотока // JSRP. 2016. №1 (33). URL: https://cyberleninka.ru/article/n/izuchenie-vliyaniya-regulyatorov-rosta-rasteniy-na-gidrobiotsenoz-malogo-evtrofnogo-vodotoka (дата обращения: 24.10.2024).","Денисенкова Анастасия Дмитриевна, & Чеснокова Светлана Михайловна (2016). Изучение влияния регуляторов роста растений на гидробиоценоз малого эвтрофного водотока. Научно-исследовательские публикации,  (1 (33)), 7-12.",https://cyberleninka.ru/article/n/izuchenie-vliyaniya-regulyatorov-rosta-rasteniy-na-gidrobiotsenoz-malogo-evtrofnogo-vodotoka
Проблемы и перспективы использования тритикале в кормлении,Кононенко Сергей Иванович,Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,2016,Агробиотехнологии,"тритикале, сорта, продуктивность, переваримость, ферментные препараты, селекция, экструдирование, затраты корма, питательные вещества","triticale, variety, productivity, digestibility, enzyme preparations, selection, extruding, cost of feed, nutrients","В решении создания прочной кормовой базы в засушливой части Юга России тритикале должно занять достойное место. Его необходимо вводить вместо озимой пшеницы, уступающей как по урожайности, качеству кормов, так и выходу питательных веществ с единицы площади. При этом необходимо максимально использовать потенциал новых сортов озимого тритикале, так как продуктивность животных во многом зависит именно от сортовых особенностей культуры. Тритикале привлекает к себе особое внимание способностью превосходить свои родительские формы по урожайности и качеству продукции, а по устойчивости к неблагоприятным почвенно-климатическим условиям и к наиболее опасным болезням он не уступает ржи. Обобщенные данные большинства исследователей характеризуют тритикале, как фактор повышения продуктивности животных и снижения затрат корма на единицу продукции, хотя в ряде случаев наблюдается и отрицательная тенденция снижения продуктивности при замене зерновых компонентов зерном озимой тритикале. За счет обогащения комбикормов с зерном тритикале ферментными препаратами и ферментно-пробиотическими добавками можно значительно повысить продуктивность, переваримость основных питательных веществ, улучшить мясные качества и снизить затраты корма на единицу продукции. Повысить продуктивное действие зерна тритикале можно и путем экструдирования. В физиологических обменных опытах установлено, что за счет экструдирования зерна тритикале увеличивается переваримость основных питательных веществ на 1,3-1,8 %. Экструдирование тритикале перед скармливанием способствует повышению убойного выхода и увеличению содержания в мышечной ткани белка. Использование тритикале в рационах взамен пшеницы снижает стоимость рациона, себестоимость получаемой продукции и повышает рентабельность производства. Изучение достижений ученых различных научных организаций обуславливает необходимость дальнейшей селекционной работы с культурой тритикале и требует разработки инновационных технологических приёмов, способствующих снижению концентрации пентозанов и бета-глюканов в зерне",Кононенко Сергей Иванович Проблемы и перспективы использования тритикале в кормлении // Научный журнал КубГАУ. 2016. №116. URL: https://cyberleninka.ru/article/n/problemy-i-perspektivy-ispolzovaniya-tritikale-v-kormlenii (дата обращения: 24.10.2024).,"Кононенко Сергей Иванович (2016). Проблемы и перспективы использования тритикале в кормлении. Политематический сетевой электронный научный журнал Кубанского государственного аграрного университета,  (116), 826-854.",https://cyberleninka.ru/article/n/problemy-i-perspektivy-ispolzovaniya-tritikale-v-kormlenii
