Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
ЎЗБЕКИСТОН РЕСПУБЛИКАСИДА АГРАР СЕКТОРДА ТАДБИРКОРЛИК РИВОЖЛАНИШИНИНГ ЎЗИГА ҲОС ЖИҲАТЛАРИ,"Одина Насридиновна Тешабаева, Насибахон Хасановна Ташматова",Academic research in educational sciences,2023,Агробиотехнологии,"тадбиркорлик, экспорт, аграр сектор, жаҳон бозори, кичик бизнес, меҳнат.","entrepreneurship, export, agrarian sector, world market, small business, labor.","Мамлакат ялпи ишлаб чиқаришида хусусий тадбиркорлик улушининг ортиб бораѐтгани ички бозорни рақобатбардош ва сифатли товарлар билан тўлдириш, замон талабларини инобатга олган ҳолда хизматлар кўрсатиш соҳасини кенгайтириш, экспорт таркибида жаҳон бозорларида харидоргир, юқори қўшимча қийматга эга маҳсулотларни кўпайтириш, аввало ѐшлар учун янги иш ўринларини яратиш ва шу асосда аҳоли даромади ҳамда фаровонлигини оширишнинг муҳим омилларидан бири ҳисобланади","Одина Насридиновна Тешабаева, Насибахон Хасановна Ташматова ЎЗБЕКИСТОН РЕСПУБЛИКАСИДА АГРАР СЕКТОРДА ТАДБИРКОРЛИК РИВОЖЛАНИШИНИНГ ЎЗИГА ҲОС ЖИҲАТЛАРИ // Academic research in educational sciences. 2023. №1. URL: https://cyberleninka.ru/article/n/zbekiston-respublikasida-agrar-sektorda-tadbirkorlik-rivozhlanishining-ziga-os-zhi-atlari-1 (дата обращения: 24.10.2024).","Одина Насридиновна Тешабаева, & Насибахон Хасановна Ташматова (2023). ЎЗБЕКИСТОН РЕСПУБЛИКАСИДА АГРАР СЕКТОРДА ТАДБИРКОРЛИК РИВОЖЛАНИШИНИНГ ЎЗИГА ҲОС ЖИҲАТЛАРИ. Academic research in educational sciences, 4 (1), 22-30.",https://cyberleninka.ru/article/n/zbekiston-respublikasida-agrar-sektorda-tadbirkorlik-rivozhlanishining-ziga-os-zhi-atlari-1
НАМАНГАН ВИЛОЯТИ ТУПРОҚ-ЭКОЛОГИК ВАЗИЯТИ ВА УЛАРНИ МУҲОФАЗА ҚИЛИШ ЧОРА-ТАДБИРЛАРИ,"Музаффар Ҳамиджонович Шералиев, Муқаддас Абдуқодировна Тиланова",Academic research in educational sciences,2023,Агробиотехнологии,"тупроқ-экологик вазияти, тупроқ шўрланиши, сув эрозияси, тупроқ унумдорлиги, оптималлаштириш","namangan region soils, soil-ecological situation, soil salinity, water erosion, soil fertility, optimization","Ушбу мақолада Наманган вилояти тупроқ-экологик вазиятига табиий ва антропоген омилларнинг таъсирини дала экспедицияси ҳамда статистик усуллари орқали аниқлаб, уларни бартараф этиш чора-тадбирлари ишлаб чиқилган.","Музаффар Ҳамиджонович Шералиев, Муқаддас Абдуқодировна Тиланова НАМАНГАН ВИЛОЯТИ ТУПРОҚ-ЭКОЛОГИК ВАЗИЯТИ ВА УЛАРНИ МУҲОФАЗА ҚИЛИШ ЧОРА-ТАДБИРЛАРИ // Academic research in educational sciences. 2023. №1. URL: https://cyberleninka.ru/article/n/namangan-viloyati-tupro-ekologik-vaziyati-va-ularni-mu-ofaza-ilish-chora-tadbirlari-1 (дата обращения: 24.10.2024).","Музаффар Ҳамиджонович Шералиев, & Муқаддас Абдуқодировна Тиланова (2023). НАМАНГАН ВИЛОЯТИ ТУПРОҚ-ЭКОЛОГИК ВАЗИЯТИ ВА УЛАРНИ МУҲОФАЗА ҚИЛИШ ЧОРА-ТАДБИРЛАРИ. Academic research in educational sciences, 4 (1), 54-60.",https://cyberleninka.ru/article/n/namangan-viloyati-tupro-ekologik-vaziyati-va-ularni-mu-ofaza-ilish-chora-tadbirlari-1
ҚОРАБАЙИР ЗОТЛИ НАСЛЛИ АЙҒИРЛАРНИНГ ЭКСТЕРЬЕР ХУСУСИЯТЛАРИ,"Ш. Н. Мадрахимов, Ш. Қ. Амиров, Э. Д. Нурбаев, Дж. Р. Садиқов, Мамарежаб Гулямович Каримов, С. Х. Бегматов",Academic research in educational sciences,2023,Агробиотехнологии,"қорабайир, лойиҳа, отчилик мажмуаси, айғир, экстерьер.","karabayir, project, equestrian complex, stallion, exterior","Мақолада, № АЛ524123061–сонли шартномага асосан “Самарали селекциялаш усулларидан фойдаланиб, Қорабайир зотли отларнинг янги наслли гуруҳларини яратиш” лойиҳаси доирасида Қорабайир отчилик мажмуасида урчитилаѐтган ва улардан танлаб олинган Садаф 20-18, Сангар 20-18, Капитал 20-16, Лимон 19-18 лақабли айғирларнинг экстерьер хусусиятлари ҳақида маълумотлар ѐритилган. Отларнинг экстерьер (тана ўлчамлари ва тана тузилиш индекслари) хусусиятлари уларни маҳсулдорлик йўналишлари билан узвий боғлиқликда бўлишини ўрганиш мақсадида экстерьер хусусиятлари аниқланган. Ўрганилган айғирларнинг экстерьери яъни тана тузилиши мутаносиб тузилишга эга эканлиги аниқланган. Айғирларни экстерьери куз билан чамалаб баҳоланганда тана тузилишида камчилик ва нуқсонлар кузатилмади. Қорабайир отчилик мажмуасида ўрганилган ва танлаб олинган Садаф 20-18, Сангар 20-18, Капитал 20-16, Лимон 19-18 лақабли айғирлардан авлодлар олиш учун уларни экстерьер хусусиятлари қўйилган талабларга жавоб беради. Ўрганилган барча айғирлар конституция типи бўйича мустаҳкам-зич типга хос эканлиги ҳақида хулоса қилинган.","Ш Н. Мадрахимов, Ш Қ. Амиров, Э Д. Нурбаев, Дж Р. Садиқов, Мамарежаб Гулямович Каримов, С Х. Бегматов ҚОРАБАЙИР ЗОТЛИ НАСЛЛИ АЙҒИРЛАРНИНГ ЭКСТЕРЬЕР ХУСУСИЯТЛАРИ // Academic research in educational sciences. 2023. №1. URL: https://cyberleninka.ru/article/n/orabayir-zotli-naslli-ay-irlarning-eksterier-hususiyatlari-1 (дата обращения: 24.10.2024).","Ш. Н. Мадрахимов, Ш. Қ. Амиров, Э. Д. Нурбаев, Дж. Р. Садиқов, Мамарежаб Гулямович Каримов, & С. Х. Бегматов (2023). ҚОРАБАЙИР ЗОТЛИ НАСЛЛИ АЙҒИРЛАРНИНГ ЭКСТЕРЬЕР ХУСУСИЯТЛАРИ. Academic research in educational sciences, 4 (1), 122-130.",https://cyberleninka.ru/article/n/orabayir-zotli-naslli-ay-irlarning-eksterier-hususiyatlari-1
ВЫБОР ПОРЯДКА РАЗРАБОТКИ НАГОРНЫХ КАРЬЕРОВ,"Илхом Туйчибаевич Мислибаев, Гули Миржановна Самадова",Academic research in educational sciences,2023,Агробиотехнологии,"карьер, коэффициент вскрыши, угол наклона косогора, угол падения рудного тела, геометрия и динамика развития борта карьера, уступ, плоские заряды, вскрыша, линейные элементы.",,В работе рассмотрены вопросы развития режима работы горных работ месторождения на косогоре. Определено отработки месторождения выраженным в форме рабочего борта карьера. Исследовано пути моделирования поперечного профиля месторождения.,"Илхом Туйчибаевич Мислибаев, Гули Миржановна Самадова ВЫБОР ПОРЯДКА РАЗРАБОТКИ НАГОРНЫХ КАРЬЕРОВ // Academic research in educational sciences. 2023. №1. URL: https://cyberleninka.ru/article/n/vybor-poryadka-razrabotki-nagornyh-karierov (дата обращения: 24.10.2024).","Илхом Туйчибаевич Мислибаев, & Гули Миржановна Самадова (2023). ВЫБОР ПОРЯДКА РАЗРАБОТКИ НАГОРНЫХ КАРЬЕРОВ. Academic research in educational sciences, 4 (1), 321-327.",https://cyberleninka.ru/article/n/vybor-poryadka-razrabotki-nagornyh-karierov
РАЗМНОЖЕНИЕ ДРЕВЕСНЫХ ЛЕСНЫХ РАСТЕНИЙ В УСЛОВИЯХ IN VITRO,Абдурасулов Ахмет,CETERIS PARIBUS,2023,Агробиотехнологии,"6-бензиламинопурин (6-бап), 4 дихлорфеноксиуксусная кислота (2, 4д), а-нафтилуксусная кистота (а-нук)",2,"В проведенных исследованиях нами выявлена роль следующих экзогенных ростовых факторов, к которым относятся вещества такие, как 6-бензиламинопурин (6-БАП), 2,4 дихлорфеноксиуксусная кислота (2,4Д), а-нафтилуксусная кистота (а-НУК). Статья написана при поддержке Фонда содействия инновациям.",Абдурасулов Ахмет РАЗМНОЖЕНИЕ ДРЕВЕСНЫХ ЛЕСНЫХ РАСТЕНИЙ В УСЛОВИЯХ IN VITRO // CETERIS PARIBUS. 2023. №1. URL: https://cyberleninka.ru/article/n/razmnozhenie-drevesnyh-lesnyh-rasteniy-v-usloviyah-in-vitro (дата обращения: 24.10.2024).,"Абдурасулов Ахмет (2023). РАЗМНОЖЕНИЕ ДРЕВЕСНЫХ ЛЕСНЫХ РАСТЕНИЙ В УСЛОВИЯХ IN VITRO. CETERIS PARIBUS,  (1), 37-40.",https://cyberleninka.ru/article/n/razmnozhenie-drevesnyh-lesnyh-rasteniy-v-usloviyah-in-vitro
G.BARBADENSE L. ТУРИ НАВЛАРАРО F1 ДУРАГАЙЛАРИДА АЙРИМ ҚИММАТЛИ-ХЎЖАЛИК БЕЛГИЛАРНИНГ ИРСИЙЛАНИШИ,"Нурали Эсонпўлатович Чоршанбиев, Саидғани Мухторович Набиев, Элшод Алишер Ўғли Пардаев, Азиз Обидович Қўзибоев",Academic research in educational sciences,2023,Агробиотехнологии,"ғўза, нав, дурагай, маҳсулдорлик, 1000 дона чигит оғирлиги, гетерозис, ирсийланиш, доминантлик коэффициенти, комбинацион қобилият","g.barbadense l., g.barbadense l., cotton, variety, hybrid, productivity, weight of 1000 seeds, heterosis, inheritance, coefficient of dominance, combining ability.","Мақолада G.barbadense L. тури навларининг F1 дурагайларида ўсимлик маҳсулдорлиги ва 1000 та чигит оғирлиги белгиларининг ирсийланиши, навларнинг бу белгилар бўйича комбинацион қобилияти маълумотлари келтирилган. Ушбу белгилар F1 дурагайларида полиген белгилар сифатида турли холатларда ирсийланди. Ўсимлик маҳсулдорлиги асосан ижобий ўта доминантлик ва 1000 та чигит оғирлиги эса салбий, ижобий ўта доминантлик ҳолатларида ирсийланди. Ўсимлик маҳсулдорлиги бўйича юқори ижобий умумий комбинатив қобилияти (УКҚ) Марварид (ĝi=2,44) ва Сурхон-14 (ĝi=2,95) навларида, 1000 та чигит оғирлиги бўйича эса УКҚ Марварид (ĝi=2,3) ва Ғузор (ĝi=2,8) навларида юқорилиги аниқланди. Шундай қилиб, олиб борилган тадқиқотларимиз натижалари ингичка толали ғўзанинг ҳосилдор ғўза навлари селекциясида Марварид, Сурхон-14 ва Ғузор навларидан бошланғич ашѐ сифатида фойдаланиш мумкинлигини кўрсатади","Нурали Эсонпўлатович Чоршанбиев, Саидғани Мухторович Набиев, Элшод Алишер Ўғли Пардаев, Азиз Обидович Қўзибоев G.BARBADENSE L. ТУРИ НАВЛАРАРО F1 ДУРАГАЙЛАРИДА АЙРИМ ҚИММАТЛИ-ХЎЖАЛИК БЕЛГИЛАРНИНГ ИРСИЙЛАНИШИ // Academic research in educational sciences. 2023. №1. URL: https://cyberleninka.ru/article/n/g-barbadense-l-turi-navlararo-f1-duragaylarida-ayrim-immatli-h-zhalik-belgilarning-irsiylanishi (дата обращения: 24.10.2024).","Нурали Эсонпўлатович Чоршанбиев, Саидғани Мухторович Набиев, Элшод Алишер Ўғли Пардаев, & Азиз Обидович Қўзибоев (2023). G.BARBADENSE L. ТУРИ НАВЛАРАРО F1 ДУРАГАЙЛАРИДА АЙРИМ ҚИММАТЛИ-ХЎЖАЛИК БЕЛГИЛАРНИНГ ИРСИЙЛАНИШИ. Academic research in educational sciences, 4 (1), 399-408.",https://cyberleninka.ru/article/n/g-barbadense-l-turi-navlararo-f1-duragaylarida-ayrim-immatli-h-zhalik-belgilarning-irsiylanishi
ИСПОЛЬЗОВАНИЕ ПРОТЕОЛИТИЧЕСКИХ ФЕРМЕНТОВ ДЛЯ ПОЛУЧЕНИЯ БЕЛКОВЫХ ГИДРОЛИЗАТОВ ПИЩЕВОГО НАЗНАЧЕНИЯ ИЗ ВТОРИЧНОГО СЫРЬЯ,"Костылева Е.В., Середа А.С., Великорецкая И.А., Курбатова Е.И., Цурикова Н.В.",Вопросы питания,2023,Агробиотехнологии,"коллаген, соевый белок, молочная сыворотка, глютен, протеазы, гидролизаты",,"В связи с увеличением дефицита пищевого белка в мире актуальным представляется эффективное и наиболее полное использование белоксодержащих субстратов. Наиболее перспективным способом утилизации вторичного белоксодержащего сырья является повышение его пищевой ценности за счет ферментативного гидролиза. Применение белковых гидролизатов, полученных на основе белоксодержащих отходов, имеет большой потенциал в различных областях пищевой промышленности, а также при производстве специализированных пищевых продуктов для диетического питания. Цель работы - на основании анализа особенностей основных видов вторичного сырья, используемых для получения белковых гидролизатов, и с учетом специ фичности действия различных протеаз предложить оптимальные способы обработки белковых субстратов для получения гидролизатов, обладающих желаемыми характеристиками. Материал и методы. В работе использовали материалы, содержащиеся в базах данных PubMed, WoS, Scopus и eLIBRARY.RU и удовлетворяющие требованиям научной достоверности и полноты. Результаты. Основными видами белоксодержащих отходов, успешно используемых для получения гидролизатов пищевого и функционального назначения, являются коллагенсодержащие отходы мясо-, птице- и рыбоперерабатывающей промышленности, молочная сыворотка, соевый белок и глютен. Приведено описание молекулярной структуры, основных биологических и физико-химических свойств коллагена, белков молочной сыворотки, различных белковых фракций пшеничного глютена и соевого белка. Обоснована целесообразность ферментативной обработки основных видов вторичного белоксодержащего сырья протеазами для снижения их антигенности и устранения антипищевых свойств, улучшения функциональных, органолептических и биоактивных свойств для последующего применения в производстве пищевых продуктов, специализированных пищевых продуктов для диетического (лечебного и профилактического) питания. Представлена информация о классификации протеолитических ферментов, об основных свойствах ферментов из разных групп, проанализирована эффективность их использования в процессах переработки различных видов белковых отходов. Заключение. На основании анализа данных литературы предложены наиболее перспективные способы получения пищевых белковых гидролизатов из вторичного белоксодержащего сырья, включая предобработку субстратов и выбор протеолитических ферментов с определенной специфичностью действия.","Костылева Е. В., Середа А. С., Великорецкая И. А., Курбатова Е. И., Цурикова Н. В. ИСПОЛЬЗОВАНИЕ ПРОТЕОЛИТИЧЕСКИХ ФЕРМЕНТОВ ДЛЯ ПОЛУЧЕНИЯ БЕЛКОВЫХ ГИДРОЛИЗАТОВ ПИЩЕВОГО НАЗНАЧЕНИЯ ИЗ ВТОРИЧНОГО СЫРЬЯ // Вопросы питания. 2023. №1 (545). URL: https://cyberleninka.ru/article/n/ispolzovanie-proteoliticheskih-fermentov-dlya-polucheniya-belkovyh-gidrolizatov-pischevogo-naznacheniya-iz-vtorichnogo-syrya (дата обращения: 24.10.2024).","Костылева Е.В., Середа А.С., Великорецкая И.А., Курбатова Е.И., & Цурикова Н.В. (2023). ИСПОЛЬЗОВАНИЕ ПРОТЕОЛИТИЧЕСКИХ ФЕРМЕНТОВ ДЛЯ ПОЛУЧЕНИЯ БЕЛКОВЫХ ГИДРОЛИЗАТОВ ПИЩЕВОГО НАЗНАЧЕНИЯ ИЗ ВТОРИЧНОГО СЫРЬЯ. Вопросы питания, 92 (1 (545)), 116-132.",https://cyberleninka.ru/article/n/ispolzovanie-proteoliticheskih-fermentov-dlya-polucheniya-belkovyh-gidrolizatov-pischevogo-naznacheniya-iz-vtorichnogo-syrya
ИССЛЕДОВАНИЕ ТОЧНОГО МЕТОДА ОПРЕДЕЛЕНИЯ ФЕНОТИПА СОРТОВ СОИ УСТОЙЧИВЫХ К РАСТРЕСКИВАНИЮ БОБОВ,Хань Дэчжи,Агронаука,2023,Агробиотехнологии,"соя, бобы, фенотип, растрескивание, сушка","soybeans, beans, phenotype, cracking, drying","На фенотип растений сои, склонных к раскрываемости бобов при созревании значительное влияние оказывает окружающая среда. Ключом к изучению данного явления на растениях сои может быть метод определения конкретного фенотипа растений склонных к растрескиванию бобов. В данном исследовании в качестве материала использовались два культурных сорта сои с относительно близким генотипом и большими различиями по фенотипу устойчивости к растрескиванию бобов при созревании. Скорость высыхания различных частей бобов двух сортов R8 была определена с помощью сушильного шкафа. Температура и время в сушильном шкафу были установлены по 5 вариантам, эксперимент повторялся три раза со случайными группами. Результаты показали, что не было существенной разницы в скорости высыхания каждой части бобов сои при различных обработках, но скорость высыхания положительно коррелировала с температурой и продолжительностью сушки. Отмечены значительные различия в скорости высыхания бобов различных сортов при 60°C и 11 ч обработки. Учитывая удобство и безопасность данного метода было установлено, что температура в сушильном шкафу должна составлять не более 60°C, а продолжительность 11...13 ч, что не оказывает негативного воздействия на сохранение всхожести семян. Создание этого способа, обеспечивает научный подход и теоретическую основу для скрининга протоплазмы проростков сои новых сортов, устойчивых к растрескиванию, и сопутствующих исследований по определению скорости высыхания бобов.",Хань Дэчжи ИССЛЕДОВАНИЕ ТОЧНОГО МЕТОДА ОПРЕДЕЛЕНИЯ ФЕНОТИПА СОРТОВ СОИ УСТОЙЧИВЫХ К РАСТРЕСКИВАНИЮ БОБОВ // Агронаука. 2023. №1. URL: https://cyberleninka.ru/article/n/issledovanie-tochnogo-metoda-opredeleniya-fenotipa-sortov-soi-ustoychivyh-k-rastreskivaniyu-bobov (дата обращения: 24.10.2024).,"Хань Дэчжи (2023). ИССЛЕДОВАНИЕ ТОЧНОГО МЕТОДА ОПРЕДЕЛЕНИЯ ФЕНОТИПА СОРТОВ СОИ УСТОЙЧИВЫХ К РАСТРЕСКИВАНИЮ БОБОВ. Агронаука, 1 (1), 63-69.",https://cyberleninka.ru/article/n/issledovanie-tochnogo-metoda-opredeleniya-fenotipa-sortov-soi-ustoychivyh-k-rastreskivaniyu-bobov
Эффективность применения УФ-излучения при хранении маточной сахарной свёклы,"М.А. Смирнов , А.А. Налбандян",Сахар,2023,Агробиотехнологии,"приём, хранение, семеноводство, сахарная свёкла, эффективность, последействие","the results of research on the use of uv radiation in the technology of storage of sugar beet mother roots in order to improve the safety of planting material are presented. treatment of sugar beet mother roots before storage with uv radiation reduces weight loss by 1.4–2.0 times, germination – by 1.0–1.2 times, rotting – by 1.3–4 times. the biocidal effect of uv radiation is manifested in a decrease in the mass of rot and, as a result, the biological efficiency of storage reception is 42–75.5 %. molecular genetic testing of the obtained seeds did not reveal a negative aftereffect of uv treatment of the planting material.","Представлены результаты исследований по применению УФ-излучения в технологии хранения маточных корнеплодов сахарной свёклы с целью повышения сохранности посадочного материала. Обработка УФ-излучением маточных корнеплодов перед хранением позволяет снизить потери массы в 1,4–2,0 раза, прорастание – в 1,0–1,2 раза, загнивание – в 1,3–4 раза. Биоцидный эффект УФ-излучения проявляется в снижении массы гнили, и, как следствие, биологическая эффективность приёма хранения составляет 42–75,5 %. Молекулярно-генетическое тестирование полученных семян не выявило отрицательного последействия обработки посадочного материала УФ-излучением.","М А. Смирнов, А А. Налбандян Эффективность применения УФ-излучения при хранении маточной сахарной свёклы // Сахар. 2023. №3. URL: https://cyberleninka.ru/article/n/effektivnost-primeneniya-uf-izlucheniya-pri-hranenii-matochnoy-saharnoy-svyokly (дата обращения: 24.10.2024).","М.А. Смирнов , & А.А. Налбандян (2023). Эффективность применения УФ-излучения при хранении маточной сахарной свёклы. Сахар,  (3), 20-23. doi: 10.24412/2413-5518-2023-3-20-23",https://cyberleninka.ru/article/n/effektivnost-primeneniya-uf-izlucheniya-pri-hranenii-matochnoy-saharnoy-svyokly
"БАҲОРГИ БУҒДОЙ НАВЛАРИ ПИШИШ ДАВРИНИНГ ҲОСИЛДОРЛИК КЎРСАТКИЧЛАРИГА ТАЪСИРИ, ОРОЛБЎЙИ ЖАНУБИЙ ҚИСМИ МИСОЛИДА","С. С. Бабоева, О. С. Тураев, П. А. Турешов, А. А. Турдимуратов, Б. Т. Хамитов, З. М. Зияев, Б. T. Турсунмуродова, А. И. Сейтмусаев",Academic research in educational sciences,2023,Агробиотехнологии,"баҳорги буғдой, ҳосилдорлик, оролбўйи ҳудуди жанубий қисми, дисперсион таҳлил, корреляцион таҳлил","triticum aestivum l., spring wheat, triticum aestivum l., yield, southern part of the aral sea basin, analysis of variance, correlation analysis","Оролбўйи ҳудудининг иқлими кескин ѐмонланиши ва тупроқ таркибининг бузилиши натижасида қишлоқ хўжалиги экинларини етиштириш қийинлашган. Мазкур мақолада олиб борилаѐтган тадқиқотимиз доирасида ушбу ҳудуднинг жанубий қисмида етиштирилган баҳорги буғдой намуналарининг пишиш даври ҳосилдорлик белгиларига, хусусан, ўсимликларда пишиш куни узунлигининг ўсимлик бўйи, бошоқ узунлиги, битта бошоқдаги дон вазни каби белгиларга таъсири дисперсион, корреляцион таҳлиллар воситасида ўрганилиб, уларнинг натижалари ҳақида маълумотлар келтирилган","С С. Бабоева, О С. Тураев, П А. Турешов, А А. Турдимуратов, Б Т. Хамитов, З М. Зияев, Б T. Турсунмуродова, А И. Сейтмусаев БАҲОРГИ БУҒДОЙ НАВЛАРИ ПИШИШ ДАВРИНИНГ ҲОСИЛДОРЛИК КЎРСАТКИЧЛАРИГА ТАЪСИРИ, ОРОЛБЎЙИ ЖАНУБИЙ ҚИСМИ МИСОЛИДА // Academic research in educational sciences. 2023. №3. URL: https://cyberleninka.ru/article/n/ba-orgi-bu-doy-navlari-pishish-davrining-osildorlik-k-rsatkichlariga-tasiri-orolb-yi-zhanubiy-ismi-misolida (дата обращения: 24.10.2024).","С. С. Бабоева, О. С. Тураев, П. А. Турешов, А. А. Турдимуратов, Б. Т. Хамитов, З. М. Зияев, Б. T. Турсунмуродова, & А. И. Сейтмусаев (2023). БАҲОРГИ БУҒДОЙ НАВЛАРИ ПИШИШ ДАВРИНИНГ ҲОСИЛДОРЛИК КЎРСАТКИЧЛАРИГА ТАЪСИРИ, ОРОЛБЎЙИ ЖАНУБИЙ ҚИСМИ МИСОЛИДА. Academic research in educational sciences, 4 (3), 439-446.",https://cyberleninka.ru/article/n/ba-orgi-bu-doy-navlari-pishish-davrining-osildorlik-k-rsatkichlariga-tasiri-orolb-yi-zhanubiy-ismi-misolida
