Title,Russian Keywords,Annotation,Link,Title_found_phrases,Russian Keywords_found_phrases,Annotation_found_phrases
"['изучение', 'фермент', 'малат', 'аспартатный', 'челночный', 'система', 'генотип', 'пшеница']","['пшеница', 'стресс', 'вызвать', 'засуха']","['важный', 'проблема', 'сельский', 'хозяйство', 'являться', 'снижение', 'продуктивность', 'сорт', 'мягкий', 'пшеница', 'выращивать', 'территория', 'азербайджан', 'условие', 'водный', 'дефицит', 'вызвать', 'климатический', 'изменение', 'связь', 'это', 'засуха', 'являться', 'абиотический', 'стрессовый', 'фактор', 'способный', 'прямо', 'косвенно', 'влиять', 'метаболизм', 'растение', 'оставаться', 'активный', 'тема', 'дискуссия', 'исследование', 'проводить', 'область', 'последний', 'десятилетие', 'изучить', 'активность', 'фермент', 'малат', 'аспартатный', 'челночный', 'система', 'растение', 'пшеница', 'вырастить', 'условие', 'водный', 'дефицит', 'установить', 'активность', 'фермент', 'аспартатаминотрансфераза', 'малатдегидрогеназа', 'выше', 'засухоустойчивый', 'генотип']",https://cyberleninka.ru/article/n/izuchenie-fermentov-malat-aspartatnoy-chelnochnoy-sistemy-u-genotipov-pshenitsy,,,климатический изменение
"['оценка', 'запас', 'углерод', 'торфяной', 'залежь', 'различный', 'генезис', 'болото', 'северо', 'восток', 'среднерусский', 'возвышенность']","['запас', 'углерод', 'торфяной', 'залежь', 'болото']","['статья', 'обсуждаться', 'результат', 'определение', 'запас', 'углерод', 'торфяной', 'залежь', 'различный', 'происхождение', 'болото', 'тульский', 'область', 'показать', 'запас', 'углерод', 'зависеть', 'ботанический', 'состав', 'торф', 'степень', 'разложение', 'мощность', 'торфяной', 'залежь', 'продолжительность', 'торфообразовательный', 'процесс', 'выявить', 'показатель', 'свидетельствовать', 'специфика', 'функционирование', 'разный', 'тип', 'болото']",https://cyberleninka.ru/article/n/otsenka-zapasov-ugleroda-v-torfyanyh-zalezhah-razlichnogo-genezisa-na-bolotah-severo-vostoka-srednerusskoy-vozvyshennosti,запас углерод,запас углерод,запас углерод
"['контроль', 'австралийский', 'желобчатый', 'червец', 'помощь', 'инновационный', 'олигонуклеотидный', 'инсектицид', 'авжеч']","['австралийский', 'желобчатый', 'червец', 'олигонуклеотидный', 'инсектицид', 'днк', 'инсектицид', 'олинцид', 'изменение', 'климат', 'углеродный', 'след', 'защита', 'растение']","['изменение', 'климат', 'создавать', 'благоприятный', 'условие', 'рост', 'популяция', 'насекомое', 'вредитель', 'настоящий', 'время', 'мир', 'наблюдаться', 'увеличение', 'число', 'вспышка', 'насекомое', 'вредитель', 'связанный', 'многолетний', 'повышение', 'средний', 'температура', 'климатический', 'система', 'ущерб', 'наносить', 'вредитель', 'цитрусовый', 'австралийский', 'желобчатый', 'червец', 'последний', 'год', 'увеличиваться', 'борьба', 'это', 'вид', 'крайне', 'затруднить', 'поскольку', 'современный', 'химический', 'инсектицид', 'способный', 'контролировать', 'численность', 'кроме', 'это', 'использование', 'химический', 'инсектицид', 'борьба', 'это', 'вредитель', 'нежелательно', 'плод', 'цитрусовый', 'употреблять', 'пища', 'химический', 'средство', 'кумулятивный', 'накапливаться', 'организм', 'наносить', 'системный', 'вред', 'здоровье', 'человек', 'образ', 'изменение', 'климат', 'вызывать', 'потребность', 'сельский', 'лесной', 'хозяйство', 'безопасный', 'эффективный', 'инсектицид', 'низкий', 'углеродный', 'след', 'длительный', 'операционный', 'срок', 'действие', 'инсектицид', 'основа', 'олигонуклеотид', 'олигонуклеотидный', 'инсектицид', 'днк', 'инсектицид', 'разработать', 'основа', 'дезоксирибонуклеиновый', 'кислота', 'статья', 'впервые', 'демонстрировать', 'успешный', 'использование', 'короткий', 'одноцепочечный', 'фрагмент', 'ген', 'рибосомальный', 'рнк', 'ррнк', 'который', 'назвать', 'авжеч', 'борьба', 'австралийский', 'желобчатый', 'червец', 'предлагать', 'использование', 'олигонуклеотидный', 'инсектицид', 'нулевой', 'углеродный', 'след', 'крупномасштабный', 'внедрение', 'сельский', 'лесной', 'хозяйство']",https://cyberleninka.ru/article/n/kontrol-avstraliyskogo-zhelobchatogo-chervetsa-icerya-purchasi-maskell-pri-pomoschi-innovatsionnogo-oligonukleotidnogo-insektitsida,,"углеродный след, углеродный след","углеродный след, углеродный след"
"['влияние', 'климатический', 'изменение', 'ареал', 'беспозвоночный', 'тавушский', 'область', 'армения']","['изменение', 'климат', 'расширение', 'ареал', 'беспозвоночный', 'слепень', 'галлица', 'моллюск', 'тавушский', 'область']","['цель', 'цель', 'работа', 'являться', 'изучение', 'видовой', 'состав', 'беспозвоночный', 'тавушский', 'область', 'изменение', 'ареал', 'влияние', 'климатический', 'условие', 'материал', 'метод', 'материал', 'послужить', 'собственный', 'сбор', 'провести', 'разный', 'пункт', 'тавушский', 'область', 'армения', 'также', 'коллекция', 'беспозвоночный', 'институт', 'зоология', 'нцзгэ', 'сбор', 'определение', 'двукрылый', 'насекомое', 'моллюск', 'проводиться', 'общепринятый', 'методика', 'работа', 'выполнить', 'институт', 'зоология', 'нцзгэ', 'научный', 'материал', 'храниться', 'коллекционный', 'фонд', 'результат', 'результат', 'исследование', 'видовой', 'состав', 'беспозвоночный', 'настоящий', 'время', 'тавушский', 'область', 'приводиться', 'вид', 'слепень', 'вид', 'галлица', 'фитофаг', 'вид', 'моллюск', 'результат', 'изменение', 'климат', 'сторона', 'потепление', 'вид', 'слепень', 'вид', 'галлица', 'фитофаг', 'вид', 'моллюск', 'отметить', 'новый', 'локалитет', 'указанный', 'вид', 'расширить', 'ареал', 'обитание', 'слепень', 'наблюдаться', 'изменение', 'ареал', 'вертикальный', 'зональность', 'заключение', 'результат', 'провести', 'исследование', 'выявить', 'связь', 'изменение', 'климат', 'ареал', 'некоторый', 'вид', 'беспозвоночный', 'слепень', 'галлица', 'фитофаг', 'моллюск', 'сравнение', 'данные', 'прошлый', 'год', 'расшириться', 'вид', 'который', 'наблюдаться', 'прямой', 'зависимость', 'изменение', 'ареал', 'климатический', 'условие', 'мочь', 'дальнейший', 'рассматриваться', 'биондикатор', 'изменение', 'климат']",https://cyberleninka.ru/article/n/vliyanie-klimaticheskih-izmeneniy-na-arealy-bespozvonochnyh-diptera-molluska-tavushskoy-oblasti-armenii,климатический изменение,,
"['оценка', 'запас', 'углерод', 'лесной', 'подстилка', 'раифский', 'участок', 'волжско', 'камский', 'заповедник']","['запас', 'углерод', 'секвестрация', 'углерод', 'лесной', 'подстилка', 'волжско', 'камский', 'биосферный', 'заповедник']","['привести', 'численный', 'характеристика', 'запас', 'углерод', 'подстилка', 'разновозрастной', 'лесной', 'фитоценоз', 'раифский', 'участок', 'волжско', 'камский', 'государственный', 'природный', 'биосферный', 'заповедник', 'запас', 'углерод', 'подстилка', 'различный', 'тип', 'лес', 'отличаться', 'вариабельность', 'среднее', 'равный', 'березняк', 'липняк', 'сосняк']",https://cyberleninka.ru/article/n/otsenka-zapasov-ugleroda-v-lesnyh-podstilkah-raifskogo-uchastka-volzhsko-kamskogo-zapovednika,запас углерод,запас углерод,запас углерод
"['оценка', 'природный', 'комплекс', 'куноватский', 'заказник', 'район', 'реинтродукция', 'стерх']","['ямало', 'ненецкий', 'автономный', 'округ', 'белый', 'журавль', 'стерх', 'реинтродукция', 'млекопитающее', 'птица', 'растительность', 'торфяной', 'почва', 'обский', 'западносибирский', 'популяция', 'сообщество', 'разнообразие', 'устойчивость']","['статья', 'привести', 'некоторый', 'результат', 'исследование', 'почва', 'растительность', 'состав', 'структура', 'население', 'птица', 'млекопитающее', 'окрестность', 'стационар', 'стерх', 'территория', 'куноватский', 'заказник', 'подзона', 'северный', 'тайга', 'шурышкарский', 'район', 'ямало', 'ненецкий', 'автономный', 'округ', 'цель', 'оценка', 'современный', 'состояние', 'природный', 'комплекс', 'район', 'реинтродукция', 'обский', 'популяция', 'исчезать', 'вид', 'установить', 'общий', 'соответствие', 'различный', 'компонент', 'изучать', 'природный', 'комплекс', 'зональный', 'провинциальный', 'ландшафтный', 'климатический', 'биотопический', 'особенность', 'данный', 'территория', 'указывать', 'удовлетворительный', 'состояние', 'относительный', 'стабильность', 'время', 'сообщество', 'индикаторный', 'группа', 'животное', 'мелкий', 'млекопитающее', 'течение', 'год', 'выявить', 'превышение', 'показатель', 'резистентный', 'устойчивость', 'упругий', 'свойственный', 'нарушить', 'местообитание', 'ранний', 'стадия', 'экологический', 'сукцессия', 'который', 'мочь', 'обусловить', 'влияние', 'локальный', 'пожар', 'также', 'динамичный', 'поемный', 'режим', 'изучать', 'природный', 'территориальный', 'комплекс', 'установить', 'гнездование', 'разный', 'часть', 'топяной', 'стершин', 'болото', 'вид', 'граница', 'гнездовый', 'ареал', 'который', 'ранее', 'проходить', 'значительно', 'южный', 'это', 'свидетельствовать', 'продвижение', 'ареал', 'данный', 'вид', 'высокий', 'широта', 'влияние', 'глобальный', 'климатический', 'изменение', 'природный', 'комплекс', 'исторический', 'гнездовый', 'ареал', 'западносибирский', 'популяция', 'стерх']",https://cyberleninka.ru/article/n/otsenka-prirodnyh-kompleksov-kunovatskogo-zakaznika-v-rayone-reintroduktsii-sterha-leucogeranus-leucogeranus,,,климатический изменение
"['состояние', 'планктонный', 'донный', 'сообщество', 'равнинный', 'река', 'уса', 'бассейн', 'средний', 'волга', 'куйбышевский', 'водохранилище', 'условие', 'климатический', 'изменение']","['река', 'уса', 'малый', 'река', 'планктонный', 'донный', 'сообщество', 'таксономический', 'разнообразие', 'абиотический', 'фактор', 'пространственный', 'распределение', 'экологический', 'состояние', 'качество', 'вод']","['рассмотреть', 'особенность', 'пространственный', 'структурный', 'изменчивость', 'планктонный', 'донный', 'сообщество', 'участок', 'малый', 'равнинный', 'река', 'уса', 'приток', 'куйбышевский', 'водохранилище', 'фон', 'комплексный', 'исследование', 'экологический', 'состояние', 'качество', 'вод', 'река', 'результат', 'исследование', 'год', 'выявить', 'характер', 'пространственный', 'распределение', 'вид', 'сообщество', 'фитопланктон', 'зоопланктон', 'макрозообентос', 'продольный', 'профиль', 'река', 'учет', 'гидрохимический', 'показатель', 'выполнить', 'сравнительный', 'анализ', 'изменение', 'видовой', 'богатство', 'планктонный', 'донный', 'сообщество', 'оценка', 'экологический', 'состояние', 'участок', 'река', 'учет', 'пространственный', 'изменчивость', 'видовой', 'разнообразие', 'количественный', 'характеристика', 'результат', 'изменение', 'численность', 'биомасса', 'основный', 'таксономический', 'группа', 'использование', 'различный', 'методологический', 'подход', 'изучение', 'динамик', 'гидробиологический', 'показатель', 'установить', 'нестационарность', 'существование', 'закономерный', 'тренд', 'зависимость', 'гидрологический', 'гидрохимический', 'фактор', 'впервые', 'дать', 'оценка', 'биоразнообразие', 'альгоценоз', 'летний', 'планктон', 'уса', 'зависимость', 'гидрологический', 'условие', 'антропогенный', 'влияние', 'изменение', 'содержание', 'биогенный', 'вещество', 'установить', 'таксон', 'альгофлор', 'ранг', 'ниже', 'род', 'отдел', 'водоросль', 'доминирующий', 'являться', 'лимнопланктон', 'усинский', 'залив', 'соотношение', 'вид', 'состав', 'отдел', 'водоросль', 'меняться', 'сторона', 'возрастание', 'доля', 'зеленый', 'водоросль', 'доля', 'изменяться', 'река', 'залив', 'установить', 'пространственный', 'динамика', 'структура', 'альгоценоз', 'уса', 'характеризоваться', 'увеличение', 'видовой', 'разнообразие', 'численность', 'биомасса', 'содержание', 'хлорофилла', 'исток', 'устье', 'корреляционный', 'анализ', 'выявить', 'наличие', 'достоверный', 'связь', 'скорость', 'течение', 'концентрация', 'хлорофилла', 'численность', 'удельный', 'число', 'вид', 'биомасса', 'соответственно', 'биомасса', 'концентрация', 'хлорофилла', 'трофический', 'состояние', 'река', 'верхний', 'средний', 'течение', 'являться', 'олиготрофный', 'устьевый', 'участок', 'олиго', 'мезотрофный', 'усинский', 'залив', 'водный', 'масса', 'соответствовать', 'мезотрофный', 'тип', 'основный', 'загрязнять', 'вещество', 'весь', 'протяжение', 'являться', 'концентрация', 'робщий', 'пдк', 'сопровождаться', 'увеличение', 'доля', 'миксотрофный', 'фитофлагеллят', 'индикатор', 'органический', 'загрязнение', 'возрастание', 'численность', 'биомасса', 'фитопланктон', 'год', 'обусловить', 'высокий', 'содержание', 'биогенный', 'элемент', 'зоопланктон', 'водный', 'система', 'уса', 'включать', 'вид', 'который', 'коловратка', 'ветвистоусый', 'веслоногий', 'ракообразный', 'состав', 'зоопланктон', 'типичный', 'водоем', 'волжский', 'бассейн', 'представить', 'фитофильный', 'планктобентосный', 'коловратка', 'ветвистоусый', 'ракообразный', 'род', 'впервые', 'зоопланктон', 'устьевый', 'зона', 'река', 'зарегистрировать', 'вид', 'вселенец', 'коловратка', 'обитатель', 'водоем', 'северный', 'широта', 'больший', 'величина', 'обилие', 'зоопланктон', 'отметить', 'глубоководный', 'участок', 'река', 'водохранилище', 'численность', 'биомасса', 'зоопланктон', 'достигать', 'тыс', 'экзм', 'преобладание', 'динамичность', 'гидрофизический', 'гидрологический', 'параметр', 'определять', 'продольный', 'распределение', 'количественный', 'структурный', 'показатель', 'сообщество', 'планктонный', 'организм', 'тип', 'экоклин', 'условие', 'обитание', 'мезо', 'эвтрофный', 'водный', 'масса', 'установить', 'пространственный', 'изменчивость', 'планктонный', 'донный', 'сообщество', 'учет', 'локальный', 'биотопический', 'изменчивость', 'определять', 'особенность', 'геоморфология', 'ландшафт', 'закономерный', 'тренд', 'количественный', 'показатель', 'таксоцен', 'биотический', 'сообщество', 'оценка', 'качество', 'вод', 'экологический', 'состояние', 'водоток', 'выполнить', 'использование', 'интегральный', 'метод', 'метрика', 'получить', 'результат', 'оценка', 'качество', 'вод', 'уса', 'мочь', 'использовать', 'качество', 'эталонный', 'расчет', 'мультиметрический', 'показатель', 'экологический', 'состояние', 'типологически', 'сходный', 'малый', 'равнинный', 'река']",https://cyberleninka.ru/article/n/sostoyanie-planktonnyh-i-donnyh-soobschestv-ravninnoy-reki-usa-basseyn-sredney-volgi-kuybyshevskoe-vodohranilische-v-usloviyah,климатический изменение,,
"['некоторый', 'сведение', 'гнездование', 'степной', 'орел', 'северо', 'запад', 'республика', 'калмыкия', 'воздействие', 'климатический', 'антропогенный', 'фактор']","['республика', 'калмыкия', 'динамика', 'фактор', 'воздействие', 'степной', 'зона', 'аридизация', 'климат', 'осадок', 'влажность', 'антропогенный', 'воздействие', 'степной', 'орел', 'гнездование', 'численность', 'обилие', 'популяция', 'распашка', 'перевыпас', 'скот', 'редкий', 'вид', 'красный', 'книга']","['работа', 'привести', 'некоторый', 'дополнительный', 'сведение', 'встреча', 'место', 'гнездование', 'европейский', 'часть', 'россия', 'степной', 'район', 'северо', 'запад', 'республика', 'калмыкия', 'период', 'дать', 'сведение', 'особенность', 'экология', 'охранный', 'статус', 'вид', 'выявить', 'влияние', 'антропогенный', 'природный', 'фактор', 'численность', 'успех', 'размножение', 'вид', 'район', 'исследование', 'установить', 'связь', 'численность', 'вид', 'фоновый', 'климатический', 'изменение', 'осадок', 'температурный', 'режим', 'степень', 'аридизация', 'климат', 'определить', 'лимитировать', 'фактор', 'дать', 'рекомендация', 'сохранение', 'вид', 'территория', 'регион']",https://cyberleninka.ru/article/n/nekotorye-svedeniya-o-gnezdovanii-stepnogo-orla-na-severo-zapade-respubliki-kalmykii-pod-vozdeystviem-klimaticheskih-i,,,климатический изменение
"['оценка', 'запас', 'углерод', 'почва', 'территория', 'карбоновый', 'полигон', 'карбон', 'поволжье']","['карбоновый', 'полигон', 'дерновый', 'подзолистый', 'почва', 'запас', 'углерод', 'почва', 'общий', 'углерод', 'микробный', 'углерод', 'республика', 'татарстан']","['разработка', 'технология', 'снижение', 'эмиссия', 'парниковый', 'газ', 'необходимо', 'иметь', 'представление', 'накопление', 'углерод', 'разный', 'пул', 'частность', 'почва', 'работа', 'провести', 'оценка', 'содержание', 'общий', 'микробный', 'углерод', 'численность', 'бактерия', 'микромицета', 'почва', 'территория', 'карбоновый', 'полигон', 'карбон', 'поволжье', 'республика', 'татарстан', 'полигон', 'располагаться', 'дерновый', 'подзолистый', 'почва', 'подзона', 'южный', 'тайга', 'типичный', 'распределение', 'горизонт', 'установить', 'глубина', 'содержание', 'общий', 'углерод', 'снижаться', 'микробный', 'углерод', 'содержание', 'бактерия', 'снижаться', 'микромицета', 'рассчитать', 'запас', 'общий', 'углерод', 'составлять', 'микробный', 'углерод']",https://cyberleninka.ru/article/n/otsenka-zapasov-ugleroda-v-pochve-na-territorii-karbonovogo-poligona-karbon-povolzhie,"карбоновый полигон, запас углерод","карбоновый полигон, запас углерод","парниковый газ, карбоновый полигон"
"['взаимосвязь', 'функциональный', 'признак', 'надземный', 'биомасса', 'растение', 'травяный', 'кустарничковый', 'ярус', 'экосистема', 'карбоновый', 'полигон']","['карбоновый', 'полигон', 'лесной', 'экосистема', 'функциональный', 'признак', 'растение', 'травяный', 'кустарничковый', 'ярус', 'продуктивность', 'экосистема']","['исследование', 'посвятить', 'взаимосвязь', 'функциональный', 'признак', 'лист', 'высота', 'надземный', 'биомасса', 'растение', 'травяный', 'кустарничковый', 'ярус', 'лесной', 'экосистема', 'карбоновый', 'полигон', 'зеленодольский', 'район', 'республика', 'татарстан', 'обнаружить', 'значительный', 'изменчивость', 'функциональный', 'признак', 'растение', 'исследовать', 'участок', 'мочь', 'связать', 'фактор', 'среда', 'освещенность', 'влажность', 'почва', 'содержание', 'элемент', 'питание', 'растение', 'показать', 'функциональный', 'признак', 'доминантный', 'вид', 'растение', 'охарактеризовать', 'занимать', 'объем', 'свой', 'ярус', 'наличие', 'взаимосвязь', 'функциональный', 'признак', 'растение', 'надземный', 'биомасса', 'подчеркивать', 'существенный', 'влияние', 'продуктивность', 'экосистема', 'отмечаться', 'необходимость', 'комплексный', 'подход', 'учитывать', 'функциональный', 'характеристика', 'растение', 'различный', 'ярус']",https://cyberleninka.ru/article/n/vzaimosvyaz-funktsionalnyh-priznakov-i-nadzemnoy-biomassy-rasteniy-travyano-kustarnichkovogo-yarusa-v-ekosisteme-karbonovogo,карбоновый полигон,карбоновый полигон,карбоновый полигон
