Title,Russian Keywords,Annotation,Link
"['изучение', 'фермент', 'малат', 'аспартатный', 'челночный', 'система', 'генотип', 'пшеница']","['пшеница', 'стресс', 'вызвать', 'засуха']","['важный', 'проблема', 'сельский', 'хозяйство', 'являться', 'снижение', 'продуктивность', 'сорт', 'мягкий', 'пшеница', 'выращивать', 'территория', 'азербайджан', 'условие', 'водный', 'дефицит', 'вызвать', 'климатический', 'изменение', 'связь', 'это', 'засуха', 'являться', 'абиотический', 'стрессовый', 'фактор', 'способный', 'прямо', 'косвенно', 'влиять', 'метаболизм', 'растение', 'оставаться', 'активный', 'тема', 'дискуссия', 'исследование', 'проводить', 'область', 'последний', 'десятилетие', 'изучить', 'активность', 'фермент', 'малат', 'аспартатный', 'челночный', 'система', 'растение', 'пшеница', 'вырастить', 'условие', 'водный', 'дефицит', 'установить', 'активность', 'фермент', 'аспартатаминотрансфераза', 'малатдегидрогеназа', 'выше', 'засухоустойчивый', 'генотип']",https://cyberleninka.ru/article/n/izuchenie-fermentov-malat-aspartatnoy-chelnochnoy-sistemy-u-genotipov-pshenitsy
"['климатический', 'сигнал', 'годичный', 'слой', 'дуб', 'черешчатый', 'юго', 'восточный', 'граница', 'ареал', 'бассейн', 'урал']","['бассейн', 'река', 'урал', 'хребет', 'дзяу', 'тюб', 'дуб', 'черешчатый', 'радиальный', 'прирост', 'климатический', 'сигнал']","['цель', 'выявление', 'анализ', 'климатический', 'сигнал', 'содержаться', 'годичный', 'слой', 'дуб', 'черешчатый', 'юго', 'восточный', 'граница', 'свой', 'ареал', 'территория', 'россия', 'бассейн', 'река', 'урал', 'материал', 'метод', 'материал', 'исследование', 'годичный', 'слой', 'образец', 'древесина', 'дуб', 'черешчатый', 'взять', 'участок', 'южный', 'часть', 'хребет', 'дзяу', 'тюб', 'измерение', 'ширин', 'годичный', 'слой', 'выполнить', 'бинокулярный', 'микроскоп', 'мбс', 'измерительный', 'комплекс', 'программный', 'пакет', 'построение', 'хронология', 'радиальный', 'прирост', 'осуществляться', 'программа', 'дендроклиматический', 'анализ', 'проводиться', 'пакет', 'среда', 'программирование', 'результат', 'лимитировать', 'климатический', 'фактор', 'радиальный', 'прирост', 'дуб', 'черешчатый', 'юго', 'восточный', 'граница', 'свой', 'ареал', 'являться', 'количество', 'атмосферный', 'осадки', 'зимний', 'весенний', 'сезон', 'начальный', 'период', 'вегетация', 'больший', 'степень', 'сумма', 'осадки', 'март', 'май', 'показать', 'сила', 'это', 'климатический', 'сигнал', 'годичный', 'слой', 'дуб', 'постоянный', 'время', 'динамика', 'это', 'сигнал', 'характерный', 'наличие', 'локальный', 'участок', 'снижение', 'начало', 'который', 'приурочить', 'год', 'массовый', 'размножение', 'непарный', 'шелкопряд', 'заключение', 'начинать', 'начало', 'столетие', 'произойти', 'значительный', 'уменьшение', 'связь', 'прирост', 'количество', 'осадки', 'март', 'май', 'причина', 'это', 'изменение', 'наш', 'мнение', 'мочь', 'сильный', 'изменение', 'состояние', 'дерево', 'древостой', 'вызвать', 'воздействие', 'сильный', 'дефолиация', 'дуб', 'непарный', 'шелкопряд']",https://cyberleninka.ru/article/n/klimaticheskiy-signal-v-godichnyh-sloyah-duba-chereshchatogo-quercusrobur-l-na-yugo-vostochnoy-granitse-ego-areala-v-basseyne-r
"['оценка', 'запас', 'углерод', 'торфяной', 'залежь', 'различный', 'генезис', 'болото', 'северо', 'восток', 'среднерусский', 'возвышенность']","['запас', 'углерод', 'торфяной', 'залежь', 'болото']","['статья', 'обсуждаться', 'результат', 'определение', 'запас', 'углерод', 'торфяной', 'залежь', 'различный', 'происхождение', 'болото', 'тульский', 'область', 'показать', 'запас', 'углерод', 'зависеть', 'ботанический', 'состав', 'торф', 'степень', 'разложение', 'мощность', 'торфяной', 'залежь', 'продолжительность', 'торфообразовательный', 'процесс', 'выявить', 'показатель', 'свидетельствовать', 'специфика', 'функционирование', 'разный', 'тип', 'болото']",https://cyberleninka.ru/article/n/otsenka-zapasov-ugleroda-v-torfyanyh-zalezhah-razlichnogo-genezisa-na-bolotah-severo-vostoka-srednerusskoy-vozvyshennosti
"['адвентивный', 'вид', 'флор', 'тыва']","['адвентивный', 'вид', 'инвазивный', 'растение', 'республика', 'тыва', 'флора', 'центральный', 'азия']","['нарушение', 'естественный', 'экосистема', 'происходить', 'результат', 'хозяйственный', 'освоение', 'любой', 'регион', 'приводить', 'изменение', 'структура', 'растительный', 'покров', 'начало', 'век', 'территория', 'тыва', 'известно', 'около', 'адвентивный', 'вид', 'настоящий', 'время', 'адвентивный', 'флор', 'регион', 'отметить', 'присутствие', 'вид', 'больший', 'часть', 'ксенофит', 'эргазиофит', 'уйти', 'культура', 'вид', 'степень', 'натурализация', 'преобладать', 'эфемерофит', 'вид', 'адвентивный', 'флор', 'тыва', 'содержаться', 'вид', 'внести', 'список', 'инвазивный', 'потенциально', 'инвазивный', 'вид', 'сибирь', 'сравнение', 'сибирский', 'регион', 'тыва', 'маленький', 'инвазивный', 'потенциально', 'инвазивный', 'вид', 'связать', 'природный', 'климатический', 'условие', 'регион', 'поздний', 'хозяйственный', 'освоение', 'территория', 'наиболее', 'уязвимый', 'внедрение', 'чужеродный', 'вид', 'оказаться', 'северный', 'центральный', 'район', 'республика', 'характеризоваться', 'больший', 'степень', 'рекреационный', 'нагрузка', 'напротив', 'достаточно', 'защитить', 'вторжение', 'адвентик', 'сравнительно', 'удаленный', 'центральный', 'тувинский', 'котловина', 'окраинный', 'территория', 'республика', 'внедрение', 'флор', 'чужеродный', 'преимущественно', 'мезофитный', 'вид', 'лимитировать', 'фактор', 'выступать', 'суровый', 'резко', 'континентальный', 'климат', 'успешный', 'внедрение', 'залежный', 'земля', 'чужеродный', 'вид', 'обусловить', 'ослабление', 'вплоть', 'полный', 'уничтожение', 'естественный', 'местообитание', 'растительный', 'сообщество']",https://cyberleninka.ru/article/n/adventivnye-vidy-vo-flore-tyvy
"['изменение', 'породный', 'состав', 'лес', 'карелия', 'историко', 'геоэкологический', 'подход']","['историко', 'географический', 'районирование', 'изменение', 'породный', 'состав', 'лес', 'историко', 'географический', 'срез', 'диахронический', 'метод', 'гис', 'технология', 'интегральный', 'кривой', 'температура', 'воздух']","['актуальность', 'изучение', 'динамик', 'породный', 'состав', 'лес', 'карельский', 'регион', 'связать', 'масштабный', 'антропогенный', 'преобразование', 'исторический', 'время', 'новизна', 'исследование', 'заключаться', 'создание', 'новый', 'методика', 'историко', 'геоэкологический', 'направленность', 'использование', 'гис', 'технология', 'посредством', 'ретроспективный', 'анализ', 'количественный', 'анализ', 'модификация', 'породный', 'состав', 'лес', 'карелия', 'исторический', 'время', 'цель', 'идентификация', 'антропогенный', 'природный', 'климатический', 'фактор', 'провести', 'впервые', 'получить', 'количественный', 'оценка', 'масштаб', 'преобразование', 'человек', 'лесной', 'ландшафт', 'прошедшее', 'год', 'последний', 'столетие', 'анализ', 'выполнить', 'посредством', 'наложение', 'схема', 'историко', 'географический', 'районирование', 'карелия', 'иметься', 'разновременный', 'карта', 'растительность', 'современный', 'карта', 'растительность', 'опытный', 'полигон', 'создать', 'основа', 'космический', 'снимок', 'установление', 'причина', 'изменение', 'состав', 'лес', 'провести', 'экспедиционный', 'исследование', 'анализ', 'изменение', 'климатический', 'параметр', 'значительный', 'трансформация', 'породный', 'состав', 'лес', 'установить', 'обонежский', 'провинция', 'площадь', 'ельник', 'конец', 'сократиться', 'обнаружить', 'предел', 'поморский', 'провинция', 'еловый', 'лес', 'заместить', 'сосняк', 'процесс', 'многовековый', 'хозяйственный', 'деятельность', 'влияние', 'изменение', 'климат']",https://cyberleninka.ru/article/n/izmeneniya-porodnogo-sostava-lesov-karelii-istoriko-geoekologicheskiy-podhod
"['контроль', 'австралийский', 'желобчатый', 'червец', 'помощь', 'инновационный', 'олигонуклеотидный', 'инсектицид', 'авжеч']","['австралийский', 'желобчатый', 'червец', 'олигонуклеотидный', 'инсектицид', 'днк', 'инсектицид', 'олинцид', 'изменение', 'климат', 'углеродный', 'след', 'защита', 'растение']","['изменение', 'климат', 'создавать', 'благоприятный', 'условие', 'рост', 'популяция', 'насекомое', 'вредитель', 'настоящий', 'время', 'мир', 'наблюдаться', 'увеличение', 'число', 'вспышка', 'насекомое', 'вредитель', 'связанный', 'многолетний', 'повышение', 'средний', 'температура', 'климатический', 'система', 'ущерб', 'наносить', 'вредитель', 'цитрусовый', 'австралийский', 'желобчатый', 'червец', 'последний', 'год', 'увеличиваться', 'борьба', 'это', 'вид', 'крайне', 'затруднить', 'поскольку', 'современный', 'химический', 'инсектицид', 'способный', 'контролировать', 'численность', 'кроме', 'это', 'использование', 'химический', 'инсектицид', 'борьба', 'это', 'вредитель', 'нежелательно', 'плод', 'цитрусовый', 'употреблять', 'пища', 'химический', 'средство', 'кумулятивный', 'накапливаться', 'организм', 'наносить', 'системный', 'вред', 'здоровье', 'человек', 'образ', 'изменение', 'климат', 'вызывать', 'потребность', 'сельский', 'лесной', 'хозяйство', 'безопасный', 'эффективный', 'инсектицид', 'низкий', 'углеродный', 'след', 'длительный', 'операционный', 'срок', 'действие', 'инсектицид', 'основа', 'олигонуклеотид', 'олигонуклеотидный', 'инсектицид', 'днк', 'инсектицид', 'разработать', 'основа', 'дезоксирибонуклеиновый', 'кислота', 'статья', 'впервые', 'демонстрировать', 'успешный', 'использование', 'короткий', 'одноцепочечный', 'фрагмент', 'ген', 'рибосомальный', 'рнк', 'ррнк', 'который', 'назвать', 'авжеч', 'борьба', 'австралийский', 'желобчатый', 'червец', 'предлагать', 'использование', 'олигонуклеотидный', 'инсектицид', 'нулевой', 'углеродный', 'след', 'крупномасштабный', 'внедрение', 'сельский', 'лесной', 'хозяйство']",https://cyberleninka.ru/article/n/kontrol-avstraliyskogo-zhelobchatogo-chervetsa-icerya-purchasi-maskell-pri-pomoschi-innovatsionnogo-oligonukleotidnogo-insektitsida
"['влияние', 'климатический', 'изменение', 'ареал', 'беспозвоночный', 'тавушский', 'область', 'армения']","['изменение', 'климат', 'расширение', 'ареал', 'беспозвоночный', 'слепень', 'галлица', 'моллюск', 'тавушский', 'область']","['цель', 'цель', 'работа', 'являться', 'изучение', 'видовой', 'состав', 'беспозвоночный', 'тавушский', 'область', 'изменение', 'ареал', 'влияние', 'климатический', 'условие', 'материал', 'метод', 'материал', 'послужить', 'собственный', 'сбор', 'провести', 'разный', 'пункт', 'тавушский', 'область', 'армения', 'также', 'коллекция', 'беспозвоночный', 'институт', 'зоология', 'нцзгэ', 'сбор', 'определение', 'двукрылый', 'насекомое', 'моллюск', 'проводиться', 'общепринятый', 'методика', 'работа', 'выполнить', 'институт', 'зоология', 'нцзгэ', 'научный', 'материал', 'храниться', 'коллекционный', 'фонд', 'результат', 'результат', 'исследование', 'видовой', 'состав', 'беспозвоночный', 'настоящий', 'время', 'тавушский', 'область', 'приводиться', 'вид', 'слепень', 'вид', 'галлица', 'фитофаг', 'вид', 'моллюск', 'результат', 'изменение', 'климат', 'сторона', 'потепление', 'вид', 'слепень', 'вид', 'галлица', 'фитофаг', 'вид', 'моллюск', 'отметить', 'новый', 'локалитет', 'указанный', 'вид', 'расширить', 'ареал', 'обитание', 'слепень', 'наблюдаться', 'изменение', 'ареал', 'вертикальный', 'зональность', 'заключение', 'результат', 'провести', 'исследование', 'выявить', 'связь', 'изменение', 'климат', 'ареал', 'некоторый', 'вид', 'беспозвоночный', 'слепень', 'галлица', 'фитофаг', 'моллюск', 'сравнение', 'данные', 'прошлый', 'год', 'расшириться', 'вид', 'который', 'наблюдаться', 'прямой', 'зависимость', 'изменение', 'ареал', 'климатический', 'условие', 'мочь', 'дальнейший', 'рассматриваться', 'биондикатор', 'изменение', 'климат']",https://cyberleninka.ru/article/n/vliyanie-klimaticheskih-izmeneniy-na-arealy-bespozvonochnyh-diptera-molluska-tavushskoy-oblasti-armenii
"['микробный', 'биомасса', 'ферментативный', 'активность', 'лесной', 'почва', 'раифский', 'участок', 'волжско', 'камский', 'заповедник']","['почва', 'микробный', 'биомасса', 'инвертаз', 'каталаз', 'запас', 'микробный', 'углерод']","['статья', 'привести', 'результат', 'определение', 'запас', 'микробный', 'углерод', 'показатель', 'активность', 'каталаз', 'инвертаз', 'почва', 'разновозрастной', 'лес', 'раифский', 'участок', 'волжско', 'камский', 'государственный', 'природный', 'биосферный', 'заповедник', 'содержание', 'микробный', 'углерод', 'верхний', 'горизонт', 'почва', 'колебаться', 'мгс', 'слой', 'смотреть', 'запас', 'варьировать', 'относительный', 'содержание', 'микробный', 'углерод', 'общий', 'органический', 'углерод', 'почва', 'глубина', 'увеличиваться', 'гумусовый', 'горизонт', 'составлять', 'иллювиальный', 'достигать', 'минимальный', 'значение', 'содержание', 'углерод', 'микробный', 'биомасса', 'инвертазный', 'каталазный', 'активность', 'наблюдаться', 'почва', 'сосняк', 'почва', 'лиственный', 'лес', 'показатель', 'выше', 'показать', 'корреляционный', 'связь', 'количество', 'микробный', 'биомасса', 'почва', 'активность', 'инвертаз', 'активность', 'каталаз', 'гумус', 'активность', 'каталаз', 'инвертаз', 'средний', 'корреляционный', 'зависимость', 'отметить', 'содержание', 'микробный', 'углерод', 'гумус', 'верхний', 'горизонт', 'почва', 'активность', 'инвертаз', 'содержание', 'гумус', 'активность', 'каталаз', 'содержание', 'микробный', 'углерод']",https://cyberleninka.ru/article/n/mikrobnaya-biomassa-i-fermentativnaya-aktivnost-lesnyh-pochv-raifskogo-uchastka-volzhsko-kamskogo-zapovednika
"['оценка', 'запас', 'углерод', 'лесной', 'подстилка', 'раифский', 'участок', 'волжско', 'камский', 'заповедник']","['запас', 'углерод', 'секвестрация', 'углерод', 'лесной', 'подстилка', 'волжско', 'камский', 'биосферный', 'заповедник']","['привести', 'численный', 'характеристика', 'запас', 'углерод', 'подстилка', 'разновозрастной', 'лесной', 'фитоценоз', 'раифский', 'участок', 'волжско', 'камский', 'государственный', 'природный', 'биосферный', 'заповедник', 'запас', 'углерод', 'подстилка', 'различный', 'тип', 'лес', 'отличаться', 'вариабельность', 'среднее', 'равный', 'березняк', 'липняк', 'сосняк']",https://cyberleninka.ru/article/n/otsenka-zapasov-ugleroda-v-lesnyh-podstilkah-raifskogo-uchastka-volzhsko-kamskogo-zapovednika
"['особенность', 'краниологический', 'признак', 'территория', 'костромской', 'область']","['грызун', 'краниометрический', 'признак', 'изменчивость', 'гпз', 'кологривский', 'лес', 'опх', 'минский', 'костромской', 'область']","['рамка', 'комплексный', 'мониторинг', 'состояние', 'экосистема', 'заповедник', 'кологривский', 'лес', 'течение', 'одиннадцать', 'год', 'проводиться', 'исследование', 'популяционный', 'организация', 'сравнение', 'значение', 'краниологический', 'признак', 'контрольный', 'популяция', 'рассмотреть', 'аналогичный', 'промер', 'грызун', 'обитать', 'территория', 'костромской', 'лесничество', 'опх', 'минский', 'статья', 'привести', 'данные', 'размер', 'пропорция', 'череп', 'данный', 'вид', 'рассчитать', 'остеологический', 'индекс', 'характеризовать', 'экология', 'питание', 'исследовать', 'популяция', 'краниометрический', 'облик', 'дан', 'анализ', 'изменчивость', 'скоррелированность', 'краниометрический', 'признак', 'цель', 'диагностик', 'степень', 'оптимальность', 'условие', 'существование', 'популяция', 'данный', 'вид', 'также', 'оценка', 'состояние', 'среда', 'комплексный', 'программа', 'биологический', 'мониторинг', 'получить', 'данные', 'закономерность', 'изменчивость', 'метрический', 'неметрический', 'признак', 'череп', 'ряд', 'год', 'также', 'изучить', 'влияние', 'половой', 'структура', 'популяция', 'ход', 'динамик', 'численность', 'погодный', 'климатический', 'фактор', 'детерминированность', 'краниологический', 'промер', 'половой', 'диморфизм', 'данные', 'параметр', 'выраженный', 'незначительно', 'наблюдаться', 'положительный', 'скоррелированность', 'признак', 'грызун', 'обитать', 'территория', 'биосферный', 'резерват', 'наиболее', 'оптимальный', 'местообитание', 'сравнение', 'территория', 'опх', 'минский', 'преимущественно', 'выявить', 'отрицательный', 'корреляционный', 'связь', 'установить', 'сильный', 'корреляция', 'некоторый', 'краниометрический', 'признак', 'характеризовать', 'специфика', 'питание', 'плотность', 'популяция', 'средний', 'количество', 'осадки', 'средний', 'температура', 'воздух', 'кроме', 'выявить', 'слабый', 'корреляционный', 'связь', 'масса', 'тело', 'особь', 'промер', 'череп', 'исследование', 'флуктуировать', 'асимметрия', 'неметрический', 'признак', 'левый', 'правый', 'сторона', 'верхний', 'нижний', 'челюсть', 'установить', 'низкий', 'уровень', 'коэффициент', 'исследовать', 'популяция', 'динамический', 'изменение', 'уровень', 'флуктуировать', 'асимметрия', 'грызун', 'незначительный', 'установить', 'слабый', 'отрицательный', 'корреляция', 'флуктуировать', 'асимметрия', 'значение', 'средний', 'количество', 'осадки', 'период', 'исследование', 'остальной', 'фактор', 'достоверный', 'значимый', 'корреляция', 'установить', 'результат', 'представить', 'комплексный', 'исследование', 'краниометрический', 'признак', 'территория', 'костромской', 'область', 'указывать', 'устойчивый', 'состояние', 'популяция', 'рассматривать', 'экологический', 'условие', 'окружающий', 'среда']",https://cyberleninka.ru/article/n/osobennosti-kraniologicheskih-priznakov-myodes-glareolus-schreber-na-territorii-kostromskoy-oblasti
