Title,Authors,Journal,Year,Field of Science,Russian Keywords,English Keywords,Annotation,GOST,APA,Link
ИЗУЧЕНИЕ ИЗМЕНЕНИЙ БИОХИМИЧЕСКИХ ПОКАЗАТЕЛЕЙ КУЛЬТУР КЛЕТОК ПРИ ВОЗДЕЙСТВИИ Т-2 ТОКСИНА,"Валиуллин Л.Р., Бирюля В.В., Идиятов И.И., Касанова Н.Р., Набатов А.А.",Ученые записки Казанской государственной академии ветеринарной медицины им. Н. Э. Баумана,2018,Агробиотехнологии,"культура клеток, аланинаминотрансфераза, аспартатаминотрансфераза, вторичные метаболиты грибов рода фузариум","cell culture, alanine aminotransferase, aspartate aminotransferase, secondary metabolites of fungi r. fusarium","Одними из высокораспространённых микроскопических грибов в зонах масштабного производства продукции сельского хозяйства являются микромицеты р. Fusarium. Это связано с присутствием данного микромицета в биотопах почвы и с переходом их в продовольственное сырье при хранении. Грибы р. Fusarium при определенных климатических воздействиях на мицелий экспрессируют вторичные метаболиты (фумонизины, зеараленон, Т-2 токсин и др.). В исследованиях были изучены биохимические изменения культур клеток легкого эмбриона крупного рогатого скота (ЛЭК) при воздействии Т-2 токсина в различных дозах. В результате проведенных исследований видно, что активность фермента аланинаминотрансферазы (АЛТ) в третьей группе, где содержание микотоксина составило 0,025 мг/л, повысилась на 12,6% в сравнении с контрольной группой, а при дозе токсиканта до 6 мг/л активность АЛТ была выше контроля в 1,04 раза (p < 0,05). Активность аспартатаминотрансферазы (АСТ) в питательной среде к 24 часам опыта в группе с концентрацией Т-2 токсина 0,025 мг/л снизилась по сравнению с контрольной группой на 6,0%, при повышении дозы токсина до 6 мг/мл активность АСТ был выше контроля на 27,0% (p < 0,05). Концентрация молочной кислоты в культуральной среде в группе с концентрацией Т-2 токсина 0,025 мг/л, была ниже контрольных показателей на 12%, при повышении дозы токсиканта до 6 мг/л концентрация молочной кислоты была ниже контроля на 68%. К 24 часам установлено потребление глюкозы клетками в группе с концентрацией Т-2 токсина 0,025 мг/л меньше, чем в контроле на 9%, в группе где концентрация Т-2 токсина составила 6 мг/л потребление глюкозы клетками было меньше, чем контрольной группе на 50%. Полученные данные свидетельствуют о том, что Т-2 токсин имеет широкий цитотоксический механизм воздействия на клеточном уровне, даже в низких концентрациях ниже предельно допустимых концентрациях.","Валиуллин Л. Р., Бирюля В. В., Идиятов И. И., Касанова Н. Р., Набатов А. А. ИЗУЧЕНИЕ ИЗМЕНЕНИЙ БИОХИМИЧЕСКИХ ПОКАЗАТЕЛЕЙ КУЛЬТУР КЛЕТОК ПРИ ВОЗДЕЙСТВИИ Т-2 ТОКСИНА // Ученые записки КГАВМ им. Н.Э. Баумана. 2018. №4. URL: https://cyberleninka.ru/article/n/izuchenie-izmeneniy-biohimicheskih-pokazateley-kultur-kletok-pri-vozdeystvii-t-2-toksina (дата обращения: 24.10.2024).","Валиуллин Л.Р., Бирюля В.В., Идиятов И.И., Касанова Н.Р., & Набатов А.А. (2018). ИЗУЧЕНИЕ ИЗМЕНЕНИЙ БИОХИМИЧЕСКИХ ПОКАЗАТЕЛЕЙ КУЛЬТУР КЛЕТОК ПРИ ВОЗДЕЙСТВИИ Т-2 ТОКСИНА. Ученые записки Казанской государственной академии ветеринарной медицины им. Н. Э. Баумана, 236 (4), 39-43.",https://cyberleninka.ru/article/n/izuchenie-izmeneniy-biohimicheskih-pokazateley-kultur-kletok-pri-vozdeystvii-t-2-toksina
КРИТИЧЕСКИ УГРОЖАЕМЫЕ ВИДЫ СОСУДИСТОЙ ФЛОРЫ БАССЕЙНА РЕКИ ДНЕСТР В РЕСПУБЛИКЕ МОЛДОВА: ПРОГНОЗ ПОВЕДЕНИЯ В НОВЫХ КЛИМАТИЧЕСКИХ УСЛОВИЯХ,"Изверская Татьяна Дмитриевна, Гендов Вячеслав Степанович, Сыродоев Геннадий Николаевич",Восточно-европейский научный журнал,2018,Биологические науки,"критически угрожаемые виды сосудистых растений, бассейн днестра, изменение климата, республика молдова","critically endangered vascular plant species, dniester basin, climate change, republic of moldova","На базе сценариев изменения климата, даны прогнозы поведения критически угрожаемых видов, произрастающих в бассейне реки Днестр, включенных в третье издание Красной книги Республики Молдова. Наиболее уязвимыми окажутся критически угрожаемые виды характерных для гумидных стран, особенно сохранившиеся в 1-3 локалитетах, которые могут сократить численность вплоть до полного исчезновения. Наиболее устойчивы южные аридные виды, которые потенциально смогут расселяться по территории всей страны.","Изверская Татьяна Дмитриевна, Гендов Вячеслав Степанович, Сыродоев Геннадий Николаевич КРИТИЧЕСКИ УГРОЖАЕМЫЕ ВИДЫ СОСУДИСТОЙ ФЛОРЫ БАССЕЙНА РЕКИ ДНЕСТР В РЕСПУБЛИКЕ МОЛДОВА: ПРОГНОЗ ПОВЕДЕНИЯ В НОВЫХ КЛИМАТИЧЕСКИХ УСЛОВИЯХ // EESJ. 2018. №1-1 (29). URL: https://cyberleninka.ru/article/n/kriticheski-ugrozhaemye-vidy-sosudistoy-flory-basseyna-reki-dnestr-v-respublike-moldova-prognoz-povedeniya-v-novyh-klimaticheskih (дата обращения: 14.11.2024).","Изверская Татьяна Дмитриевна, Гендов Вячеслав Степанович, & Сыродоев Геннадий Николаевич (2018). КРИТИЧЕСКИ УГРОЖАЕМЫЕ ВИДЫ СОСУДИСТОЙ ФЛОРЫ БАССЕЙНА РЕКИ ДНЕСТР В РЕСПУБЛИКЕ МОЛДОВА: ПРОГНОЗ ПОВЕДЕНИЯ В НОВЫХ КЛИМАТИЧЕСКИХ УСЛОВИЯХ. Восточно-европейский научный журнал,  (1-1 (29)), 10-15.",https://cyberleninka.ru/article/n/kriticheski-ugrozhaemye-vidy-sosudistoy-flory-basseyna-reki-dnestr-v-respublike-moldova-prognoz-povedeniya-v-novyh-klimaticheskih
"Массовая миграция и гибель общественных полевок (Microtus socialis Pallas, 1773) в Северо-Западном Прикаспии","О. М. Букреева, Г. В. Лиджи-Гаряева",Аридные экосистемы,2018,Биологические науки,"общественная полевка, северо-западный прикаспий, миграция и гибель",,"На территории Северо-Западного Прикаспия (Республике Калмыкия) в 2014-2016 гг. установлен значительный рост численности и распространения общественной полевки. Средний многолетний индекс доминирования в сообществе грызунов увеличился в три раза в 2014-2016 гг. по сравнению с 2002-2010 гг. Рост численности произошел в результате увеличения интенсивности размножения при благоприятных климатических и кормовых условиях. В мае 2016 г. была зафиксирована массовая миграция и гибель общественной полевки – редкое для грызунов явление, вызванное вероятно переуплотнением населения. В миграционный процесс были вовлечены, прежде, всего, самцы, из-за увеличивающейся внутривидовой конкуренции, повышенного уровня агрессивности и меньшей привязанности к участкам обитания по сравнению с самками. Массовая миграция и гибель общественных полевок на территории Северо-Западного Прикаспия может быть проявлением динамики неустойчивого равновесия, которая является результатом изменения антропогенной нагрузки, системы землепользования в сочетании с увлажнением климата.","О М. Букреева, Г В. Лиджи-гаряева Массовая миграция и гибель общественных полевок (Microtus socialis Pallas, 1773) в Северо-Западном Прикаспии // Аридные экосистемы. 2018. №2 (75). URL: https://cyberleninka.ru/article/n/massovaya-migratsiya-i-gibel-obschestvennyh-polevok-microtus-socialis-pallas-1773-v-severo-zapadnom-prikaspii (дата обращения: 14.11.2024).","О. М. Букреева, & Г. В. Лиджи-Гаряева (2018). Массовая миграция и гибель общественных полевок (Microtus socialis Pallas, 1773) в Северо-Западном Прикаспии. Аридные экосистемы, 24 (2 (75)), 82-88. doi: 10.24411/1993-3916-2018-10020",https://cyberleninka.ru/article/n/massovaya-migratsiya-i-gibel-obschestvennyh-polevok-microtus-socialis-pallas-1773-v-severo-zapadnom-prikaspii
Состояние фотосинтетических пигментов в интродукционных популяциях можжевельника обыкновенного (Juniperus communis L. ),"Тишкина Елена Александровна, Абрамова Любовь Павловна",Известия Оренбургского государственного аграрного университета,2018,Биологические науки,"можжевельник обыкновенный, интродукционная популяция, хлорофиллы, каротиноиды, почвы, агрохимические показатели почв","common juniper, introduction population, chlorophylls, carotenoids, soils, agrochemical soil parameters","Цель исследования изучение морфометрических показателей, сезонной динамики накопления фотосинтетических пигментов в хвое интродукционных популяций Juniperus communis L., его способности приспосабливаться к изменяющимся внешним условиям. Интродукционные популяции созданы в 2007 и 2010 гг. в Ботаническом саду УрО РАН и на новой территории УГЛТУ. Дано описание морфологических признаков почвенных разрезов и определены некоторые агрохимические показатели почв, на которых выращиваются интродукционные популяции можжевельника обыкновенного. Установлено, что состояние фотосинтетических пигментов в интродукционных популяциях Juniperus communis L. лучше на новой территории УГЛТУ. На основе полученных экспериментальных данных выявлены сезонные различия в накоплении хлорофиллов и каротиноидов в хвое можжевельника, произрастающего в интродукционных популяциях. Доказано, что накопление пигментов можжевельника подвержено изменению в течение годичного цикла и зависит от природно-климатических условий, а также почвенных условий и влагообеспеченности.","Тишкина Елена Александровна, Абрамова Любовь Павловна Состояние фотосинтетических пигментов в интродукционных популяциях можжевельника обыкновенного (Juniperus communis L. ) // Известия ОГАУ. 2018. №2 (70). URL: https://cyberleninka.ru/article/n/sostoyanie-fotosinteticheskih-pigmentov-v-introduktsionnyh-populyatsiyah-mozhzhevelnika-obyknovennogo-juniperus-communis-l (дата обращения: 14.11.2024).","Тишкина Елена Александровна, & Абрамова Любовь Павловна (2018). Состояние фотосинтетических пигментов в интродукционных популяциях можжевельника обыкновенного (Juniperus communis L. ). Известия Оренбургского государственного аграрного университета,  (2 (70)), 83-87.",https://cyberleninka.ru/article/n/sostoyanie-fotosinteticheskih-pigmentov-v-introduktsionnyh-populyatsiyah-mozhzhevelnika-obyknovennogo-juniperus-communis-l
Продолжительность цветения видов и сортов сирени в г. Уфа,Полякова Наталья Викторовна,Самарский научный вестник,2018,Биологические науки,"цветение, продолжительность, вид, сорт, декоративность, красивоцветущие кустарники, фенологические наблюдения, сезонное развитие растений, интродукция, изменения климата, город уфа, ботанический сад","syringa l, flowering, duration, species, sort, decorativeness, beautifully flowering shrubs, phenological observations, seasonal development of plants, introduction, climate change, ufa city, botanical garden","В статье приводится характеристика продолжительности цветения видов и сортов сирени в Южно-Уральском ботаническом саду-институте Уфимского федерального исследовательского центра РАН. При отборе перспективных видов и сортов в целях озеленения для каждого региона необходимо получить комплексную оценку декоративных признаков. Сирень в настоящее время широко используется в зеленом строительстве и является одним из наиболее популярных декоративных кустарников. Продолжительность цветения является одной из важнейших характеристик декоративных растений и определяет декоративный эффект всей ландшафтной композиции. В работе представлены результаты изучения продолжительности цветения 11 видов и 33 сортов сирени коллекции ботанического сада за последние 7 лет (2011-2017 гг.). Полученные результаты показаны в сравнении с данными более ранних исследований (2005-2009 гг.). Анализ данных показал, что за 2011-2017 гг. средняя продолжительность цветения видов сирени составила 7-15, а сортов 13-15 дней, что является на 5-6 дней короче периода цветения этих же таксонов в 2005-2009 гг. Установлено, что подобный результат является следствием изменения климатической обстановки в регионе. Полученные данные по продолжительности цветения видов и сортов сирени в условиях г. Уфы, а также по влиянию на нее климатических условий позволяют успешно применять исследованные виды и сорта сирени для целей ландшафтного дизайна в Республике Башкортостан и сопредельных территорий.",Полякова Наталья Викторовна Продолжительность цветения видов и сортов сирени в г. Уфа // СНВ. 2018. №1 (22). URL: https://cyberleninka.ru/article/n/prodolzhitelnost-tsveteniya-vidov-i-sortov-sireni-v-g-ufa (дата обращения: 14.11.2024).,"Полякова Наталья Викторовна (2018). Продолжительность цветения видов и сортов сирени в г. Уфа. Самарский научный вестник, 7 (1 (22)), 102-105.",https://cyberleninka.ru/article/n/prodolzhitelnost-tsveteniya-vidov-i-sortov-sireni-v-g-ufa
Бактериальные патогены картофеля рода Dickeya: мини-обзор по систематике и этиологии заболеваний,"Игнатов А.Н., Лазарев А.М., Панычева Ю.С., Проворов Николай Александрович, Чеботарь Владимир Кузьмич",Сельскохозяйственная биология,2018,Биологические науки,"картофель, бактериоз, черная ножка, мягкая гниль","pectobacterium, dickeya, potatoes, bacterial diseases, blackleg, soft rot","В последние годы в Российской Федерации отмечают значительные изменения видового состава возбудителей бактериозов картофеля ( Solanum tuberosum L.) и усиление их вредоносности. Это связано с завозом в страну инфицированного посадочного материала и климатическими изменениями, благоприятными для развития бактериозов, перезимовки патогенов и их переносчиков (насекомых, клещей и нематод), а также с отсутствием в интегрированной защите растений препаратов с бактерицидным действием. Бактерии семейства Enterobacteriaceae вызывают черную ножку, гниль стеблей в поле и мягкую гниль картофеля в хранилищах. В умеренных широтах основными возбудителями бактериозов картофеля считались два вида рода Pectobacterium Pec-tobacterium atrosepticum (возбудитель черной ножки картофеля) и P. carotovorum (возбудитель мягких гнилей картофеля и овощных культур) (А.Н. Игнатов с соавт., 2015). Однако в последние годы во многих странах отмечено поражения картофеля новыми представителями рода Dickeya, которых долгое время считали возбудителями болезней декоративных и овощных культур. Подробное изучение возбудителей рода Dickeya показало, что эта группа бактерий поражает многие виды растений, включая экономически важные сельскохозяйственные культуры (I.K. Toth с соавт., 2011). Штаммы различались по кругу растений-хозяев, патогенности и фенотипическим свойствам. Установлено, что европейские штаммы, выделенные на картофеле в 1979-1994 годы, в основном относятся к виду D. dianthicola, приспособленному к регионам с умеренным климатом. Тем не менее, с 2005 года варианты Dickeya III биотипа, отнесенные к новому виду D. solani, были обнаружены на картофеле в Европе и стали одними из наиболее агрессивных патогенов этой культуры. Уточнение таксономического положения и разнообразия внутри видов рода Dickeya ( D. сhrysаnthеmi, D. dadantii, D. dianthicola, D. dieffenbachiae, D. paradisiaca, D. zeae, D. solani ) дает основания для разработки новых методов диагностики и борьбы с этими фитопатогенами (L. Tsror с соавт., 2011). За исключением D. dieffenbachiae, все виды рода могут поражать картофель. В ряде областей европейской части России выделены и диагностированы штаммы D. dianthicola и D. solani (А.Н. Карлов с соавт., 2010, 2011; А.М. Лазарев, 2013), секвенирование геномов которых показало их идентичность с бактериями, изолированными в некоторых странах западной Европы и в Латинской Америке (С.В. Виноградова с соавт., 2014). Считается, что D. dianthicola и D. solani перешли на картофель с овощных культур в начале 1990-х годов. Сейчас они поражают растения в большинстве европейских стран, США, Южной Америке, Африке и Азии. На территории России эти бактерии стали причиной серьезных потерь урожая картофеля в последние годы. В 2009-2013 годах было отмечено ежегодное 2-кратное увеличение зараженности партий картофеля этими патогенами. Таким образом, всего за 4 года распространенность возбудителей рода Dickeya в партиях семенного картофеля в России возросла с 3 до 26-28 % (А.Н. Игнатов с соавт., 2015). Защита картофеля от этих патогенов основана на выбраковке зараженного материала и профилактике заражения на всех этапах технологического цикла семеноводства картофеля. Устойчивые сорта пока не обнаружены.","Игнатов А. Н., Лазарев А. М., Панычева Ю. С., Проворов Николай Александрович, Чеботарь Владимир Кузьмич Бактериальные патогены картофеля рода Dickeya: мини-обзор по систематике и этиологии заболеваний // С.-х. биол., Сельхозбиология, S-h biol, Sel-hoz biol, Sel\u0027skokhozyaistvennaya biologiya, Agricultural Biology. 2018. №1. URL: https://cyberleninka.ru/article/n/bakterialnye-patogeny-kartofelya-roda-dickeya-mini-obzor-po-sistematike-i-etiologii-zabolevaniy (дата обращения: 14.11.2024).","Игнатов А.Н., Лазарев А.М., Панычева Ю.С., Проворов Николай Александрович, & Чеботарь Владимир Кузьмич (2018). Бактериальные патогены картофеля рода Dickeya: мини-обзор по систематике и этиологии заболеваний. Сельскохозяйственная биология, 53 (1), 123-131.",https://cyberleninka.ru/article/n/bakterialnye-patogeny-kartofelya-roda-dickeya-mini-obzor-po-sistematike-i-etiologii-zabolevaniy
Содержание маннита в разных частях таллома fucusvesiculosusбаренцева моря в различные сезоны года,Клиндух Мария Петровна,Вестник Мурманского государственного технического университета,2018,Биологические науки,"маннит, разные части таллома, сезонные изменения, бурые водоросли","mannitol, different parts of thallus, seasonal variations, brown algae","Представлены впервые полученные данные по содержанию маннита в разных частях таллома бурой водоросли F. vesiculosus Баренцева моря в различные сезоны года. Водоросли для исследования собирали в губе Белокаменная Кольского залива один раз в сезон в течение года. Определение содержания маннита проводили в разных по физиологической активности и выполняемым функциям участках таллома водоросли (апикальной и средней части таллома, воздушных пузырях и рецептакулах). Установлено существенное влияние климатических особенностей сезона сбора водорослей на содержание маннита в разных частях таллома F. vesiculosus. Определена тенденция изменения содержания маннита во всех исследуемых частях таллома: наименьшее содержание маннита выявлено в зимний период (90,9-99,2 мг/г сухой массы), в летне-осенний период его содержание повышалось до наибольшего уровня (111,4-150,4 мг/г сухой массы). Полученные данные по изменению содержания маннита в разных частях таллома бурой водоросли F. vesiculosus в различные сезоны года соответствовали ранее полученным данным по изменению содержания маннита в средней пробе. В отличие от Saccharina latissima ( Laminaria saccharina ), произрастающей в бухте Оскара Баренцева моря, высокой гетерогенности в распределении маннита по таллому бурой водоросли F. vesiculosus не наблюдалось. В январе, апреле и октябре значительных различий в содержании маннита в разных частях таллома бурой водоросли F. vesiculosus выявлено не было. В августе установлена наибольшая гетерогенность в содержании маннита в разных частях таллома F. vesiculosus. Содержание маннита в рецептакулах F. vesiculosus в апреле и августе оказалось практически одинаковым, несмотря на разную степень зрелости репродуктивных клеток.",Клиндух Мария Петровна Содержание маннита в разных частях таллома fucusvesiculosusбаренцева моря в различные сезоны года // Вестник МГТУ. 2018. №2. URL: https://cyberleninka.ru/article/n/soderzhanie-mannita-v-raznyh-chastyah-talloma-fucusvesiculosusbarentseva-morya-v-razlichnye-sezony-goda (дата обращения: 14.11.2024).,"Клиндух Мария Петровна (2018). Содержание маннита в разных частях таллома fucusvesiculosusбаренцева моря в различные сезоны года. Вестник Мурманского государственного технического университета, 21 (2), 237-244.",https://cyberleninka.ru/article/n/soderzhanie-mannita-v-raznyh-chastyah-talloma-fucusvesiculosusbarentseva-morya-v-razlichnye-sezony-goda
"Экология и распределение исландского гребешка chlamysislandica (Bivalvia, Pectinidae) в Кольском заливе (Баренцево море)","Павлова Людмила Валерьевна, Зуев Юрий Алексеевич",Вестник Мурманского государственного технического университета,2018,Биологические науки,"исландский гребешок, кольский залив, количественное распределение, размерный состав, условия обитания","iceland scallop, kola bay, size composition, quantitative distribution, environment","Проведена оценка современного состояния (распространение, особенности распределения, размерная структура, условия обитания) поселений исландского гребешка Chlamys islandica в Кольском заливе. Материал для исследования собран в верхней сублиторали Кольского залива, учет и сбор исландского гребешка осуществлен методом водолазного погружения на 12 полигонах. Впервые установлены количественные показатели распределения данного вида во всех частях залива. Его встречаемость выше на твердых грунтах и ракушечнике. Численность гребешка возрастает от кутовой к мористой части залива. Средневзвешенная плотность гребешка варьирует от 0,01 до 5,56 экз/м2, биомасса от 0,5 до 225,0 г/м2. Гребешки могут образовывать локальные скопления с плотностью до 15 экз/м2. Плотность поселения моллюсков сопоставима с плотностью в других губах из более экологически чистых районов. Размерная структура массовых поселений носит мономодальный характер, что свидетельствует о слабом пополнении мелководных поселений молодью. В верхней сублиторали Кольского залива гребешок встречен при температуре воды 2,8-11,8 °С и солености 31,4-35,6 ‰. Сделано предположение о возможном влиянии нелегального любительского промысла на размерную структуру и обилие моллюсков в среднем колене. Полученные сведения о распределении и размерной структуре исландского гребешка могут служить основой для мониторинга состояния донной фауны Кольского залива, а также для мониторинга возможных изменений в арктической экосистеме, вызванных климатическими флуктуациями или антропогенным воздействием.","Павлова Людмила Валерьевна, Зуев Юрий Алексеевич Экология и распределение исландского гребешка chlamysislandica (Bivalvia, Pectinidae) в Кольском заливе (Баренцево море) // Вестник МГТУ. 2018. №2. URL: https://cyberleninka.ru/article/n/ekologiya-i-raspredelenie-islandskogo-grebeshka-chlamysislandica-bivalvia-pectinidae-v-kolskom-zalive-barentsevo-more (дата обращения: 14.11.2024).","Павлова Людмила Валерьевна, & Зуев Юрий Алексеевич (2018). Экология и распределение исландского гребешка chlamysislandica (Bivalvia, Pectinidae) в Кольском заливе (Баренцево море). Вестник Мурманского государственного технического университета, 21 (2), 344-354.",https://cyberleninka.ru/article/n/ekologiya-i-raspredelenie-islandskogo-grebeshka-chlamysislandica-bivalvia-pectinidae-v-kolskom-zalive-barentsevo-more
"Распределение, численность, размножение и динамика ареала серого журавля grus grus в Восточной Сибири","Мельников Ю.И., Дурнев Ю.А., Горошко О.А.",Природа Внутренней Азии,2018,Биологические науки,"восточная сибирь, серый журавль, распределение по территории, особенности биологии, экология, плотность гнездования по регионам, реакция на изменения климата, динамичная пространственная структура","eastern siberia, the common crrane, territorial distribution and density, the impact of climate changes on the population of common cranes, dynamic spatial structure, the features of biology, ecology, and breeding density by regions","На основе многолетних исследований (1968-2017) рассматриваются материалы по основным особенностям распределения, биологии и экологии серого журавля в Восточной Сибири (Иркутская обл., Бурятия и Забайкальский край). В данном регионе он является обычным, но немногочисленным видом с очень неравномерным распределением. Серый журавль выбирает для гнездования заболоченные территории в поймах рек и крупных озер либо осваивает системы небольших озер достаточно большой площади, нередко в непосредственной близости от населенных пунктов. Поскольку площадь стаций, пригодных для его обитания, здесь очень велика, он не испытывает дефицита гнездовых стаций и занимает только наиболее оптимальные местообитания. Водно-болотные экосистемы распределены по территории неравномерно, и для серого журавля характерно формирование крупных локальных гнездовых концентраций, отделенных друг от друга низкопродуктивными стациями, в которых встречаются только отдельные пары вида. В среднем плотность его населения в регионе приблизительно равна 1,0-1,5 пар/км2; в относительно неблагоприятной для обитания северной части региона 0,3-0,5 пар/км2; в благоприятной западной части региона 1,8-2,0 пар/км2; максимальная плотность на отдельных оптимальных местообитаниях может достигать 4,0-6,0 пар/км2. По приблизительной экспертной оценке, основанной на площади гнездовых стаций этого вида и средней плотности его населения в различных по качеству стациях, на территории Восточной Сибири (Иркутская обл., Республика Бурятия и Забайкальский край) гнездится 9500-12000 птиц. Размер кладки серого журавля обычно составляет два яйца, а «на крыло» в разных районах Восточной Сибири поднимается в среднем 1,2-1,59 птенца. Состав кормов очень разнообразен и включает растительную и животную пищу, но растительные корма явно преобладают. В Восточной Сибири перезимовавшая под снегом хвоя лиственницы сибирской Larix sibirica и цветы и бутоны прострела раскрытого Pulsatilla patens нередко встречаются в составе весенних кормов этого вида. Пространственная структура серого журавля отличается высокой динамичностью. Многолетние засушливые и влажные климатические периоды вызывают смещения ареала и перераспределение птиц между северными и южными районами. Кроме того, с середины 1990-х гг., вероятно, происходит также общий некоторый рост численности популяции вида в Восточной Сибири.","Мельников Ю. И., Дурнев Ю. А., Горошко О. А. Распределение, численность, размножение и динамика ареала серого журавля grus grus в Восточной Сибири // Природа Внутренней Азии. 2018. №2 (7). URL: https://cyberleninka.ru/article/n/raspredelenie-chislennost-razmnozhenie-i-dinamika-areala-serogo-zhuravlya-grus-grus-v-vostochnoy-sibiri (дата обращения: 14.11.2024).","Мельников Ю.И., Дурнев Ю.А., & Горошко О.А. (2018). Распределение, численность, размножение и динамика ареала серого журавля grus grus в Восточной Сибири. Природа Внутренней Азии,  (2 (7)), 27-47.",https://cyberleninka.ru/article/n/raspredelenie-chislennost-razmnozhenie-i-dinamika-areala-serogo-zhuravlya-grus-grus-v-vostochnoy-sibiri
Экосистема Ладожского озера: современное состояние и тенденции ее изменения в конце xx – начале XXI В. ,"Е. А. Курашов, М. А. Барбашова, Д. С. Дудакова, Л. Л. Капустина, Г. Г. Митрукова, А. Г. Русанов, Д. Г. Алешина, И. В. Иофина, Е. В. Протопопова, Н. В. Родионова, М. С. Трифонова",Биосфера,2018,Биологические науки,"ладожское озеро, планктон, макрозообентос, мейозообентос, чужеродные виды","ladoga lake, plankton, macrozoobenthos, meiozoobenthos, invasive species","Особое значение для всего региона Северо-Запада имеет крупнейшее в Европе озеро Ладожское. Постоянное слежение за его экологическим состоянием жизненно необходимо для решения самых разнообразных задач научного и практического характера. Цель публикации – на основании комплексных исследований основных биологических сообществ Ладожского озера (фитопланктон, макрофиты, водные грибы, бактериопланктон, зоопланктон, макрои мейобентос) представить информацию по его современному экологическому состоянию и описать изменение экосистемы озера в конце XX – начале XXI в. Объединенные данные по всем основным гидробиологическим сообществам на основании исследований последнего десятилетия (2007–2017 гг.) позволяют заключить, что трофический статус центральной части акватории Ладожского озера оценивается как слабомезотрофный (при олиготрофном характере гиполимниона), северной – как олиготрофный, западной – как мезотрофный, южной части (Свирская и Волховская губы) – как слабоэвтрофный. Средние величины биомассы фитопланктона и хлорофилла-а позволяют охарактеризовать Ладожское озеро в целом как мезотрофный водоем. Для литоральной зоны озера наиболее значимой является трансформация биоценозов, вызываемая популяциями видов-вселенцев. В целом современное состояние озера может быть охарактеризовано как благоприятное. При этом в настоящее время вектор развития его экосистемы определяется, в основном, естественными факторами природной среды в конкретных климатических условиях. Вместе с тем подчеркивается, что ни в коем случае нельзя допускать увеличения антропогенной нагрузки на озеро, его загрязнения, поскольку этот огромный водоем имеет большую инерционность, и если произойдет сдвиг в его экологическом состоянии в худшую сторону, то возврат озера в благоприятное состояние при принятии даже всех необходимых мер займет не менее 2–3 десятилетий.","Е А. Курашов, М А. Барбашова, Д С. Дудакова, Л Л. Капустина, Г Г. Митрукова, А Г. Русанов, Д Г. Алешина, И В. Иофина, Е В. Протопопова, Н В. Родионова, М С. Трифонова Экосистема Ладожского озера: современное состояние и тенденции ее изменения в конце xx – начале XXI В.  // Биосфера. 2018. №2. URL: https://cyberleninka.ru/article/n/ekosistema-ladozhskogo-ozera-sovremennoe-sostoyanie-i-tendentsii-ee-izmeneniya-v-kontse-xx-nachale-xxi-v (дата обращения: 14.11.2024).","Е. А. Курашов, М. А. Барбашова, Д. С. Дудакова, Л. Л. Капустина, Г. Г. Митрукова, А. Г. Русанов, Д. Г. Алешина, И. В. Иофина, Е. В. Протопопова, Н. В. Родионова, & М. С. Трифонова (2018). Экосистема Ладожского озера: современное состояние и тенденции ее изменения в конце xx – начале XXI В. . Биосфера, 10 (2), 65-121. doi: 10.24855/BIOSFERA.V10I2.439",https://cyberleninka.ru/article/n/ekosistema-ladozhskogo-ozera-sovremennoe-sostoyanie-i-tendentsii-ee-izmeneniya-v-kontse-xx-nachale-xxi-v
